joint,x,y,z,jointname,time
0,282.39984,432.87286,1408.6586,HEAD,153010
1,179.70837,274.9392,1334.2634,NECK,153010
2,62.831768,278.45233,1315.2236,LEFT_SHOULDER,153010
3,296.585,271.42612,1353.3032,RIGHT_SHOULDER,153010
4,-14.54166,89.82538,1313.5746,LEFT_ELBOW,153010
5,351.60004,75.85834,1433.7502,RIGHT_ELBOW,153010
6,16.721928,-142.74132,1168.3464,LEFT_HAND,153010
7,577.30914,-150.25604,1400.0708,RIGHT_HAND,153010
8,182.81444,119.88295,1286.5869,TORSO,153010
9,102.042725,-32.652107,1225.2462,LEFT_HIP,153010
10,269.79825,-37.694542,1252.5746,RIGHT_HIP,153010
11,107.22309,-381.09225,1255.2181,LEFT_KNEE,153010
12,282.04526,-387.1604,1260.276,RIGHT_KNEE,153010
13,300.56638,-191.20676,1056.0497,LEFT_FOOT,153010
14,280.3436,-703.877,1373.3862,RIGHT_FOOT,153010
0,283.3684,432.7201,1408.2076,HEAD,153010
1,179.75027,273.18738,1329.3152,NECK,153010
2,63.718117,276.63974,1308.2671,LEFT_SHOULDER,153010
3,295.78244,269.73505,1350.3633,RIGHT_SHOULDER,153010
4,-14.764458,89.02042,1313.2789,LEFT_ELBOW,153010
5,351.7781,75.74837,1434.4121,RIGHT_ELBOW,153010
6,16.553684,-138.94452,1167.9517,LEFT_HAND,153010
7,566.4638,-147.00484,1406.985,RIGHT_HAND,153010
8,183.23459,119.09553,1284.8328,TORSO,153010
9,103.963165,-32.534065,1225.3385,LEFT_HIP,153010
10,269.47464,-37.458595,1255.3622,RIGHT_HIP,153010
11,104.05792,-380.8493,1257.1532,LEFT_KNEE,153010
12,280.70132,-387.02975,1258.466,RIGHT_KNEE,153010
13,371.0753,-409.23953,1054.6638,LEFT_FOOT,153010
14,274.68433,-706.68427,1362.8259,RIGHT_FOOT,153010
0,283.8708,432.64166,1407.0417,HEAD,153010
1,180.32446,272.28677,1326.2736,NECK,153010
2,64.53581,275.8696,1303.8168,LEFT_SHOULDER,153010
3,296.11313,268.70395,1348.7303,RIGHT_SHOULDER,153010
4,-14.092606,89.179016,1310.8834,LEFT_ELBOW,153010
5,350.81473,74.32721,1436.3285,RIGHT_ELBOW,153010
6,17.742588,-135.83566,1166.7476,LEFT_HAND,153010
7,580.68604,-155.86127,1402.7032,RIGHT_HAND,153010
8,184.07832,117.917885,1282.2898,TORSO,153010
9,107.15558,-33.95465,1222.6592,LEFT_HIP,153010
10,268.50876,-38.947372,1253.9529,RIGHT_HIP,153010
11,101.47797,-381.72665,1260.3254,LEFT_KNEE,153010
12,279.03656,-388.63995,1254.7178,RIGHT_KNEE,153010
13,328.7362,-595.6105,1134.748,LEFT_FOOT,153010
14,276.6619,-709.4199,1355.9941,RIGHT_FOOT,153010
0,284.61642,432.4331,1406.5972,HEAD,153010
1,185.38855,271.5032,1319.0651,NECK,153010
2,73.35474,275.25427,1302.7677,LEFT_SHOULDER,153010
3,297.42236,267.75214,1335.3624,RIGHT_SHOULDER,153010
4,-11.349464,94.20253,1308.7362,LEFT_ELBOW,153010
5,347.9171,68.969894,1437.855,RIGHT_ELBOW,153010
6,20.978603,-129.04115,1167.2057,LEFT_HAND,153010
7,584.80383,-164.96759,1404.0552,RIGHT_HAND,153010
8,186.21869,117.20114,1277.8436,TORSO,153010
9,106.41941,-34.40133,1224.8932,LEFT_HIP,153010
10,267.67825,-39.800514,1248.3512,RIGHT_HIP,153010
11,96.6933,-372.98657,1263.773,LEFT_KNEE,153010
12,279.68683,-409.9692,1250.4578,RIGHT_KNEE,153010
13,209.26373,-187.45117,1189.3754,LEFT_FOOT,153010
14,275.5179,-759.4996,1350.3795,RIGHT_FOOT,153010
0,284.85175,432.3431,1406.1824,HEAD,153010
1,186.21277,271.4917,1321.3674,NECK,153010
2,73.303215,276.0143,1303.9305,LEFT_SHOULDER,153010
3,299.1223,266.96906,1338.8043,RIGHT_SHOULDER,153010
4,-11.845963,90.97243,1308.2886,LEFT_ELBOW,153010
5,348.3668,71.04106,1437.34,RIGHT_ELBOW,153010
6,18.289284,-129.30032,1167.4382,LEFT_HAND,153010
7,567.2888,-155.89174,1413.2046,RIGHT_HAND,153010
8,186.53128,117.2281,1279.2933,TORSO,153010
9,106.059944,-33.799416,1224.7427,LEFT_HIP,153010
10,267.63965,-40.271538,1249.6958,RIGHT_HIP,153010
11,89.39457,-381.59335,1258.7721,LEFT_KNEE,153010
12,278.96506,-389.93054,1252.2781,RIGHT_KNEE,153010
13,309.37585,-152.23573,1148.4741,LEFT_FOOT,153010
14,273.89096,-715.1464,1338.1335,RIGHT_FOOT,153010
0,285.46405,432.9318,1405.4625,HEAD,153010
1,187.04262,271.124,1322.9425,NECK,153010
2,72.872795,276.2713,1304.2009,LEFT_SHOULDER,153010
3,301.21243,265.97668,1341.6841,RIGHT_SHOULDER,153010
4,-13.215118,89.882355,1308.8966,LEFT_ELBOW,153010
5,348.74747,71.002426,1436.3044,RIGHT_ELBOW,153010
6,17.84005,-132.34857,1169.6979,LEFT_HAND,153010
7,570.58215,-153.17857,1410.9811,RIGHT_HAND,153010
8,187.15657,116.59279,1279.8069,TORSO,153010
9,107.445786,-34.33954,1223.5676,LEFT_HIP,153010
10,267.09528,-41.537292,1249.7749,RIGHT_HIP,153010
11,86.33168,-381.9991,1257.4469,LEFT_KNEE,153010
12,278.87845,-391.25595,1254.1099,RIGHT_KNEE,153010
13,383.46716,-256.7223,1161.3317,LEFT_FOOT,153010
14,272.23862,-720.3908,1323.7378,RIGHT_FOOT,153010
0,286.53757,433.0928,1405.3243,HEAD,153010
1,187.70987,270.9727,1324.5972,NECK,153010
2,72.72601,276.60922,1304.7711,LEFT_SHOULDER,153010
3,302.6937,265.33615,1344.4232,RIGHT_SHOULDER,153010
4,-13.701813,88.35626,1309.5013,LEFT_ELBOW,153010
5,348.61807,70.97847,1436.5914,RIGHT_ELBOW,153010
6,16.427067,-130.57045,1169.7253,LEFT_HAND,153010
7,573.06964,-152.4559,1410.5955,RIGHT_HAND,153010
8,187.70146,115.760345,1280.5192,TORSO,153010
9,107.941414,-35.542557,1222.6901,LEFT_HIP,153010
10,267.44473,-43.361435,1250.1923,RIGHT_HIP,153010
11,90.38177,-383.0528,1259.9606,LEFT_KNEE,153010
12,276.27304,-393.0619,1259.8063,RIGHT_KNEE,153010
13,418.41946,-395.99847,1186.1665,LEFT_FOOT,153010
14,259.13208,-725.23083,1310.7167,RIGHT_FOOT,153010
0,287.39966,433.2664,1404.8135,HEAD,153010
1,187.64566,270.1239,1326.1917,NECK,153010
2,72.02052,276.255,1304.7391,LEFT_SHOULDER,153010
3,303.27078,263.99286,1347.6442,RIGHT_SHOULDER,153010
4,-13.526276,87.12021,1308.9691,LEFT_ELBOW,153010
5,348.71954,71.1918,1437.1965,RIGHT_ELBOW,153010
6,15.363911,-132.1721,1169.4106,LEFT_HAND,153010
7,578.8303,-156.31578,1406.047,RIGHT_HAND,153010
8,187.73938,114.59607,1281.2372,TORSO,153010
9,108.141365,-36.706093,1221.4971,LEFT_HIP,153010
10,267.52484,-45.157463,1251.0684,RIGHT_HIP,153010
11,94.57184,-384.1763,1260.754,LEFT_KNEE,153010
12,276.1163,-394.82727,1261.9313,RIGHT_KNEE,153010
13,394.29095,-534.33673,1231.7341,LEFT_FOOT,153010
14,262.4986,-724.8546,1326.106,RIGHT_FOOT,153010
0,287.73846,433.0299,1403.7887,HEAD,153010
1,186.69302,268.9924,1332.4296,NECK,153010
2,69.228546,276.32788,1306.8878,LEFT_SHOULDER,153010
3,304.1575,261.65692,1357.9713,RIGHT_SHOULDER,153010
4,-16.012703,86.1595,1311.7095,LEFT_ELBOW,153010
5,351.16315,71.37286,1434.9197,RIGHT_ELBOW,153010
6,12.764803,-134.2107,1170.0779,LEFT_HAND,153010
7,571.1216,-147.90439,1411.5933,RIGHT_HAND,153010
8,187.32451,112.61001,1284.613,TORSO,153010
9,107.76001,-38.76426,1219.3585,LEFT_HIP,153010
10,268.152,-48.780495,1254.2345,RIGHT_HIP,153010
11,95.22662,-379.6685,1258.1292,LEFT_KNEE,153010
12,279.62122,-398.3189,1272.1886,RIGHT_KNEE,153010
13,189.09511,-469.91907,1266.2726,LEFT_FOOT,153010
14,262.6651,-729.22235,1332.1442,RIGHT_FOOT,153010
0,287.69165,432.5431,1402.7152,HEAD,153010
1,185.66399,269.82715,1330.5223,NECK,153010
2,67.416885,273.19574,1313.5604,LEFT_SHOULDER,153010
3,303.91107,266.45856,1347.4843,RIGHT_SHOULDER,153010
4,-17.077904,82.41148,1319.2028,LEFT_ELBOW,153010
5,351.70526,74.16136,1428.377,RIGHT_ELBOW,153010
6,14.3015995,-137.85411,1179.2118,LEFT_HAND,153010
7,579.15186,-152.00336,1396.3844,RIGHT_HAND,153010
8,186.95233,110.552185,1289.9089,TORSO,153010
9,102.47781,-46.27958,1236.9933,LEFT_HIP,153010
10,274.00357,-51.165977,1261.5978,RIGHT_HIP,153010
11,91.640564,-380.10266,1250.1179,LEFT_KNEE,153010
12,287.1379,-400.53555,1284.1428,RIGHT_KNEE,153010
13,181.37714,-504.79605,1271.3356,LEFT_FOOT,153010
14,269.25745,-731.4013,1344.8724,RIGHT_FOOT,153010
0,288.62497,432.29025,1401.8196,HEAD,153010
1,187.78763,276.61914,1321.8782,NECK,153010
2,70.69276,279.95453,1308.1368,LEFT_SHOULDER,153010
3,304.8825,273.28378,1335.6195,RIGHT_SHOULDER,153010
4,-13.107979,88.34799,1314.3328,LEFT_ELBOW,153010
5,347.14526,67.499054,1433.9122,RIGHT_ELBOW,153010
6,13.482822,-124.142715,1172.071,LEFT_HAND,153010
7,573.64484,-154.35365,1407.4291,RIGHT_HAND,153010
8,187.78966,115.416695,1282.7328,TORSO,153010
9,103.38901,-43.3816,1233.6826,LEFT_HIP,153010
10,272.19434,-48.18992,1253.4922,RIGHT_HIP,153010
11,94.910324,-384.6434,1254.4888,LEFT_KNEE,153010
12,286.7159,-397.30048,1279.0039,RIGHT_KNEE,153010
13,180.04128,-538.94403,1289.9309,LEFT_FOOT,153010
14,286.49802,-727.06287,1347.8275,RIGHT_FOOT,153010
0,289.34747,431.9812,1401.0856,HEAD,153010
1,185.7695,274.1223,1324.4585,NECK,153010
2,68.49629,277.85452,1307.3345,LEFT_SHOULDER,153010
3,303.0427,270.39014,1341.5825,RIGHT_SHOULDER,153010
4,-13.605751,84.170395,1313.7441,LEFT_ELBOW,153010
5,347.72235,70.610565,1434.9062,RIGHT_ELBOW,153010
6,15.171341,-130.45682,1171.5336,LEFT_HAND,153010
7,573.2907,-149.91501,1407.6082,RIGHT_HAND,153010
8,186.78766,114.84333,1282.7709,TORSO,153010
9,104.37176,-41.780396,1228.9003,LEFT_HIP,153010
10,271.23987,-47.090927,1253.2662,RIGHT_HIP,153010
11,96.408455,-383.5473,1243.3083,LEFT_KNEE,153010
12,287.63568,-419.67615,1282.5105,RIGHT_KNEE,153010
13,178.11905,-567.1767,1300.1454,LEFT_FOOT,153010
14,295.9127,-803.34155,1370.1683,RIGHT_FOOT,153010
