joint,x,y,z,jointname,time,voiceover
6,-41.898304,-160.39793,2786.5396,LEFT_HAND,112729,0
7,178.74832,-155.17035,2747.8435,RIGHT_HAND,112729,0
8,121.37686,48.34104,2909.8374,TORSO,112729,0
9,39.83847,-148.35199,2885.433,LEFT_HIP,112729,0
10,209.84604,-137.06364,2848.7593,RIGHT_HIP,112729,0
11,15.927162,-572.49927,2900.6514,LEFT_KNEE,112729,0
12,231.58098,-538.4991,2797.02,RIGHT_KNEE,112729,0
13,19.942835,-970.76245,2987.7087,LEFT_FOOT,112729,0
14,247.4324,-927.54175,2768.334,RIGHT_FOOT,112729,0
0,124.397896,472.74637,3042.771,HEAD,112729,0
1,118.84108,239.69211,2954.0833,NECK,112729,0
2,-21.945816,230.47903,2984.0178,LEFT_SHOULDER,112729,0
3,259.62796,248.90517,2924.1487,RIGHT_SHOULDER,112729,0
4,-64.87659,1.0667725,3013.4814,LEFT_ELBOW,112729,0
5,319.0837,24.53917,2916.7256,RIGHT_ELBOW,112729,0
6,-26.343857,-164.2127,2798.7837,LEFT_HAND,112729,0
7,170.77448,-134.11038,2751.3064,RIGHT_HAND,112729,0
8,122.15653,50.139843,2911.3372,TORSO,112729,0
9,38.23545,-145.12115,2887.1396,LEFT_HIP,112729,0
10,212.70851,-133.70367,2850.0425,RIGHT_HIP,112729,0
11,16.952478,-567.05676,2894.4136,LEFT_KNEE,112729,0
12,232.90744,-538.08185,2799.1694,RIGHT_KNEE,112729,0
13,20.411175,-969.96594,2983.846,LEFT_FOOT,112729,0
14,246.53566,-928.8767,2768.1233,RIGHT_FOOT,112729,0
0,125.47616,471.26935,3043.368,HEAD,112729,0
1,118.17762,237.06346,2954.8352,NECK,112729,0
2,-24.3868,228.29512,2983.1418,LEFT_SHOULDER,112729,0
3,260.74207,245.83182,2926.5286,RIGHT_SHOULDER,112729,0
4,-74.25518,1.8979645,2999.4238,LEFT_ELBOW,112729,0
5,324.14243,25.37944,2915.0662,RIGHT_ELBOW,112729,0
6,-60.282257,194.54031,2985.3037,LEFT_HAND,112729,0
7,85.358,139.53123,2860.8108,RIGHT_HAND,112729,0
8,120.98211,48.7533,2910.6282,TORSO,112729,0
9,37.200844,-144.88226,2883.613,LEFT_HIP,112729,0
10,210.37236,-134.23146,2849.2292,RIGHT_HIP,112729,0
11,18.804358,-573.38257,2882.2017,LEFT_KNEE,112729,0
12,234.30185,-536.5186,2799.5962,RIGHT_KNEE,112729,0
13,22.940248,-975.0237,2966.502,LEFT_FOOT,112729,0
14,246.33728,-925.67255,2768.494,RIGHT_FOOT,112729,0
0,125.89851,470.53674,3043.5867,HEAD,112729,0
1,117.15463,236.38005,2954.3582,NECK,112729,0
2,-25.471678,227.27707,2975.2646,LEFT_SHOULDER,112729,0
3,259.78094,245.48305,2933.4517,RIGHT_SHOULDER,112729,0
4,-82.513016,11.570816,2994.6433,LEFT_ELBOW,112729,0
5,327.25757,29.399414,2923.0322,RIGHT_ELBOW,112729,0
6,-60.90078,7.7365036,2961.56,LEFT_HAND,112729,0
7,163.07965,237.53403,2838.0327,RIGHT_HAND,112729,0
8,121.6878,52.486805,2905.2139,TORSO,112729,0
9,41.219246,-136.8316,2868.5293,LEFT_HIP,112729,0
10,211.22267,-125.98129,2843.6099,RIGHT_HIP,112729,0
11,24.297132,-582.5831,2864.7156,LEFT_KNEE,112729,0
12,235.52791,-527.5698,2793.6743,RIGHT_KNEE,112729,0
13,21.384336,-985.603,2960.3413,LEFT_FOOT,112729,0
14,247.40898,-914.97784,2763.0989,RIGHT_FOOT,112729,0
0,122.34801,471.41467,3041.874,HEAD,112729,0
1,115.029366,236.7122,2946.9158,NECK,112729,0
2,-26.181707,225.9982,2969.3047,LEFT_SHOULDER,112729,0
3,256.24042,247.42621,2924.5269,RIGHT_SHOULDER,112729,0
4,-87.85542,22.423248,2996.3872,LEFT_ELBOW,112729,0
5,327.82166,35.72574,2925.8428,RIGHT_ELBOW,112729,0
6,-87.846825,-39.374485,2911.9355,LEFT_HAND,112729,0
7,151.84459,77.14753,2770.5693,RIGHT_HAND,112729,0
8,121.354065,54.030075,2899.3857,TORSO,112729,0
9,43.748497,-135.02003,2865.1628,LEFT_HIP,112729,0
10,211.60902,-122.28407,2838.5486,RIGHT_HIP,112729,0
11,23.922817,-578.99426,2832.4136,LEFT_KNEE,112729,0
12,234.0553,-523.0688,2784.6738,RIGHT_KNEE,112729,0
13,15.658733,-988.9165,2943.3027,LEFT_FOOT,112729,0
14,247.31795,-910.75244,2757.2124,RIGHT_FOOT,112729,0
0,120.48739,472.8235,3039.844,HEAD,112729,0
1,114.877846,236.7451,2940.545,NECK,112729,0
2,-24.578924,225.80862,2967.4927,LEFT_SHOULDER,112729,0
3,254.33463,247.68158,2913.5972,RIGHT_SHOULDER,112729,0
4,-83.97561,16.158401,3001.7236,LEFT_ELBOW,112729,0
5,328.6546,37.19789,2920.8137,RIGHT_ELBOW,112729,0
6,-76.97063,-35.2974,2901.9011,LEFT_HAND,112729,0
7,159.34346,84.39896,2771.0645,RIGHT_HAND,112729,0
8,121.04136,51.58293,2897.2954,TORSO,112729,0
9,42.366776,-140.2324,2870.4395,LEFT_HIP,112729,0
10,212.04297,-126.92607,2837.6523,RIGHT_HIP,112729,0
11,28.132603,-575.45953,2812.7664,LEFT_KNEE,112729,0
12,229.68669,-528.27313,2776.4956,RIGHT_KNEE,112729,0
13,7.9046326,-975.7994,2924.5623,LEFT_FOOT,112729,0
14,245.34721,-916.3924,2755.7012,RIGHT_FOOT,112729,0
0,118.78568,473.55585,3037.1958,HEAD,112729,0
1,114.82196,235.69327,2944.6145,NECK,112729,0
2,-26.377102,225.10492,2968.7253,LEFT_SHOULDER,112729,0
3,256.02103,246.2816,2920.5037,RIGHT_SHOULDER,112729,0
4,-83.193954,7.574005,3001.9673,LEFT_ELBOW,112729,0
5,327.78314,36.981354,2918.8186,RIGHT_ELBOW,112729,0
6,-70.74511,-47.52866,2909.4019,LEFT_HAND,112729,0
7,362.94952,289.87146,2769.0544,RIGHT_HAND,112729,0
8,121.00302,50.56826,2899.5142,TORSO,112729,0
9,41.217136,-141.0033,2869.0935,LEFT_HIP,112729,0
10,213.15103,-128.11018,2839.7341,RIGHT_HIP,112729,0
11,27.32039,-578.84784,2803.4102,LEFT_KNEE,112729,0
12,230.57658,-528.62494,2778.3672,RIGHT_KNEE,112729,0
13,2.63723,-974.1693,2913.7969,LEFT_FOOT,112729,0
14,245.15253,-918.10913,2756.7275,RIGHT_FOOT,112729,0
0,-76.83667,488.32367,3056.3132,HEAD,112730,0
1,-72.795334,214.86168,2967.3977,NECK,112730,0
2,-218.20247,196.10037,2986.3347,LEFT_SHOULDER,112730,0
3,72.6118,233.62299,2948.4607,RIGHT_SHOULDER,112730,0
4,-230.74594,-63.651093,3021.2444,LEFT_ELBOW,112730,0
5,150.63046,-13.680908,2969.8672,RIGHT_ELBOW,112730,0
6,-252.50208,-288.40152,2850.3276,LEFT_HAND,112730,0
7,216.11955,-265.21417,2828.074,RIGHT_HAND,112730,0
8,-54.2075,33.958786,2930.8994,TORSO,112730,0
9,-135.59474,-159.84349,2907.4214,LEFT_HIP,112730,0
10,64.35541,-134.04472,2881.3809,RIGHT_HIP,112730,0
11,-171.69148,-585.4405,2928.3044,LEFT_KNEE,112730,0
12,117.15806,-535.80884,2824.5906,RIGHT_KNEE,112730,0
13,-195.53148,-974.307,2925.0483,LEFT_FOOT,112730,0
14,188.3559,-913.35925,2783.355,RIGHT_FOOT,112730,0
0,-56.66823,491.34842,3056.786,HEAD,112730,0
1,-60.081623,216.83615,2966.535,NECK,112730,0
2,-200.2287,203.47336,2987.6343,LEFT_SHOULDER,112730,0
3,80.06545,230.19896,2945.4355,RIGHT_SHOULDER,112730,0
4,-230.42793,-51.843445,3014.607,LEFT_ELBOW,112730,0
5,163.7004,-7.9521637,2972.6099,RIGHT_ELBOW,112730,0
6,-233.77838,-272.13657,2829.4084,LEFT_HAND,112730,0
7,235.84149,-261.9578,2847.2139,RIGHT_HAND,112730,0
8,-48.184685,35.55579,2930.7476,TORSO,112730,0
9,-136.83408,-155.31151,2910.0977,LEFT_HIP,112730,0
10,64.25858,-136.13763,2879.8228,RIGHT_HIP,112730,0
11,-163.33252,-579.7512,2929.0042,LEFT_KNEE,112730,0
12,131.71097,-537.9697,2814.7192,RIGHT_KNEE,112730,0
13,-196.10553,-975.46173,2929.877,LEFT_FOOT,112730,0
14,192.73647,-917.3714,2778.9937,RIGHT_FOOT,112730,0
0,-44.089825,492.28122,3054.9573,HEAD,112730,0
1,-49.893093,222.77878,2964.1873,NECK,112730,0
2,-187.72311,210.15015,2983.8838,LEFT_SHOULDER,112730,0
3,87.93693,235.40741,2944.4907,RIGHT_SHOULDER,112730,0
4,-218.57993,-36.323578,2996.9626,LEFT_ELBOW,112730,0
5,170.94028,-9.062729,2972.7622,RIGHT_ELBOW,112730,0
6,-214.82153,-264.108,2820.455,LEFT_HAND,112730,0
7,249.63214,-259.89484,2834.769,RIGHT_HAND,112730,0
8,-37.95438,40.624928,2930.9407,TORSO,112730,0
9,-124.270256,-150.53148,2911.735,LEFT_HIP,112730,0
10,72.23892,-132.52638,2883.653,RIGHT_HIP,112730,0
11,-152.61697,-575.3745,2917.9058,LEFT_KNEE,112730,0
12,137.50212,-540.5712,2814.06,RIGHT_KNEE,112730,0
13,-193.92609,-976.5857,2931.5842,LEFT_FOOT,112730,0
14,195.81673,-916.8893,2779.8845,RIGHT_FOOT,112730,0
0,-31.666512,490.7188,3056.9849,HEAD,112730,0
1,-37.27079,218.24608,2964.556,NECK,112730,0
2,-183.48824,206.31677,2985.9753,LEFT_SHOULDER,112730,0
3,108.946655,230.17538,2943.1365,RIGHT_SHOULDER,112730,0
4,-206.64702,-34.667557,2982.219,LEFT_ELBOW,112730,0
5,191.97787,-17.383163,2972.8777,RIGHT_ELBOW,112730,0
6,-206.99214,-265.54565,2809.0254,LEFT_HAND,112730,0
7,229.05234,-253.11845,2819.5454,RIGHT_HAND,112730,0
8,-27.590845,39.77808,2931.2393,TORSO,112730,0
9,-114.783035,-146.59334,2912.1135,LEFT_HIP,112730,0
10,78.96124,-130.7865,2883.7317,RIGHT_HIP,112730,0
11,-138.89938,-566.5794,2903.1426,LEFT_KNEE,112730,0
12,142.38177,-541.7638,2817.2036,RIGHT_KNEE,112730,0
13,-191.96832,-976.0737,2931.6265,LEFT_FOOT,112730,0
14,196.42426,-916.8896,2781.8027,RIGHT_FOOT,112730,0
0,-25.54887,488.8244,3056.2231,HEAD,112730,0
1,-24.407722,212.40927,2962.1145,NECK,112730,0
2,-176.43272,200.50763,2985.9841,LEFT_SHOULDER,112730,0
3,127.61729,224.31088,2938.2449,RIGHT_SHOULDER,112730,0
4,-192.16249,-46.788284,2979.689,LEFT_ELBOW,112730,0
5,211.3357,-26.036194,2978.4172,RIGHT_ELBOW,112730,0
6,-186.76791,-270.08755,2805.5156,LEFT_HAND,112730,0
7,240.46172,-246.8841,2847.7324,RIGHT_HAND,112730,0
8,-15.75171,37.02221,2929.795,TORSO,112730,0
9,-97.99612,-145.4812,2911.7478,LEFT_HIP,112730,0
10,83.804726,-131.2485,2883.203,RIGHT_HIP,112730,0
11,-129.84521,-568.38354,2895.7798,LEFT_KNEE,112730,0
12,149.22702,-545.4352,2817.9507,RIGHT_KNEE,112730,0
13,-191.80116,-977.77075,2930.8835,LEFT_FOOT,112730,0
14,201.2491,-917.61896,2784.855,RIGHT_FOOT,112730,0
0,-14.532991,482.98474,3055.1316,HEAD,112730,0
1,-13.876495,211.22517,2956.7075,NECK,112730,0
2,-171.6929,192.01503,2979.1802,LEFT_SHOULDER,112730,0
3,143.93991,230.43532,2934.2349,RIGHT_SHOULDER,112730,0
4,-173.78932,-58.09761,2972.2004,LEFT_ELBOW,112730,0
5,222.80954,-22.024445,2984.8125,RIGHT_ELBOW,112730,0
6,-177.53688,-277.51053,2798.7996,LEFT_HAND,112730,0
7,265.74777,-241.2052,2832.2546,RIGHT_HAND,112730,0
8,2.852919,33.56964,2922.3276,TORSO,112730,0
9,-75.97373,-155.71742,2901.5547,LEFT_HIP,112730,0
10,115.138405,-132.45436,2874.3408,RIGHT_HIP,112730,0
11,-114.0317,-582.7967,2891.019,LEFT_KNEE,112730,0
12,154.78522,-540.7677,2814.437,RIGHT_KNEE,112730,0
13,-189.68689,-981.2825,2931.8862,LEFT_FOOT,112730,0
14,203.3413,-914.4868,2794.3337,RIGHT_FOOT,112730,0
0,3.4057088,482.78595,3053.741,HEAD,112730,0
1,9.512303,214.05765,2941.4482,NECK,112730,0
2,-137.09976,202.18562,2953.622,LEFT_SHOULDER,112730,0
3,156.12436,225.92966,2929.2744,RIGHT_SHOULDER,112730,0
4,-161.8055,-50.62944,2964.1033,LEFT_ELBOW,112730,0
5,224.64597,-19.522766,2985.205,RIGHT_ELBOW,112730,0
6,-166.2632,-280.5431,2789.0078,LEFT_HAND,112730,0
7,332.60535,-251.85951,2841.8857,RIGHT_HAND,112730,0
8,21.639818,34.393154,2912.2922,TORSO,112730,0
9,-68.46341,-153.54955,2891.625,LEFT_HIP,112730,0
10,135.99808,-136.99313,2874.6475,RIGHT_HIP,112730,0
11,-107.48453,-585.42285,2884.3967,LEFT_KNEE,112730,0
12,166.1787,-543.2677,2818.8906,RIGHT_KNEE,112730,0
13,-190.13087,-977.58624,2929.021,LEFT_FOOT,112730,0
14,203.6739,-916.61536,2792.9387,RIGHT_FOOT,112730,0
0,12.631736,486.79922,3053.3513,HEAD,112730,0
1,24.634174,215.51385,2935.742,NECK,112730,0
2,-118.99609,206.87766,2944.9062,LEFT_SHOULDER,112730,0
3,168.26445,224.15005,2926.5776,RIGHT_SHOULDER,112730,0
4,-155.96576,-48.63591,2957.803,LEFT_ELBOW,112730,0
5,228.63657,-17.931427,2984.14,RIGHT_ELBOW,112730,0
6,-162.62138,-277.06824,2772.9424,LEFT_HAND,112730,0
7,292.27625,-227.11063,2826.8823,RIGHT_HAND,112730,0
8,33.829933,33.720993,2908.5479,TORSO,112730,0
9,-62.112827,-154.39365,2888.062,LEFT_HIP,112730,0
10,148.1642,-141.75009,2874.6455,RIGHT_HIP,112730,0
11,-100.76677,-587.09753,2874.6223,LEFT_KNEE,112730,0
12,172.78676,-543.97363,2820.3135,RIGHT_KNEE,112730,0
13,-190.71475,-976.0542,2927.473,LEFT_FOOT,112730,0
14,204.29646,-918.2507,2793.4502,RIGHT_FOOT,112730,0
0,23.267298,491.43832,3049.4258,HEAD,112730,0
1,30.697926,216.46252,2935.451,NECK,112730,0
2,-109.71325,203.36517,2939.8997,LEFT_SHOULDER,112730,0
3,171.10912,229.55989,2931.0022,RIGHT_SHOULDER,112730,0
4,-150.52896,-55.196503,2951.0972,LEFT_ELBOW,112730,0
5,236.55084,-7.531067,2989.4043,RIGHT_ELBOW,112730,0
6,-149.39229,-298.45673,2749.3755,LEFT_HAND,112730,0
7,333.66483,-283.31003,2843.999,RIGHT_HAND,112730,0
8,46.481453,36.700844,2904.3816,TORSO,112730,0
9,-35.15533,-152.14807,2876.399,LEFT_HIP,112730,0
10,159.68529,-133.9736,2870.2256,RIGHT_HIP,112730,0
11,-98.21958,-594.2126,2874.378,LEFT_KNEE,112730,0
12,182.97758,-536.03894,2819.8347,RIGHT_KNEE,112730,0
13,-189.93005,-978.00635,2919.8354,LEFT_FOOT,112730,0
14,205.51993,-911.2969,2791.299,RIGHT_FOOT,112730,0
0,37.646908,487.95654,3038.1145,HEAD,112730,0
1,41.20967,216.9531,2935.4922,NECK,112730,0
2,-98.86893,202.04181,2941.802,LEFT_SHOULDER,112730,0
3,181.28827,231.86438,2929.1824,RIGHT_SHOULDER,112730,0
4,-132.41174,-43.242844,2924.5986,LEFT_ELBOW,112730,0
5,254.77274,0.54829407,2988.4458,RIGHT_ELBOW,112730,0
6,-133.51184,-303.85254,2745.7898,LEFT_HAND,112730,0
7,354.53897,-256.31464,2863.574,RIGHT_HAND,112730,0
8,58.510895,40.50437,2902.5994,TORSO,112730,0
9,-20.188719,-146.16359,2874.0308,LEFT_HIP,112730,0
10,171.81296,-125.72513,2865.3823,RIGHT_HIP,112730,0
11,-94.328064,-590.8177,2866.3289,LEFT_KNEE,112730,0
12,192.15263,-535.80023,2824.039,RIGHT_KNEE,112730,0
13,-189.23523,-978.016,2916.9194,LEFT_FOOT,112730,0
14,207.63039,-913.5879,2793.6755,RIGHT_FOOT,112730,0
0,46.47911,484.45166,3032.7405,HEAD,112730,0
1,53.532955,219.0627,2934.9194,NECK,112730,0
2,-91.179794,202.84955,2944.4912,LEFT_SHOULDER,112730,0
3,198.2457,235.27585,2925.3477,RIGHT_SHOULDER,112730,0
4,-120.17602,-41.69667,2915.6382,LEFT_ELBOW,112730,0
5,260.45166,-1.4577332,2987.0767,RIGHT_ELBOW,112730,0
6,-119.426186,-311.65027,2738.3784,LEFT_HAND,112730,0
7,356.53436,-263.8166,2880.8933,RIGHT_HAND,112730,0
8,71.29806,41.957256,2903.5142,TORSO,112730,0
9,-4.4258995,-145.62239,2878.2925,LEFT_HIP,112730,0
10,182.55222,-124.673965,2865.9253,RIGHT_HIP,112730,0
11,-87.68567,-585.5504,2856.0046,LEFT_KNEE,112730,0
12,197.77267,-537.591,2828.427,RIGHT_KNEE,112730,0
13,-166.77028,-977.5785,2897.315,LEFT_FOOT,112730,0
14,207.5143,-914.5624,2796.4963,RIGHT_FOOT,112730,0
0,50.57451,482.8645,3029.6995,HEAD,112730,0
1,60.179886,216.99294,2933.9783,NECK,112730,0
2,-77.91356,199.16406,2945.6113,LEFT_SHOULDER,112730,0
3,198.27335,234.82181,2922.3452,RIGHT_SHOULDER,112730,0
4,-111.89137,-43.84265,2913.7815,LEFT_ELBOW,112730,0
5,272.64627,-2.8344574,2987.699,RIGHT_ELBOW,112730,0
6,-101.737816,-292.19434,2729.9998,LEFT_HAND,112730,0
7,351.3175,-267.3144,2865.4697,RIGHT_HAND,112730,0
8,80.58709,39.019516,2903.4646,TORSO,112730,0
9,6.880295,-151.1047,2880.8792,LEFT_HIP,112730,0
10,195.10828,-126.8031,2865.0227,RIGHT_HIP,112730,0
11,-71.05715,-575.9177,2840.553,LEFT_KNEE,112730,0
12,201.57008,-542.74615,2830.03,RIGHT_KNEE,112730,0
13,-166.65222,-955.29504,2883.3164,LEFT_FOOT,112730,0
14,207.51135,-918.4432,2799.122,RIGHT_FOOT,112730,0
0,53.746098,481.87897,3027.6477,HEAD,112731,0
1,67.97931,214.49103,2933.7126,NECK,112731,0
2,-72.71231,195.65515,2946.8572,LEFT_SHOULDER,112731,0
3,208.67093,233.32692,2920.568,RIGHT_SHOULDER,112731,0
4,-101.360985,-46.632217,2916.3167,LEFT_ELBOW,112731,0
5,278.5193,-28.61232,2974.1501,RIGHT_ELBOW,112731,0
6,-98.431175,-279.57318,2735.1292,LEFT_HAND,112731,0
7,357.21725,-265.3636,2862.4353,RIGHT_HAND,112731,0
8,89.06581,35.492496,2902.909,TORSO,112731,0
9,15.24062,-156.21288,2880.9727,LEFT_HIP,112731,0
10,205.06401,-130.7992,2863.2378,RIGHT_HIP,112731,0
11,-57.49349,-574.0354,2822.7825,LEFT_KNEE,112731,0
12,204.09566,-542.06067,2830.0413,RIGHT_KNEE,112731,0
13,-163.13657,-956.7489,2876.6565,LEFT_FOOT,112731,0
14,207.61053,-916.43506,2798.5034,RIGHT_FOOT,112731,0
0,59.172043,481.25595,3024.058,HEAD,112731,0
1,76.48584,214.85754,2935.17,NECK,112731,0
2,-65.26669,194.5548,2947.8398,LEFT_SHOULDER,112731,0
3,218.23837,235.16028,2922.5,RIGHT_SHOULDER,112731,0
4,-94.60115,-45.42836,2910.9531,LEFT_ELBOW,112731,0
5,283.882,-22.724274,2980.1204,RIGHT_ELBOW,112731,0
6,-85.95384,-283.05133,2727.0332,LEFT_HAND,112731,0
7,353.19376,-249.11256,2850.0828,RIGHT_HAND,112731,0
8,97.20917,43.968727,2893.1863,TORSO,112731,0
9,28.468782,-139.73367,2859.199,LEFT_HIP,112731,0
10,207.39621,-114.10649,2843.2063,RIGHT_HIP,112731,0
11,-47.195946,-570.73035,2802.1902,LEFT_KNEE,112731,0
12,210.01367,-539.87756,2830.9258,RIGHT_KNEE,112731,0
13,-155.37335,-954.31665,2863.187,LEFT_FOOT,112731,0
14,209.71213,-912.9249,2801.199,RIGHT_FOOT,112731,0
0,72.55473,489.687,3013.205,HEAD,112731,0
1,95.530426,216.95604,2956.0098,NECK,112731,0
2,-53.17664,209.28735,2961.673,LEFT_SHOULDER,112731,0
3,244.23749,224.62473,2950.3464,RIGHT_SHOULDER,112731,0
4,-91.8208,-28.767426,2913.7507,LEFT_ELBOW,112731,0
5,290.34436,-28.88977,2951.2866,RIGHT_ELBOW,112731,0
6,-74.44728,-255.96109,2726.8425,LEFT_HAND,112731,0
7,355.8738,-233.72206,2830.4055,RIGHT_HAND,112731,0
8,102.473145,42.488724,2902.0664,TORSO,112731,0
9,8.4827,-137.18362,2851.967,LEFT_HIP,112731,0
10,210.34903,-126.77356,2844.279,RIGHT_HIP,112731,0
11,-41.935383,-557.41174,2787.9573,LEFT_KNEE,112731,0
12,214.21965,-546.0495,2823.5693,RIGHT_KNEE,112731,0
13,-140.2505,-949.1097,2855.0273,LEFT_FOOT,112731,0
14,212.36319,-918.9456,2798.6433,RIGHT_FOOT,112731,0
