joint,x,y,z,jointname,time,voiceover
7,-302.21402,-349.29233,3276.1094,RIGHT_HAND,11227,0
8,-484.89874,5.9649,3285.006,TORSO,11227,0
9,-576.89166,-185.11983,3215.7766,LEFT_HIP,11227,0
10,-382.69403,-187.09871,3239.7356,RIGHT_HIP,11227,0
11,-575.9292,-616.2935,3268.701,LEFT_KNEE,11227,0
12,-385.4236,-646.81824,3198.2249,RIGHT_KNEE,11227,0
13,-533.56464,-1021.53284,3172.6086,LEFT_FOOT,11227,0
14,-418.52374,-1035.8202,3117.6772,RIGHT_FOOT,11227,0
0,-494.68295,427.26627,3412.1204,HEAD,11227,0
1,-487.456,201.63043,3344.7737,NECK,11227,0
2,-630.0945,204.25627,3322.686,LEFT_SHOULDER,11227,0
3,-344.8175,199.0046,3366.8613,RIGHT_SHOULDER,11227,0
4,-640.45197,-77.52696,3331.5789,LEFT_ELBOW,11227,0
5,-329.78946,-82.57945,3375.3896,RIGHT_ELBOW,11227,0
6,-645.42224,-348.36377,3252.7698,LEFT_HAND,11227,0
7,-306.24655,-350.46576,3290.1206,RIGHT_HAND,11227,0
8,-482.0807,9.649477,3287.2378,TORSO,11227,0
9,-574.17206,-180.53722,3214.6091,LEFT_HIP,11227,0
10,-379.2387,-184.12575,3244.7947,RIGHT_HIP,11227,0
11,-572.05194,-610.7443,3262.9026,LEFT_KNEE,11227,0
12,-378.06808,-626.3044,3262.1892,RIGHT_KNEE,11227,0
13,-534.7609,-1005.0331,3179.6511,LEFT_FOOT,11227,0
14,-411.7152,-1010.90216,3140.6702,RIGHT_FOOT,11227,0
0,-497.51797,430.1479,3428.7905,HEAD,11227,0
1,-490.44278,209.83849,3353.6816,NECK,11227,0
2,-633.63367,211.29979,3335.3855,LEFT_SHOULDER,11227,0
3,-347.25192,208.37718,3371.9778,RIGHT_SHOULDER,11227,0
4,-641.8843,-70.60237,3342.5437,LEFT_ELBOW,11227,0
5,-335.23505,-73.39754,3378.8164,RIGHT_ELBOW,11227,0
6,-646.8184,-343.56787,3271.4546,LEFT_HAND,11227,0
7,-313.7392,-343.96777,3301.8892,RIGHT_HAND,11227,0
8,-484.14478,20.094038,3289.2366,TORSO,11227,0
9,-576.09454,-168.64777,3212.238,LEFT_HIP,11227,0
10,-379.59897,-170.65306,3237.345,RIGHT_HIP,11227,0
11,-572.7495,-598.021,3261.3733,LEFT_KNEE,11227,0
12,-386.67014,-607.21063,3253.5237,RIGHT_KNEE,11227,0
13,-538.87665,-995.1316,3169.7585,LEFT_FOOT,11227,0
14,-407.83188,-998.6627,3134.8923,RIGHT_FOOT,11227,0
0,-494.76407,430.60004,3436.9534,HEAD,11227,0
1,-488.92734,213.49165,3357.824,NECK,11227,0
2,-632.2445,215.48799,3340.5984,LEFT_SHOULDER,11227,0
3,-345.61014,211.49532,3375.0496,RIGHT_SHOULDER,11227,0
4,-638.822,-66.49034,3346.3528,LEFT_ELBOW,11227,0
5,-336.00064,-70.40141,3380.5305,RIGHT_ELBOW,11227,0
6,-643.6354,-341.18488,3282.2598,LEFT_HAND,11227,0
7,-316.411,-343.15228,3311.1665,RIGHT_HAND,11227,0
8,-483.2962,25.214632,3289.1528,TORSO,11227,0
9,-576.21686,-161.6896,3208.6365,LEFT_HIP,11227,0
10,-379.1133,-164.43517,3232.327,RIGHT_HIP,11227,0
11,-568.7526,-588.8683,3270.0105,LEFT_KNEE,11227,0
12,-387.08673,-593.7243,3285.094,RIGHT_KNEE,11227,0
13,-540.7436,-1001.50824,3158.648,LEFT_FOOT,11227,0
14,-400.92886,-988.4086,3127.3262,RIGHT_FOOT,11227,0
0,-496.5367,429.6137,3442.6213,HEAD,11227,0
1,-490.20883,214.43037,3361.0032,NECK,11227,0
2,-633.06116,218.44125,3340.5664,LEFT_SHOULDER,11227,0
3,-347.3565,210.41948,3381.44,RIGHT_SHOULDER,11227,0
4,-638.3083,-63.585815,3345.1877,LEFT_ELBOW,11227,0
5,-339.6717,-71.555374,3385.831,RIGHT_ELBOW,11227,0
6,-642.9416,-339.68396,3287.4255,LEFT_HAND,11227,0
7,-321.84796,-346.07684,3323.3137,RIGHT_HAND,11227,0
8,-485.38254,26.828747,3290.4492,TORSO,11227,0
9,-578.9305,-158.0108,3205.8215,LEFT_HIP,11227,0
10,-382.18198,-163.53494,3233.969,RIGHT_HIP,11227,0
11,-571.9776,-584.0471,3273.8862,LEFT_KNEE,11227,0
12,-392.59845,-591.2799,3293.338,RIGHT_KNEE,11227,0
13,-544.1607,-1012.4949,3152.058,LEFT_FOOT,11227,0
14,-397.98648,-1002.36707,3117.0652,RIGHT_FOOT,11227,0
0,-498.7878,432.02637,3430.921,HEAD,11227,0
1,-491.28107,214.21677,3355.189,NECK,11227,0
2,-634.3541,216.47285,3336.069,LEFT_SHOULDER,11227,0
3,-348.20804,211.9607,3374.3088,RIGHT_SHOULDER,11227,0
4,-638.54224,-65.58537,3339.7773,LEFT_ELBOW,11227,0
5,-342.062,-70.06415,3377.826,RIGHT_ELBOW,11227,0
6,-642.9556,-342.82257,3287.7368,LEFT_HAND,11227,0
7,-325.8673,-346.02267,3321.4985,RIGHT_HAND,11227,0
8,-485.48355,24.895786,3289.4673,TORSO,11227,0
9,-578.2534,-162.87091,3210.5732,LEFT_HIP,11227,0
10,-381.11862,-165.97948,3236.918,RIGHT_HIP,11227,0
11,-567.8882,-588.22986,3282.0898,LEFT_KNEE,11227,0
12,-391.61978,-593.2579,3297.764,RIGHT_KNEE,11227,0
13,-542.7557,-1015.8671,3158.94,LEFT_FOOT,11227,0
14,-392.5478,-1000.4751,3121.9277,RIGHT_FOOT,11227,0
0,-496.42084,433.6045,3438.5486,HEAD,11227,0
1,-489.38647,216.21852,3359.4485,NECK,11227,0
2,-632.654,218.51833,3341.8503,LEFT_SHOULDER,11227,0
3,-346.119,213.91872,3377.0466,RIGHT_SHOULDER,11227,0
4,-635.9983,-63.55989,3344.8242,LEFT_ELBOW,11227,0
5,-341.20337,-68.13814,3379.8628,RIGHT_ELBOW,11227,0
6,-640.16705,-341.721,3297.9504,LEFT_HAND,11227,0
7,-326.50616,-345.26257,3329.1265,RIGHT_HAND,11227,0
8,-483.9385,28.037098,3290.504,TORSO,11227,0
9,-577.2374,-158.55919,3209.4297,LEFT_HIP,11227,0
10,-379.74365,-161.72946,3233.689,RIGHT_HIP,11227,0
11,-566.1946,-585.64404,3268.364,LEFT_KNEE,11227,0
12,-389.13043,-589.6403,3288.8445,RIGHT_KNEE,11227,0
13,-541.4647,-1009.5115,3148.7368,LEFT_FOOT,11227,0
14,-394.24713,-990.0626,3114.0708,RIGHT_FOOT,11227,0
0,-497.26105,431.60217,3442.45,HEAD,11227,0
1,-490.2476,215.14624,3360.663,NECK,11227,0
2,-633.69434,216.7092,3344.503,LEFT_SHOULDER,11227,0
3,-346.8008,213.58328,3376.8232,RIGHT_SHOULDER,11227,0
4,-636.3658,-65.381805,3346.8865,LEFT_ELBOW,11227,0
5,-342.86914,-68.49405,3379.078,RIGHT_ELBOW,11227,0
6,-640.2767,-344.29224,3304.6748,LEFT_HAND,11227,0
7,-329.54446,-346.5641,3333.387,RIGHT_HAND,11227,0
8,-484.38843,27.429153,3290.498,TORSO,11227,0
9,-577.4278,-159.21036,3209.1914,LEFT_HIP,11227,0
10,-379.63077,-161.36551,3231.4746,RIGHT_HIP,11227,0
11,-573.7026,-585.64703,3273.5005,LEFT_KNEE,11227,0
12,-388.8712,-587.7478,3296.4067,RIGHT_KNEE,11227,0
13,-541.1001,-1019.9702,3143.4329,LEFT_FOOT,11227,0
14,-397.37857,-996.2174,3111.6665,RIGHT_FOOT,11227,0
0,-498.51028,427.5886,3444.8335,HEAD,11227,0
1,-492.00146,212.88931,3360.1348,NECK,11227,0
2,-635.5092,214.76,3344.5588,LEFT_SHOULDER,11227,0
3,-348.49374,211.01863,3375.7107,RIGHT_SHOULDER,11227,0
4,-637.6438,-67.33919,3346.4688,LEFT_ELBOW,11227,0
5,-345.3489,-71.07176,3377.5154,RIGHT_ELBOW,11227,0
6,-641.2921,-346.85712,3308.4614,LEFT_HAND,11227,0
7,-333.2792,-349.90857,3336.3752,RIGHT_HAND,11227,0
8,-486.6846,25.650974,3288.6604,TORSO,11227,0
9,-580.3217,-160.29745,3206.4458,LEFT_HIP,11227,0
10,-382.41373,-162.87727,3227.9263,RIGHT_HIP,11227,0
11,-572.3532,-586.54285,3272.1167,LEFT_KNEE,11227,0
12,-391.62762,-589.38086,3292.2961,RIGHT_KNEE,11227,0
13,-544.57965,-1016.1283,3141.806,LEFT_FOOT,11227,0
14,-398.75787,-996.68994,3110.1035,RIGHT_FOOT,11227,0
0,-500.26428,431.67227,3445.0483,HEAD,11227,0
1,-493.75418,216.44469,3361.4626,NECK,11227,0
2,-637.4337,217.20622,3347.455,LEFT_SHOULDER,11227,0
3,-350.07465,215.68314,3375.4702,RIGHT_SHOULDER,11227,0
4,-639.1397,-64.89818,3348.9849,LEFT_ELBOW,11227,0
5,-347.55908,-66.41565,3376.9146,RIGHT_ELBOW,11227,0
6,-642.5271,-344.90857,3314.7673,LEFT_HAND,11227,0
7,-336.63455,-345.87408,3339.8767,RIGHT_HAND,11227,0
8,-487.82117,29.061625,3290.4182,TORSO,11227,0
9,-580.9725,-157.79626,3209.7139,LEFT_HIP,11227,0
10,-382.80386,-158.8466,3229.0337,RIGHT_HIP,11227,0
11,-569.8515,-583.68585,3277.4844,LEFT_KNEE,11227,0
12,-393.03232,-583.8164,3302.2676,RIGHT_KNEE,11227,0
13,-541.1689,-1023.4201,3151.8062,LEFT_FOOT,11227,0
14,-397.56317,-997.4625,3117.1943,RIGHT_FOOT,11227,0
0,-494.90717,428.1443,3430.6492,HEAD,11227,0
1,-491.52957,210.67259,3355.5667,NECK,11227,0
2,-635.2359,212.75339,3341.973,LEFT_SHOULDER,11227,0
3,-347.82327,208.59181,3369.1604,RIGHT_SHOULDER,11227,0
4,-636.5996,-69.3544,3343.198,LEFT_ELBOW,11227,0
5,-345.8111,-73.512405,3370.3164,RIGHT_ELBOW,11227,0
6,-639.73224,-349.76395,3312.395,LEFT_HAND,11227,0
7,-335.9296,-353.47467,3336.975,RIGHT_HAND,11227,0
8,-488.0984,21.144213,3290.2825,TORSO,11227,0
9,-583.7681,-166.94925,3215.624,LEFT_HIP,11227,0
10,-385.56625,-169.81909,3234.3726,RIGHT_HIP,11227,0
11,-573.48425,-591.26196,3292.433,LEFT_KNEE,11227,0
12,-397.91907,-595.02075,3306.2083,RIGHT_KNEE,11227,0
13,-543.314,-1033.4873,3148.3674,LEFT_FOOT,11227,0
14,-398.59265,-1018.5897,3119.072,RIGHT_FOOT,11227,0
0,-491.239,426.04388,3421.4138,HEAD,11227,0
1,-490.97845,207.36285,3352.703,NECK,11227,0
2,-634.6027,210.8861,3338.551,LEFT_SHOULDER,11227,0
3,-347.3542,203.8396,3366.8547,RIGHT_SHOULDER,11227,0
4,-635.69293,-71.22383,3339.5317,LEFT_ELBOW,11227,0
5,-345.74466,-78.268005,3367.7798,RIGHT_ELBOW,11227,0
6,-638.5802,-351.9569,3311.805,LEFT_HAND,11227,0
7,-336.81174,-358.63858,3337.7683,RIGHT_HAND,11227,0
8,-489.67804,16.310726,3291.9404,TORSO,11227,0
9,-587.4253,-172.31166,3221.4185,LEFT_HIP,11227,0
10,-389.32993,-177.17114,3240.9375,RIGHT_HIP,11227,0
11,-569.642,-598.7229,3281.6448,LEFT_KNEE,11227,0
12,-397.73376,-603.53516,3305.8628,RIGHT_KNEE,11227,0
13,-542.94586,-1032.8572,3150.2642,LEFT_FOOT,11227,0
14,-404.21393,-1021.4796,3115.6428,RIGHT_FOOT,11227,0
0,-493.17252,424.75766,3417.3513,HEAD,11227,0
1,-491.7083,205.85788,3348.4634,NECK,11227,0
2,-634.9849,209.53351,3331.174,LEFT_SHOULDER,11227,0
3,-348.4317,202.18225,3365.7527,RIGHT_SHOULDER,11227,0
4,-635.8566,-72.57779,3331.9592,LEFT_ELBOW,11227,0
5,-347.14413,-79.92755,3366.493,RIGHT_ELBOW,11227,0
6,-638.5101,-353.57294,3307.0027,LEFT_HAND,11227,0
7,-339.07285,-360.62906,3339.4805,RIGHT_HAND,11227,0
8,-489.4453,14.404429,3289.0076,TORSO,11227,0
9,-585.99084,-174.51418,3217.6284,LEFT_HIP,11227,0
10,-388.37378,-179.58386,3241.475,RIGHT_HIP,11227,0
11,-568.7784,-602.47015,3266.5632,LEFT_KNEE,11227,0
12,-393.76187,-607.6085,3293.4922,RIGHT_KNEE,11227,0
13,-537.66284,-1025.694,3147.0815,LEFT_FOOT,11227,0
14,-397.2176,-1012.7305,3116.6892,RIGHT_FOOT,11227,0
0,-493.20755,423.2059,3416.707,HEAD,11227,0
1,-490.80505,203.88385,3349.5005,NECK,11227,0
2,-633.84607,208.1814,3330.4888,LEFT_SHOULDER,11227,0
3,-347.76404,199.58629,3368.5122,RIGHT_SHOULDER,11227,0
4,-634.5431,-73.930756,3331.1172,LEFT_ELBOW,11227,0
5,-346.73407,-82.52495,3369.1045,RIGHT_ELBOW,11227,0
6,-636.9756,-355.1383,3308.655,LEFT_HAND,11227,0
7,-339.44452,-363.49457,3344.7925,RIGHT_HAND,11227,0
8,-488.6712,12.393639,3290.1597,TORSO,11227,0
9,-585.16583,-176.13335,3217.71,LEFT_HIP,11227,0
10,-387.90884,-182.05978,3243.9277,RIGHT_HIP,11227,0
11,-572.1051,-603.55176,3273.2334,LEFT_KNEE,11227,0
12,-390.04175,-609.2855,3302.813,RIGHT_KNEE,11227,0
13,-538.34796,-1026.5654,3154.2144,LEFT_FOOT,11227,0
14,-397.21063,-1007.34985,3123.2302,RIGHT_FOOT,11227,0
0,-493.75992,423.96765,3432.0305,HEAD,11227,0
1,-489.90726,206.90048,3356.9375,NECK,11227,0
2,-632.8913,211.62378,3337.6008,LEFT_SHOULDER,11227,0
3,-346.92325,202.17717,3376.2742,RIGHT_SHOULDER,11227,0
4,-633.4487,-70.48892,3338.1038,LEFT_ELBOW,11227,0
5,-346.09933,-79.93495,3376.748,RIGHT_ELBOW,11227,0
6,-635.6739,-351.86853,3317.8875,LEFT_HAND,11227,0
7,-339.5183,-361.12183,3354.8672,RIGHT_HAND,11227,0
8,-487.36072,17.310633,3291.7961,TORSO,11227,0
9,-583.41,-169.02222,3213.321,LEFT_HIP,11227,0
10,-386.21835,-175.53621,3239.9885,RIGHT_HIP,11227,0
11,-571.1275,-596.0796,3272.557,LEFT_KNEE,11227,0
12,-390.41766,-602.9048,3298.4114,RIGHT_KNEE,11227,0
13,-536.3907,-1018.5783,3144.9321,LEFT_FOOT,11227,0
14,-396.73828,-1004.1304,3114.202,RIGHT_FOOT,11227,0
0,-492.82248,423.61212,3423.089,HEAD,11227,0
1,-489.34744,205.0911,3353.1995,NECK,11227,0
2,-632.1712,209.98465,3332.7527,LEFT_SHOULDER,11227,0
3,-346.52365,200.19756,3373.6462,RIGHT_SHOULDER,11227,0
4,-632.617,-72.12845,3333.155,LEFT_ELBOW,11227,0
5,-345.8646,-81.915146,3374.0254,RIGHT_ELBOW,11227,0
6,-634.6486,-353.64755,3314.9602,LEFT_HAND,11227,0
7,-339.92526,-363.278,3354.333,RIGHT_HAND,11227,0
8,-487.04565,14.3593025,3291.4731,TORSO,11227,0
9,-583.23987,-172.99774,3215.646,LEFT_HIP,11227,0
10,-386.2479,-179.74724,3243.8477,RIGHT_HIP,11227,0
11,-573.9291,-598.65656,3284.4036,LEFT_KNEE,11227,0
12,-391.01624,-606.0257,3309.6343,RIGHT_KNEE,11227,0
13,-538.0166,-1033.7803,3146.6458,LEFT_FOOT,11227,0
14,-397.8731,-1010.9907,3123.097,RIGHT_FOOT,11227,0
0,-492.22583,422.9889,3418.6443,HEAD,11227,0
1,-485.73492,204.37231,3351.741,NECK,11227,0
2,-627.2113,209.36722,3323.454,LEFT_SHOULDER,11227,0
3,-344.25854,199.37741,3380.0278,RIGHT_SHOULDER,11227,0
4,-627.5678,-72.74609,3323.7761,LEFT_ELBOW,11227,0
5,-343.73135,-82.73566,3380.331,RIGHT_ELBOW,11227,0
6,-629.41974,-354.37808,3307.4011,LEFT_HAND,11227,0
7,-338.37277,-364.24118,3362.6086,RIGHT_HAND,11227,0
8,-480.46985,13.1791525,3291.6467,TORSO,11227,0
9,-572.77435,-174.56926,3212.0444,LEFT_HIP,11227,0
10,-377.63516,-181.45876,3251.0605,RIGHT_HIP,11227,0
11,-560.8996,-600.89197,3276.584,LEFT_KNEE,11227,0
12,-385.22644,-609.0965,3306.4136,RIGHT_KNEE,11227,0
13,-526.6931,-1033.2032,3139.2688,LEFT_FOOT,11227,0
14,-385.36972,-1014.34485,3123.541,RIGHT_FOOT,11227,0
0,-492.6798,425.92346,3417.4302,HEAD,11227,0
1,-485.12555,206.28165,3351.92,NECK,11227,0
2,-627.2283,208.90329,3326.61,LEFT_SHOULDER,11227,0
3,-343.0228,203.66,3377.2297,RIGHT_SHOULDER,11227,0
4,-627.51337,-73.210175,3326.8677,LEFT_ELBOW,11227,0
5,-342.60114,-78.45334,3377.4724,RIGHT_ELBOW,11227,0
6,-629.1991,-354.93365,3312.1306,LEFT_HAND,11227,0
7,-337.76782,-360.07437,3361.523,RIGHT_HAND,11227,0
8,-478.15494,14.79405,3292.9487,TORSO,11227,0
9,-569.0416,-174.88818,3216.548,LEFT_HIP,11227,0
10,-373.32703,-178.4989,3251.407,RIGHT_HIP,11227,0
11,-566.9613,-601.2925,3281.2786,LEFT_KNEE,11227,0
12,-390.03577,-606.10583,3304.9502,RIGHT_KNEE,11227,0
13,-536.2528,-1030.8281,3152.046,LEFT_FOOT,11227,0
14,-392.30017,-1010.0923,3115.1748,RIGHT_FOOT,11227,0
0,-492.86707,423.95636,3414.8215,HEAD,11227,0
1,-486.32672,204.20781,3350.6313,NECK,11227,0
2,-628.65814,206.4843,3326.6057,LEFT_SHOULDER,11227,0
3,-343.9953,201.93132,3374.657,RIGHT_SHOULDER,11227,0
4,-628.88617,-75.62923,3326.812,LEFT_ELBOW,11227,0
5,-343.65805,-80.18211,3374.851,RIGHT_ELBOW,11227,0
6,-630.41876,-357.42682,3313.5493,LEFT_HAND,11227,0
7,-339.29956,-361.89673,3360.4973,RIGHT_HAND,11227,0
8,-479.6421,12.347566,3292.8516,TORSO,11227,0
9,-571.0141,-177.94434,3218.5198,LEFT_HIP,11227,0
10,-374.9008,-181.08102,3251.6238,RIGHT_HIP,11227,0
11,-568.7341,-605.0216,3279.117,LEFT_KNEE,11227,0
12,-395.68,-608.614,3304.9749,RIGHT_KNEE,11227,0
13,-542.6955,-1026.5413,3147.979,LEFT_FOOT,11227,0
14,-399.3367,-1017.82526,3113.8333,RIGHT_FOOT,11227,0
0,-495.24057,427.61682,3431.0198,HEAD,11227,0
1,-486.62778,209.74628,3358.2725,NECK,11227,0
2,-629.2675,210.89188,3336.0635,LEFT_SHOULDER,11227,0
3,-343.98804,208.60068,3380.4814,RIGHT_SHOULDER,11227,0
4,-629.44995,-71.22174,3336.2285,LEFT_ELBOW,11227,0
5,-343.71823,-73.51285,3380.6367,RIGHT_ELBOW,11227,0
6,-630.84174,-353.0794,3324.2927,LEFT_HAND,11227,0
7,-339.78873,-355.30325,3367.7192,RIGHT_HAND,11227,0
8,-478.22208,19.865627,3294.4912,TORSO,11227,0
9,-568.1372,-169.22537,3215.4014,LEFT_HIP,11227,0
10,-371.49557,-170.80467,3246.0186,RIGHT_HIP,11227,0
11,-568.093,-596.03284,3278.202,LEFT_KNEE,11227,0
12,-389.57758,-598.7649,3297.2502,RIGHT_KNEE,11227,0
13,-540.70386,-1006.71985,3144.0415,LEFT_FOOT,11227,0
14,-393.7568,-998.53455,3109.3494,RIGHT_FOOT,11227,0
0,-495.38754,429.27023,3438.6074,HEAD,11227,0
1,-486.5588,212.3634,3362.2498,NECK,11227,0
2,-629.7867,212.37335,3344.1826,LEFT_SHOULDER,11227,0
3,-343.33093,212.35345,3380.317,RIGHT_SHOULDER,11227,0
4,-629.9326,-69.740295,3344.3147,LEFT_ELBOW,11227,0
5,-343.11508,-69.76013,3380.4412,RIGHT_ELBOW,11227,0
6,-631.1953,-351.6466,3333.573,LEFT_HAND,11227,0
7,-339.57297,-351.612,3368.8162,RIGHT_HAND,11227,0
8,-478.07053,23.7392,3294.855,TORSO,11227,0
9,-568.32764,-164.87814,3215.0042,LEFT_HIP,11227,0
10,-370.83688,-164.89186,3239.9163,RIGHT_HIP,11227,0
11,-570.06244,-591.0679,3281.9038,LEFT_KNEE,11227,0
12,-394.91516,-590.9172,3302.3,RIGHT_KNEE,11227,0
13,-540.82,-1016.81494,3147.3237,LEFT_FOOT,11227,0
14,-393.24442,-1003.97705,3105.494,RIGHT_FOOT,11227,0
0,-496.0027,428.47473,3441.8955,HEAD,11227,0
1,-493.9839,215.02234,3362.9165,NECK,11227,0
2,-639.8913,216.11624,3352.104,LEFT_SHOULDER,11227,0
3,-348.07645,213.92845,3373.729,RIGHT_SHOULDER,11227,0
4,-662.79553,-112.20712,3341.471,LEFT_ELBOW,11227,0
5,-347.90378,-68.185196,3373.8284,RIGHT_ELBOW,11227,0
6,-667.1869,-408.4949,3271.432,LEFT_HAND,11227,0
7,-344.7115,-350.0868,3363.3665,RIGHT_HAND,11227,0
8,-490.24188,24.77918,3293.1736,TORSO,11227,0
9,-585.72876,-164.72005,3216.0774,LEFT_HIP,11227,0
10,-387.27097,-166.20792,3230.784,RIGHT_HIP,11227,0
11,-590.28107,-591.3194,3280.2417,LEFT_KNEE,11227,0
12,-408.13113,-590.3168,3305.5847,RIGHT_KNEE,11227,0
13,-558.013,-1020.3028,3150.1252,LEFT_FOOT,11227,0
14,-411.61404,-1006.6956,3108.851,RIGHT_FOOT,11227,0
0,-497.01797,429.97827,3444.0117,HEAD,11227,0
1,-497.41272,216.17346,3364.0466,NECK,11227,0
2,-644.6095,218.02408,3355.7593,LEFT_SHOULDER,11227,0
3,-350.21594,214.32285,3372.334,RIGHT_SHOULDER,11227,0
4,-682.2592,-128.2662,3330.6477,LEFT_ELBOW,11227,0
5,-350.0778,-67.7908,3372.4136,RIGHT_ELBOW,11227,0
6,-685.62067,-411.73428,3235.3438,LEFT_HAND,11227,0
7,-347.20117,-349.73273,3362.9985,RIGHT_HAND,11227,0
8,-495.79565,25.326962,3292.708,TORSO,11227,0
9,-593.41504,-164.2719,3215.7822,LEFT_HIP,11227,0
10,-394.94214,-166.76718,3226.9565,RIGHT_HIP,11227,0
11,-577.50214,-590.3312,3278.5833,LEFT_KNEE,11227,0
12,-400.61563,-591.01984,3302.9636,RIGHT_KNEE,11227,0
13,-547.9612,-1016.68994,3147.5225,LEFT_FOOT,11227,0
14,-405.55164,-1007.18823,3116.9744,RIGHT_FOOT,11227,0
0,-495.97638,430.88373,3445.6863,HEAD,11227,0
1,-496.45905,217.83124,3364.956,NECK,11227,0
2,-644.05255,220.3771,3353.9758,LEFT_SHOULDER,11227,0
3,-348.8655,215.28537,3375.9363,RIGHT_SHOULDER,11227,0
4,-691.24164,-136.10092,3316.838,LEFT_ELBOW,11227,0
5,-348.75497,-66.82834,3376,RIGHT_ELBOW,11227,0
6,-693.5859,-419.71387,3205.1838,LEFT_HAND,11227,0
7,-346.16315,-348.80286,3367.5269,RIGHT_HAND,11227,0
8,-494.48392,26.268291,3293.9912,TORSO,11227,0
9,-591.6885,-163.58388,3215.648,LEFT_HIP,11227,0
10,-393.32913,-167.00542,3230.4048,RIGHT_HIP,11227,0
11,-564.38824,-589.0414,3279.3186,LEFT_KNEE,11227,0
12,-392.86734,-591.06213,3308.6055,RIGHT_KNEE,11227,0
13,-538.2581,-1019.79895,3140.2036,LEFT_FOOT,11227,0
14,-396.91092,-1004.47766,3124.7673,RIGHT_FOOT,11227,0
0,-495.81082,430.90594,3445.6626,HEAD,11227,0
1,-493.87817,218.02206,3366.1501,NECK,11227,0
2,-641.1813,219.5887,3349.2961,LEFT_SHOULDER,11227,0
3,-346.57507,216.45543,3383.0042,RIGHT_SHOULDER,11227,0
4,-694.48004,-131.77174,3305.859,LEFT_ELBOW,11227,0
5,-346.4867,-65.65831,3383.0552,RIGHT_ELBOW,11227,0
