joint,x,y,z,jointname,time
2,-38.6043,429.69922,2267.821,LEFT_SHOULDER,16106
3,252.15012,422.68207,2227.6482,RIGHT_SHOULDER,16106
4,-107.83327,228.9876,2273.5015,LEFT_ELBOW,16106
5,292.95325,239.45924,2233.2256,RIGHT_ELBOW,16106
6,-176.02277,51.48564,2102.1052,LEFT_HAND,16106
7,419.6244,28.475677,2091.6113,RIGHT_HAND,16106
8,93.4201,221.39445,2186.865,TORSO,16106
9,-15.626532,18.907776,2139.2173,LEFT_HIP,16106
10,175.76111,14.288757,2112.7734,RIGHT_HIP,16106
11,-70.06834,-307.99988,1976.2832,LEFT_KNEE,16106
12,153.93974,-350.30603,2044.9425,RIGHT_KNEE,16106
13,-122.69184,-616.67944,1922.1237,LEFT_FOOT,16106
14,121.22804,-685.0753,2094.14,RIGHT_FOOT,16106
0,122.10058,648.9446,2368.217,HEAD,16106
1,110.60133,422.9099,2252.92,NECK,16106
2,-34.85971,429.55237,2272.35,LEFT_SHOULDER,16106
3,256.06238,416.26743,2233.4897,RIGHT_SHOULDER,16106
4,-106.38338,232.34892,2284.7363,LEFT_ELBOW,16106
5,293.67044,236.86377,2228.2815,RIGHT_ELBOW,16106
6,-175.12991,54.765945,2108.2644,LEFT_HAND,16106
7,424.52563,29.927902,2085.9097,RIGHT_HAND,16106
8,93.69919,216.53444,2196.9365,TORSO,16106
9,-27.57347,14.925049,2154.8945,LEFT_HIP,16106
10,181.16756,5.392914,2127.0117,RIGHT_HIP,16106
11,-85.57868,-323.6506,1966.932,LEFT_KNEE,16106
12,158.37083,-357.0886,2053.2627,RIGHT_KNEE,16106
13,-151.68298,-587.1478,1902.5895,LEFT_FOOT,16106
14,121.6682,-690.531,2096.0913,RIGHT_FOOT,16106
0,124.98135,648.98236,2373.806,HEAD,16106
1,109.413635,421.85254,2247.1084,NECK,16106
2,-32.188507,428.07837,2264.083,LEFT_SHOULDER,16106
3,251.01576,415.6267,2230.1338,RIGHT_SHOULDER,16106
4,-105.08887,238.8201,2300.3118,LEFT_ELBOW,16106
5,294.2425,233.22041,2231.753,RIGHT_ELBOW,16106
6,-195.00165,64.11647,2110.9343,LEFT_HAND,16106
7,425.5863,27.524841,2092.4138,RIGHT_HAND,16106
8,93.934944,216.52815,2193.2922,TORSO,16106
9,-24.229406,15.718536,2151.7856,LEFT_HIP,16106
10,181.14192,6.688965,2127.1665,RIGHT_HIP,16106
11,-94.94701,-333.62354,1975.4274,LEFT_KNEE,16106
12,159.5726,-350.63742,2044.1902,RIGHT_KNEE,16106
13,-180.18976,-581.44525,1881.5559,LEFT_FOOT,16106
14,121.85298,-620.2516,2015.0966,RIGHT_FOOT,16106
0,125.16194,648.7322,2373.2659,HEAD,16106
1,107.91311,419.14105,2245.047,NECK,16106
2,-31.844414,424.98938,2263.459,LEFT_SHOULDER,16106
3,247.67062,413.2928,2226.6353,RIGHT_SHOULDER,16106
4,-105.784805,238.66577,2296.5679,LEFT_ELBOW,16106
5,294.91376,231.71196,2233.2954,RIGHT_ELBOW,16106
6,-201.98343,63.17885,2109.2927,LEFT_HAND,16106
7,428.5985,28.730637,2104.304,RIGHT_HAND,16106
8,92.7406,218.03844,2193.7559,TORSO,16106
9,-26.90068,21.307419,2156.2275,LEFT_HIP,16106
10,182.03687,12.564194,2128.7017,RIGHT_HIP,16106
11,-122.18167,-300.4571,1981.1267,LEFT_KNEE,16106
12,166.9653,-333.97607,2026.7941,RIGHT_KNEE,16106
13,-187.0653,-576.6968,1878.2856,LEFT_FOOT,16106
14,121.12639,-643.0802,2044.4929,RIGHT_FOOT,16106
0,126.29722,648.6339,2371.641,HEAD,16106
1,107.55998,418.60638,2248.1372,NECK,16106
2,-32.4261,423.6215,2268.8035,LEFT_SHOULDER,16106
3,247.54605,413.59128,2227.471,RIGHT_SHOULDER,16106
4,-107.18383,238.21678,2292.2874,LEFT_ELBOW,16106
5,298.92676,233.34605,2241.1821,RIGHT_ELBOW,16106
6,-219.23256,69.08363,2116.0193,LEFT_HAND,16106
7,426.29758,32.48239,2110.8447,RIGHT_HAND,16106
8,92.572945,219.71501,2194.8848,TORSO,16106
9,-25.437025,24.514511,2156.8416,LEFT_HIP,16106
10,180.60886,17.132767,2126.423,RIGHT_HIP,16106
11,-117.51019,-295.80078,1995.794,LEFT_KNEE,16106
12,163.3411,-317.64325,2035.734,RIGHT_KNEE,16106
13,-204.36531,-578.39105,1898.9244,LEFT_FOOT,16106
14,134.09396,-633.1952,2045.2618,RIGHT_FOOT,16106
0,126.361374,647.9953,2369.216,HEAD,16106
1,105.45092,418.729,2252.8755,NECK,16106
2,-34.883976,424.4348,2263.869,LEFT_SHOULDER,16106
3,245.78581,413.0232,2241.882,RIGHT_SHOULDER,16106
4,-109.62935,238.40643,2285.0107,LEFT_ELBOW,16106
5,300.95584,234.52795,2251.5544,RIGHT_ELBOW,16106
6,-220.07227,65.47691,2108.282,LEFT_HAND,16106
7,426.11826,17.194733,2113.6736,RIGHT_HAND,16106
8,92.59397,222.91458,2190.3823,TORSO,16106
9,-19.398663,31.130875,2135.655,LEFT_HIP,16106
10,178.8727,23.069473,2120.1233,RIGHT_HIP,16106
11,-108.27438,-311.263,2019.6287,LEFT_KNEE,16106
12,160.23773,-317.25342,2023.9714,RIGHT_KNEE,16106
13,-211.31097,-577.40234,1914.2115,LEFT_FOOT,16106
14,121.42943,-656.67615,1992.7809,RIGHT_FOOT,16106
0,125.50996,646.9153,2367.76,HEAD,16106
1,105.26674,419.88202,2252.7021,NECK,16106
2,-35.50769,424.40417,2269.0884,LEFT_SHOULDER,16106
3,246.04117,415.35983,2236.316,RIGHT_SHOULDER,16106
4,-112.17445,238.41623,2292.68,LEFT_ELBOW,16106
5,302.77277,236.32573,2254.263,RIGHT_ELBOW,16106
6,-233.03395,61.004013,2125.3494,LEFT_HAND,16106
7,428.81223,21.129684,2118.5095,RIGHT_HAND,16106
8,91.82616,222.4514,2191.7195,TORSO,16106
9,-19.976942,28.180557,2142.1863,LEFT_HIP,16106
10,176.7481,21.861038,2119.2874,RIGHT_HIP,16106
11,-111.23664,-305.85638,2023.873,LEFT_KNEE,16106
12,148.02072,-323.25372,2014.663,RIGHT_KNEE,16106
13,-215.43199,-577.8694,1915.0162,LEFT_FOOT,16106
14,109.89808,-688.4623,1974.0702,RIGHT_FOOT,16106
0,124.573944,647.4176,2368.0247,HEAD,16106
1,103.499756,422.79385,2258.5803,NECK,16106
2,-40.378693,425.48944,2280.7673,LEFT_SHOULDER,16106
3,247.3782,420.09827,2236.3933,RIGHT_SHOULDER,16106
4,-113.990326,233.13646,2288.089,LEFT_ELBOW,16106
5,301.33337,241.11565,2254.8782,RIGHT_ELBOW,16106
6,-247.01706,56.28154,2122.4648,LEFT_HAND,16106
7,424.44232,22.60588,2126.1758,RIGHT_HAND,16106
8,90.12334,224.20633,2195.9634,TORSO,16106
9,-21.068329,27.451385,2148.4302,LEFT_HIP,16106
10,174.56216,23.786224,2118.2627,RIGHT_HIP,16106
11,-123.56068,-296.0482,2034.896,LEFT_KNEE,16106
12,152.88544,-324.81757,2014.2482,RIGHT_KNEE,16106
13,-220.38812,-580.1131,1918.9053,LEFT_FOOT,16106
14,114.009445,-704.8739,1968.538,RIGHT_FOOT,16106
0,123.57229,648.0724,2367.8735,HEAD,16106
1,111.28483,413.6834,2259.6345,NECK,16106
2,-25.183355,418.91516,2283.4636,LEFT_SHOULDER,16106
3,247.75302,408.45163,2235.8054,RIGHT_SHOULDER,16106
4,-121.91506,244.00693,2288.759,LEFT_ELBOW,16106
5,299.5955,233.77092,2255.9463,RIGHT_ELBOW,16106
6,-262.08035,67.76199,2133.41,LEFT_HAND,16106
7,421.51196,18.692337,2131.3516,RIGHT_HAND,16106
8,93.04322,219.89854,2197.7117,TORSO,16106
9,-22.931086,29.860458,2152.8542,LEFT_HIP,16106
10,172.5343,22.366928,2118.7234,RIGHT_HIP,16106
11,-122.48612,-295.43103,2035.1984,LEFT_KNEE,16106
12,153.4487,-329.63324,2013.4974,RIGHT_KNEE,16106
13,-223.24469,-581.11084,1921.0052,LEFT_FOOT,16106
14,118.93616,-686.16705,1987.0253,RIGHT_FOOT,16106
0,121.76548,648.32947,2366.9734,HEAD,16106
1,104.60556,414.46826,2256.8718,NECK,16106
2,-33.050068,419.15033,2281.154,LEFT_SHOULDER,16106
3,242.26118,409.78625,2232.5896,RIGHT_SHOULDER,16106
4,-127.26633,243.53639,2288.845,LEFT_ELBOW,16106
5,297.91205,236.92654,2258.3286,RIGHT_ELBOW,16106
6,-288.79498,60.153687,2138.0007,LEFT_HAND,16106
7,418.23962,13.322998,2125.6382,RIGHT_HAND,16106
8,87.58397,220.75421,2197.728,TORSO,16106
9,-26.545399,30.343048,2155.7139,LEFT_HIP,16106
10,167.67015,23.737244,2121.4546,RIGHT_HIP,16106
11,-128.85422,-293.16403,2036.7126,LEFT_KNEE,16106
12,131.276,-325.01736,2034.4661,RIGHT_KNEE,16106
13,-231.09964,-590.5226,1924.3179,LEFT_FOOT,16106
14,120.76657,-670.9833,1995.1139,RIGHT_FOOT,16106
0,120.05347,647.7896,2365.7812,HEAD,16106
1,83.980644,404.86743,2259.587,NECK,16106
2,-67.161766,404.38208,2287.6846,LEFT_SHOULDER,16106
3,235.12305,405.35284,2231.4893,RIGHT_SHOULDER,16106
4,-135.50917,246.00816,2282.4707,LEFT_ELBOW,16106
5,287.75256,232.81541,2264.1558,RIGHT_ELBOW,16106
6,-316.35223,64.53743,2156.4097,LEFT_HAND,16106
7,410.0445,9.550674,2121.88,RIGHT_HAND,16106
8,73.4186,209.66212,2199.3994,TORSO,16106
9,-39.78154,14.127182,2158.2925,LEFT_HIP,16106
10,165.49466,14.786423,2120.1313,RIGHT_HIP,16106
11,-135.71907,-286.0703,2028.6735,LEFT_KNEE,16106
12,129.41652,-331.95392,2043.5961,RIGHT_KNEE,16106
13,-228.23143,-581.83276,1927.3938,LEFT_FOOT,16106
14,117.88537,-655.6205,1998.7476,RIGHT_FOOT,16106
0,116.56166,645.4326,2362.8792,HEAD,16106
1,78.677345,406.80786,2259.0288,NECK,16106
2,-73.72845,407.11853,2285.1663,LEFT_SHOULDER,16106
3,231.08315,406.4972,2232.8914,RIGHT_SHOULDER,16106
4,-145.40736,240.84166,2278.1838,LEFT_ELBOW,16106
5,288.4561,233.11943,2266.825,RIGHT_ELBOW,16106
6,-345.41013,61.38771,2166.2358,LEFT_HAND,16106
7,407.44745,13.414383,2136.2583,RIGHT_HAND,16106
8,67.57837,210.18898,2196.6484,TORSO,16106
9,-46.201218,13.779419,2151.8777,LEFT_HIP,16106
10,159.15999,13.360779,2116.6584,RIGHT_HIP,16106
11,-137.07457,-288.06042,2026.4028,LEFT_KNEE,16106
12,131.40547,-335.95035,2048.6108,RIGHT_KNEE,16106
13,-228.44455,-581.7081,1935.3802,LEFT_FOOT,16106
14,126.8457,-675.11334,2027.8705,RIGHT_FOOT,16106
0,109.35098,643.1383,2362.1907,HEAD,16106
1,69.70674,407.73352,2255.5964,NECK,16106
2,-83.28432,407.09814,2279.222,LEFT_SHOULDER,16106
3,222.69778,408.3689,2231.971,RIGHT_SHOULDER,16106
4,-153.76892,227.31801,2276.6833,LEFT_ELBOW,16106
5,254.06705,250.4706,2255.7837,RIGHT_ELBOW,16106
6,-372.09424,53.883896,2175.2717,LEFT_HAND,16106
7,399.75464,30.507446,2131.896,RIGHT_HAND,16106
8,61.06626,211.99454,2194.3787,TORSO,16106
9,-48.923267,15.834656,2148.8115,LEFT_HIP,16106
10,153.77484,16.676483,2117.5103,RIGHT_HIP,16106
11,-145.61446,-297.48987,2014.0521,LEFT_KNEE,16106
12,132.42497,-335.40503,2047.7836,RIGHT_KNEE,16106
13,-205.31966,-594.9269,1909.4739,LEFT_FOOT,16106
14,122.509476,-700.1536,1986.0153,RIGHT_FOOT,16106
0,89.1888,642.3073,2361.2693,HEAD,16106
1,55.694202,403.34845,2266.0376,NECK,16106
2,-100.57347,399.01605,2303.3735,LEFT_SHOULDER,16106
3,211.96187,407.68082,2228.7017,RIGHT_SHOULDER,16106
4,-185.31076,222.89395,2285.1174,LEFT_ELBOW,16106
5,243.47055,230.74438,2229.918,RIGHT_ELBOW,16106
6,-403.16803,66.797455,2182.4392,LEFT_HAND,16106
7,399.30334,23.930069,2123.8857,RIGHT_HAND,16106
8,45.287983,207.72754,2199.7832,TORSO,16106
9,-72.46273,9.130615,2159.1758,LEFT_HIP,16106
10,142.22626,15.082672,2107.8818,RIGHT_HIP,16106
11,-150.13687,-297.35638,2011.8314,LEFT_KNEE,16106
12,135.81738,-338.80014,2045.1525,RIGHT_KNEE,16106
13,-216.15936,-591.8494,1915.4304,LEFT_FOOT,16106
14,122.69538,-683.7272,1996.1829,RIGHT_FOOT,16106
0,67.83391,644.1592,2358.0771,HEAD,16106
1,35.63553,414.92902,2245.818,NECK,16106
2,-109.4366,411.5678,2274.7893,LEFT_SHOULDER,16106
3,180.70766,418.29022,2216.847,RIGHT_SHOULDER,16106
4,-222.6383,258.5321,2327.3096,LEFT_ELBOW,16106
5,232.17238,229.59488,2219.391,RIGHT_ELBOW,16106
6,-429.52557,80.88562,2195.3462,LEFT_HAND,16106
7,393.3404,22.387634,2111.7964,RIGHT_HAND,16106
8,29.438831,211.06538,2191.1365,TORSO,16106
9,-81.74628,4.769272,2157.4214,LEFT_HIP,16106
10,128.23055,9.634232,2115.4883,RIGHT_HIP,16106
11,-157.18704,-303.65472,2001.2595,LEFT_KNEE,16106
12,105.09694,-334.9489,2041.1243,RIGHT_KNEE,16106
13,-222.896,-596.6891,1913.6919,LEFT_FOOT,16106
14,102.624756,-662.7481,1981.2444,RIGHT_FOOT,16106
0,48.70518,640.25305,2354.104,HEAD,16106
1,23.138844,406.6787,2228.4465,NECK,16106
2,-117.935684,403.964,2254.4783,LEFT_SHOULDER,16106
3,164.21336,409.39343,2202.4148,RIGHT_SHOULDER,16106
4,-225.99007,253.28772,2326.213,LEFT_ELBOW,16106
5,219.14047,238.4161,2217.1548,RIGHT_ELBOW,16106
6,-459.8694,83.75258,2202.178,LEFT_HAND,16106
7,386.1176,37.43544,2109.7412,RIGHT_HAND,16106
8,18.677141,205.76198,2183.3145,TORSO,16106
9,-90.13662,2.8371887,2157.438,LEFT_HIP,16106
10,118.5675,6.8533325,2118.9268,RIGHT_HIP,16106
11,-159.30357,-304.5443,1997.4425,LEFT_KNEE,16106
12,98.215,-331.27383,2035.4537,RIGHT_KNEE,16106
13,-218.80304,-605.5826,1921.1967,LEFT_FOOT,16106
14,113.38188,-663.4664,1983.8599,RIGHT_FOOT,16106
0,36.506805,642.2637,2354.231,HEAD,16106
1,17.969463,408.34033,2226.0671,NECK,16106
2,-126.77763,410.30664,2241.5757,LEFT_SHOULDER,16106
3,162.71657,406.37402,2210.5586,RIGHT_SHOULDER,16106
4,-238.72954,267.76672,2314.5596,LEFT_ELBOW,16106
5,203.057,232.07266,2216.0205,RIGHT_ELBOW,16106
6,-483.15076,109.07738,2208.9119,LEFT_HAND,16106
7,383.30164,34.872726,2116.152,RIGHT_HAND,16106
8,9.548367,205.55443,2173.1807,TORSO,16106
9,-105.68515,4.2194977,2131.7383,LEFT_HIP,16106
10,107.9397,1.3175201,2108.85,RIGHT_HIP,16106
11,-164.23393,-338.20288,2002.2026,LEFT_KNEE,16106
12,104.60856,-363.63513,2043.4833,RIGHT_KNEE,16106
13,-217.14969,-623.6668,1938.1307,LEFT_FOOT,16106
14,144.26404,-743.3298,2148.2566,RIGHT_FOOT,16106
0,15.68258,642.91785,2378.1194,HEAD,16106
1,-2.755105,412.48795,2237.3264,NECK,16106
2,-145.95265,412.0112,2248.4993,LEFT_SHOULDER,16106
3,140.44243,412.9647,2226.1536,RIGHT_SHOULDER,16106
4,-286.08716,270.85312,2313.4648,LEFT_ELBOW,16106
5,199.43361,233.85333,2218.8792,RIGHT_ELBOW,16106
6,-526.2726,116.008606,2202.0322,LEFT_HAND,16106
7,381.49673,48.78534,2115.8203,RIGHT_HAND,16106
8,-7.118223,206.0031,2172.5957,TORSO,16106
9,-115.63405,-0.82850647,2115.9915,LEFT_HIP,16106
10,92.67136,-0.1349945,2099.7385,RIGHT_HIP,16106
11,-176.82014,-352.2921,2019.365,LEFT_KNEE,16106
12,103.02469,-374.61255,2031.4318,RIGHT_KNEE,16106
13,-227.94362,-647.7863,1922.9084,LEFT_FOOT,16106
14,174.59866,-739.145,2001.3037,RIGHT_FOOT,16106
0,6.2096024,648.2898,2376.268,HEAD,16106
1,-26.0719,403.8653,2245.8535,NECK,16106
2,-177.30234,402.1074,2256.183,LEFT_SHOULDER,16106
3,125.15854,405.62323,2235.524,RIGHT_SHOULDER,16106
4,-313.4849,289.49878,2289.8083,LEFT_ELBOW,16106
5,179.34125,242.77708,2230.186,RIGHT_ELBOW,16106
6,-566.2148,148.44534,2191.0723,LEFT_HAND,16106
7,377.2569,45.114807,2116.4253,RIGHT_HAND,16106
8,-29.238264,211.51733,2166.7612,TORSO,16106
9,-130.3096,18.031296,2094.3562,LEFT_HIP,16106
10,65.50034,20.307419,2080.9817,RIGHT_HIP,16106
11,-173.85904,-339.64166,2038.2094,LEFT_KNEE,16106
12,103.38307,-371.75818,2023.7313,RIGHT_KNEE,16106
13,-227.74619,-627.6316,1934.8822,LEFT_FOOT,16106
14,156.33266,-740.7335,2001.989,RIGHT_FOOT,16106
0,-8.153511,647.04553,2366.2542,HEAD,16106
1,-42.451763,399.80676,2257.2664,NECK,16106
2,-186.69205,399.01108,2261.079,LEFT_SHOULDER,16106
3,101.78852,400.60242,2253.4536,RIGHT_SHOULDER,16106
4,-326.06296,303.70276,2288.5518,LEFT_ELBOW,16106
5,158.93262,244.21085,2210.0112,RIGHT_ELBOW,16106
6,-587.93414,171.39401,2208.1133,LEFT_HAND,16106
7,377.2176,52.700333,2117.3845,RIGHT_HAND,16106
8,-43.73786,212.32603,2169.4868,TORSO,16106
9,-140.64594,24.317856,2084.2349,LEFT_HIP,16106
10,50.59801,25.372787,2079.1797,RIGHT_HIP,16106
11,-174.62065,-334.34308,2042.3641,LEFT_KNEE,16106
12,98.256775,-371.22357,2023.8452,RIGHT_KNEE,16106
13,-226.48677,-613.1012,1932.9163,LEFT_FOOT,16106
14,143.45877,-743.81323,2002.0529,RIGHT_FOOT,16106
0,-35.44441,650.2031,2360.2285,HEAD,16106
1,-67.55716,392.66296,2237.718,NECK,16106
2,-218.00046,389.12842,2235.0222,LEFT_SHOULDER,16106
3,82.88614,396.19754,2240.4138,RIGHT_SHOULDER,16106
4,-360.12543,313.62085,2294.7278,LEFT_ELBOW,16106
5,146.47876,251.44652,2202.3079,RIGHT_ELBOW,16106
6,-616.499,187.4747,2208.8347,LEFT_HAND,16106
7,380.34738,74.54024,2117.1274,RIGHT_HAND,16106
8,-61.76274,204.7952,2160.6733,TORSO,16106
9,-150.91405,14.696732,2081.9272,LEFT_HIP,16106
10,38.97741,19.158096,2085.33,RIGHT_HIP,16106
11,-180.90562,-337.46307,2035.3668,LEFT_KNEE,16106
12,93.57924,-366.54846,2027.3843,RIGHT_KNEE,16106
13,-228.70105,-623.35315,1930.5608,LEFT_FOOT,16106
14,136.38141,-736.2588,2007.3099,RIGHT_FOOT,16106
0,-47.995117,644.1932,2356.585,HEAD,16106
1,-86.44011,400.6309,2222.3245,NECK,16106
