joint,x,y,z,jointname
2,-145.75137,23.358887,1189.6683,LEFT_SHOULDER
3,141.83142,82.495926,1148.5953,RIGHT_SHOULDER
4,-210.08705,-154.28487,1132.1001,LEFT_ELBOW
5,137.54944,-90.042435,1133.8689,RIGHT_ELBOW
6,-182.04118,-288.31744,971.7274,LEFT_HAND
7,92.28708,-149.742,977.6896,RIGHT_HAND
8,12.195294,-68.01949,1094.1036,TORSO
9,-84.23178,-211.70598,1034.8689,LEFT_HIP
10,136.93292,-166.2268,1003.282,RIGHT_HIP
11,-155.3959,-451.4068,1122.4083,LEFT_KNEE
12,136.93292,-431.14938,1003.282,RIGHT_KNEE
13,-98.50212,-691.30493,1186.4475,LEFT_FOOT
14,136.93292,-685.8826,1003.282,RIGHT_FOOT
0,-44.9134,298.31168,1222.512,HEAD
1,8.277396,46.378944,1171.559,NECK
2,-145.90227,21.016357,1186.6349,LEFT_SHOULDER
3,162.45708,71.74153,1156.483,RIGHT_SHOULDER
4,-192.80693,-160.65779,1141.8195,LEFT_ELBOW
5,136.99536,-97.02782,1143.1891,RIGHT_ELBOW
6,-177.10371,-306.9897,951.54126,LEFT_HAND
7,100.44592,-155.20345,986.3839,RIGHT_HAND
8,20.49305,-71.01949,1098.985,TORSO
9,-83.97517,-207.61246,1037.8206,LEFT_HIP
10,149.39256,-169.2234,1015.0015,RIGHT_HIP
11,-149.37338,-442.6032,1132.9891,LEFT_KNEE
12,149.39256,-431.0528,1015.0015,RIGHT_KNEE
13,-71.83939,-659.083,1235.4956,LEFT_FOOT
14,149.39256,-682.8119,1015.0015,RIGHT_FOOT
0,-39.100517,297.08167,1226.9773,HEAD
1,11.714632,46.16461,1187.0137,NECK
2,-139.58893,24.869461,1192.9469,LEFT_SHOULDER
3,163.01819,67.45976,1181.0804,RIGHT_SHOULDER
4,-185.84154,-155.60185,1145.4713,LEFT_ELBOW
5,128.17987,-95.83998,1144.0593,RIGHT_ELBOW
6,-163.59822,-344.57672,907.9807,LEFT_HAND
7,107.01453,-155.0943,985.0246,RIGHT_HAND
8,25.222918,-71.81802,1108.0336,TORSO
9,-82.34525,-206.8415,1033.8014,LEFT_HIP
10,159.80766,-172.75981,1024.3055,RIGHT_HIP
11,-143.98396,-439.20697,1136.8944,LEFT_KNEE
12,159.80766,-434.3343,1024.3055,RIGHT_KNEE
13,-73.73075,-657.80896,1239.5438,LEFT_FOOT
14,159.80766,-685.8482,1024.3055,RIGHT_FOOT
0,-33.0374,295.83972,1232.1619,HEAD
1,14.023558,44.71872,1192.4485,NECK
2,-137.19167,20.50576,1198.6444,LEFT_SHOULDER
3,165.23878,68.93168,1186.2526,RIGHT_SHOULDER
4,-171.66505,-162.54523,1148.4921,LEFT_ELBOW
5,136.39938,-96.07833,1156.4464,RIGHT_ELBOW
6,-152.75894,-347.70096,899.0774,LEFT_HAND
7,119.954926,-156.58127,998.2775,RIGHT_HAND
8,29.67057,-73.40468,1112.7107,TORSO
9,-75.74249,-210.91252,1037.9332,LEFT_HIP
10,166.37767,-172.14363,1028.0126,RIGHT_HIP
11,-136.23178,-441.0307,1143.2894,LEFT_KNEE
12,166.37767,-432.36133,1028.0126,RIGHT_KNEE
13,-70.76265,-655.9056,1253.5042,LEFT_FOOT
14,166.37767,-682.5707,1028.0126,RIGHT_FOOT
0,-27.00298,294.43616,1236.7836,HEAD
1,31.372593,44.953842,1213.7144,NECK
2,-127.7722,29.663658,1216.1069,LEFT_SHOULDER
3,190.51738,60.244026,1211.3218,RIGHT_SHOULDER
4,-149.94864,-152.23215,1140.9806,LEFT_ELBOW
5,138.54019,-90.19909,1153.3221,RIGHT_ELBOW
6,-141.14185,-335.57965,913.98395,LEFT_HAND
7,125.29386,-153.13403,996.598,RIGHT_HAND
8,41.42008,-73.44299,1125.4003,TORSO
9,-71.69374,-203.67282,1038.9379,LEFT_HIP
10,174.62888,-180.00684,1035.2345,RIGHT_HIP
11,-128.49167,-435.55685,1139.6006,LEFT_KNEE
12,174.62888,-439.09982,1035.2345,RIGHT_KNEE
13,-66.40826,-646.20105,1257.2415,LEFT_FOOT
14,174.62888,-688.22766,1035.2345,RIGHT_FOOT
0,-21.213272,293.2211,1241.2667,HEAD
1,36.128376,42.546486,1214.4999,NECK
2,-125.52852,27.108498,1220.3987,LEFT_SHOULDER
3,197.78526,57.984478,1208.6011,RIGHT_SHOULDER
4,-150.4845,-152.25336,1140.8169,LEFT_ELBOW
5,145.92879,-92.95238,1156.9772,RIGHT_ELBOW
6,-136.76976,-324.79745,923.23804,LEFT_HAND
7,135.46266,-159.40323,1003.3191,RIGHT_HAND
8,43.953156,-73.871635,1124.2556,TORSO
9,-64.90779,-201.43307,1038.2692,LEFT_HIP
10,168.46367,-179.14644,1029.7535,RIGHT_HIP
11,-113.41207,-433.34277,1136.6475,LEFT_KNEE
12,45.4309,-404.02866,1019.55646,RIGHT_KNEE
13,-66.59551,-643.78046,1256.531,LEFT_FOOT
14,16.483097,-585.9077,1183.6598,RIGHT_FOOT
0,-14.542908,291.97742,1246.1582,HEAD
1,60.075035,41.46335,1200.2249,NECK
2,-79.68882,47.058956,1245.926,LEFT_SHOULDER
3,199.8389,35.867737,1154.5237,RIGHT_SHOULDER
4,-141.67834,-133.73569,1186.8181,LEFT_ELBOW
5,141.29565,-118.51169,1118.845,RIGHT_ELBOW
6,-129.974,-315.70947,962.6201,LEFT_HAND
7,135.45963,-187.43951,964.7405,RIGHT_HAND
8,25.855074,-65.89971,1108.7184,TORSO
9,-63.40609,-171.05913,1035.2097,LEFT_HIP
10,46.676315,-175.4664,999.2141,RIGHT_HIP
11,-104.99359,-408.54993,1128.0043,LEFT_KNEE
12,54.815105,-429.35364,1020.3263,RIGHT_KNEE
13,-36.532555,-601.1756,1269.1261,LEFT_FOOT
14,24.88702,-593.62164,1177.4653,RIGHT_FOOT
0,-7.379059,291.25125,1252.0358,HEAD
1,81.292145,45.52958,1220.9597,NECK
2,-47.937244,49.643364,1280.3075,LEFT_SHOULDER
3,210.52153,41.415794,1161.6119,RIGHT_SHOULDER
4,-145.06369,-136.80081,1186.6348,LEFT_ELBOW
5,155.30875,-117.20583,1132.3566,RIGHT_ELBOW
6,-131.79004,-290.38177,990.6515,LEFT_HAND
7,150.82524,-182.61348,974.98157,RIGHT_HAND
8,36.549625,-69.91053,1131.535,TORSO
9,-49.615574,-184.03201,1061.1334,LEFT_HIP
10,33.229786,-186.66925,1023.0873,RIGHT_HIP
11,-96.79951,-430.87613,1130.6167,LEFT_KNEE
12,74.70082,-404.20584,1028.9023,RIGHT_KNEE
13,-37.93307,-636.42755,1261.5386,LEFT_FOOT
14,32.098087,-569.29956,1188.5873,RIGHT_FOOT
0,-0.22828674,289.8957,1260.2944,HEAD
1,82.09413,40.56965,1215.9344,NECK
2,-53.216732,42.597534,1269.6969,LEFT_SHOULDER
3,217.40501,38.541763,1162.172,RIGHT_SHOULDER
4,-150.78665,-139.43678,1178.9307,LEFT_ELBOW
5,171.0158,-123.765854,1161.9304,RIGHT_ELBOW
6,-138.59598,-312.0313,953.329,LEFT_HAND
7,166.45271,-186.08392,1005.1139,RIGHT_HAND
8,44.218605,-76.75424,1125.0336,TORSO
9,-45.98706,-193.29387,1054.9248,LEFT_HIP
10,58.673206,-194.8624,1013.34064,RIGHT_HIP
11,-89.627594,-435.0195,1134.4152,LEFT_KNEE
12,98.04994,-379.68457,1022.52985,RIGHT_KNEE
13,-40.689766,-644.2781,1258.68,LEFT_FOOT
14,39.619263,-535.53217,1194.5581,RIGHT_FOOT
0,6.2434845,288.32504,1267.891,HEAD
1,80.39511,38.78051,1204.1428,NECK
2,-61.324707,24.78247,1257.8365,LEFT_SHOULDER
3,222.11493,52.77855,1150.4491,RIGHT_SHOULDER
4,-158.72043,-152.80544,1169.5537,LEFT_ELBOW
5,215.07207,-77.72621,1197.3186,RIGHT_ELBOW
6,-150.39888,-325.11548,942.7505,LEFT_HAND
7,202.17181,-240.07286,1016.7194,RIGHT_HAND
8,57.366608,-77.88794,1112.9456,TORSO
9,-35.504074,-201.4549,1048.2096,LEFT_HIP
10,104.18028,-187.6579,995.287,RIGHT_HIP
11,-83.32744,-442.10767,1128.5442,LEFT_KNEE
12,106.82903,-442.878,1034.1478,RIGHT_KNEE
13,-42.4284,-644.9024,1265.7571,LEFT_FOOT
14,39.09147,-574.79846,1233.2318,RIGHT_FOOT
0,12.147888,286.03766,1275.7705,HEAD
1,82.29898,36.436424,1202.8313,NECK
2,-63.645885,16.50946,1256.9839,LEFT_SHOULDER
3,228.24385,56.363388,1148.6787,RIGHT_SHOULDER
4,-161.80322,-156.20828,1167.7179,LEFT_ELBOW
5,235.05315,-77.66606,1211.2865,RIGHT_ELBOW
6,-156.07036,-332.4302,934.495,LEFT_HAND
7,295.01175,-256.59082,1004.5512,RIGHT_HAND
8,62.794155,-85.38635,1105.4364,TORSO
9,-42.700844,-218.95001,1039.948,LEFT_HIP
10,129.27951,-195.46823,976.135,RIGHT_HIP
11,-81.33505,-460.72546,1123.1146,LEFT_KNEE
12,109.18721,-442.63977,1049.396,RIGHT_KNEE
13,-26.322784,-670.91376,1244.0059,LEFT_FOOT
14,36.853294,-547.34064,1262.9977,RIGHT_FOOT
0,17.473171,284.46805,1281.7427,HEAD
1,76.77208,17.851433,1160.8275,NECK
2,-96.53578,-14.915245,1246.2686,LEFT_SHOULDER
3,250.07993,50.61811,1075.3865,RIGHT_SHOULDER
4,-196.55957,-187.52475,1153.26,LEFT_ELBOW
5,277.70996,-43.269096,1230.4895,RIGHT_ELBOW
6,-191.5732,-342.24878,943.88983,LEFT_HAND
7,338.92847,-227.55002,1023.7501,RIGHT_HAND
8,56.335426,-92.496605,1077.0554,TORSO
9,-34.85965,-216.22269,1028.1674,LEFT_HIP
10,106.657196,-189.46661,958.3993,RIGHT_HIP
11,-68.55632,-449.97818,1135.7179,LEFT_KNEE
12,115.88225,-443.9848,1008.19507,RIGHT_KNEE
13,-21.0834,-656.8844,1266.8654,LEFT_FOOT
14,41.620445,-526.46545,1231.6803,RIGHT_FOOT
0,22.087051,282.8441,1287.536,HEAD
1,80.45029,20.67152,1170.167,NECK
2,-40.438698,33.424973,1018.10266,LEFT_SHOULDER
3,201.3393,7.918068,1322.2313,RIGHT_SHOULDER
4,-136.71826,-136.67088,925.43884,LEFT_ELBOW
5,227.36447,-82.904465,1472.7876,RIGHT_ELBOW
6,-142.18477,-290.4728,714.51587,LEFT_HAND
7,286.1225,-272.8592,1262.677,RIGHT_HAND
8,39.430172,-35.992344,1198.025,TORSO
9,-168.45511,-75.0524,1015.98596,LEFT_HIP
10,165.2752,-110.260025,1435.7802,RIGHT_HIP
11,-206.35336,-309.63828,1120.2808,LEFT_KNEE
12,200.47784,-292.65765,1254.5729,RIGHT_KNEE
13,-155.50266,-505.35168,1266.4792,LEFT_FOOT
14,127.90653,-406.0844,1464.6473,RIGHT_FOOT
0,26.509304,281.4418,1301.2023,HEAD
1,81.14711,23.500362,1178.7395,NECK
2,-31.81018,39.02294,1018.68384,LEFT_SHOULDER
3,194.10442,7.977783,1338.7952,RIGHT_SHOULDER
4,-125.75834,-129.4718,921.44275,LEFT_ELBOW
5,222.30771,-83.8758,1494.574,RIGHT_ELBOW
6,-137.60042,-284.783,701.2676,LEFT_HAND
7,277.18054,-268.42914,1289.6027,RIGHT_HAND
8,38.986134,-32.92689,1203.0216,TORSO
9,-162.11346,-67.51282,1002.0945,LEFT_HIP
10,155.76376,-111.19547,1452.513,RIGHT_HIP
11,-193.89668,-300.99286,1110.8196,LEFT_KNEE
12,231.58803,-487.10233,1067.4056,RIGHT_KNEE
13,-149.47438,-490.4624,1266.9973,LEFT_FOOT
14,176.94809,-606.63745,1242.866,RIGHT_FOOT
0,30.438278,279.72156,1312.8978,HEAD
1,82.63661,25.155231,1183.6764,NECK
2,-64.199356,100.48013,1073.706,LEFT_SHOULDER
3,229.47258,-50.169674,1293.6467,RIGHT_SHOULDER
4,-156.34259,-68.59027,977.6267,LEFT_ELBOW
5,262.6184,-139.08691,1459.4755,RIGHT_ELBOW
6,-173.70126,-236.1225,735.3805,LEFT_HAND
7,305.1613,-329.17676,1244.8801,RIGHT_HAND
8,42.541733,-38.3229,1193.7325,TORSO
9,-174.239,-11.163525,1071.4628,LEFT_HIP
10,179.1327,-192.43854,1336.1146,RIGHT_HIP
11,-203.35828,-248.75441,1170.568,LEFT_KNEE
12,213.61699,-381.56717,1162.4471,RIGHT_KNEE
13,-158.79909,-438.53293,1325.6616,LEFT_FOOT
14,170.59917,-495.7061,1379.6504,RIGHT_FOOT
0,33.757103,278.15967,1322.0862,HEAD
1,83.1862,26.562073,1191.9407,NECK
2,-91.33469,23.19831,1285.9044,LEFT_SHOULDER
3,257.7071,29.925835,1097.9769,RIGHT_SHOULDER
4,-182.96121,-144.59045,1184.6063,LEFT_ELBOW
5,296.32773,-57.8555,1266.631,RIGHT_ELBOW
6,-205.97092,-321.2975,936.2059,LEFT_HAND
7,331.62,-251.45251,1045.4368,RIGHT_HAND
8,38.43185,-89.8365,1104.6508,TORSO
9,-46.33024,-207.0062,1038.9014,LEFT_HIP
10,33.68524,-205.46396,995.82025,RIGHT_HIP
11,-72.88071,-449.62463,1126.0356,LEFT_KNEE
12,173.34323,-405.745,1082.6775,RIGHT_KNEE
13,-25.375309,-643.9397,1274.6259,LEFT_FOOT
14,134.55664,-542.5427,1287.3141,RIGHT_FOOT
0,36.982944,276.6271,1331.3618,HEAD
1,85.26872,28.814629,1205.2694,NECK
2,-86.96272,35.330666,1289.1777,LEFT_SHOULDER
3,257.50015,22.298592,1121.3611,RIGHT_SHOULDER
4,-176.84521,-130.99362,1187.5892,LEFT_ELBOW
5,297.69443,-69.02265,1279.4312,RIGHT_ELBOW
6,-203.98363,-312.55545,929.22003,LEFT_HAND
7,249.9842,-199.8104,1058.8411,RIGHT_HAND
8,39.8593,-83.25573,1120.7645,TORSO
9,-52.03442,-193.56744,1058.906,LEFT_HIP
10,40.934177,-197.08473,1013.6133,RIGHT_HIP
11,-78.46853,-439.97864,1134.6937,LEFT_KNEE
12,144.20352,-335.47058,1038.1279,RIGHT_KNEE
13,-25.115852,-610.8989,1307.9967,LEFT_FOOT
14,116.02285,-443.70047,1183.2122,RIGHT_FOOT
0,39.634735,275.69406,1339.6722,HEAD
1,86.15318,29.629715,1221.2648,NECK
2,-86.31058,3.5253525,1275.5542,LEFT_SHOULDER
3,258.61694,55.734077,1166.9753,RIGHT_SHOULDER
4,-174.54144,-159.99426,1171.9081,LEFT_ELBOW
5,300.90024,-37.94169,1307.3763,RIGHT_ELBOW
6,-192.82573,-355.06873,891.2699,LEFT_HAND
7,324.30322,-237.44452,1072.3813,RIGHT_HAND
8,69.68428,-76.880714,1117.7333,TORSO
9,-47.03305,-198.56488,1045.7587,LEFT_HIP
10,153.4638,-168.21739,982.6449,RIGHT_HIP
11,-58.43309,-451.51385,1104.905,LEFT_KNEE
12,127.25446,-388.30756,1118.6038,RIGHT_KNEE
13,-2.5635529,-630.8987,1269.8604,LEFT_FOOT
14,88.025665,-576.5899,1278.358,RIGHT_FOOT
0,41.905624,274.74133,1346.36,HEAD
1,87.32738,30.120201,1233.2014,NECK
2,-78.63832,4.2509995,1288.6533,LEFT_SHOULDER
3,253.29308,55.989403,1177.7495,RIGHT_SHOULDER
4,-165.9771,-156.87753,1182.0021,LEFT_ELBOW
5,296.64996,-40.339508,1307.5175,RIGHT_ELBOW
6,-184.01294,-344.41864,905.8153,LEFT_HAND
7,315.64648,-245.68814,1063.4353,RIGHT_HAND
8,65.70793,-68.71749,1122.386,TORSO
9,-51.273067,-182.41927,1043.4325,LEFT_HIP
10,139.45004,-152.6911,979.7086,RIGHT_HIP
11,-55.7685,-433.50183,1112.8402,LEFT_KNEE
12,140.03065,-346.40576,1092.257,RIGHT_KNEE
13,-7.21999,-628.28296,1262.7145,LEFT_FOOT
14,103.79414,-469.47394,1196.3816,RIGHT_FOOT
0,43.75657,273.8924,1352.357,HEAD
1,88.339935,29.45214,1244.6456,NECK
2,-72.76773,5.2575836,1298.8073,LEFT_SHOULDER
3,249.4476,53.6467,1190.484,RIGHT_SHOULDER
4,-155.6542,-153.08775,1180.1716,LEFT_ELBOW
5,292.45306,-44.913235,1310.5934,RIGHT_ELBOW
6,-172.10635,-345.1379,902.4706,LEFT_HAND
7,303.9954,-248.25024,1066.7407,RIGHT_HAND
8,64.578636,-67.89225,1130.4814,TORSO
9,-51.142582,-179.04684,1047.2327,LEFT_HIP
10,132.77727,-151.42644,985.40186,RIGHT_HIP
11,-54.18497,-431.41254,1117.4078,LEFT_KNEE
12,144.88577,-355.15802,1102.1415,RIGHT_KNEE
13,-19.260593,-634.9498,1261.623,LEFT_FOOT
14,109.14047,-485.70795,1188.9998,RIGHT_FOOT
0,45.364216,273.32654,1359.3364,HEAD
1,89.080345,28.842896,1255.0591,NECK
2,-61.916336,2.8805618,1321.8303,LEFT_SHOULDER
3,240.07701,54.80523,1188.2878,RIGHT_SHOULDER
4,-141.25195,-153.24362,1193.3452,LEFT_ELBOW
5,279.5299,-46.95694,1293.2614,RIGHT_ELBOW
6,-165.49931,-335.5064,929.7714,LEFT_HAND
7,288.53778,-249.84984,1045.9329,RIGHT_HAND
8,60.78136,-74.93933,1150.7107,TORSO
9,-56.61669,-194.04123,1085.7622,LEFT_HIP
10,121.58145,-163.40189,1006.9624,RIGHT_HIP
11,-51.03154,-454.8475,1115.1643,LEFT_KNEE
12,151.3272,-357.07227,1103.709,RIGHT_KNEE
13,-24.7453,-652.995,1269.3167,LEFT_FOOT
14,124.46093,-495.16986,1190.3235,RIGHT_FOOT
0,46.87257,272.15454,1370.0751,HEAD
1,89.39276,27.368332,1265.3608,NECK
2,-63.274338,7.336029,1322.4019,LEFT_SHOULDER
3,242.05986,47.400635,1208.3198,RIGHT_SHOULDER
4,-140.10188,-145.21516,1184.7792,LEFT_ELBOW
5,277.57986,-57.648026,1300.9684,RIGHT_ELBOW
6,-180.55296,-338.0271,934.7207,LEFT_HAND
7,287.84705,-261.5734,1055.1677,RIGHT_HAND
8,60.461346,-79.20123,1150.5013,TORSO
9,-57.654556,-197.47319,1068.9639,LEFT_HIP
10,120.71442,-174.0684,1002.3199,RIGHT_HIP
11,-44.616394,-454.29553,1126.3186,LEFT_KNEE
12,147.10547,-364.88263,1106.5095,RIGHT_KNEE
13,-24.895063,-647.1864,1289.3657,LEFT_FOOT
14,128.65744,-509.30505,1186.7433,RIGHT_FOOT
0,48.135944,271.498,1375.0859,HEAD
1,87.276825,27.357132,1269.7379,NECK
2,-63.913025,3.9568405,1323.6693,LEFT_SHOULDER
3,238.46667,50.757423,1215.8065,RIGHT_SHOULDER
4,-140.67767,-147.36029,1179.4724,LEFT_ELBOW
5,275.12164,-59.488197,1303.5226,RIGHT_ELBOW
6,-166.72296,-334.11066,923.63306,LEFT_HAND
7,285.28912,-256.73474,1065.8672,RIGHT_HAND
8,61.14009,-77.223274,1151.0906,TORSO
9,-54.31334,-195.6276,1064.3036,LEFT_HIP
10,124.32005,-167.97977,1000.5829,RIGHT_HIP
11,-48.206192,-452.56686,1123.7628,LEFT_KNEE
12,148.677,-366.45343,1113.5273,RIGHT_KNEE
13,-33.451626,-643.3403,1290.2805,LEFT_FOOT
14,119.37627,-513.4275,1200.0475,RIGHT_FOOT
0,49.138123,270.7368,1379.1621,HEAD
1,84.60329,26.478195,1262.018,NECK
2,-73.62558,10.054832,1298.53,LEFT_SHOULDER
3,242.83215,42.901558,1225.5059,RIGHT_SHOULDER
4,-149.10901,-139.26788,1156.6956,LEFT_ELBOW
5,282.0524,-69.438065,1323.0819,RIGHT_ELBOW
6,-201.96054,-341.9274,915.15625,LEFT_HAND
7,291.4282,-260.8141,1092.1936,RIGHT_HAND
8,59.777462,-88.246315,1102.8293,TORSO
9,-50.283295,-211.81778,963.309,LEFT_HIP
10,120.18657,-194.12387,923.97235,RIGHT_HIP
11,-45.701576,-388.80542,1161.7212,LEFT_KNEE
12,146.25452,-412.22455,1073.8575,RIGHT_KNEE
13,-27.251503,-601.1234,1302.9967,LEFT_FOOT
14,88.28937,-628.9978,1196.4443,RIGHT_FOOT
0,49.924335,270.08002,1382.8469,HEAD
1,82.47134,24.309296,1255.7083,NECK
2,-79.38401,-0.12019348,1300.7596,LEFT_SHOULDER
3,244.32668,48.73878,1210.6569,RIGHT_SHOULDER
4,-155.08025,-147.40532,1160.4508,LEFT_ELBOW
5,285.44263,-58.624134,1330.249,RIGHT_ELBOW
6,-185.1023,-410.55133,836.76294,LEFT_HAND
7,295.48602,-251.14444,1098.3489,RIGHT_HAND
8,59.683937,-88.0524,1112.9116,TORSO
9,-44.26573,-212.66425,992.70593,LEFT_HIP
10,118.05881,-188.16394,947.52405,RIGHT_HIP
11,-42.811058,-409.67712,1170.6559,LEFT_KNEE
12,140.11597,-413.59793,1085.9993,RIGHT_KNEE
13,-26.018608,-638.9246,1281.6897,LEFT_FOOT
14,92.06711,-590.30225,1263.8525,RIGHT_FOOT
0,50.726257,267.9865,1382.7081,HEAD
1,79.074524,14.3949585,1230.6788,NECK
2,52.194397,-2.0755653,1082.0531,LEFT_SHOULDER
3,105.95464,30.86548,1379.3046,RIGHT_SHOULDER
4,-22.612106,-135.68501,987.2623,LEFT_ELBOW
5,151.2429,-75.17628,1505.22,RIGHT_ELBOW
6,-66.69008,-348.67166,724.1156,LEFT_HAND
7,64.86303,-127.15761,1261.5969,RIGHT_HAND
8,18.218681,-36.90591,1247.3701,TORSO
9,-94.41632,-119.93393,977.76373,LEFT_HIP
10,9.14201,-56.47962,1550.3591,RIGHT_HIP
11,-93.15805,-342.97427,1155.552,LEFT_KNEE
12,84.9944,-234.07523,1365.6443,RIGHT_KNEE
13,-82.07382,-528.7457,1215.1125,LEFT_FOOT
14,34.26882,-437.9045,1513.6519,RIGHT_FOOT
0,50.65293,267.71722,1386.7649,HEAD
1,77.634254,7.6815033,1217.7413,NECK
2,42.063248,-22.777012,1088.3441,LEFT_SHOULDER
3,113.20526,38.140022,1347.1385,RIGHT_SHOULDER
4,-35.91784,-144.06303,1021.8755,LEFT_ELBOW
5,161.29794,-66.59202,1476.4274,RIGHT_ELBOW
6,-78.21009,-357.86002,757.23914,LEFT_HAND
7,84.644615,-192.5643,1211.6841,RIGHT_HAND
8,17.439219,-40.440853,1245.6162,TORSO
9,-116.79792,-151.96352,1004.1471,LEFT_HIP
10,31.286278,-25.162907,1542.8351,RIGHT_HIP
11,-114.96741,-374.71155,1154.0457,LEFT_KNEE
12,107.79693,-203.63132,1357.4038,RIGHT_KNEE
13,-90.35625,-614.2576,1247.1201,LEFT_FOOT
14,74.732254,-425.10904,1485.8765,RIGHT_FOOT
0,51.118916,266.97708,1388.7549,HEAD
1,76.51307,6.3933144,1216.9174,NECK
2,37.14911,-32.25107,1092.0328,LEFT_SHOULDER
3,115.87703,45.037697,1341.8019,RIGHT_SHOULDER
4,-44.197357,-155.70497,1026.5492,LEFT_ELBOW
5,166.47699,-58.374672,1476.5083,RIGHT_ELBOW
6,-58.085884,-394.03497,715.4818,LEFT_HAND
7,104.30968,-263.61612,1179.6138,RIGHT_HAND
8,15.62037,-46.656406,1252.5266,TORSO
9,-125.07629,-178.05127,1034.9531,LEFT_HIP
10,34.531624,-21.360996,1541.3186,RIGHT_HIP
11,-118.557526,-413.8913,1163.1194,LEFT_KNEE
12,111.25148,-198.42365,1354.6304,RIGHT_KNEE
13,-83.57959,-638.3699,1285.7439,LEFT_FOOT
14,84.223045,-428.8297,1467.9149,RIGHT_FOOT
0,51.463017,266.2145,1390.4724,HEAD
1,73.58543,6.8387756,1222.2771,NECK
2,36.78823,-32.9434,1104.7609,LEFT_SHOULDER
3,110.38262,46.62095,1339.7933,RIGHT_SHOULDER
4,-47.71399,-158.43855,1040.3435,LEFT_ELBOW
5,167.61804,-58.944855,1466.8807,RIGHT_ELBOW
6,-45.125465,-382.64697,736.60114,LEFT_HAND
7,75.85816,-132.42383,1209.2095,RIGHT_HAND
8,12.791195,-48.43366,1260.0243,TORSO
9,-124.18233,-186.06502,1054.4838,LEFT_HIP
10,28.176258,-21.34716,1541.0592,RIGHT_HIP
11,-116.94522,-431.9146,1162.1649,LEFT_KNEE
12,106.275314,-196.87143,1353.4922,RIGHT_KNEE
13,-77.13657,-650.00903,1294.4562,LEFT_FOOT
14,97.33229,-437.51154,1446.5687,RIGHT_FOOT
0,51.633087,265.27957,1391.6577,HEAD
1,71.12251,5.915966,1219.4387,NECK
2,20.741272,-45.598583,1103.9604,LEFT_SHOULDER
3,121.50376,57.430515,1334.917,RIGHT_SHOULDER
4,-65.10706,-174.6561,1033.2365,LEFT_ELBOW
5,178.98312,-38.552616,1470.2046,RIGHT_ELBOW
6,-35.135635,-340.1983,744.6121,LEFT_HAND
7,173.4115,-126.59059,1318.423,RIGHT_HAND
8,10.029774,-49.00849,1270.5941,TORSO
9,-142.18793,-197.10771,1112.883,LEFT_HIP
10,40.061996,-10.758175,1530.616,RIGHT_HIP
11,-127.85019,-398.05887,1161.0961,LEFT_KNEE
