joint,x,y,z,jointname
12,-477.74493,-369.27133,3321.393,RIGHT_KNEE
13,-569.68964,-678.91125,2957.6038,LEFT_FOOT
14,-579.4083,-740.1064,3324.8335,RIGHT_FOOT
0,-533.778,647.26624,3345.5308,HEAD
1,-494.2787,342.46484,3207.1973,NECK
2,-517.5819,335.59015,3066.1296,LEFT_SHOULDER
3,-470.97543,349.33954,3348.265,RIGHT_SHOULDER
4,-544.1892,73.60718,3063.7627,LEFT_ELBOW
5,-462.8238,189.25388,3400.386,RIGHT_ELBOW
6,-521.64484,-177.835,3138.7107,LEFT_HAND
7,-507.52994,-77.21237,3492.6047,RIGHT_HAND
8,-499.78946,169.32893,3216.5452,TORSO
9,-518.66284,-7.749069,3145.0022,LEFT_HIP
10,-491.93768,0.13511658,3306.784,RIGHT_HIP
11,-561.3055,-378.63733,3027.9858,LEFT_KNEE
12,-475.7673,-356.0984,3318.4775,RIGHT_KNEE
13,-570.3243,-695.3474,2962.8464,LEFT_FOOT
14,-595.6599,-706.6871,3355.1,RIGHT_FOOT
0,-534.9105,649.1206,3348.928,HEAD
1,-494.1493,341.9823,3208.2642,NECK
2,-516.0012,336.15308,3067.2444,LEFT_SHOULDER
3,-472.29736,347.81152,3349.284,RIGHT_SHOULDER
4,-545.43536,74.68152,3056.0422,LEFT_ELBOW
5,-465.23544,188.50638,3395.1628,RIGHT_ELBOW
6,-512.4932,-181.7142,3106.3938,LEFT_HAND
7,-510.4772,-78.01077,3497.076,RIGHT_HAND
8,-501.30554,168.73997,3216.5344,TORSO
9,-522.279,-8.188248,3135.6362,LEFT_HIP
10,-494.64456,-0.81648254,3313.9731,RIGHT_HIP
11,-563.0921,-386.02185,3029.5364,LEFT_KNEE
12,-473.49457,-355.0365,3337.0974,RIGHT_KNEE
13,-571.94037,-703.6493,2965.3384,LEFT_FOOT
14,-594.4196,-696.92914,3372.1104,RIGHT_FOOT
0,-535.8364,650.1189,3349.5857,HEAD
1,-493.7341,342.50348,3207.9807,NECK
2,-521.564,347.69626,3066.9844,LEFT_SHOULDER
3,-465.9041,337.31067,3348.977,RIGHT_SHOULDER
4,-553.5911,86.35416,3059.2778,LEFT_ELBOW
5,-460.79416,176.77605,3394.2922,RIGHT_ELBOW
6,-515.6271,-173.03174,3085.0176,LEFT_HAND
7,-502.8067,-90.362076,3501.4634,RIGHT_HAND
8,-496.72668,169.91335,3202.215,TORSO
9,-516.71497,0.4944458,3110.3435,LEFT_HIP
10,-482.7236,-5.847992,3282.5554,RIGHT_HIP
11,-552.5338,-372.63083,3023.4575,LEFT_KNEE
12,-471.6395,-367.99445,3359.0881,RIGHT_KNEE
13,-565.4624,-698.3839,2964.3977,LEFT_FOOT
14,-606.4155,-699.74554,3360.119,RIGHT_FOOT
0,-536.39233,650.5062,3347.6375,HEAD
1,-493.57324,343.38757,3207.8997,NECK
2,-517.6946,344.3215,3065.9038,LEFT_SHOULDER
3,-469.45193,342.45364,3349.8955,RIGHT_SHOULDER
4,-558.9496,84.22565,3073.4177,LEFT_ELBOW
5,-465.7358,180.10536,3397.5547,RIGHT_ELBOW
6,-509.09424,-174.13925,3060.3674,LEFT_HAND
7,-491.0643,-95.14815,3477.1826,RIGHT_HAND
8,-496.14438,177.0322,3207.2424,TORSO
9,-512.85754,11.224365,3123.335,LEFT_HIP
10,-484.5735,10.129272,3289.8354,RIGHT_HIP
11,-551.4767,-370.289,3017.0312,LEFT_KNEE
12,-466.503,-349.90994,3361.288,RIGHT_KNEE
13,-569.1699,-717.14526,2964.1504,LEFT_FOOT
14,-598.02344,-679.6028,3352.574,RIGHT_FOOT
0,-537.3999,651.2971,3347.2622,HEAD
1,-494.92206,347.24548,3208.4692,NECK
2,-518.7504,335.95703,3065.9539,LEFT_SHOULDER
3,-471.09366,358.53394,3350.9846,RIGHT_SHOULDER
4,-558.26495,75.49292,3068.2656,LEFT_ELBOW
5,-465.44376,187.05441,3399.4463,RIGHT_ELBOW
6,-514.0384,-183.9567,3056.5098,LEFT_HAND
7,-489.2319,-86.92215,3468.3423,RIGHT_HAND
8,-496.41928,184.63588,3221.5999,TORSO
9,-508.4744,17.024582,3171.5847,LEFT_HIP
10,-487.3586,27.02797,3297.8762,RIGHT_HIP
11,-545.19714,-378.52032,2987.1318,LEFT_KNEE
12,-475.42072,-325.19537,3390.0442,RIGHT_KNEE
13,-569.8302,-732.65405,2960.9148,LEFT_FOOT
14,-616.3882,-718.33215,3264.6863,RIGHT_FOOT
0,-537.6894,651.7394,3347.1438,HEAD
1,-496.54013,352.15195,3210.2058,NECK
2,-518.208,342.44952,3065.4724,LEFT_SHOULDER
3,-474.8722,361.85437,3354.9392,RIGHT_SHOULDER
4,-559.9862,82.376465,3070.4612,LEFT_ELBOW
5,-466.25018,179.49428,3399.3223,RIGHT_ELBOW
6,-518.62225,-177.54962,3058.8103,LEFT_HAND
7,-498.45477,-85.91347,3485.7412,RIGHT_HAND
8,-498.05872,187.76262,3221.4534,TORSO
9,-509.79013,18.800201,3164.4832,LEFT_HIP
10,-489.36447,27.94638,3300.9187,RIGHT_HIP
11,-547.10504,-375.92862,2991.0637,LEFT_KNEE
12,-495.75696,-339.42676,3397.8032,RIGHT_KNEE
13,-569.88214,-734.0359,2959.4966,LEFT_FOOT
14,-592.26404,-705.5956,3275.6902,RIGHT_FOOT
0,-537.9022,652.65173,3346.8928,HEAD
1,-502.54248,367.67444,3211.5054,NECK
2,-514.23694,359.685,3063.417,LEFT_SHOULDER
3,-490.84802,375.66388,3359.5938,RIGHT_SHOULDER
4,-554.32825,99.415436,3074.4565,LEFT_ELBOW
5,-467.90662,119.42532,3416.908,RIGHT_ELBOW
6,-516.47943,-159.98843,3047.1338,LEFT_HAND
7,-495.91718,-132.1955,3490.2007,RIGHT_HAND
8,-504.77438,188.51321,3221.3477,TORSO
9,-512.9866,5.2663574,3155.4607,LEFT_HIP
10,-501.026,13.437622,3306.9192,RIGHT_HIP
11,-554.2714,-397.39243,2992.8977,LEFT_KNEE
12,-523.3313,-361.7613,3399.7773,RIGHT_KNEE
13,-573.79,-745.8021,2949.7483,LEFT_FOOT
14,-578.8531,-695.76556,3287.4539,RIGHT_FOOT
0,-538.2456,652.8881,3346.073,HEAD
1,-505.80142,373.87115,3215.4146,NECK
2,-522.4477,361.3095,3065.9233,LEFT_SHOULDER
3,-489.15512,386.4328,3364.9058,RIGHT_SHOULDER
4,-561.1894,101.05084,3081.2183,LEFT_ELBOW
5,-463.2002,129.96103,3419.8423,RIGHT_ELBOW
6,-520.32825,-157.20114,3047.9658,LEFT_HAND
7,-487.63498,-122.46356,3491.6353,RIGHT_HAND
8,-511.31625,194.27141,3231.1204,TORSO
9,-526.0688,7.7006836,3163.8674,LEFT_HIP
10,-507.59338,21.64264,3329.785,RIGHT_HIP
11,-550.7136,-384.33093,3030.4363,LEFT_KNEE
12,-526.7058,-338.98694,3438.833,RIGHT_KNEE
13,-565.8069,-744.19855,2955.112,LEFT_FOOT
14,-583.9503,-695.3181,3288.436,RIGHT_FOOT
0,-538.2192,652.839,3344.5486,HEAD
1,-505.03537,370.60486,3213.3628,NECK
2,-519.7455,359.87354,3065.3809,LEFT_SHOULDER
3,-490.3253,381.33618,3361.3447,RIGHT_SHOULDER
4,-555.9782,99.07272,3077.194,LEFT_ELBOW
5,-472.1587,173.12848,3415.742,RIGHT_ELBOW
6,-517.17566,-159.26547,3042.1914,LEFT_HAND
7,-495.32367,-101.986145,3487.206,RIGHT_HAND
8,-509.09436,192.41551,3226.6882,TORSO
9,-521.0322,8.4783325,3160.7524,LEFT_HIP
10,-505.2744,19.97403,3319.275,RIGHT_HIP
11,-552.21497,-387.76215,3019.4897,LEFT_KNEE
12,-523.09546,-350.88855,3426.6204,RIGHT_KNEE
13,-567.8853,-740.6716,2956.346,LEFT_FOOT
14,-580.4066,-694.53015,3286.3843,RIGHT_FOOT
0,-538.1309,653.2774,3343.4832,HEAD
1,-505.08603,370.82727,3213.8337,NECK
2,-520.05664,361.95184,3065.5867,LEFT_SHOULDER
3,-490.11548,379.70276,3362.0808,RIGHT_SHOULDER
4,-554.8865,100.94495,3077.0637,LEFT_ELBOW
5,-474.95316,173.61583,3419.6814,RIGHT_ELBOW
6,-516.4946,-156.92972,3038.3833,LEFT_HAND
7,-519.90857,-96.01027,3459.0928,RIGHT_HAND
8,-508.7815,192.79031,3224.866,TORSO
9,-520.2232,10.160873,3159.19,LEFT_HIP
10,-504.73068,19.34581,3312.6064,RIGHT_HIP
11,-556.38715,-385.38538,3024.955,LEFT_KNEE
12,-516.457,-350.00323,3418.8828,RIGHT_KNEE
13,-567.891,-738.4365,2957.8467,LEFT_FOOT
14,-581.3379,-692.1218,3286.9353,RIGHT_FOOT
0,-537.5862,652.66675,3343.3792,HEAD
1,-504.97433,371.27808,3214.6426,NECK
2,-523.50024,360.5656,3066.5977,LEFT_SHOULDER
3,-486.44846,381.99054,3362.6875,RIGHT_SHOULDER
4,-558.41406,99.57553,3077.287,LEFT_ELBOW
5,-473.48843,179.054,3416.7744,RIGHT_ELBOW
6,-513.0752,-158.12375,3045.9097,LEFT_HAND
7,-515.601,-84.4366,3469.6963,RIGHT_HAND
8,-505.70425,201.81897,3226.996,TORSO
9,-516.00165,26.827545,3162.8936,LEFT_HIP
10,-496.86673,37.89218,3315.8057,RIGHT_HIP
11,-554.2961,-367.39432,3035.9011,LEFT_KNEE
12,-507.5717,-331.54288,3417.8167,RIGHT_KNEE
13,-563.54193,-721.099,2963.1162,LEFT_FOOT
14,-596.88763,-687.79846,3315.954,RIGHT_FOOT
0,-536.91516,652.2605,3343.2112,HEAD
1,-505.73007,371.80353,3214.247,NECK
2,-523.954,364.1129,3066.813,LEFT_SHOULDER
3,-487.50616,379.49414,3361.6812,RIGHT_SHOULDER
4,-557.06793,102.75424,3074.728,LEFT_ELBOW
5,-473.33472,175.75116,3409.644,RIGHT_ELBOW
6,-501.4129,-151.6878,3034.3635,LEFT_HAND
7,-515.21265,-80.40549,3480.9788,RIGHT_HAND
8,-505.64117,201.96657,3223.0955,TORSO
9,-514.36633,28.410034,3160.637,LEFT_HIP
10,-496.73822,35.849213,3303.2507,RIGHT_HIP
11,-562.39056,-379.90207,3060.4343,LEFT_KNEE
12,-506.53647,-332.9294,3415.9512,RIGHT_KNEE
13,-562.974,-720.501,2964.8186,LEFT_FOOT
14,-601.8154,-669.1737,3360.6113,RIGHT_FOOT
0,-535.8826,651.89905,3342.2637,HEAD
1,-505.5746,373.52112,3216.425,NECK
2,-523.8597,367.69388,3066.9954,LEFT_SHOULDER
3,-487.28946,379.34833,3365.8547,RIGHT_SHOULDER
4,-557.5842,106.34543,3073.6536,LEFT_ELBOW
5,-471.6192,174.56567,3403.465,RIGHT_ELBOW
6,-499.35516,-147.11618,3030.6267,LEFT_HAND
7,-514.635,-81.03577,3484.7317,RIGHT_HAND
8,-506.15005,204.75842,3223.0767,TORSO
9,-515.29395,33.265106,3159.7056,LEFT_HIP
10,-498.1571,38.72638,3299.751,RIGHT_HIP
11,-561.64105,-376.0324,3056.7827,LEFT_KNEE
12,-499.60757,-336.0654,3408.7432,RIGHT_KNEE
13,-561.3839,-718.2081,2964.9927,LEFT_FOOT
14,-605.44147,-668.992,3360.1978,RIGHT_FOOT
0,-535.6834,651.88007,3341.2402,HEAD
1,-504.8229,375.61478,3217.663,NECK
2,-523.7894,370.53534,3067.0596,LEFT_SHOULDER
3,-485.8564,380.6942,3368.2666,RIGHT_SHOULDER
4,-557.89886,109.233765,3074.7231,LEFT_ELBOW
5,-471.8534,174.7164,3399.9573,RIGHT_ELBOW
6,-498.80124,-143.21323,3026.9878,LEFT_HAND
7,-514.4331,-81.7905,3485.013,RIGHT_HAND
8,-506.50186,207.07379,3223.559,TORSO
9,-517.14777,36.131363,3158.2527,LEFT_HIP
10,-499.21384,40.93425,3300.6575,RIGHT_HIP
11,-558.44763,-369.21765,3045.54,LEFT_KNEE
12,-496.63113,-336.88934,3397.935,RIGHT_KNEE
13,-559.74335,-713.9441,2963.778,LEFT_FOOT
14,-609.8413,-669.7114,3361.362,RIGHT_FOOT
0,-535.08527,652.08307,3340.9119,HEAD
1,-504.10477,375.78137,3218.4656,NECK
2,-524.2452,379.50027,3068.0251,LEFT_SHOULDER
3,-483.96432,372.0625,3368.906,RIGHT_SHOULDER
4,-559.4867,118.28729,3074.4595,LEFT_ELBOW
5,-472.7777,167.20328,3411.1025,RIGHT_ELBOW
6,-505.06918,-134.05272,3020.8047,LEFT_HAND
7,-512.88116,-89.22992,3482.8645,RIGHT_HAND
8,-518.2204,176.29811,3215.4243,TORSO
9,-547.38055,-20.407227,3100.007,LEFT_HIP
10,-517.29156,-25.963104,3324.759,RIGHT_HIP
11,-562.765,-358.31668,3024.2559,LEFT_KNEE
12,-495.67123,-380.67715,3370.659,RIGHT_KNEE
13,-555.05664,-686.71606,2961.2363,LEFT_FOOT
14,-602.32477,-722.3191,3353.85,RIGHT_FOOT
0,-534.48376,652.9606,3341.076,HEAD
1,-503.31137,375.78867,3218.507,NECK
2,-520.66534,382.57413,3066.6516,LEFT_SHOULDER
3,-485.95743,369.0032,3370.3625,RIGHT_SHOULDER
4,-554.9509,121.16501,3073.7869,LEFT_ELBOW
5,-478.79636,165.39227,3422.013,RIGHT_ELBOW
6,-511.04407,-132.10538,3014.7322,LEFT_HAND
7,-514.83813,-90.0721,3485.0818,RIGHT_HAND
8,-511.97153,186.84598,3211.0542,TORSO
9,-533.0613,2.763321,3094.8362,LEFT_HIP
10,-508.20206,-6.9567413,3312.3665,RIGHT_HIP
11,-561.7724,-359.07324,3029.1047,LEFT_KNEE
12,-495.26868,-367.97473,3371.2478,RIGHT_KNEE
13,-558.7247,-695.59064,2963.107,LEFT_FOOT
14,-596.59357,-713.0858,3322.5088,RIGHT_FOOT
0,-534.49915,654.3156,3340.9907,HEAD
1,-503.03467,376.49725,3219.0967,NECK
2,-520.375,384.24332,3066.5725,LEFT_SHOULDER
3,-485.69434,368.7512,3371.6208,RIGHT_SHOULDER
4,-553.8853,122.58127,3073.655,LEFT_ELBOW
5,-486.0617,168.81686,3430.5679,RIGHT_ELBOW
6,-517.72705,-133.24109,3019.9182,LEFT_HAND
7,-506.34927,-81.83313,3497.5396,RIGHT_HAND
8,-509.25903,192.41487,3210.4556,TORSO
9,-527.6085,13.748886,3095.1626,LEFT_HIP
10,-503.35825,2.916092,3308.4663,RIGHT_HIP
11,-560.0542,-359.49304,3030.1553,LEFT_KNEE
12,-494.5121,-361.94684,3370.9585,RIGHT_KNEE
13,-560.3899,-698.2798,2964.3733,LEFT_FOOT
14,-592.9392,-711.60254,3311.272,RIGHT_FOOT
0,-534.5023,655.6538,3340.9844,HEAD
1,-502.47656,378.357,3220.3967,NECK
2,-521.27,383.38165,3068.014,LEFT_SHOULDER
3,-483.68307,373.33234,3372.7795,RIGHT_SHOULDER
4,-553.39417,121.30795,3069.9902,LEFT_ELBOW
5,-492.10272,176.2081,3432.3215,RIGHT_ELBOW
6,-522.92957,-135.69055,3017.6245,LEFT_HAND
7,-500.28522,-69.5788,3505.1992,RIGHT_HAND
8,-508.5027,196.69487,3215.15,TORSO
9,-526.8797,18.3349,3109.7585,LEFT_HIP
10,-502.1779,11.730591,3310.0476,RIGHT_HIP
11,-556.7013,-362.22305,3019.729,LEFT_KNEE
12,-491.2654,-370.42917,3380.745,RIGHT_KNEE
13,-560.4382,-701.65796,2965.3262,LEFT_FOOT
14,-595.6998,-710.0896,3323.2124,RIGHT_FOOT
0,-534.60254,656.21094,3340.448,HEAD
1,-502.36472,379.011,3221.6194,NECK
2,-520.09296,384.5946,3069.4128,LEFT_SHOULDER
3,-484.63647,373.42734,3373.826,RIGHT_SHOULDER
4,-550.4192,122.28146,3070.9705,LEFT_ELBOW
5,-495.27966,177.01501,3435.0232,RIGHT_ELBOW
6,-526.4209,-135.37296,3018.3533,LEFT_HAND
7,-497.53802,-64.698654,3511.8362,RIGHT_HAND
8,-507.3157,197.51479,3215.538,TORSO
9,-523.98755,19.710175,3108.827,LEFT_HIP
10,-500.54584,12.327026,3310.0867,RIGHT_HIP
11,-558.99664,-361.79034,3024.6682,LEFT_KNEE
12,-492.82657,-365.18787,3370.523,RIGHT_KNEE
13,-563.34485,-703.4065,2967.2058,LEFT_FOOT
14,-591.97565,-710.16797,3320.6106,RIGHT_FOOT
0,-533.6451,656.5365,3339.8774,HEAD
1,-504.9002,379.07172,3220.2502,NECK
2,-523.0813,379.08926,3070.729,LEFT_SHOULDER
3,-486.71912,379.05417,3369.7715,RIGHT_SHOULDER
4,-551.22186,116.56955,3069.9028,LEFT_ELBOW
5,-493.50574,183.421,3435.7524,RIGHT_ELBOW
6,-527.6596,-139.1379,3008.5212,LEFT_HAND
7,-491.7951,-61.727966,3509.373,RIGHT_HAND
8,-505.7846,203.0621,3220.3372,TORSO
9,-519.1626,27.064545,3117.6768,LEFT_HIP
10,-494.1754,27.040436,3323.1714,RIGHT_HIP
11,-557.74805,-357.33743,3018.623,LEFT_KNEE
12,-494.74112,-373.85767,3370.8186,RIGHT_KNEE
13,-562.1847,-694.4328,2965.556,LEFT_FOOT
14,-591.6937,-719.707,3317.8447,RIGHT_FOOT
0,-533.18567,657.36084,3340.7559,HEAD
1,-505.0382,379.5459,3221.5898,NECK
2,-523.8162,379.72882,3072.3186,LEFT_SHOULDER
3,-486.2602,379.363,3370.861,RIGHT_SHOULDER
4,-554.0742,117.48422,3071.0266,LEFT_ELBOW
5,-493.16846,183.53699,3436.6042,RIGHT_ELBOW
6,-530.6991,-137.35185,3006.2065,LEFT_HAND
7,-489.8866,-69.3307,3503.9795,RIGHT_HAND
8,-506.28125,201.77974,3221.5286,TORSO
9,-520.3519,24.138504,3119.4973,LEFT_HIP
10,-494.6967,23.888626,3323.4373,RIGHT_HIP
11,-557.27826,-358.50385,3022.368,LEFT_KNEE
12,-495.38693,-370.3056,3370.27,RIGHT_KNEE
13,-564.99744,-696.92944,2970.3853,LEFT_FOOT
14,-591.2557,-717.1146,3315.113,RIGHT_FOOT
0,-532.5795,657.7269,3341.3816,HEAD
1,-505.50735,380.95782,3223.43,NECK
2,-523.4197,379.1197,3074.7148,LEFT_SHOULDER
3,-487.59497,382.79596,3372.145,RIGHT_SHOULDER
4,-550.7144,116.58844,3082.946,LEFT_ELBOW
5,-495.83496,187.08827,3439.9395,RIGHT_ELBOW
6,-533.37994,-136.15887,3008.4229,LEFT_HAND
7,-489.097,-69.96251,3501.176,RIGHT_HAND
8,-504.63428,202.48602,3225.5308,TORSO
9,-515.0209,22.858795,3134.1497,LEFT_HIP
10,-492.50153,25.169647,3321.1135,RIGHT_HIP
11,-557.1732,-361.21777,3024.238,LEFT_KNEE
12,-494.7972,-361.2836,3370.1848,RIGHT_KNEE
13,-563.82715,-699.24036,2969.7305,LEFT_FOOT
14,-590.85254,-713.34534,3324.889,RIGHT_FOOT
0,-531.8514,657.5423,3341.2595,HEAD
1,-505.8722,381.8628,3225.4092,NECK
2,-526.0136,380.91232,3077.7832,LEFT_SHOULDER
3,-485.73074,382.81323,3373.0352,RIGHT_SHOULDER
4,-546.06036,185.52473,3080.0432,LEFT_ELBOW
5,-495.7275,189.60484,3444.638,RIGHT_ELBOW
6,-477.0372,-83.37688,3011.279,LEFT_HAND
7,-486.23358,-73.68288,3497.5557,RIGHT_HAND
8,-503.3361,205.73865,3226.1973,TORSO
9,-513.54706,29.013,3133.5566,LEFT_HIP
10,-488.05298,30.216034,3320.414,RIGHT_HIP
11,-546.9251,-339.39166,3043.6375,LEFT_KNEE
12,-497.6119,-360.06674,3368.5945,RIGHT_KNEE
13,-561.3626,-694.30334,2968.489,LEFT_FOOT
14,-593.37555,-710.8735,3333.053,RIGHT_FOOT
0,-531.10956,657.03186,3341.671,HEAD
1,-505.90927,382.22223,3225.5977,NECK
2,-522.85706,390.182,3077.1267,LEFT_SHOULDER
3,-488.96152,374.26245,3374.0686,RIGHT_SHOULDER
4,-541.27216,196.29092,3073.061,LEFT_ELBOW
5,-498.64398,184.9937,3441.9473,RIGHT_ELBOW
6,-474.31976,-66.6199,3002.317,LEFT_HAND
7,-488.95767,-85.201004,3495.548,RIGHT_HAND
8,-497.799,214.72441,3215.6921,TORSO
9,-499.36737,51.772293,3120.9968,LEFT_HIP
10,-480.01013,42.680862,3290.5764,RIGHT_HIP
11,-546.12195,-328.88947,3045.4314,LEFT_KNEE
12,-491.58203,-366.56714,3370.3262,RIGHT_KNEE
13,-566.5272,-684.7147,2972.6807,LEFT_FOOT
14,-594.9612,-718.907,3357.5168,RIGHT_FOOT
0,-530.17725,656.5514,3341.9846,HEAD
1,-506.00598,383.20142,3226.3972,NECK
2,-517.6456,393.02032,3076.9158,LEFT_SHOULDER
3,-494.36627,373.38254,3375.8787,RIGHT_SHOULDER
4,-537.5541,199.94087,3065.3364,LEFT_ELBOW
5,-503.79007,184.48746,3443.4336,RIGHT_ELBOW
6,-465.678,-69.992325,2988.9944,LEFT_HAND
7,-493.93475,-87.57147,3492.8982,RIGHT_HAND
8,-503.40945,219.4123,3215.4365,TORSO
9,-507.58157,61.332977,3117.5503,LEFT_HIP
10,-494.04428,49.91333,3291.4014,RIGHT_HIP
11,-542.0835,-318.2429,3049.2166,LEFT_KNEE
12,-486.60162,-364.71304,3377.224,RIGHT_KNEE
13,-569.2797,-680.1937,2971.1565,LEFT_FOOT
14,-594.501,-711.839,3303.9717,RIGHT_FOOT
0,-529.90924,656.32355,3342.0112,HEAD
1,-506.501,383.79053,3227.6414,NECK
2,-521.4713,392.17926,3078.2012,LEFT_SHOULDER
3,-491.5307,375.40173,3377.0815,RIGHT_SHOULDER
4,-528.0298,130.54037,3039.559,LEFT_ELBOW
5,-501.27475,188.06026,3445.7134,RIGHT_ELBOW
6,-507.4622,-126.78494,2981.6643,LEFT_HAND
7,-491.54114,-85.69035,3490.2776,RIGHT_HAND
8,-503.5455,217.70798,3218.0225,TORSO
9,-509.62433,56.687943,3118.2188,LEFT_HIP
10,-491.55563,46.562943,3298.5884,RIGHT_HIP
11,-542.8347,-319.9969,3043.1147,LEFT_KNEE
12,-483.06036,-364.2373,3380.1587,RIGHT_KNEE
13,-562.9611,-701.95154,2953.0957,LEFT_FOOT
14,-602.3578,-717.49347,3304.0068,RIGHT_FOOT
0,-529.76227,656.39685,3342.1946,HEAD
1,-506.66626,383.65283,3228.7725,NECK
2,-524.2967,392.65314,3079.3005,LEFT_SHOULDER
3,-489.03586,374.65256,3378.2444,RIGHT_SHOULDER
4,-523.19257,132.20047,3032.886,LEFT_ELBOW
5,-502.43362,187.79832,3453.5173,RIGHT_ELBOW
6,-508.55173,-124.36597,2970.0334,LEFT_HAND
7,-488.40356,-87.80281,3486.8794,RIGHT_HAND
8,-502.09018,217.91197,3218.253,TORSO
9,-508.6642,57.863205,3113.202,LEFT_HIP
10,-486.364,46.47899,3302.265,RIGHT_HIP
11,-545.38043,-329.51392,3037.5996,LEFT_KNEE
12,-455.21933,-350.53595,3382.303,RIGHT_KNEE
13,-562.1371,-693.4885,2960.5679,LEFT_FOOT
14,-604.0238,-712.55664,3277.7766,RIGHT_FOOT
0,-529.8343,656.03064,3342.4785,HEAD
1,-506.52924,383.85165,3229.6091,NECK
2,-526.9577,380.1684,3079.269,LEFT_SHOULDER
3,-486.10083,387.5349,3379.9492,RIGHT_SHOULDER
4,-528.1675,119.03003,3036.8848,LEFT_ELBOW
5,-500.43805,200.56503,3454.9387,RIGHT_ELBOW
6,-502.85968,-136.03806,2971.3796,LEFT_HAND
7,-485.60556,-76.7153,3484.4883,RIGHT_HAND
8,-504.08554,209.68529,3233.5442,TORSO
9,-516.31274,32.87375,3129.5107,LEFT_HIP
10,-486.97092,38.164093,3345.4478,RIGHT_HIP
11,-544.10547,-345.292,3035.0938,LEFT_KNEE
12,-482.24182,-362.6651,3358.2246,RIGHT_KNEE
13,-559.03534,-701.656,2963.8276,LEFT_FOOT
14,-608.8938,-685.2341,3062.3906,RIGHT_FOOT
0,-529.75494,655.36975,3342.5618,HEAD
1,-506.86298,383.56677,3230.419,NECK
2,-528.114,382.52277,3079.7935,LEFT_SHOULDER
3,-485.612,384.61084,3381.0444,RIGHT_SHOULDER
4,-533.5858,154.94025,3047.9634,LEFT_ELBOW
5,-500.66873,197.1072,3459.1602,RIGHT_ELBOW
6,-497.4215,-81.547775,2975.5425,LEFT_HAND
7,-484.70877,-80.99309,3482.311,RIGHT_HAND
8,-501.86954,205.16971,3230.9512,TORSO
