joint,x,y,z,jointname,time
5,331.19485,-281.51483,1152.8705,RIGHT_ELBOW,112352
6,-23.267778,-217.15086,1532.7467,LEFT_HAND,112352
7,345.46613,-392.5594,1003.8147,RIGHT_HAND,112352
8,116.15811,-140.6637,1299.3999,TORSO,112352
9,39.23398,-230.0567,1376.31,LEFT_HIP,112352
10,135.95679,-278.9287,1317.1309,RIGHT_HIP,112352
11,21.656527,-504.21954,1452.5636,LEFT_KNEE,112352
12,148.71198,-614.4198,1337.1869,RIGHT_KNEE,112352
13,90.372986,-765.4396,1499.4491,LEFT_FOOT,112352
14,208.65768,-851.2164,1300.1434,RIGHT_FOOT,112352
0,189.92381,242.99216,1294.6912,HEAD,112352
1,145.2967,-22.873024,1260.0104,NECK,112352
2,-1.5260658,48.704597,1347.5675,LEFT_SHOULDER,112352
3,292.11948,-94.450645,1172.4532,RIGHT_SHOULDER,112352
4,-0.7929516,-110.571846,1445.2909,LEFT_ELBOW,112352
5,337.49826,-247.79413,1161.2542,RIGHT_ELBOW,112352
6,-37.590797,-253.5939,1559.7898,LEFT_HAND,112352
7,336.33182,-456.5534,1127.2322,RIGHT_HAND,112352
8,115.11488,-137.68025,1303.2537,TORSO,112352
9,35.845387,-228.55673,1375.7701,LEFT_HIP,112352
10,134.02074,-276.41824,1317.2238,RIGHT_HIP,112352
11,-103.25528,-257.29645,1623.7721,LEFT_KNEE,112352
12,132.6698,-506.83813,1168.0437,RIGHT_KNEE,112352
13,-18.596687,-516.93195,1593.1125,LEFT_FOOT,112352
14,200.38857,-837.39996,1297.5355,RIGHT_FOOT,112352
0,191.3669,247.18553,1300.3805,HEAD,112352
1,147.43015,-20.25914,1264.4325,NECK,112352
2,1.1488724,52.239662,1353.3531,LEFT_SHOULDER,112352
3,293.7114,-92.75795,1175.5118,RIGHT_SHOULDER,112352
4,-0.6554892,-105.19819,1454.2268,LEFT_ELBOW,112352
5,347.33176,-241.81377,1188.1572,RIGHT_ELBOW,112352
6,-28.352598,-209.72954,1530.9053,LEFT_HAND,112352
7,338.2604,-468.07245,1126.4006,RIGHT_HAND,112352
8,115.08382,-135.3581,1305.0629,TORSO,112352
9,32.336067,-225.47748,1376.3309,LEFT_HIP,112352
10,133.13892,-275.4366,1315.0555,RIGHT_HIP,112352
11,-98.12095,-281.3633,1621.9751,LEFT_KNEE,112352
12,154.43909,-497.61224,1154.5355,RIGHT_KNEE,112352
13,-1.2479095,-533.86005,1586.3046,LEFT_FOOT,112352
14,175.71204,-804.28906,1324.4395,RIGHT_FOOT,112352
0,192.30301,251.70459,1307.0808,HEAD,112352
1,149.55466,-18.746605,1267.7374,NECK,112352
2,3.0187302,54.334038,1358.1849,LEFT_SHOULDER,112352
3,296.0906,-91.82725,1177.2899,RIGHT_SHOULDER,112352
4,-1.33184,-100.75823,1461.9576,LEFT_ELBOW,112352
5,349.62833,-240.44083,1187.936,RIGHT_ELBOW,112352
6,-30.634048,-214.72952,1526.7051,LEFT_HAND,112352
7,338.09448,-467.21228,1127.7601,RIGHT_HAND,112352
8,115.620834,-134.67041,1306.4258,TORSO,112352
9,31.401733,-225.51587,1376.1521,LEFT_HIP,112352
10,131.97226,-275.67258,1314.0762,RIGHT_HIP,112352
11,-88.6633,-311.2677,1616.181,LEFT_KNEE,112352
12,157.02301,-511.42126,1172.9507,RIGHT_KNEE,112352
13,22.1352,-557.7081,1596.565,LEFT_FOOT,112352
14,150.92456,-772.1045,1347.2527,RIGHT_FOOT,112352
0,194.50198,254.8981,1311.6561,HEAD,112352
1,151.69885,-17.213959,1271.507,NECK,112352
2,2.8196068,53.104446,1362.6595,LEFT_SHOULDER,112352
3,300.5781,-87.532364,1180.3544,RIGHT_SHOULDER,112352
4,-4.357724,-100.1322,1468.4694,LEFT_ELBOW,112352
5,352.72568,-234.08577,1191.4304,RIGHT_ELBOW,112352
6,-34.858154,-222.8346,1520.572,LEFT_HAND,112352
7,352.63885,-463.0379,1134.9767,RIGHT_HAND,112352
8,115.68705,-135.083,1303.6174,TORSO,112352
9,30.46455,-229.70891,1365.8575,LEFT_HIP,112352
10,128.88596,-276.19513,1305.5983,RIGHT_HIP,112352
11,-68.877975,-333.3669,1605.8268,LEFT_KNEE,112352
12,155.36745,-516.5488,1182.3284,RIGHT_KNEE,112352
13,35.16812,-581.3005,1604.1388,LEFT_FOOT,112352
14,126.07303,-739.8793,1358.2047,RIGHT_FOOT,112352
0,198.90338,257.04416,1320.3873,HEAD,112352
1,157.77034,-13.715965,1287.5975,NECK,112352
2,4.92601,52.487213,1377.8546,LEFT_SHOULDER,112352
3,310.61465,-79.91915,1197.3405,RIGHT_SHOULDER,112352
4,-4.6705036,-103.86102,1478.8528,LEFT_ELBOW,112352
5,352.4385,-223.53476,1190.7637,RIGHT_ELBOW,112352
6,-36.840843,-233.73428,1518.9604,LEFT_HAND,112352
7,359.7313,-453.52408,1135.7277,RIGHT_HAND,112352
8,118.30138,-133.56961,1308.6716,TORSO,112352
9,28.823013,-231.76212,1359.2771,LEFT_HIP,112352
10,128.84181,-275.08438,1300.2144,RIGHT_HIP,112352
11,26.412964,-485.78442,1471.7844,LEFT_KNEE,112352
12,169.68433,-562.2243,1302.4313,RIGHT_KNEE,112352
13,92.62351,-695.5508,1623.3816,LEFT_FOOT,112352
14,106.817825,-712.0379,1369.1364,RIGHT_FOOT,112352
0,203.22314,258.38715,1333.0189,HEAD,112352
1,161.62552,-13.906647,1299.4757,NECK,112352
2,6.9713135,50.318382,1390.1239,LEFT_SHOULDER,112352
3,316.27972,-78.13167,1208.8275,RIGHT_SHOULDER,112352
4,-5.3119593,-105.32397,1488.3964,LEFT_ELBOW,112352
5,353.46194,-217.33437,1197.3185,RIGHT_ELBOW,112352
6,-57.848938,-266.6575,1475.6296,LEFT_HAND,112352
7,352.8242,-455.77078,1130.1736,RIGHT_HAND,112352
8,120.01911,-133.65578,1313.3347,TORSO,112352
9,30.868027,-233.66048,1355.0613,LEFT_HIP,112352
10,125.957375,-273.14935,1299.3262,RIGHT_HIP,112352
11,28.020222,-469.33026,1463.2024,LEFT_KNEE,112352
12,171.02742,-551.5337,1300.2158,RIGHT_KNEE,112352
13,57.999355,-606.6544,1543.6329,LEFT_FOOT,112352
14,114.02167,-704.24756,1364.9191,RIGHT_FOOT,112352
0,205.14587,258.49457,1345.9269,HEAD,112352
1,161.62589,-13.188103,1317.3175,NECK,112352
2,8.62928,29.66224,1427.9865,LEFT_SHOULDER,112352
3,314.6225,-56.038445,1206.6486,RIGHT_SHOULDER,112352
4,-2.0369587,-124.45733,1511.1565,LEFT_ELBOW,112352
5,347.29434,-193.69449,1191.305,RIGHT_ELBOW,112352
6,-60.76219,-302.13467,1473.2623,LEFT_HAND,112352
7,367.78003,-428.25143,1124.7418,RIGHT_HAND,112352
8,121.82445,-136.95277,1310.2141,TORSO,112352
9,40.913338,-249.2037,1332.847,LEFT_HIP,112352
10,123.13267,-272.2312,1273.3744,RIGHT_HIP,112352
11,36.965714,-485.67914,1445.5577,LEFT_KNEE,112352
12,160.74142,-531.8775,1313.564,RIGHT_KNEE,112352
13,78.5706,-625.1692,1521.9707,LEFT_FOOT,112352
14,90.472015,-666.1338,1396.7896,RIGHT_FOOT,112352
0,205.97888,258.8255,1358.5989,HEAD,112352
1,162.88655,-9.473038,1324.6167,NECK,112352
2,11.009861,21.873299,1432.7374,LEFT_SHOULDER,112352
3,314.76324,-40.81938,1216.496,RIGHT_SHOULDER,112352
4,-2.2886906,-130.29825,1513.2302,LEFT_ELBOW,112352
5,346.4708,-182.10608,1198.3345,RIGHT_ELBOW,112352
6,-59.0767,-308.67404,1480.7312,LEFT_HAND,112352
7,365.0544,-426.101,1122.102,RIGHT_HAND,112352
8,122.82879,-135.71967,1304.9491,TORSO,112352
9,42.867405,-253.73045,1313.6888,LEFT_HIP,112352
10,122.67464,-270.20215,1256.8741,RIGHT_HIP,112352
11,38.46975,-493.87677,1437.5465,LEFT_KNEE,112352
12,154.81667,-534.9116,1265.5988,RIGHT_KNEE,112352
13,79.54494,-643.0321,1521.2217,LEFT_FOOT,112352
14,73.02409,-637.47943,1424.9313,RIGHT_FOOT,112352
0,204.82794,260.8804,1370.7722,HEAD,112352
1,162.99654,-8.648193,1326.353,NECK,112352
2,6.548832,22.276016,1425.6284,LEFT_SHOULDER,112352
3,319.44424,-39.572403,1227.0776,RIGHT_SHOULDER,112352
4,-9.624723,-128.32217,1506.4658,LEFT_ELBOW,112352
5,356.68158,-156.86456,1303.304,RIGHT_ELBOW,112352
6,-61.48152,-303.854,1465.6375,LEFT_HAND,112352
7,383.38867,-418.02972,1134.0835,RIGHT_HAND,112352
8,122.96443,-142.21574,1304.8728,TORSO,112352
9,51.5574,-269.58157,1303.3019,LEFT_HIP,112352
10,114.30725,-281.98502,1263.4833,RIGHT_HIP,112352
11,46.256927,-510.95557,1433.5951,LEFT_KNEE,112352
12,136.76755,-521.8589,1289.8351,RIGHT_KNEE,112352
13,83.24715,-630.69196,1553.1007,LEFT_FOOT,112352
14,71.54363,-633.11914,1443.4275,RIGHT_FOOT,112352
0,204.9355,262.0198,1383.1666,HEAD,112352
1,162.62328,-8.568756,1327.7352,NECK,112352
2,0.70254517,19.93547,1415.2831,LEFT_SHOULDER,112352
3,324.544,-37.072983,1240.1874,RIGHT_SHOULDER,112352
4,-17.492783,-127.96504,1498.3944,LEFT_ELBOW,112352
5,361.7458,-156.99812,1313.0352,RIGHT_ELBOW,112352
6,-65.25578,-300.12866,1448.9165,LEFT_HAND,112352
7,398.5797,-421.03668,1152.284,RIGHT_HAND,112352
8,127.25344,-133.56204,1303.0143,TORSO,112352
9,45.915108,-250.46312,1303.1477,LEFT_HIP,112352
10,137.85211,-266.64752,1253.439,RIGHT_HIP,112352
11,34.112144,-475.63165,1454.9962,LEFT_KNEE,112352
12,152.29927,-540.278,1260.6495,RIGHT_KNEE,112352
13,73.91448,-605.7438,1563.0284,LEFT_FOOT,112352
14,96.70837,-666.9361,1395.1295,RIGHT_FOOT,112352
0,204.46393,261.93,1383.7448,HEAD,112352
1,162.12784,-8.646866,1329.9889,NECK,112352
2,-2.789177,13.641083,1412.4918,LEFT_SHOULDER,112352
3,327.04486,-30.934814,1247.486,RIGHT_SHOULDER,112352
4,-40.2921,-119.679794,1472.4457,LEFT_ELBOW,112352
5,364.35944,-153.86188,1319.7878,RIGHT_ELBOW,112352
6,-60.771564,-305.00122,1429.1146,LEFT_HAND,112352
7,411.76212,-413.04468,1171.4556,RIGHT_HAND,112352
8,127.690254,-134.77094,1295.2229,TORSO,112352
9,49.88366,-255.03383,1282.1531,LEFT_HIP,112352
10,136.62169,-266.75616,1238.7607,RIGHT_HIP,112352
11,34.177616,-477.28918,1449.5043,LEFT_KNEE,112352
12,170.34859,-527.0105,1259.1901,RIGHT_KNEE,112352
13,87.632645,-610.95575,1558.9717,LEFT_FOOT,112352
14,124.49047,-664.75195,1375.195,RIGHT_FOOT,112352
0,204.52759,261.0136,1390.8969,HEAD,112352
1,159.78537,-8.89399,1331.3792,NECK,112352
2,-6.5363884,11.799171,1401.1122,LEFT_SHOULDER,112352
3,326.10712,-29.58715,1261.6461,RIGHT_SHOULDER,112352
4,-39.679283,-122.01992,1466.9873,LEFT_ELBOW,112352
5,365.44458,-154.60364,1322.1481,RIGHT_ELBOW,112352
6,-55.98783,-240.65236,1251.6646,LEFT_HAND,112352
7,275.37808,-341.93646,1158.8899,RIGHT_HAND,112352
8,127.23846,-134.8639,1291.1322,TORSO,112352
9,52.150402,-255.54102,1268.7213,LEFT_HIP,112352
10,137.23268,-266.12665,1233.0492,RIGHT_HIP,112352
11,33.932625,-461.44916,1406.7607,LEFT_KNEE,112352
12,184.4353,-518.44037,1257.2134,RIGHT_KNEE,112352
13,89.32159,-614.3971,1560.8768,LEFT_FOOT,112352
14,144.9351,-665.10004,1381.2944,RIGHT_FOOT,112352
0,206.03226,259.45724,1388.4581,HEAD,112352
1,158.22307,-9.201111,1331.3505,NECK,112352
2,-10.612959,14.904106,1385.946,LEFT_SHOULDER,112352
3,327.0591,-33.306335,1276.7549,RIGHT_SHOULDER,112352
4,-42.602066,-123.64208,1438.1426,LEFT_ELBOW,112352
5,366.7882,-161.15744,1331.2932,RIGHT_ELBOW,112352
6,-45.556274,-237.8999,1210.4163,LEFT_HAND,112352
7,280.89615,-343.76947,1172.458,RIGHT_HAND,112352
8,130.89052,-130.20752,1300.2521,TORSO,112352
9,51.719994,-243.81287,1285.9163,LEFT_HIP,112352
10,155.39594,-258.615,1252.3911,RIGHT_HIP,112352
11,46.44566,-443.8032,1303.0448,LEFT_KNEE,112352
12,193.53693,-515.07355,1256.071,RIGHT_KNEE,112352
13,98.24469,-619.24646,1554.8623,LEFT_FOOT,112352
14,159.03896,-668.9966,1374.1309,RIGHT_FOOT,112352
0,207.97784,258.9559,1386.0745,HEAD,112352
1,156.0527,-8.017853,1332.3412,NECK,112352
2,-9.888695,14.014931,1389.0674,LEFT_SHOULDER,112352
3,321.9941,-30.050636,1275.615,RIGHT_SHOULDER,112352
4,-45.816467,-134.42365,1422.8344,LEFT_ELBOW,112352
5,363.96622,-162.29391,1329.6046,RIGHT_ELBOW,112352
6,21.11354,-267.984,1137.1344,LEFT_HAND,112352
7,380.36673,-401.8249,1191.5845,RIGHT_HAND,112352
8,128.93054,-127.87548,1299.554,TORSO,112352
9,51.88096,-241.10403,1283.8341,LEFT_HIP,112352
10,151.73578,-254.36218,1249.6993,RIGHT_HIP,112352
11,52.541553,-461.02203,1314.5396,LEFT_KNEE,112352
12,204.85318,-511.0927,1264.4415,RIGHT_KNEE,112352
13,102.5836,-629.9012,1523.1659,LEFT_FOOT,112352
14,173.68922,-677.3826,1378.0458,RIGHT_FOOT,112352
0,218.19403,254.85341,1377.6853,HEAD,112352
1,154.15222,-7.823532,1328.3511,NECK,112352
2,-11.064123,3.776352,1378.7931,LEFT_SHOULDER,112352
3,319.36856,-19.423416,1277.909,RIGHT_SHOULDER,112352
4,-46.93479,-149.60724,1403.9152,LEFT_ELBOW,112352
5,366.98386,-155.88144,1330.4037,RIGHT_ELBOW,112352
6,31.959908,-275.24805,1138.1638,LEFT_HAND,112352
7,426.17862,-422.11887,1200.7036,RIGHT_HAND,112352
8,134.43666,-129.35002,1291.7222,TORSO,112352
9,53.618324,-246.58647,1273.7485,LEFT_HIP,112352
10,175.82388,-255.16655,1236.438,RIGHT_HIP,112352
11,51.564617,-469.69855,1320.7903,LEFT_KNEE,112352
12,219.63043,-511.81696,1265.5758,RIGHT_KNEE,112352
13,101.71832,-638.30994,1505.6874,LEFT_FOOT,112352
14,189.22737,-683.77496,1382.1895,RIGHT_FOOT,112352
0,222.67195,253.2312,1372.4335,HEAD,112352
1,191.76888,3.2183914,1280.237,NECK,112352
2,67.54538,11.575638,1296.7079,LEFT_SHOULDER,112352
3,315.99237,-5.1388626,1263.7662,RIGHT_SHOULDER,112352
4,-44.7091,-152.2373,1382.8143,LEFT_ELBOW,112352
5,374.89514,-144.81512,1325.929,RIGHT_ELBOW,112352
6,56.036057,-284.95514,1131.4581,LEFT_HAND,112352
7,438.31775,-376.7552,1211.6674,RIGHT_HAND,112352
8,180.39964,-120.823,1257.4283,TORSO,112352
9,52.264275,-237.00885,1250.1017,LEFT_HIP,112352
10,285.79654,-252.71994,1219.1376,RIGHT_HIP,112352
11,55.93688,-484.00006,1325.052,LEFT_KNEE,112352
12,320.95544,-559.33655,1250.2548,RIGHT_KNEE,112352
13,99.58029,-636.3972,1483.1925,LEFT_FOOT,112352
14,204.84787,-702.1013,1407.6388,RIGHT_FOOT,112352
0,219.1806,254.22453,1375.6799,HEAD,112352
1,179.86705,6.839676,1301.9847,NECK,112352
2,43.08832,3.4428482,1330.118,LEFT_SHOULDER,112352
3,316.64578,10.236504,1273.8514,RIGHT_SHOULDER,112352
4,-41.134403,-161.81097,1356.0127,LEFT_ELBOW,112352
5,375.67123,-129.71942,1337.6221,RIGHT_ELBOW,112352
6,58.343174,-296.0349,1122.864,LEFT_HAND,112352
7,448.1603,-371.5713,1224.588,RIGHT_HAND,112352
8,175.83151,-118.537834,1267.2266,TORSO,112352
9,54.266407,-246.83414,1256.6425,LEFT_HIP,112352
10,289.32553,-240.99655,1208.2943,RIGHT_HIP,112352
11,58.549984,-505.70505,1347.8468,LEFT_KNEE,112352
12,318.3214,-544.82074,1244.6233,RIGHT_KNEE,112352
13,103.37547,-659.86646,1483.0624,LEFT_FOOT,112352
14,209.9655,-697.0473,1393.8785,RIGHT_FOOT,112352
0,219.49417,254.22403,1379.7074,HEAD,112352
1,173.7646,7.672714,1315.3447,NECK,112352
2,29.994413,-3.5555954,1342.6073,LEFT_SHOULDER,112352
3,317.5348,18.901031,1288.0822,RIGHT_SHOULDER,112352
4,-41.885834,-169.8725,1338.1428,LEFT_ELBOW,112352
5,382.0595,-121.97041,1357.7689,RIGHT_ELBOW,112352
6,69.48405,-298.53955,1102.7262,LEFT_HAND,112352
7,441.97067,-339.84363,1254.5085,RIGHT_HAND,112352
8,174.76146,-117.710304,1268.9617,TORSO,112352
9,58.754612,-252.2312,1244.7655,LEFT_HIP,112352
10,292.76202,-233.95544,1200.3917,RIGHT_HIP,112352
11,58.00729,-516.9993,1337.3391,LEFT_KNEE,112352
12,314.48413,-523.50934,1238.0481,RIGHT_KNEE,112352
13,107.100815,-689.32983,1478.6473,LEFT_FOOT,112352
14,216.02872,-681.14594,1391.5093,RIGHT_FOOT,112352
0,220.78416,254.15771,1382.5269,HEAD,112352
1,169.86925,7.066368,1303.376,NECK,112352
2,24.765957,-3.3320312,1324.5681,LEFT_SHOULDER,112352
3,314.97253,17.46476,1282.1838,RIGHT_SHOULDER,112352
4,-40.504147,-171.068,1349.4863,LEFT_ELBOW,112352
5,383.59958,-123.548,1360.1783,RIGHT_ELBOW,112352
6,86.66669,-300.77814,1100.7941,LEFT_HAND,112352
7,445.93182,-336.4763,1253.255,RIGHT_HAND,112352
8,173.29344,-122.41212,1263.29,TORSO,112352
9,57.60084,-260.42676,1240.601,LEFT_HIP,112352
10,295.83444,-243.35446,1205.8073,RIGHT_HIP,112352
11,58.230556,-524.66736,1325.7994,LEFT_KNEE,112352
12,315.63184,-517.02,1245.8356,RIGHT_KNEE,112352
13,107.91968,-701.8187,1465.8708,LEFT_FOOT,112352
14,225.99164,-680.3767,1393.9108,RIGHT_FOOT,112352
0,221.91821,254.48285,1383.4595,HEAD,112352
1,166.36926,5.835289,1297.3789,NECK,112352
2,19.431124,-7.6355743,1311.2753,LEFT_SHOULDER,112352
3,313.3074,19.306152,1283.4825,RIGHT_SHOULDER,112352
4,-40.12822,-171.40503,1346.2107,LEFT_ELBOW,112352
5,382.93094,-118.24486,1364.2461,RIGHT_ELBOW,112352
6,78.07302,-299.27063,1107.507,LEFT_HAND,112352
7,455.5084,-324.35815,1269.41,RIGHT_HAND,112352
8,174.48578,-124.47758,1256.8789,TORSO,112352
9,61.340668,-265.90735,1227.8469,LEFT_HIP,112352
10,303.86392,-243.67352,1204.9109,RIGHT_HIP,112352
11,129.90244,-497.6177,1237.2781,LEFT_KNEE,112352
12,321.15332,-529.36206,1247.1296,RIGHT_KNEE,112352
13,113.670586,-722.99133,1448.2407,LEFT_FOOT,112352
14,219.5097,-721.7805,1420.4166,RIGHT_FOOT,112352
0,227.78334,252.45392,1381.6722,HEAD,112352
1,165.68028,5.1926727,1294.3356,NECK,112352
2,17.314953,-9.397903,1305.3873,LEFT_SHOULDER,112352
3,314.0456,19.783249,1283.2838,RIGHT_SHOULDER,112352
4,-39.64042,-171.8,1349.0133,LEFT_ELBOW,112352
5,381.45895,-117.58803,1361.4382,RIGHT_ELBOW,112352
6,76.793015,-288.1174,1105.6688,LEFT_HAND,112352
7,455.5736,-321.78845,1270.678,RIGHT_HAND,112352
8,175.60857,-125.49539,1255.084,TORSO,112352
9,63.420673,-268.19263,1224.9288,LEFT_HIP,112352
10,307.653,-244.17429,1206.736,RIGHT_HIP,112352
11,127.33038,-504.79706,1236.815,LEFT_KNEE,112352
12,323.01642,-510.25723,1240.6609,RIGHT_KNEE,112352
13,120.167404,-728.5625,1429.5071,LEFT_FOOT,112352
14,234.62051,-676.87256,1394.571,RIGHT_FOOT,112352
0,231.50793,251.13019,1380.3296,HEAD,112352
1,165.5836,4.413788,1297.2515,NECK,112352
2,16.831436,-12.457703,1300.2556,LEFT_SHOULDER,112352
3,314.33575,21.285278,1294.2473,RIGHT_SHOULDER,112352
4,-38.68837,-172.2876,1338.288,LEFT_ELBOW,112352
5,380.51376,-116.55138,1369.365,RIGHT_ELBOW,112352
6,35.29583,-284.94574,1134.155,LEFT_HAND,112352
7,456.2186,-315.5411,1280.6669,RIGHT_HAND,112352
8,179.75896,-126.82254,1262.1208,TORSO,112352
9,67.563385,-272.39188,1229.5424,LEFT_HIP,112352
10,320.30524,-243.72586,1224.4381,RIGHT_HIP,112352
