joint,x,y,z,jointname,time,voiceover
11,-189.83289,-346.28827,1650.5388,LEFT_KNEE,202129,0
12,41.010075,-308.25555,1633.7723,RIGHT_KNEE,202129,0
13,-177.46812,-666.6456,1561.8446,LEFT_FOOT,202129,0
14,13.2075615,-619.9668,1720.5348,RIGHT_FOOT,202129,0
0,-23.607815,549.5781,1693.8385,HEAD,202129,0
1,-61.472145,356.15662,1703.0596,NECK,202129,0
2,-211.87415,357.92526,1682.869,LEFT_SHOULDER,202129,0
3,88.92985,354.38794,1723.2501,RIGHT_SHOULDER,202129,0
4,-367.40866,203.35977,1781.3545,LEFT_ELBOW,202129,0
5,314.64566,406.1569,1812.2665,RIGHT_ELBOW,202129,0
6,-458.5716,-64.1947,1748.9192,LEFT_HAND,202129,0
7,389.79733,622.80505,1733.2643,RIGHT_HAND,202129,0
8,-59.072083,185.49438,1670.2313,TORSO,202129,0
9,-162.0103,16.070892,1623.2621,LEFT_HIP,202129,0
10,48.666267,13.593445,1651.5441,RIGHT_HIP,202129,0
11,-181.43657,-345.1116,1650.8828,LEFT_KNEE,202129,0
12,54.95518,-306.70807,1601.4668,RIGHT_KNEE,202129,0
13,-230.8927,-599.53766,1508.5641,LEFT_FOOT,202129,0
14,15.98666,-615.9376,1709.2618,RIGHT_FOOT,202129,0
0,-24.122555,550.0419,1695.7233,HEAD,202129,0
1,-62.34544,356.27805,1707.2528,NECK,202129,0
2,-209.60417,359.76892,1683.105,LEFT_SHOULDER,202129,0
3,84.91329,352.78717,1731.4006,RIGHT_SHOULDER,202129,0
4,-365.08612,202.67929,1774.9749,LEFT_ELBOW,202129,0
5,309.5594,419.53766,1825.903,RIGHT_ELBOW,202129,0
6,-480.3224,-63.13907,1768.8116,LEFT_HAND,202129,0
7,391.35043,621.82544,1745.3152,RIGHT_HAND,202129,0
8,-60.964874,183.01372,1673.786,TORSO,202129,0
9,-165.52315,12.260757,1622.9471,LEFT_HIP,202129,0
10,46.35454,7.238022,1657.6913,RIGHT_HIP,202129,0
11,-153.97845,-336.54663,1641.8341,LEFT_KNEE,202129,0
12,62.183796,-306.7392,1581.497,RIGHT_KNEE,202129,0
13,-28.53212,-546.99896,1851.0358,LEFT_FOOT,202129,0
14,11.350224,-617.35034,1691.4607,RIGHT_FOOT,202129,0
0,-24.93599,550.45917,1697.0365,HEAD,202130,0
1,-63.088818,355.43875,1707.1763,NECK,202130,0
2,-208.75984,358.82953,1681.014,LEFT_SHOULDER,202130,0
3,82.5822,352.04797,1733.3385,RIGHT_SHOULDER,202130,0
4,-364.21585,199.87216,1769.5079,LEFT_ELBOW,202130,0
5,302.0999,421.99646,1832.5094,RIGHT_ELBOW,202130,0
6,-494.18317,-64.79913,1787.6204,LEFT_HAND,202130,0
7,395.9136,622.00476,1750.7827,RIGHT_HAND,202130,0
8,-61.60492,182.90475,1676.5526,TORSO,202130,0
9,-164.17664,12.792847,1627.2407,LEFT_HIP,202130,0
10,43.934597,7.9486694,1664.6172,RIGHT_HIP,202130,0
11,-145.41333,-342.87778,1634.6346,LEFT_KNEE,202130,0
12,62.45504,-301.83618,1569.8177,RIGHT_KNEE,202130,0
13,-49.75009,-568.7673,1805.0613,LEFT_FOOT,202130,0
14,7.8776283,-575.4088,1676.4285,RIGHT_FOOT,202130,0
0,-26.006287,550.1173,1697.7855,HEAD,202130,0
1,-63.514545,355.59473,1706.5806,NECK,202130,0
2,-207.3907,358.92987,1679.4894,LEFT_SHOULDER,202130,0
3,80.36162,352.25958,1733.6718,RIGHT_SHOULDER,202130,0
4,-363.51633,198.76254,1766.4814,LEFT_ELBOW,202130,0
5,295.64377,421.03635,1835.5894,RIGHT_ELBOW,202130,0
6,-494.62994,-60.230804,1788.8469,LEFT_HAND,202130,0
7,398.36285,620.53625,1755.7313,RIGHT_HAND,202130,0
8,-62.26494,183.6474,1678.7759,TORSO,202130,0
9,-163.50577,14.075867,1631.6727,LEFT_HIP,202130,0
10,41.47511,9.32428,1670.2697,RIGHT_HIP,202130,0
11,-154.94589,-343.54572,1639.2582,LEFT_KNEE,202130,0
12,66.097626,-316.69553,1606.5907,RIGHT_KNEE,202130,0
13,-191.22475,-662.8573,1603.8276,LEFT_FOOT,202130,0
14,8.190754,-592.4416,1691.132,RIGHT_FOOT,202130,0
0,-27.289509,550.4269,1697.608,HEAD,202130,0
1,-62.395195,356.4513,1703.4375,NECK,202130,0
2,-203.38002,360.16797,1673.8608,LEFT_SHOULDER,202130,0
3,78.58964,352.7346,1733.0142,RIGHT_SHOULDER,202130,0
4,-362.18964,198.68796,1765.4385,LEFT_ELBOW,202130,0
5,292.0079,421.76703,1837.7532,RIGHT_ELBOW,202130,0
6,-500.0743,-61.13974,1782.9138,LEFT_HAND,202130,0
7,401.55438,621.2022,1756.407,RIGHT_HAND,202130,0
8,-61.885807,184.33893,1679.3811,TORSO,202130,0
9,-162.31871,14.88765,1634.1484,LEFT_HIP,202130,0
10,39.565865,9.565506,1676.501,RIGHT_HIP,202130,0
11,-155.3651,-342.12537,1671.5281,LEFT_KNEE,202130,0
12,73.40516,-325.0656,1623.1522,RIGHT_KNEE,202130,0
13,-187.72997,-654.4554,1602.6304,LEFT_FOOT,202130,0
14,10.060986,-600.891,1687.8846,RIGHT_FOOT,202130,0
0,-28.109177,551.1349,1696.7039,HEAD,202130,0
1,-63.159996,356.07245,1703.2869,NECK,202130,0
2,-204.80917,359.06973,1673.9076,LEFT_SHOULDER,202130,0
3,78.48919,353.07516,1732.6661,RIGHT_SHOULDER,202130,0
4,-359.70953,198.87253,1762.5128,LEFT_ELBOW,202130,0
5,292.74,420.31296,1838.5383,RIGHT_ELBOW,202130,0
6,-497.8452,-67.62915,1772.288,LEFT_HAND,202130,0
7,395.06656,617.0147,1760.0607,RIGHT_HAND,202130,0
8,-62.19829,184.07869,1681.1031,TORSO,202130,0
9,-161.38089,14.2039795,1638.1486,LEFT_HIP,202130,0
10,38.907715,9.965881,1679.6903,RIGHT_HIP,202130,0
11,-156.52937,-343.2329,1677.9578,LEFT_KNEE,202130,0
12,79.838936,-353.0701,1620.2545,RIGHT_KNEE,202130,0
13,-186.81602,-638.9747,1595.825,LEFT_FOOT,202130,0
14,12.314026,-706.1721,1700.9734,RIGHT_FOOT,202130,0
0,-29.221317,550.7391,1694.9556,HEAD,202130,0
1,-68.95636,348.0947,1695.7533,NECK,202130,0
2,-206.8186,348.09454,1674.2611,LEFT_SHOULDER,202130,0
3,68.90587,348.09485,1717.2455,RIGHT_SHOULDER,202130,0
4,-360.15118,191.36029,1757.9077,LEFT_ELBOW,202130,0
5,291.3759,427.4625,1843.4525,RIGHT_ELBOW,202130,0
6,-488.1412,-82.834656,1744.6272,LEFT_HAND,202130,0
7,392.72266,623.7129,1759.4594,RIGHT_HAND,202130,0
8,-65.92878,178.75064,1676.3337,TORSO,202130,0
9,-161.19626,9.406479,1641.5905,LEFT_HIP,202130,0
10,35.39387,9.4066925,1672.2379,RIGHT_HIP,202130,0
11,-156.40942,-345.98004,1686.3356,LEFT_KNEE,202130,0
12,74.469086,-367.52423,1618.4454,RIGHT_KNEE,202130,0
13,-184.48894,-680.4929,1764.8788,LEFT_FOOT,202130,0
14,12.175377,-722.6914,1732.4679,RIGHT_FOOT,202130,0
0,-29.9404,550.5646,1693.6923,HEAD,202130,0
1,-68.50481,349.7146,1701.8728,NECK,202130,0
2,-210.13922,349.49588,1689.502,LEFT_SHOULDER,202130,0
3,73.12959,349.9333,1714.2437,RIGHT_SHOULDER,202130,0
4,-363.69467,195.25745,1773.2417,LEFT_ELBOW,202130,0
5,291.26587,421.75204,1828.8884,RIGHT_ELBOW,202130,0
6,-472.98328,-80.19913,1722.3208,LEFT_HAND,202130,0
7,381.8613,613.68195,1732.9307,RIGHT_HAND,202130,0
8,-65.463524,181.12943,1670.0333,TORSO,202130,0
9,-155.10971,12.401138,1630.0981,LEFT_HIP,202130,0
10,30.265238,12.687393,1646.2896,RIGHT_HIP,202130,0
11,-151.12636,-340.14453,1681.9838,LEFT_KNEE,202130,0
12,50.433533,-365.25854,1621.6082,RIGHT_KNEE,202130,0
13,-179.28673,-674.5045,1754.325,LEFT_FOOT,202130,0
14,10.824963,-726.3292,1754.1436,RIGHT_FOOT,202130,0
0,-30.601097,549.97314,1692.9746,HEAD,202130,0
1,-69.854515,350.36734,1703.3657,NECK,202130,0
2,-212.72939,353.76147,1689.7532,LEFT_SHOULDER,202130,0
3,73.02035,346.9732,1716.9783,RIGHT_SHOULDER,202130,0
4,-365.34067,197.30653,1773.0616,LEFT_ELBOW,202130,0
5,286.923,415.1635,1824.2509,RIGHT_ELBOW,202130,0
6,-450.93826,-62.332596,1672.2266,LEFT_HAND,202130,0
7,369.2159,600.9263,1716.9117,RIGHT_HAND,202130,0
8,-70.76148,181.6274,1670.8116,TORSO,202130,0
9,-153.13994,14.822876,1630.4952,LEFT_HIP,202130,0
10,9.8030405,10.952026,1646.0199,RIGHT_HIP,202130,0
11,-152.28139,-334.45532,1690.4896,LEFT_KNEE,202130,0
12,53.884693,-375.37555,1621.4968,RIGHT_KNEE,202130,0
13,-181.43332,-668.61224,1759.1129,LEFT_FOOT,202130,0
14,12.9464035,-730.2643,1744.5208,RIGHT_FOOT,202130,0
0,-31.842144,549.7217,1694.044,HEAD,202130,0
1,-70.51752,349.32513,1703.5013,NECK,202130,0
2,-215.09142,352.27496,1689.7733,LEFT_SHOULDER,202130,0
3,74.05638,346.3753,1717.2294,RIGHT_SHOULDER,202130,0
4,-367.84555,197.97044,1774.624,LEFT_ELBOW,202130,0
5,285.5254,411.06873,1819.6289,RIGHT_ELBOW,202130,0
6,-429.8299,-24.298523,1616.4128,LEFT_HAND,202130,0
7,350.34814,593.17224,1695.1271,RIGHT_HAND,202130,0
8,-70.853745,180.63306,1670.7942,TORSO,202130,0
9,-152.95085,13.609207,1630.3234,LEFT_HIP,202130,0
10,10.570911,10.272751,1645.8507,RIGHT_HIP,202130,0
11,-154.97107,-334.34625,1695.703,LEFT_KNEE,202130,0
12,25.056911,-380.68085,1641.4023,RIGHT_KNEE,202130,0
13,-181.18407,-667.5123,1759.6362,LEFT_FOOT,202130,0
14,10.456268,-729.1886,1742.1537,RIGHT_FOOT,202130,0
0,-34.871098,549.70593,1695.261,HEAD,202130,0
1,-71.44228,349.05377,1704.6998,NECK,202130,0
2,-216.89056,351.23053,1696.1932,LEFT_SHOULDER,202130,0
3,74.006004,346.877,1713.2064,RIGHT_SHOULDER,202130,0
4,-369.99493,199.06175,1778.2107,LEFT_ELBOW,202130,0
5,283.44952,393.02795,1811.7269,RIGHT_ELBOW,202130,0
6,-412.8141,31.587357,1561.166,LEFT_HAND,202130,0
7,320.98114,579.1308,1657.4525,RIGHT_HAND,202130,0
8,-72.2568,179.76913,1675.3076,TORSO,202130,0
9,-157.43713,11.747116,1640.9812,LEFT_HIP,202130,0
10,11.294513,9.221878,1650.8496,RIGHT_HIP,202130,0
11,-154.53534,-333.57434,1693.2933,LEFT_KNEE,202130,0
12,15.576126,-359.69458,1626.4866,RIGHT_KNEE,202130,0
13,-180.30083,-666.0735,1754.2329,LEFT_FOOT,202130,0
14,8.134375,-726.7355,1746.4972,RIGHT_FOOT,202130,0
0,-35.550446,549.93164,1694.8097,HEAD,202130,0
1,-71.87603,349.79626,1705.0902,NECK,202130,0
2,-217.22055,350.63354,1693.7292,LEFT_SHOULDER,202130,0
3,73.46848,348.95898,1716.4512,RIGHT_SHOULDER,202130,0
4,-381.22916,196.44945,1774.8698,LEFT_ELBOW,202130,0
5,282.83148,384.67892,1813.5504,RIGHT_ELBOW,202130,0
6,-394.99225,92.816154,1497.0934,LEFT_HAND,202130,0
7,286.82358,543.8988,1604.77,RIGHT_HAND,202130,0
8,-70.45015,180.44868,1674.3677,TORSO,202130,0
9,-153.0103,11.58493,1637.0803,LEFT_HIP,202130,0
10,14.961762,10.617279,1650.21,RIGHT_HIP,202130,0
11,-157.17294,-335.2786,1699.8112,LEFT_KNEE,202130,0
12,24.855015,-367.30124,1627.7737,RIGHT_KNEE,202130,0
13,-180.44168,-666.3628,1756.7483,LEFT_FOOT,202130,0
14,7.5653095,-724.94806,1736.2823,RIGHT_FOOT,202130,0
0,-37.634727,550.1128,1697.0039,HEAD,202130,0
1,-71.988075,350.07846,1705.5935,NECK,202130,0
2,-217.20874,348.9186,1694.8601,LEFT_SHOULDER,202130,0
3,73.2326,351.2383,1716.3269,RIGHT_SHOULDER,202130,0
4,-387.034,198.39684,1765.083,LEFT_ELBOW,202130,0
5,281.27878,381.78183,1813.6088,RIGHT_ELBOW,202130,0
6,-388.08267,175.5569,1448.2147,LEFT_HAND,202130,0
7,252.35506,478.6233,1586.8914,RIGHT_HAND,202130,0
8,-68.20827,179.56825,1672.8784,TORSO,202130,0
9,-149.81728,8.376068,1633.8522,LEFT_HIP,202130,0
10,20.96034,9.740021,1646.4745,RIGHT_HIP,202130,0
11,-161.88043,-340.08948,1696.1244,LEFT_KNEE,202130,0
12,22.109058,-396.32947,1614.9491,RIGHT_KNEE,202130,0
13,-180.0805,-665.6632,1755.7922,LEFT_FOOT,202130,0
14,7.5739126,-728.8927,1732.3107,RIGHT_FOOT,202130,0
0,-37.671333,551.02856,1697.4541,HEAD,202130,0
1,-73.269485,349.32,1704.5266,NECK,202130,0
2,-217.82683,344.78278,1702.8273,LEFT_SHOULDER,202130,0
3,71.28786,353.85724,1706.226,RIGHT_SHOULDER,202130,0
4,-388.50778,200.0924,1743.0413,LEFT_ELBOW,202130,0
5,278.87286,374.7349,1802.0775,RIGHT_ELBOW,202130,0
6,-374.13565,274.98083,1385.5646,LEFT_HAND,202130,0
7,229.93338,427.99594,1580.6367,RIGHT_HAND,202130,0
8,-67.45883,177.72852,1668.3793,TORSO,202130,0
9,-148.13324,3.4225159,1631.2152,LEFT_HIP,202130,0
10,24.836884,8.851532,1633.2487,RIGHT_HIP,202130,0
11,-164.91411,-345.71445,1684.4471,LEFT_KNEE,202130,0
12,15.692169,-405.8555,1626.5756,RIGHT_KNEE,202130,0
13,-184.31952,-665.76733,1724.5002,LEFT_FOOT,202130,0
14,6.9581995,-730.9674,1738.7592,RIGHT_FOOT,202130,0
0,-39.2239,552.0449,1699.2961,HEAD,202130,0
1,-75.19866,348.2663,1703.3796,NECK,202130,0
2,-217.5889,338.30164,1709.8174,LEFT_SHOULDER,202130,0
3,67.19157,358.2309,1696.9419,RIGHT_SHOULDER,202130,0
4,-395.07257,202.3868,1724.438,LEFT_ELBOW,202130,0
5,265.16986,371.81195,1765.9305,RIGHT_ELBOW,202130,0
6,-382.1473,342.71967,1399.8728,LEFT_HAND,202130,0
7,237.12805,435.90115,1607.1309,RIGHT_HAND,202130,0
8,-64.960075,176.47707,1663.9344,TORSO,202130,0
9,-145.70453,-1.679245,1628.6028,LEFT_HIP,202130,0
10,36.261543,11.054947,1620.3757,RIGHT_HIP,202130,0
11,-161.36723,-349.74994,1676.0115,LEFT_KNEE,202130,0
12,18.94532,-404.88806,1651.1821,RIGHT_KNEE,202130,0
13,-181.2866,-672.6333,1708.4269,LEFT_FOOT,202130,0
14,8.512555,-729.06445,1744.1338,RIGHT_FOOT,202130,0
0,-39.704227,552.6596,1699.4116,HEAD,202130,0
1,-75.461784,349.10614,1701.8986,NECK,202130,0
2,-216.95833,340.47937,1713.75,LEFT_SHOULDER,202130,0
3,66.03475,357.7329,1690.0471,RIGHT_SHOULDER,202130,0
4,-400.64813,220.02518,1707.49,LEFT_ELBOW,202130,0
5,257.50092,355.37558,1744.2769,RIGHT_ELBOW,202130,0
6,-391.34183,411.55286,1420.8035,LEFT_HAND,202130,0
7,213.964,243.48837,1572.3256,RIGHT_HAND,202130,0
8,-68.19649,173.44138,1660.7726,TORSO,202130,0
9,-146.46025,-7.4379425,1626.8104,LEFT_HIP,202130,0
10,24.597881,2.9911652,1612.4828,RIGHT_HIP,202130,0
11,-163.74533,-357.1021,1670.6112,LEFT_KNEE,202130,0
12,20.063587,-388.71338,1656.8446,RIGHT_KNEE,202130,0
13,-187.80388,-679.7224,1689.3502,LEFT_FOOT,202130,0
14,11.848311,-722.47156,1747.2573,RIGHT_FOOT,202130,0
0,-40.642582,552.6824,1699.3469,HEAD,202130,0
1,-78.74747,347.76862,1695.7462,NECK,202130,0
2,-216.69174,336.29517,1706.447,LEFT_SHOULDER,202130,0
3,59.196793,359.2421,1685.0454,RIGHT_SHOULDER,202130,0
4,-406.87607,234.00975,1688.3512,LEFT_ELBOW,202130,0
5,256.3504,351.6157,1744.3833,RIGHT_ELBOW,202130,0
6,-399.4141,462.028,1442.8921,LEFT_HAND,202130,0
7,31.876678,304.10648,1613.6755,RIGHT_HAND,202130,0
8,-66.94788,174.3974,1661.9658,TORSO,202130,0
9,-138.71466,-5.924423,1634.668,LEFT_HIP,202130,0
10,28.418053,7.976761,1621.7029,RIGHT_HIP,202130,0
11,-159.98561,-357.90778,1680.8457,LEFT_KNEE,202130,0
12,21.591864,-388.79907,1647.9181,RIGHT_KNEE,202130,0
13,-193.20834,-682.16516,1687.2766,LEFT_FOOT,202130,0
14,11.384195,-724.7677,1733.364,RIGHT_FOOT,202130,0
0,-44.568745,553.43555,1703.1405,HEAD,202130,0
1,-80.87465,347.50443,1692.595,NECK,202130,0
2,-217.18819,334.4646,1704.3601,LEFT_SHOULDER,202130,0
3,55.438892,360.54425,1680.8298,RIGHT_SHOULDER,202130,0
4,-414.2568,250.11508,1682.9613,LEFT_ELBOW,202130,0
5,255.32004,343.00766,1738.4824,RIGHT_ELBOW,202130,0
6,-412.1315,489.3958,1470.9707,LEFT_HAND,202130,0
7,31.19934,298.20807,1614.1289,RIGHT_HAND,202130,0
8,-67.178925,174.45204,1659.4752,TORSO,202130,0
9,-135.59985,-6.455673,1633.4429,LEFT_HIP,202130,0
10,28.63345,9.25499,1619.2681,RIGHT_HIP,202130,0
11,-163.34761,-361.28662,1684.0233,LEFT_KNEE,202130,0
12,21.324682,-382.31464,1646.9417,RIGHT_KNEE,202130,0
13,-193.40668,-689.3696,1685.7827,LEFT_FOOT,202130,0
14,8.034062,-689.3268,1746.5706,RIGHT_FOOT,202130,0
0,-43.575634,552.7883,1702.438,HEAD,202130,0
1,-80.47384,348.43478,1691.5903,NECK,202130,0
2,-216.7174,333.83234,1706.0228,LEFT_SHOULDER,202130,0
3,55.76974,363.03723,1677.1578,RIGHT_SHOULDER,202130,0
4,-420.05542,277.43744,1665.1897,LEFT_ELBOW,202130,0
5,254.67566,336.93445,1731.6675,RIGHT_ELBOW,202130,0
6,-426.17477,506.9967,1502.4287,LEFT_HAND,202130,0
7,20.289337,296.41248,1609.3207,RIGHT_HAND,202130,0
8,-65.72673,177.42223,1657.778,TORSO,202130,0
9,-134.60735,-2.5534515,1632.8243,LEFT_HIP,202130,0
10,32.64809,15.372787,1615.1068,RIGHT_HIP,202130,0
11,-164.16235,-365.34363,1682.7805,LEFT_KNEE,202130,0
12,31.94008,-372.84753,1648.5671,RIGHT_KNEE,202130,0
13,-201.67055,-697.08606,1662.4098,LEFT_FOOT,202130,0
14,10.914501,-687.5155,1745.2744,RIGHT_FOOT,202130,0
0,-43.03784,552.7412,1701.8789,HEAD,202130,0
1,-80.30647,348.4058,1689.3507,NECK,202130,0
2,-216.72017,333.54572,1701.5676,LEFT_SHOULDER,202130,0
3,56.10724,363.26587,1677.1338,RIGHT_SHOULDER,202130,0
4,-423.55933,291.7783,1653.1012,LEFT_ELBOW,202130,0
5,255.46007,331.99472,1736.9258,RIGHT_ELBOW,202130,0
6,-436.34,523.42096,1521.6925,LEFT_HAND,202130,0
7,29.10205,281.6099,1599.6506,RIGHT_HAND,202130,0
8,-65.150444,178.86504,1652.3613,TORSO,202130,0
9,-135.15315,0.047592163,1622.9987,LEFT_HIP,202130,0
10,35.164307,18.600967,1607.7452,RIGHT_HIP,202130,0
11,-163.77095,-368.12292,1681.0203,LEFT_KNEE,202130,0
12,35.52886,-368.9995,1646.073,RIGHT_KNEE,202130,0
13,-182.03949,-678.17596,1474.8909,LEFT_FOOT,202130,0
14,13.081894,-693.7726,1734.3748,RIGHT_FOOT,202130,0
0,-42.898293,552.76874,1701.4817,HEAD,202130,0
1,-78.99249,347.65503,1687.2037,NECK,202130,0
2,-216.64932,333.34943,1691.8793,LEFT_SHOULDER,202130,0
3,58.664337,361.96066,1682.5282,RIGHT_SHOULDER,202130,0
4,-424.646,301.42868,1645.5186,LEFT_ELBOW,202130,0
5,263.6801,307.49625,1756.9436,RIGHT_ELBOW,202130,0
6,-445.98007,534.0321,1529.648,LEFT_HAND,202130,0
7,267.51968,96.436615,1718.9534,RIGHT_HAND,202130,0
8,-62.231564,173.84532,1648.8777,TORSO,202130,0
9,-144.53316,-10.259216,1613.9164,LEFT_HIP,202130,0
10,53.591885,10.330414,1607.1869,RIGHT_HIP,202130,0
11,-163.37312,-370.40363,1688.3729,LEFT_KNEE,202130,0
12,37.165924,-372.18185,1637.6759,RIGHT_KNEE,202130,0
13,-204.55724,-698.2709,1592.6809,LEFT_FOOT,202130,0
14,34.999588,-703.6339,1743.9886,RIGHT_FOOT,202130,0
0,-42.895767,552.4519,1702.569,HEAD,202130,0
1,-77.75264,348.5224,1689.2894,NECK,202130,0
2,-217.89171,335.75745,1691.5087,LEFT_SHOULDER,202130,0
3,62.38643,361.28738,1687.0702,RIGHT_SHOULDER,202130,0
4,-426.5819,310.1652,1648.3765,LEFT_ELBOW,202130,0
5,279.13788,298.79602,1764.3949,RIGHT_ELBOW,202130,0
6,-454.08765,545.9084,1547.042,LEFT_HAND,202130,0
7,270.0153,74.87706,1728.3138,RIGHT_HAND,202130,0
8,-62.6834,176.16176,1649.4629,TORSO,202130,0
9,-146.31511,-5.1893616,1611.1995,LEFT_HIP,202130,0
10,51.086803,12.791565,1608.0732,RIGHT_HIP,202130,0
11,-159.4439,-391.46295,1650.1041,LEFT_KNEE,202130,0
12,38.89689,-378.32538,1636.3862,RIGHT_KNEE,202130,0
13,-208.22032,-698.23303,1587.9943,LEFT_FOOT,202130,0
14,46.50962,-710.24243,1758.1713,RIGHT_FOOT,202130,0
0,-42.094448,552.2215,1701.9913,HEAD,202130,0
1,-77.69773,349.01453,1686.7693,NECK,202130,0
2,-218.84161,337.09772,1687.3431,LEFT_SHOULDER,202130,0
3,63.446136,360.9314,1686.1954,RIGHT_SHOULDER,202130,0
4,-429.36432,322.47766,1657.7201,LEFT_ELBOW,202130,0
5,264.82126,277.60446,1754.399,RIGHT_ELBOW,202130,0
6,-454.1201,550.10144,1562.1473,LEFT_HAND,202130,0
7,261.20862,70.80272,1727.8102,RIGHT_HAND,202130,0
8,-63.3455,177.14993,1647.8213,TORSO,202130,0
9,-146.03835,-2.9082336,1609.2678,LEFT_HIP,202130,0
10,48.051807,13.478882,1608.4788,RIGHT_HIP,202130,0
11,-173.70795,-381.15036,1596.438,LEFT_KNEE,202130,0
12,41.00418,-379.9309,1637.3282,RIGHT_KNEE,202130,0
13,-201.53381,-685.71405,1556.1996,LEFT_FOOT,202130,0
14,47.330616,-713.4956,1764.0249,RIGHT_FOOT,202130,0
0,-41.679443,551.8639,1701.9902,HEAD,202130,0
1,-78.38046,348.0547,1685.5294,NECK,202130,0
2,-218.6743,334.25906,1687.3396,LEFT_SHOULDER,202130,0
3,61.913376,361.85028,1683.7192,RIGHT_SHOULDER,202130,0
4,-429.62708,327.17554,1662.4326,LEFT_ELBOW,202130,0
5,266.05035,282.38702,1757.2787,RIGHT_ELBOW,202130,0
6,-450.06393,547.7704,1565.9513,LEFT_HAND,202130,0
7,254.03998,60.109802,1734.5901,RIGHT_HAND,202130,0
8,-62.145508,177.76642,1645.9965,TORSO,202130,0
9,-145.09854,-2.27536,1607.7433,LEFT_HIP,202130,0
10,53.277435,17.23169,1605.1837,RIGHT_HIP,202130,0
11,-187.66315,-361.8521,1493.5624,LEFT_KNEE,202130,0
12,63.688732,-355.6328,1633.395,RIGHT_KNEE,202130,0
13,-197.4215,-751.89197,1711.7987,LEFT_FOOT,202130,0
