joint,x,y,z,jointname
7,428.14923,-88.72064,3274.754,RIGHT_HAND
8,-4.173942,174.1651,3270.418,TORSO
9,-86.663994,-7.512207,3279.3696,LEFT_HIP
10,78.73098,-6.6505737,3252.4219,RIGHT_HIP
11,-122.06836,-380.84772,3291.491,LEFT_KNEE
12,114.819916,-374.2705,3233.145,RIGHT_KNEE
13,-148.16544,-661.79736,3376.85,LEFT_FOOT
14,161.95737,-722.2995,3300.0947,RIGHT_FOOT
0,27.73477,596.7258,3320.2979,HEAD
1,-1.5779256,357.96722,3275.5933,NECK
2,-127.642525,357.84393,3296.8667,LEFT_SHOULDER
3,124.48668,358.09058,3254.3198,RIGHT_SHOULDER
4,-224.33618,156.16144,3340.3503,LEFT_ELBOW
5,239.5484,165.2196,3317.265,RIGHT_ELBOW
6,-412.9328,-44.133728,3240.721,LEFT_HAND
7,421.3833,-94.68112,3275.4832,RIGHT_HAND
8,-2.132728,176.10764,3271.2512,TORSO
9,-83.708145,-5.8312225,3280.5815,LEFT_HIP
10,78.333084,-5.672714,3253.2368,RIGHT_HIP
11,-120.142944,-381.70197,3290.5974,LEFT_KNEE
12,116.6689,-375.0232,3235.4285,RIGHT_KNEE
13,-145.73851,-660.1282,3377.0544,LEFT_FOOT
14,164.68057,-720.2052,3298.9612,RIGHT_FOOT
0,34.977276,595.9912,3313.6514,HEAD
1,1.4600899,357.9621,3275.7292,NECK
2,-124.72997,358.6206,3296.606,LEFT_SHOULDER
3,127.650154,357.3036,3254.8525,RIGHT_SHOULDER
4,-221.08096,147.55954,3342.918,LEFT_ELBOW
5,234.24107,161.8911,3316.5208,RIGHT_ELBOW
6,-410.55518,-28.216827,3256.1084,LEFT_HAND
7,405.2005,-107.90047,3273.9075,RIGHT_HAND
8,-0.1383752,176.4528,3271.7925,TORSO
9,-82.173744,-4.6367493,3281.163,LEFT_HIP
10,78.700066,-5.476227,3254.5483,RIGHT_HIP
11,-119.365654,-380.82138,3288.5332,LEFT_KNEE
12,118.19039,-374.51514,3236.0557,RIGHT_KNEE
13,-144.0221,-658.2418,3375.5942,LEFT_FOOT
14,165.28503,-717.6025,3298.9648,RIGHT_FOOT
0,41.0116,596.1013,3312.374,HEAD
1,5.590164,361.40784,3276.989,NECK
2,-120.87316,362.424,3299.1025,LEFT_SHOULDER
3,132.05348,360.39166,3254.8755,RIGHT_SHOULDER
4,-229.26605,163.891,3348.8257,LEFT_ELBOW
5,231.72006,163.16003,3315.6914,RIGHT_ELBOW
6,-418.8118,-28.943176,3249.566,LEFT_HAND
7,392.49533,-109.09125,3279.8923,RIGHT_HAND
8,3.553048,178.9552,3273.7234,TORSO
9,-76.566154,-2.8700104,3284.1113,LEFT_HIP
10,79.598015,-4.1248627,3256.8042,RIGHT_HIP
11,-118.32175,-382.3581,3286.7217,LEFT_KNEE
12,121.06155,-373.4483,3240.3047,RIGHT_KNEE
13,-141.88806,-658.0072,3373.4688,LEFT_FOOT
14,165.72006,-720.6024,3299.8452,RIGHT_FOOT
0,46.36212,596.319,3312.3223,HEAD
1,10.1903,358.4495,3281.713,NECK
2,-118.604126,360.72845,3301.451,LEFT_SHOULDER
3,138.98474,356.17053,3261.9749,RIGHT_SHOULDER
4,-229.12338,163.06303,3352.721,LEFT_ELBOW
5,228.70486,154.22119,3317.5842,RIGHT_ELBOW
6,-423.97507,-19.252243,3251.2036,LEFT_HAND
7,378.779,-129.68265,3262.526,RIGHT_HAND
8,6.086544,177.2601,3275.8555,TORSO
9,-76.61862,-2.5384674,3282.044,LEFT_HIP
10,80.58418,-5.320114,3257.9521,RIGHT_HIP
11,-115.111176,-375.9107,3283.296,LEFT_KNEE
12,122.97066,-375.12134,3243.236,RIGHT_KNEE
13,-141.34666,-658.9852,3369.6357,LEFT_FOOT
14,166.34772,-722.66364,3307.6262,RIGHT_FOOT
0,74.027565,591.84766,3299.2432,HEAD
1,13.738644,354.47504,3284.6965,NECK
2,-117.55921,358.0763,3301.9065,LEFT_SHOULDER
3,145.0365,350.87378,3267.4866,RIGHT_SHOULDER
4,-232.40028,160.96907,3354.1384,LEFT_ELBOW
5,225.97134,145.77486,3321.154,RIGHT_ELBOW
6,-422.99036,-6.772232,3259.5266,LEFT_HAND
7,371.11108,-141.3911,3257.8464,RIGHT_HAND
8,7.767954,174.22269,3276.8638,TORSO
9,-78.99184,-3.8137512,3279.6206,LEFT_HIP
10,82.586365,-8.245575,3258.4414,RIGHT_HIP
11,-116.30611,-375.47565,3283.5662,LEFT_KNEE
12,124.33343,-377.41656,3244.7258,RIGHT_KNEE
13,-143.7635,-663.5342,3371.7893,LEFT_FOOT
14,166.9325,-724.0636,3314.2405,RIGHT_FOOT
0,80.658844,592.875,3302.2493,HEAD
1,16.588259,352.36786,3285.0195,NECK
2,-116.16751,356.8819,3300.6748,LEFT_SHOULDER
3,149.34402,347.8538,3269.3643,RIGHT_SHOULDER
4,-235.07712,160.23749,3356.318,LEFT_ELBOW
5,223.2305,135.4891,3335.0269,RIGHT_ELBOW
6,-412.94757,1.2585144,3251.5476,LEFT_HAND
7,350.929,-152.21017,3260.908,RIGHT_HAND
8,9.5222645,172.89699,3276.8489,TORSO
9,-78.2786,-3.8286743,3278.1987,LEFT_HIP
10,83.19114,-9.319061,3259.1577,RIGHT_HIP
11,-116.88917,-375.59546,3283.7036,LEFT_KNEE
12,125.77903,-378.79605,3245.4949,RIGHT_KNEE
13,-144.45482,-668.0515,3374.6387,LEFT_FOOT
14,166.62082,-724.4949,3318.7913,RIGHT_FOOT
0,88.66432,591.8811,3300.0984,HEAD
1,17.82433,350.28772,3285.1226,NECK
2,-116.168915,354.49762,3298.9568,LEFT_SHOULDER
3,151.81757,346.07776,3271.2883,RIGHT_SHOULDER
4,-237.44766,159.74364,3356.9749,LEFT_ELBOW
5,220.44904,133.5106,3337.9583,RIGHT_ELBOW
6,-410.61743,4.33902,3232.6357,LEFT_HAND
7,341.49826,-159.41438,3257.4077,RIGHT_HAND
8,11.310579,171.46988,3276.4492,TORSO
9,-76.53648,-4.7925415,3276.173,LEFT_HIP
10,86.13014,-9.903351,3259.3787,RIGHT_HIP
11,-117.10399,-376.5915,3283.5984,LEFT_KNEE
12,126.72798,-379.4541,3245.5027,RIGHT_KNEE
13,-144.85594,-672.239,3378.2515,LEFT_FOOT
14,166.29431,-721.3961,3320.8872,RIGHT_FOOT
0,94.26315,592.2667,3296.4412,HEAD
1,20.066385,347.51614,3285.9578,NECK
2,-115.52772,352.10217,3298.038,LEFT_SHOULDER
3,155.66048,342.9301,3273.8774,RIGHT_SHOULDER
4,-236.43478,157.37956,3357.7686,LEFT_ELBOW
5,218.71288,133.12115,3339.5305,RIGHT_ELBOW
6,-406.19336,0.8909302,3232.374,LEFT_HAND
7,328.88486,-161.43951,3256.1191,RIGHT_HAND
8,13.19654,169.7021,3276.3516,TORSO
9,-75.225494,-5.3536987,3274.011,LEFT_HIP
10,87.87889,-10.870178,3259.4797,RIGHT_HIP
11,-117.22673,-377.0641,3282.663,LEFT_KNEE
12,127.78107,-381.3688,3245.6692,RIGHT_KNEE
13,-145.67224,-675.4176,3380.3838,LEFT_FOOT
14,165.54788,-719.5036,3323.1792,RIGHT_FOOT
0,98.46196,591.457,3296.696,HEAD
1,20.56165,347.60388,3285.899,NECK
2,-114.876045,351.45026,3296.8098,LEFT_SHOULDER
3,155.99934,343.7575,3274.988,RIGHT_SHOULDER
4,-222.65302,168.73274,3363.4148,LEFT_ELBOW
5,215.84099,132.0438,3345.4053,RIGHT_ELBOW
6,-385.70822,10.416412,3222.863,LEFT_HAND
7,314.21246,-173.31589,3260.4675,RIGHT_HAND
8,14.493618,166.0301,3274.585,TORSO
9,-76.842064,-13.122116,3270.1401,LEFT_HIP
10,93.69323,-17.965225,3256.4019,RIGHT_HIP
11,-116.764626,-380.34497,3283.9314,LEFT_KNEE
12,129.8341,-383.6587,3242.7712,RIGHT_KNEE
13,-147.63206,-680.08374,3384.0178,LEFT_FOOT
14,165.45294,-716.9775,3320.7893,RIGHT_FOOT
0,100.88584,587.90656,3297.8044,HEAD
1,21.249819,347.11877,3284.6177,NECK
2,-113.437775,350.53302,3295.6143,LEFT_SHOULDER
3,155.93741,343.70453,3273.621,RIGHT_SHOULDER
4,-228.63727,165.14859,3360.13,LEFT_ELBOW
5,208.79831,125.18494,3349.181,RIGHT_ELBOW
6,-370.5312,12.733917,3216.352,LEFT_HAND
7,291.0687,-169.71182,3270.1724,RIGHT_HAND
8,15.669233,162.8628,3273.474,TORSO
9,-76.51703,-19.197784,3269.4014,LEFT_HIP
10,96.694336,-23.588593,3255.2598,RIGHT_HIP
11,-117.19339,-389.09164,3282.7869,LEFT_KNEE
12,130.45807,-385.76883,3243.155,RIGHT_KNEE
13,-149.54428,-683.37866,3386.4773,LEFT_FOOT
14,165.36353,-715.4988,3329.0918,RIGHT_FOOT
0,102.6185,584.66724,3296.265,HEAD
1,22.976871,345.41687,3285.5837,NECK
2,-112.07946,349.53442,3297.8687,LEFT_SHOULDER
3,158.03322,341.29932,3273.2988,RIGHT_SHOULDER
4,-231.88013,165.48972,3361.1292,LEFT_ELBOW
5,205.80078,124.333435,3348.9446,RIGHT_ELBOW
6,-315.58365,44.79165,3201.0532,LEFT_HAND
7,277.06805,-170.9949,3249.2449,RIGHT_HAND
8,16.44854,162.98434,3274.9595,TORSO
9,-76.21082,-16.822235,3272.1697,LEFT_HIP
10,96.05123,-22.074097,3256.5007,RIGHT_HIP
11,-116.91079,-387.0264,3281.7012,LEFT_KNEE
12,130.17343,-387.58368,3245.0,RIGHT_KNEE
13,-149.23279,-677.3452,3382.8867,LEFT_FOOT
14,165.33527,-715.3369,3331.0625,RIGHT_FOOT
0,106.407326,578.9961,3290.992,HEAD
1,24.894455,343.85413,3287.6802,NECK
2,-110.83921,348.79248,3299.8704,LEFT_SHOULDER
3,160.62813,338.91583,3275.49,RIGHT_SHOULDER
4,-231.76123,162.64452,3360.5408,LEFT_ELBOW
5,199.78073,115.91557,3343.4734,RIGHT_ELBOW
6,-312.83646,17.68959,3176.867,LEFT_HAND
7,243.78932,-174.9735,3248.4429,RIGHT_HAND
8,17.302593,163.044,3276.3945,TORSO
9,-76.562294,-14.627304,3272.857,LEFT_HIP
10,95.98376,-20.904953,3257.3608,RIGHT_HIP
11,-117.60405,-385.79144,3277.6365,LEFT_KNEE
12,129.23755,-387.17908,3246.115,RIGHT_KNEE
13,-150.65279,-678.57495,3382.9343,LEFT_FOOT
14,165.79037,-717.52435,3331.074,RIGHT_FOOT
0,106.81103,577.1055,3285.1577,HEAD
1,25.777931,345.07303,3287.877,NECK
2,-108.36834,350.41656,3299.3813,LEFT_SHOULDER
3,159.9242,339.7295,3276.3726,RIGHT_SHOULDER
4,-226.50993,168.32773,3359.8176,LEFT_ELBOW
5,194.76306,110.22609,3338.336,RIGHT_ELBOW
6,-303.39392,-12.75853,3166.2976,LEFT_HAND
7,226.23317,-168.06648,3217.2625,RIGHT_HAND
8,17.60141,164.24593,3276.5251,TORSO
9,-77.13419,-13.133209,3272.5967,LEFT_HIP
10,95.98397,-20.029144,3257.75,RIGHT_HIP
11,-119.54518,-386.57034,3271.1064,LEFT_KNEE
12,129.33546,-392.98026,3246.9082,RIGHT_KNEE
13,-150.69962,-678.8741,3382.2834,LEFT_FOOT
14,165.32262,-720.4652,3333.4482,RIGHT_FOOT
0,100.05487,583.48395,3270.4648,HEAD
1,24.466503,345.21762,3287.6191,NECK
2,-108.655174,350.13757,3298.5083,LEFT_SHOULDER
3,157.58817,340.29767,3276.73,RIGHT_SHOULDER
4,-222.8667,168.99135,3356.634,LEFT_ELBOW
5,194.84143,115.828674,3338.9143,RIGHT_ELBOW
6,-299.0682,-15.858826,3171.2773,LEFT_HAND
7,205.60489,-151.06079,3227.0496,RIGHT_HAND
8,16.8801,164.97519,3276.3118,TORSO
9,-77.87949,-12.045471,3272.135,LEFT_HIP
10,96.466896,-18.489014,3257.8738,RIGHT_HIP
11,-120.97282,-386.74396,3266.813,LEFT_KNEE
12,129.05484,-390.4349,3247.7651,RIGHT_KNEE
13,-158.17188,-681.2584,3373.5596,LEFT_FOOT
14,165.49564,-720.0947,3332.2324,RIGHT_FOOT
0,94.25069,586.2877,3265.7517,HEAD
1,21.03682,349.92242,3290.3862,NECK
2,-108.44327,353.62958,3299.5022,LEFT_SHOULDER
3,150.5169,346.21527,3281.2703,RIGHT_SHOULDER
4,-214.4127,165.96951,3349.317,LEFT_ELBOW
5,186.8623,131.46141,3343.5125,RIGHT_ELBOW
6,-267.51257,-29.871475,3139.9119,LEFT_HAND
7,179.95067,-134.91374,3213.55,RIGHT_HAND
8,14.919169,167.85368,3277.5342,TORSO
9,-78.89863,-11.704102,3270.8567,LEFT_HIP
10,96.501656,-16.725983,3258.5076,RIGHT_HIP
11,-126.896545,-383.122,3255.4229,LEFT_KNEE
12,128.43579,-387.94122,3249.2932,RIGHT_KNEE
13,-160.67667,-688.8605,3368.2493,LEFT_FOOT
14,165.65515,-718.5198,3333.479,RIGHT_FOOT
0,92.62912,584.3609,3263.5244,HEAD
1,21.660168,348.52295,3290.088,NECK
2,-109.21472,352.93127,3304.4167,LEFT_SHOULDER
3,152.53506,344.11456,3275.759,RIGHT_SHOULDER
4,-212.65314,166.16841,3355.2336,LEFT_ELBOW
5,189.12799,125.938675,3341.156,RIGHT_ELBOW
6,-246.22198,-4.258087,3144.9495,LEFT_HAND
7,179.11449,-110.517105,3198.1052,RIGHT_HAND
8,13.789854,167.75319,3273.8179,TORSO
9,-79.046524,-10.154572,3266.8503,LEFT_HIP
10,90.885605,-15.87854,3248.2454,RIGHT_HIP
11,-126.11972,-383.96152,3252.2673,LEFT_KNEE
12,122.47373,-377.8883,3244.7979,RIGHT_KNEE
13,-164.9199,-689.6593,3369.978,LEFT_FOOT
14,165.46133,-718.1339,3338.4265,RIGHT_FOOT
0,87.92784,584.15356,3262.6523,HEAD
1,21.08741,348.0373,3289.7605,NECK
2,-109.44126,352.69897,3309.1233,LEFT_SHOULDER
3,151.61609,343.37567,3270.3977,RIGHT_SHOULDER
4,-198.59744,146.65031,3328.0876,LEFT_ELBOW
5,187.49615,123.5968,3336.9307,RIGHT_ELBOW
6,-235.81396,-53.15068,3126.857,LEFT_HAND
7,178.7453,-93.64375,3196.9553,RIGHT_HAND
8,11.700143,168.00156,3269.8232,TORSO
9,-80.15468,-9.088974,3262.1194,LEFT_HIP
10,84.780426,-14.979416,3237.6526,RIGHT_HIP
11,-125.629944,-383.3214,3251.3313,LEFT_KNEE
12,122.8217,-380.37335,3248.6863,RIGHT_KNEE
13,-166.64316,-689.9828,3365.3933,LEFT_FOOT
14,166.93088,-717.8268,3341.4753,RIGHT_FOOT
0,82.63351,587.05853,3264.5308,HEAD
1,18.698631,349.74823,3288.375,NECK
2,-110.42143,354.52783,3305.6624,LEFT_SHOULDER
3,147.81868,344.96863,3271.0876,RIGHT_SHOULDER
4,-194.10468,139.75938,3309.6716,LEFT_ELBOW
5,184.93947,131.37643,3341.498,RIGHT_ELBOW
6,-208.54285,-79.39543,3125.5051,LEFT_HAND
7,178.2807,-98.76456,3199.544,RIGHT_HAND
8,9.709522,170.92732,3270.6753,TORSO
9,-84.49501,-4.7391815,3264.3848,LEFT_HIP
10,85.93584,-11.047989,3241.5664,RIGHT_HIP
11,-125.020996,-384.6228,3253.8064,LEFT_KNEE
12,123.85937,-380.61993,3247.3923,RIGHT_KNEE
13,-162.63614,-691.93494,3367.2786,LEFT_FOOT
14,167.13371,-709.76416,3329.5425,RIGHT_FOOT
0,72.13306,600.8756,3265.5273,HEAD
1,17.396416,351.79764,3286.977,NECK
2,-110.64794,356.71484,3303.3618,LEFT_SHOULDER
3,145.44078,346.88043,3270.5923,RIGHT_SHOULDER
4,-191.34888,137.08517,3302.6287,LEFT_ELBOW
5,183.39078,135.56061,3344.1145,RIGHT_ELBOW
6,-217.13449,-90.37958,3114.3777,LEFT_HAND
7,178.75531,-103.1763,3207.3098,RIGHT_HAND
8,8.447566,173.57623,3270.5288,TORSO
9,-86.84802,-1.3292542,3265.1296,LEFT_HIP
10,85.84544,-7.96109,3243.0315,RIGHT_HIP
11,-124.00901,-383.13742,3256.2751,LEFT_KNEE
12,123.763336,-379.71036,3245.8354,RIGHT_KNEE
13,-159.8656,-690.5099,3371.746,LEFT_FOOT
14,166.85371,-710.78284,3330.0232,RIGHT_FOOT
0,65.27355,609.6797,3269.6511,HEAD
1,16.793509,354.05127,3286.4895,NECK
2,-110.79793,359.78476,3302.734,LEFT_SHOULDER
3,144.38495,348.31778,3270.245,RIGHT_SHOULDER
4,-190.44403,143.00146,3308.3752,LEFT_ELBOW
5,182.56871,137.22144,3346.7717,RIGHT_ELBOW
6,-202.31781,-70.03534,3137.917,LEFT_HAND
7,178.91884,-114.06923,3189.97,RIGHT_HAND
8,6.6862416,177.00189,3269.592,TORSO
9,-89.278305,3.8106232,3263.6255,LEFT_HIP
10,82.43625,-3.9055939,3241.7637,RIGHT_HIP
11,-124.07754,-380.61395,3258.4014,LEFT_KNEE
12,119.9171,-374.53247,3244.4126,RIGHT_KNEE
13,-157.27742,-687.3671,3376.8757,LEFT_FOOT
14,166.79984,-712.36414,3327.2388,RIGHT_FOOT
0,58.980892,611.60583,3274.1611,HEAD
1,13.1739435,354.62994,3287.016,NECK
2,-116.13187,359.9843,3303.4536,LEFT_SHOULDER
3,142.47977,349.2755,3270.5786,RIGHT_SHOULDER
4,-189.34674,143.91312,3311.724,LEFT_ELBOW
5,182.43407,136.23083,3346.2131,RIGHT_ELBOW
6,-201.58563,-67.36255,3120.1729,LEFT_HAND
7,162.47096,-71.86319,3174.5796,RIGHT_HAND
8,3.7258732,178.23383,3270.1523,TORSO
9,-91.22238,5.378174,3264.1575,LEFT_HIP
10,79.777985,-1.7027283,3242.4197,RIGHT_HIP
11,-124.06619,-379.2615,3258.1526,LEFT_KNEE
12,118.13588,-371.94946,3239.2664,RIGHT_KNEE
13,-156.71684,-688.7223,3382.0803,LEFT_FOOT
14,167.13568,-710.2567,3317.5137,RIGHT_FOOT
0,53.699104,611.5322,3275.338,HEAD
1,9.957647,354.49725,3287.2166,NECK
2,-120.21283,360.56747,3301.9226,LEFT_SHOULDER
3,140.12811,348.42703,3272.5105,RIGHT_SHOULDER
4,-186.94968,140.7276,3312.392,LEFT_ELBOW
5,181.15707,135.42554,3346.9443,RIGHT_ELBOW
6,-201.90643,-67.21115,3124.1006,LEFT_HAND
7,195.17947,-105.86406,3209.5908,RIGHT_HAND
8,-0.26423115,179.82465,3268.8372,TORSO
9,-99.84605,9.319153,3260.5532,LEFT_HIP
10,78.87383,0.9849243,3240.3623,RIGHT_HIP
11,-125.48022,-375.53577,3257.4417,LEFT_KNEE
12,118.115005,-373.1373,3235.8984,RIGHT_KNEE
13,-154.7974,-687.8083,3387.5474,LEFT_FOOT
14,166.85219,-711.7483,3316.8955,RIGHT_FOOT
0,45.750828,611.3838,3281.2253,HEAD
1,9.952751,355.1421,3287.034,NECK
2,-118.70521,361.90698,3299.7102,LEFT_SHOULDER
3,138.61072,348.3772,3274.3577,RIGHT_SHOULDER
4,-186.25757,139.51859,3308.0981,LEFT_ELBOW
5,180.53035,135.12943,3348.173,RIGHT_ELBOW
6,-198.54358,-93.86011,3110.4902,LEFT_HAND
7,169.13998,-68.76779,3189.6938,RIGHT_HAND
8,-1.2302263,180.5892,3266.6853,TORSO
9,-102.991974,10.798996,3255.2612,LEFT_HIP
10,78.16557,1.2736359,3237.412,RIGHT_HIP
11,-126.51856,-374.01135,3257.5332,LEFT_KNEE
12,119.05328,-376.92285,3234.0132,RIGHT_KNEE
13,-155.17969,-686.97205,3386.3413,LEFT_FOOT
14,167.22093,-713.42004,3315.3887,RIGHT_FOOT
0,37.84802,609.98553,3286.5972,HEAD
1,6.529898,354.56427,3287.9377,NECK
2,-123.70462,360.68054,3302.7505,LEFT_SHOULDER
3,136.7644,348.44797,3273.125,RIGHT_SHOULDER
4,-184.228,137.55563,3312.7583,LEFT_ELBOW
5,169.42415,134.37543,3318.7966,RIGHT_ELBOW
6,-205.2296,-81.461334,3130.1797,LEFT_HAND
7,172.99493,-72.021286,3193.1594,RIGHT_HAND
8,-4.329266,181.94984,3263.737,TORSO
9,-105.37694,13.571014,3249.7944,LEFT_HIP
10,75.00008,5.0998535,3229.2783,RIGHT_HIP
11,-128.04651,-371.23752,3255.0408,LEFT_KNEE
12,117.72975,-377.6511,3232.291,RIGHT_KNEE
13,-153.81454,-681.26184,3381.2166,LEFT_FOOT
14,167.37112,-715.71045,3316.7002,RIGHT_FOOT
0,31.396383,609.6733,3290.465,HEAD
1,1.8039985,355.40906,3285.5806,NECK
2,-126.724365,358.9696,3306.6804,LEFT_SHOULDER
3,130.33237,351.8485,3264.4807,RIGHT_SHOULDER
4,-183.70076,131.46825,3322.4539,LEFT_ELBOW
5,173.30113,138.29608,3322.317,RIGHT_ELBOW
6,-211.98648,-107.96382,3134.37,LEFT_HAND
7,174.44478,-73.66911,3187.019,RIGHT_HAND
8,-7.04483,182.54652,3260.8486,TORSO
9,-102.22502,12.075562,3250.2893,LEFT_HIP
10,70.4377,7.2924194,3221.944,RIGHT_HIP
11,-128.37057,-371.72794,3252.1794,LEFT_KNEE
12,116.22266,-375.06268,3232.5325,RIGHT_KNEE
13,-154.2321,-679.28455,3373.8755,LEFT_FOOT
14,167.91043,-715.8573,3321.8674,RIGHT_FOOT
0,18.734114,609.42615,3297.1545,HEAD
1,-1.8968296,355.33948,3282.223,NECK
2,-131.61606,357.85614,3302.8687,LEFT_SHOULDER
3,127.82241,352.8228,3261.5771,RIGHT_SHOULDER
4,-184.82266,130.61122,3317.0327,LEFT_ELBOW
5,173.80142,141.7679,3322.0178,RIGHT_ELBOW
6,-216.36032,-116.9328,3141.296,LEFT_HAND
7,202.43724,-94.35527,3190.1108,RIGHT_HAND
8,-8.634067,182.56105,3260.9534,TORSO
9,-101.39161,11.451477,3253.3745,LEFT_HIP
10,70.64901,8.11377,3225.9932,RIGHT_HIP
11,-128.77756,-369.41547,3251.3188,LEFT_KNEE
12,114.49856,-373.05865,3227.1194,RIGHT_KNEE
13,-154.79227,-674.5893,3376.3872,LEFT_FOOT
14,167.67986,-715.4595,3320.1223,RIGHT_FOOT
0,12.79127,608.1306,3302.5488,HEAD
1,-7.883872,351.81213,3274.5876,NECK
2,-140.74747,352.82605,3292.711,LEFT_SHOULDER
3,124.97971,350.79822,3256.4644,RIGHT_SHOULDER
4,-186.2566,133.14963,3316.9307,LEFT_ELBOW
5,173.82812,138.70586,3318.7334,RIGHT_ELBOW
6,-217.41368,-75.964035,3162.304,LEFT_HAND
7,186.89622,-71.190796,3190.3313,RIGHT_HAND
8,-11.511011,180.7569,3257.5664,TORSO
9,-101.62008,10.361618,3252.3418,LEFT_HIP
10,71.34379,9.041702,3228.7485,RIGHT_HIP
11,-129.30264,-368.85895,3248.6555,LEFT_KNEE
12,114.2283,-371.11914,3226.908,RIGHT_KNEE
13,-152.30148,-672.9584,3377.9849,LEFT_FOOT
14,168.41754,-714.01373,3322.5698,RIGHT_FOOT
0,5.682212,607.444,3307.401,HEAD
1,-12.450229,354.75085,3269.5122,NECK
2,-141.84637,354.30496,3291.3577,LEFT_SHOULDER
3,116.94591,355.19678,3247.6667,RIGHT_SHOULDER
4,-188.42651,132.41081,3317.5288,LEFT_ELBOW
5,173.32062,138.20886,3317.7927,RIGHT_ELBOW
6,-229.31256,-129.50804,3149.239,LEFT_HAND
7,188.97166,-61.150482,3187.1099,RIGHT_HAND
8,-14.834848,182.32831,3251.8682,TORSO
9,-103.83526,9.607269,3248.8472,LEFT_HIP
10,69.396324,10.204224,3219.601,RIGHT_HIP
11,-129.07312,-366.9369,3249.3293,LEFT_KNEE
12,113.00217,-372.02722,3223.3372,RIGHT_KNEE
13,-150.82648,-669.98956,3377.8276,LEFT_FOOT
14,167.95367,-714.2523,3320.1682,RIGHT_FOOT
