joint,x,y,z,jointname,time
0,113.30861,312.05704,1081.433,HEAD,175911
1,69.38953,294.74066,1154.03,NECK,175911
2,-11.482207,316.90808,1246.8914,LEFT_SHOULDER,175911
3,150.26126,272.5733,1061.1687,RIGHT_SHOULDER,175911
4,-11.191104,283.85504,1494.0326,LEFT_ELBOW,175911
5,117.3732,209.05315,881.66846,RIGHT_ELBOW,175911
6,-11.100808,252.45593,1209.5463,LEFT_HAND,175911
7,-58.151,255.32779,877.1186,RIGHT_HAND,175911
8,63.03928,156.66068,1181.4614,TORSO,175911
9,3.0013647,33.296753,1270.5399,LEFT_HIP,175911
10,110.37669,3.8645935,1147.2457,RIGHT_HIP,175911
11,-10.182459,-279.8003,1354.0797,LEFT_KNEE,175911
12,102.288765,-319.92734,1140.0994,RIGHT_KNEE,175911
13,5.1547747,-511.63287,1383.7471,LEFT_FOOT,175911
14,131.11386,-587.64514,1291.4398,RIGHT_FOOT,175911
0,114.57695,312.95154,1082.8163,HEAD,175911
1,70.53796,277.36365,1163.857,NECK,175911
2,-15.866257,296.7027,1262.4077,LEFT_SHOULDER,175911
3,156.94217,258.02457,1065.3064,RIGHT_SHOULDER,175911
4,-5.771758,294.71603,1493.7968,LEFT_ELBOW,175911
5,127.09212,198.98782,845.9958,RIGHT_ELBOW,175911
6,-147.20914,347.1104,1356.4596,LEFT_HAND,175911
7,-39.28961,233.2706,873.86993,RIGHT_HAND,175911
8,67.49103,147.96051,1186.5791,TORSO,175911
9,10.313923,30.672852,1271.0408,LEFT_HIP,175911
10,118.57427,6.441925,1147.5615,RIGHT_HIP,175911
11,-11.600935,-287.52332,1350.2336,LEFT_KNEE,175911
12,105.74149,-320.01416,1141.2161,RIGHT_KNEE,175911
13,66.17908,-570.7556,1457.5541,LEFT_FOOT,175911
14,140.90628,-592.21893,1289.5906,RIGHT_FOOT,175911
0,117.20792,315.3499,1080.3597,HEAD,175911
1,71.55177,274.66656,1171.3992,NECK,175911
2,-19.73707,290.75296,1273.8484,LEFT_SHOULDER,175911
3,162.8406,258.58017,1068.95,RIGHT_SHOULDER,175911
4,-6.723111,297.77655,1494.1982,LEFT_ELBOW,175911
5,136.96298,197.66347,826.23755,RIGHT_ELBOW,175911
6,-154.17001,352.32425,1361.6305,LEFT_HAND,175911
7,-33.929153,223.63293,881.3303,RIGHT_HAND,175911
8,68.92565,147.0745,1189.0934,TORSO,175911
9,12.078131,29.03701,1267.6378,LEFT_HIP,175911
10,120.52093,9.927849,1145.9374,RIGHT_HIP,175911
11,-10.840031,-293.27066,1349.2871,LEFT_KNEE,175911
12,105.73841,-308.54257,1142.2559,RIGHT_KNEE,175911
13,68.07884,-575.5554,1453.3859,LEFT_FOOT,175911
14,150.845,-596.76,1287.1031,RIGHT_FOOT,175911
0,115.93375,320.624,1085.2482,HEAD,175911
1,75.39033,274.5731,1182.5513,NECK,175911
2,-14.05372,287.5876,1289.6848,LEFT_SHOULDER,175911
3,164.83437,261.5586,1075.4177,RIGHT_SHOULDER,175911
4,-6.6690106,298.35394,1493.9375,LEFT_ELBOW,175911
5,143.53093,197.49736,822.5476,RIGHT_ELBOW,175911
6,-167.19162,358.07922,1348.6653,LEFT_HAND,175911
7,-23.351486,215.07712,906.06354,RIGHT_HAND,175911
8,70.74245,147.44968,1194.1136,TORSO,175911
9,14.889914,27.776764,1267.0074,LEFT_HIP,175911
10,117.29922,12.875763,1144.3446,RIGHT_HIP,175911
11,-8.578146,-294.3376,1351.2654,LEFT_KNEE,175911
12,107.65872,-309.49576,1143.5638,RIGHT_KNEE,175911
13,68.68677,-578.3898,1452.605,LEFT_FOOT,175911
14,157.25256,-597.3823,1279.8387,RIGHT_FOOT,175911
0,126.625916,323.38434,1083.6295,HEAD,175911
1,78.87153,280.44864,1182.422,NECK,175911
2,-11.08666,294.15698,1289.5948,LEFT_SHOULDER,175911
3,168.82973,266.7403,1075.2491,RIGHT_SHOULDER,175911
4,-9.11418,301.04556,1492.2072,LEFT_ELBOW,175911
5,150.23946,194.35345,821.5413,RIGHT_ELBOW,175911
6,-177.36336,359.06604,1338.974,LEFT_HAND,175911
7,-10.825302,205.02258,932.24054,RIGHT_HAND,175911
8,75.2778,150.8418,1195.9834,TORSO,175911
9,20.061483,29.101501,1271.046,LEFT_HIP,175911
10,123.30666,13.368408,1148.0436,RIGHT_HIP,175911
11,-6.6990337,-288.99567,1356.2799,LEFT_KNEE,175911
12,105.40616,-308.6943,1144.5625,RIGHT_KNEE,175911
13,71.796745,-575.46106,1452.9792,LEFT_FOOT,175911
14,161.51106,-604.33215,1275.6687,RIGHT_FOOT,175911
0,143.10214,324.802,1090.2644,HEAD,175911
1,68.04811,287.6991,1187.1783,NECK,175911
2,-9.328725,296.81628,1294.4126,LEFT_SHOULDER,175911
3,145.42496,278.5819,1079.9441,RIGHT_SHOULDER,175911
4,-10.580567,294.28265,1490.1049,LEFT_ELBOW,175911
5,156.22289,193.87961,860.2904,RIGHT_ELBOW,175911
6,-188.45648,344.7333,1329.0756,LEFT_HAND,175911
7,3.0709686,205.17099,948.768,RIGHT_HAND,175911
8,68.91868,154.25804,1199.1519,TORSO,175911
9,21.892595,26.460587,1277.5039,LEFT_HIP,175911
10,117.68589,15.173386,1144.7468,RIGHT_HIP,175911
11,-3.8005066,-289.1432,1362.6442,LEFT_KNEE,175911
12,103.90455,-308.83063,1144.2367,RIGHT_KNEE,175911
13,38.744183,-578.66846,1416.2013,LEFT_FOOT,175911
14,159.08609,-606.2203,1264.6898,RIGHT_FOOT,175911
0,134.16061,326.51804,1090.8156,HEAD,175911
1,69.46391,302.72845,1201.5527,NECK,175911
2,-7.6079516,310.72015,1304.6478,LEFT_SHOULDER,175911
3,146.53578,294.7368,1098.4576,RIGHT_SHOULDER,175911
4,-10.811832,298.95898,1493.5898,LEFT_ELBOW,175911
5,154.2401,182.00821,896.01404,RIGHT_ELBOW,175911
6,-190.35632,339.9593,1325.6241,LEFT_HAND,175911
7,7.06044,197.63156,965.6575,RIGHT_HAND,175911
8,68.23599,166.06772,1211.2284,TORSO,175911
9,13.638225,34.940964,1292.2942,LEFT_HIP,175911
10,120.37792,23.87297,1149.5139,RIGHT_HIP,175911
11,-3.738183,-284.8689,1364.9552,LEFT_KNEE,175911
12,103.95535,-300.08667,1146.3846,RIGHT_KNEE,175911
13,69.921974,-584.1836,1442.4728,LEFT_FOOT,175911
14,163.06116,-602.46313,1260.9644,RIGHT_FOOT,175911
0,130.53989,327.87646,1092.3502,HEAD,175911
1,71.94273,303.51392,1198.8097,NECK,175911
2,-7.1594353,314.35107,1307.0549,LEFT_SHOULDER,175911
3,151.04492,292.67676,1090.5645,RIGHT_SHOULDER,175911
4,-10.899828,291.97913,1491.1569,LEFT_ELBOW,175911
5,155.50476,187.54813,900.6155,RIGHT_ELBOW,175911
6,-187.75807,321.3808,1316.4276,LEFT_HAND,175911
7,3.7694397,201.5639,978.70514,RIGHT_HAND,175911
8,68.56573,170.37697,1209.6711,TORSO,175911
9,12.205177,44.49887,1293.0365,LEFT_HIP,175911
10,118.172264,29.98117,1148.0287,RIGHT_HIP,175911
11,-11.914583,-275.7626,1354.8744,LEFT_KNEE,175911
12,97.26706,-279.54956,1128.3711,RIGHT_KNEE,175911
13,33.183586,-570.3522,1432.4972,LEFT_FOOT,175911
14,164.7785,-599.0753,1255.4912,RIGHT_FOOT,175911
0,127.01464,328.80817,1091.9176,HEAD,175911
1,74.156235,322.90353,1213.5227,NECK,175911
2,-7.3797407,328.68103,1325.6893,LEFT_SHOULDER,175911
3,155.69221,317.12604,1101.3561,RIGHT_SHOULDER,175911
4,-15.771312,266.30984,1483.3077,LEFT_ELBOW,175911
5,160.20305,209.08972,907.654,RIGHT_ELBOW,175911
6,-184.40596,291.35928,1302.8207,LEFT_HAND,175911
7,3.4150848,231.49432,988.81085,RIGHT_HAND,175911
8,67.184906,182.65707,1215.679,TORSO,175911
9,8.473685,46.076813,1289.0123,LEFT_HIP,175911
10,111.953476,38.744415,1146.6581,RIGHT_HIP,175911
11,-25.711525,-273.003,1357.0378,LEFT_KNEE,175911
12,85.13461,-269.55823,1119.4441,RIGHT_KNEE,175911
13,14.464615,-590.652,1432.8,LEFT_FOOT,175911
14,155.76978,-594.39746,1242.6855,RIGHT_FOOT,175911
0,131.25247,331.0126,1093.4194,HEAD,175911
1,71.68094,333.08356,1222.0277,NECK,175911
2,-13.032211,337.26093,1334.5157,LEFT_SHOULDER,175911
3,156.39407,328.90622,1109.5397,RIGHT_SHOULDER,175911
4,-20.046633,250.33475,1480.2323,LEFT_ELBOW,175911
5,163.79593,219.59097,916.067,RIGHT_ELBOW,175911
6,-181.50017,272.7061,1298.8064,LEFT_HAND,175911
7,-1.9762421,245.2491,993.55585,RIGHT_HAND,175911
8,63.568108,190.21541,1221.2236,TORSO,175911
9,3.8385735,49.892548,1288.9598,LEFT_HIP,175911
10,107.07198,44.80194,1151.8793,RIGHT_HIP,175911
11,-35.432194,-271.5209,1358.5632,LEFT_KNEE,175911
12,87.63978,-276.8966,1126.0865,RIGHT_KNEE,175911
13,14.534649,-593.12244,1433.9432,LEFT_FOOT,175911
14,148.84142,-596.67017,1233.6725,RIGHT_FOOT,175911
0,136.45877,331.59543,1097.299,HEAD,175911
1,70.141464,334.07025,1221.4543,NECK,175911
