joint,x,y,z,jointname,time
8,-134.06087,-115.30233,1084.0458,TORSO,124034
9,-169.80695,-221.34787,1032.8593,LEFT_HIP,124034
10,-120.72958,-212.67612,1158.1007,RIGHT_HIP,124034
11,-165.39937,-548.6903,1098.2911,LEFT_KNEE,124034
12,0.21937561,-382.4698,1274.6387,RIGHT_KNEE,124034
13,-180.42621,-861.5691,1168.4795,LEFT_FOOT,124034
14,120.42836,-513.65063,1124.9539,RIGHT_FOOT,124034
0,-38.39162,214.59128,1244.4543,HEAD,124034
1,-78.49116,-1.3067169,1134.3014,NECK,124034
2,-163.7407,19.474594,1083.0822,LEFT_SHOULDER,124034
3,6.7583904,-22.08802,1185.5206,RIGHT_SHOULDER,124034
4,-280.85376,-123.00482,927.90704,LEFT_ELBOW,124034
5,126.985664,-194.91412,1100.4667,RIGHT_ELBOW,124034
6,-142.55653,-225.04318,763.5133,LEFT_HAND,124034
7,395.81305,-143.62762,1067.327,RIGHT_HAND,124034
8,-65.4667,-114.31872,1066.771,TORSO,124034
9,-117.461044,-211.48106,960.1762,LEFT_HIP,124034
10,12.576578,-243.18039,1038.3049,RIGHT_HIP,124034
11,-122.92777,-522.7368,1085.2522,LEFT_KNEE,124034
12,97.928635,-509.72342,1223.302,RIGHT_KNEE,124034
13,-88.022354,-835.347,1156.7996,LEFT_FOOT,124034
14,63.77664,-830.0882,1239.5074,RIGHT_FOOT,124034
0,-38.89427,214.59683,1244.3412,HEAD,124034
1,-70.29908,15.921349,1126.9178,NECK,124034
2,-163.45659,30.688332,1095.4641,LEFT_SHOULDER,124034
3,22.858412,1.1543655,1158.3716,RIGHT_SHOULDER,124034
4,-218.0506,-101.92602,856.31946,LEFT_ELBOW,124034
5,132.82062,-202.89777,1080.4822,RIGHT_ELBOW,124034
6,-350.4889,-174.04337,1190.3647,LEFT_HAND,124034
7,386.42432,-128.34048,1045.2133,RIGHT_HAND,124034
8,-64.92145,-98.21967,1057.4036,TORSO,124034
9,-134.97792,-200.40317,962.4197,LEFT_HIP,124034
10,15.890306,-224.31824,1013.3589,RIGHT_HIP,124034
11,-128.66853,-520.67065,1061.9877,LEFT_KNEE,124034
12,73.12496,-448.66345,1162.1473,RIGHT_KNEE,124034
13,-104.56715,-831.9485,1142.9866,LEFT_FOOT,124034
14,58.346222,-776.9248,1188.8022,RIGHT_FOOT,124034
0,-38.543552,214.31067,1244.4503,HEAD,124034
1,-67.88495,46.9983,1111.2727,NECK,124034
2,-156.2155,68.12985,1061.1562,LEFT_SHOULDER,124034
3,20.445606,25.866745,1161.389,RIGHT_SHOULDER,124034
4,-64.916565,-142.56935,958.5727,LEFT_ELBOW,124034
5,88.53523,-113.05562,1318.0814,RIGHT_ELBOW,124034
6,-370.30725,-50.738937,1174.4412,LEFT_HAND,124034
7,266.9485,-320.6239,1027.2407,RIGHT_HAND,124034
8,-71.76897,-73.79444,1067.1862,TORSO,124034
9,-151.00981,-176.55936,980.3442,LEFT_HIP,124034
10,-0.29616833,-212.61499,1065.8551,RIGHT_HIP,124034
11,-120.04403,-501.0264,1060.5159,LEFT_KNEE,124034
12,72.42569,-517.14294,1186.8488,RIGHT_KNEE,124034
13,-94.58615,-815.6183,1127.9636,LEFT_FOOT,124034
14,67.44301,-838.1335,1220.0991,RIGHT_FOOT,124034
0,-37.981712,215.23758,1244.9387,HEAD,124034
1,-61.18947,47.14592,1108.854,NECK,124034
2,-143.55807,69.925674,1052.6536,LEFT_SHOULDER,124034
3,21.179136,24.366165,1165.0544,RIGHT_SHOULDER,124034
4,-89.7419,-128.68394,969.33356,LEFT_ELBOW,124034
5,83.56457,-121.92624,1312.4556,RIGHT_ELBOW,124034
6,-357.57587,-74.65752,1123.72,LEFT_HAND,124034
7,369.7243,-142.45836,1063.101,RIGHT_HAND,124034
8,-68.12139,-77.26237,1068.5873,TORSO,124034
9,-146.98444,-181.77747,979.2415,LEFT_HIP,124034
10,-3.1221757,-221.56384,1077.3995,RIGHT_HIP,124034
11,-122.190544,-498.54095,1087.4607,LEFT_KNEE,124034
12,68.77122,-537.52423,1164.953,RIGHT_KNEE,124034
13,-94.34501,-814.6233,1146.469,LEFT_FOOT,124034
14,70.04358,-857.2462,1209.0161,RIGHT_FOOT,124034
0,-37.769043,216.90262,1245.6674,HEAD,124034
1,-57.854073,48.94423,1111.2424,NECK,124034
2,-137.30988,69.774445,1072.6752,LEFT_SHOULDER,124034
3,21.601723,28.114014,1149.8097,RIGHT_SHOULDER,124034
4,-103.66498,-124.13527,980.5302,LEFT_ELBOW,124034
5,88.10759,-127.68382,1292.2062,RIGHT_ELBOW,124034
6,-366.32373,-47.29117,1173.3809,LEFT_HAND,124034
7,383.04053,-135.59468,1048.4875,RIGHT_HAND,124034
8,-65.785286,-79.93919,1057.9723,TORSO,124034
9,-153.79239,-187.82983,965.83386,LEFT_HIP,124034
10,6.3593974,-229.8154,1043.5704,RIGHT_HIP,124034
11,-127.771225,-495.139,1098.3074,LEFT_KNEE,124034
12,64.107185,-536.9909,1165.9373,RIGHT_KNEE,124034
13,-99.98773,-811.9613,1153.2352,LEFT_FOOT,124034
14,68.25068,-855.1056,1220.2623,RIGHT_FOOT,124034
0,-37.009357,217.25786,1245.6735,HEAD,124034
1,-61.86022,51.44545,1106.2584,NECK,124034
2,-139.43692,70.24966,1069.9878,LEFT_SHOULDER,124034
3,15.716492,32.641243,1142.5292,RIGHT_SHOULDER,124034
4,-125.75564,-117.58109,960.5716,LEFT_ELBOW,124034
5,93.99584,-130.96338,1266.1587,RIGHT_ELBOW,124034
6,-377.2431,-66.65176,1124.3688,LEFT_HAND,124034
7,384.69705,-136.38751,1047.8411,RIGHT_HAND,124034
8,-68.19783,-80.801636,1051.2513,TORSO,124034
9,-152.84814,-194.06612,959.62946,LEFT_HIP,124034
10,3.7772593,-232.03133,1032.859,RIGHT_HIP,124034
11,-131.63829,-494.25824,1108.3895,LEFT_KNEE,124034
12,55.860363,-533.76715,1170.4728,RIGHT_KNEE,124034
13,-103.74538,-811.6015,1160.4266,LEFT_FOOT,124034
14,66.38989,-851.74255,1225.0016,RIGHT_FOOT,124034
0,-36.44168,217.23361,1245.7771,HEAD,124034
1,-64.6813,55.143417,1101.8374,NECK,124034
2,-141.00879,73.52995,1063.6403,LEFT_SHOULDER,124034
3,11.646187,36.75688,1140.0345,RIGHT_SHOULDER,124034
4,-136.39938,-110.92677,965.50757,LEFT_ELBOW,124034
5,91.848495,-139.81602,1258.1837,RIGHT_ELBOW,124034
6,-346.88916,-166.06645,1068.8196,LEFT_HAND,124034
7,384.27136,-139.38268,1047.629,RIGHT_HAND,124034
8,-71.00659,-79.69821,1049.5698,TORSO,124034
9,-151.6865,-196.62854,960.0924,LEFT_HIP,124034
10,-2.9772644,-232.45114,1034.5121,RIGHT_HIP,124034
11,-131.34976,-494.35373,1111.3267,LEFT_KNEE,124034
12,49.64354,-534.5815,1168.2057,RIGHT_KNEE,124034
13,-105.20391,-810.3584,1165.5392,LEFT_FOOT,124034
14,59.182205,-850.97864,1225.5071,RIGHT_FOOT,124034
0,-35.973255,217.0256,1246.3267,HEAD,124034
1,-73.748344,55.84733,1104.0098,NECK,124034
2,-155.21562,71.72092,1061.4344,LEFT_SHOULDER,124034
3,7.718923,39.97374,1146.585,RIGHT_SHOULDER,124034
4,-179.70683,-117.282425,967.22626,LEFT_ELBOW,124034
5,87.98618,-138.03816,1261.0159,RIGHT_ELBOW,124034
6,-331.29266,-170.19075,1082.0,LEFT_HAND,124034
7,259.95032,-338.09647,989.43445,RIGHT_HAND,124034
8,-72.9375,-79.45138,1052.014,TORSO,124034
9,-147.66647,-200.03143,960.54083,LEFT_HIP,124034
10,3.4131725,-229.46872,1039.4958,RIGHT_HIP,124034
11,-129.25632,-498.0575,1111.429,LEFT_KNEE,124034
12,50.705738,-538.4824,1158.6582,RIGHT_KNEE,124034
13,-107.409164,-813.4314,1170.9568,LEFT_FOOT,124034
14,56.735947,-853.54895,1223.2979,RIGHT_FOOT,124034
0,-35.386936,217.61256,1246.2616,HEAD,124034
1,-73.93917,59.761475,1104.1913,NECK,124034
2,-148.38684,73.62724,1057.0754,LEFT_SHOULDER,124034
3,0.50849366,45.8957,1151.3071,RIGHT_SHOULDER,124034
4,-199.35138,-107.831406,960.5963,LEFT_ELBOW,124034
5,83.590904,-145.17163,1269.463,RIGHT_ELBOW,124034
6,-322.71133,-161.05132,1076.2606,LEFT_HAND,124034
7,372.23666,-143.9165,1064.6832,RIGHT_HAND,124034
8,-70.26861,-75.35501,1058.6279,TORSO,124034
9,-135.08405,-197.71606,969.72174,LEFT_HIP,124034
10,1.8879602,-223.22693,1056.4075,RIGHT_HIP,124034
11,-134.22292,-497.3205,1118.5912,LEFT_KNEE,124034
12,50.880634,-543.3545,1140.3344,RIGHT_KNEE,124034
13,-112.72446,-811.67957,1183.3812,LEFT_FOOT,124034
14,64.63657,-856.9518,1210.6842,RIGHT_FOOT,124034
0,-34.892456,218.20795,1246.809,HEAD,124034
1,-75.02625,59.283234,1106.3854,NECK,124034
2,-148.18826,69.73583,1063.3937,LEFT_SHOULDER,124034
3,-1.8642321,48.830635,1149.3772,RIGHT_SHOULDER,124034
4,-200.18753,-103.256676,956.85876,LEFT_ELBOW,124034
5,81.916565,-149.34476,1271.3097,RIGHT_ELBOW,124034
6,-320.0127,-156.5365,1073.9302,LEFT_HAND,124034
7,369.38568,-148.2851,1068.495,RIGHT_HAND,124034
8,-67.86519,-73.49841,1061.9158,TORSO,124034
9,-129.50746,-196.45018,977.0157,LEFT_HIP,124034
10,8.099195,-216.10992,1057.8767,RIGHT_HIP,124034
11,-135.69711,-500.46185,1116.8507,LEFT_KNEE,124034
12,55.617126,-541.0091,1122.6671,RIGHT_KNEE,124034
13,-118.40762,-813.3718,1190.0133,LEFT_FOOT,124034
14,71.26546,-851.89386,1204.3383,RIGHT_FOOT,124034
0,-34.541924,218.4342,1247.3834,HEAD,124034
1,-76.03376,43.30715,1110.1888,NECK,124034
2,-145.48288,55.848892,1068.3723,LEFT_SHOULDER,124034
3,-6.584631,30.765411,1152.0054,RIGHT_SHOULDER,124034
4,-210.18924,-114.11189,959.7492,LEFT_ELBOW,124034
5,83.09229,-134.94746,1265.0524,RIGHT_ELBOW,124034
6,-317.764,-167.80524,1094.555,LEFT_HAND,124034
7,376.0903,-130.22435,1061.2405,RIGHT_HAND,124034
8,-69.18144,-82.7497,1061.0012,TORSO,124034
9,-130.23793,-196.54298,970.9245,LEFT_HIP,124034
10,5.5796795,-221.07013,1052.7026,RIGHT_HIP,124034
11,-131.18135,-500.15137,1111.5513,LEFT_KNEE,124034
12,50.16623,-545.56213,1121.0533,RIGHT_KNEE,124034
13,-115.54442,-812.56866,1186.7805,LEFT_FOOT,124034
14,67.33151,-853.34155,1213.1714,RIGHT_FOOT,124034
0,-34.6225,218.01108,1247.9734,HEAD,124034
1,-68.80755,23.913132,1118.4117,NECK,124034
2,-144.60297,39.70836,1081.4187,LEFT_SHOULDER,124034
3,6.9878798,8.117905,1155.4048,RIGHT_SHOULDER,124034
4,-244.2432,-110.93825,957.97046,LEFT_ELBOW,124034
5,80.9272,-132.26732,1254.9971,RIGHT_ELBOW,124034
6,-304.6645,-177.20775,1105.888,LEFT_HAND,124034
7,369.46307,-121.43157,1060.2584,RIGHT_HAND,124034
8,-66.779526,-93.37512,1064.1771,TORSO,124034
9,-135.2854,-195.96461,975.51733,LEFT_HIP,124034
10,5.7823915,-225.36214,1044.3677,RIGHT_HIP,124034
11,-131.00137,-500.63696,1113.7606,LEFT_KNEE,124034
12,48.172657,-550.28125,1112.0839,RIGHT_KNEE,124034
13,-116.4424,-812.7883,1190.2987,LEFT_FOOT,124034
14,62.72754,-856.37164,1210.0908,RIGHT_FOOT,124034
0,-34.321743,217.47073,1247.9246,HEAD,124034
1,-80.6022,12.9665985,1116.9524,NECK,124034
2,-165.44804,27.071518,1075.678,LEFT_SHOULDER,124034
3,4.243635,-1.1383209,1158.2268,RIGHT_SHOULDER,124034
4,-262.0594,-117.74521,942.8006,LEFT_ELBOW,124034
5,86.0625,-140.43233,1243.9034,RIGHT_ELBOW,124034
6,-298.0244,-172.87398,1110.4575,LEFT_HAND,124034
7,370.60413,-125.83305,1056.4126,RIGHT_HAND,124034
8,-73.713806,-104.09898,1062.787,TORSO,124034
9,-131.82208,-210.3594,977.003,LEFT_HIP,124034
10,-1.8287334,-231.96973,1040.2401,RIGHT_HIP,124034
11,-129.92471,-515.81915,1113.6603,LEFT_KNEE,124034
12,44.980873,-555.62476,1111.2383,RIGHT_KNEE,124034
13,-115.86435,-827.9946,1190.3721,LEFT_FOOT,124034
14,55.137234,-861.0602,1211.9457,RIGHT_FOOT,124034
0,-35.151478,217.2793,1247.8816,HEAD,124034
1,-76.33137,8.514366,1120.6578,NECK,124034
2,-160.92204,26.22879,1080.1633,LEFT_SHOULDER,124034
3,8.259298,-9.200058,1161.1522,RIGHT_SHOULDER,124034
4,-266.4974,-123.52602,934.93677,LEFT_ELBOW,124034
5,97.13742,-157.43396,1216.5013,RIGHT_ELBOW,124034
6,-295.6801,-173.98921,1114.0067,LEFT_HAND,124034
7,272.20416,-332.30527,981.8353,RIGHT_HAND,124034
8,-73.400925,-107.88952,1063.6151,TORSO,124034
9,-133.8289,-211.0253,976.24207,LEFT_HIP,124034
10,-7.1120477,-237.56152,1036.9027,RIGHT_HIP,124034
11,-128.23573,-515.73267,1113.6761,LEFT_KNEE,124034
12,37.335617,-562.07666,1103.8379,RIGHT_KNEE,124034
13,-114.298515,-827.6425,1190.1743,LEFT_FOOT,124034
14,46.35012,-865.2303,1210.377,RIGHT_FOOT,124034
0,-35.740063,216.97882,1247.8029,HEAD,124034
1,-69.74285,9.682831,1117.1487,NECK,124034
2,-152.63152,29.730751,1074.2272,LEFT_SHOULDER,124034
3,13.145805,-10.365097,1160.0702,RIGHT_SHOULDER,124034
4,-268.37747,-123.92095,936.8081,LEFT_ELBOW,124034
5,100.131386,-161.84518,1207.749,RIGHT_ELBOW,124034
6,-290.95007,-176.94162,1107.5111,LEFT_HAND,124034
7,264.43686,-326.97607,985.51953,RIGHT_HAND,124034
8,-69.46531,-109.0833,1061.139,TORSO,124034
9,-129.88284,-213.16937,973.7002,LEFT_HIP,124034
10,-8.492691,-242.52948,1036.5586,RIGHT_HIP,124034
11,-127.89654,-515.36304,1116.6724,LEFT_KNEE,124034
12,32.52055,-568.73206,1097.1869,RIGHT_KNEE,124034
13,-113.71175,-827.4236,1192.5073,LEFT_FOOT,124034
14,40.483463,-870.1538,1208.6118,RIGHT_FOOT,124034
0,-36.463768,216.34064,1247.5985,HEAD,124034
1,-62.458275,8.543747,1104.8678,NECK,124034
2,-150.82585,25.999367,1068.1295,LEFT_SHOULDER,124034
3,25.909292,-8.911873,1141.6061,RIGHT_SHOULDER,124034
4,-268.38074,-125.899956,939.94507,LEFT_ELBOW,124034
5,99.24343,-161.535,1213.2858,RIGHT_ELBOW,124034
6,-288.0326,-179.21362,1108.036,LEFT_HAND,124034
7,367.37448,-117.21562,1057.8628,RIGHT_HAND,124034
8,-63.051796,-111.0532,1049.471,TORSO,124034
9,-130.89165,-217.3667,966.1168,LEFT_HIP,124034
10,3.6010146,-243.9336,1022.0314,RIGHT_HIP,124034
11,-129.12993,-516.82965,1114.7266,LEFT_KNEE,124034
12,29.509878,-568.2611,1098.8843,RIGHT_KNEE,124034
13,-114.03027,-829.2932,1188.7026,LEFT_FOOT,124034
14,34.13579,-869.2141,1211.7552,RIGHT_FOOT,124034
0,-37.102707,215.7761,1247.834,HEAD,124034
1,-61.840504,9.049477,1101.6807,NECK,124034
2,-151.04314,24.10868,1070.5013,LEFT_SHOULDER,124034
3,27.362118,-6.0097275,1132.86,RIGHT_SHOULDER,124034
4,-267.29376,-127.96183,939.9122,LEFT_ELBOW,124034
5,100.237274,-164.54514,1243.1675,RIGHT_ELBOW,124034
6,-282.53378,-180.01022,1100.5776,LEFT_HAND,124034
7,372.44974,-113.14525,1058.7354,RIGHT_HAND,124034
8,-62.451427,-112.07476,1044.9271,TORSO,124034
9,-134.30273,-221.17218,963.2727,LEFT_HIP,124034
10,8.178036,-245.22581,1013.0745,RIGHT_HIP,124034
11,-130.22452,-518.67365,1115.8475,LEFT_KNEE,124034
12,28.664497,-568.106,1097.523,RIGHT_KNEE,124034
13,-108.78398,-831.54834,1186.6837,LEFT_FOOT,124034
14,31.170355,-870.1442,1207.6804,RIGHT_FOOT,124034
0,-37.11869,215.65965,1248.0448,HEAD,124034
1,-66.72165,19.030807,1081.8093,NECK,124034
2,-149.86488,26.703255,1059.5708,LEFT_SHOULDER,124034
3,16.421583,11.35836,1104.0477,RIGHT_SHOULDER,124034
4,-261.34277,-125.44936,930.5774,LEFT_ELBOW,124034
5,94.61219,-165.85928,1246.2721,RIGHT_ELBOW,124034
6,-262.54102,-174.79836,1070.7249,LEFT_HAND,124034
7,358.8694,-117.29373,1067.5704,RIGHT_HAND,124034
8,-66.48175,-108.75735,1036.8245,TORSO,124034
9,-139.26169,-229.80724,972.30884,LEFT_HIP,124034
10,6.777995,-243.28377,1011.37036,RIGHT_HIP,124034
11,-133.36621,-523.16547,1132.6492,LEFT_KNEE,124034
12,30.524075,-569.0567,1082.8612,RIGHT_KNEE,124034
13,-105.85579,-836.79126,1197.8419,LEFT_FOOT,124034
14,36.63134,-871.0034,1193.1287,RIGHT_FOOT,124034
0,-37.597115,216.0658,1247.2495,HEAD,124034
1,-68.70602,25.03086,1071.6775,NECK,124034
2,-147.37865,29.022438,1055.8512,LEFT_SHOULDER,124034
3,9.966617,21.039284,1087.5038,RIGHT_SHOULDER,124034
4,-258.29346,-127.04371,923.69965,LEFT_ELBOW,124034
5,92.65678,-147.04126,1234.798,RIGHT_ELBOW,124034
6,-238.19487,-181.13805,1029.9047,LEFT_HAND,124034
7,366.62955,-117.17971,1066.3625,RIGHT_HAND,124034
8,-66.7376,-105.98916,1028.8475,TORSO,124034
9,-142.01285,-233.0901,970.4788,LEFT_HIP,124034
10,12.474477,-240.92825,1001.5564,RIGHT_HIP,124034
11,-135.22958,-520.5423,1141.1482,LEFT_KNEE,124034
12,32.695744,-567.9436,1068.3016,RIGHT_KNEE,124034
13,-102.30463,-834.7593,1200.744,LEFT_FOOT,124034
14,38.197723,-868.32086,1182.8059,RIGHT_FOOT,124034
0,-38.460587,216.62259,1246.7213,HEAD,124034
1,-79.8915,28.895027,1080.1211,NECK,124034
2,-153.31177,31.461838,1060.5737,LEFT_SHOULDER,124034
3,-6.4712195,26.328217,1099.6685,RIGHT_SHOULDER,124034
4,-261.058,-124.77806,924.3784,LEFT_ELBOW,124034
5,99.698746,-170.25488,1200.8024,RIGHT_ELBOW,124034
6,-231.2382,-180.89651,1008.4835,LEFT_HAND,124034
7,242.2844,-336.7678,977.1194,RIGHT_HAND,124034
8,-72.76323,-101.862785,1036.1771,TORSO,124034
9,-141.10631,-229.98209,972.13965,LEFT_HIP,124034
10,9.836386,-235.25912,1012.3266,RIGHT_HIP,124034
11,-135.17696,-517.6823,1142.2183,LEFT_KNEE,124034
12,31.095917,-564.95984,1063.1079,RIGHT_KNEE,124034
13,-101.408875,-832.14966,1199.4348,LEFT_FOOT,124034
14,35.60752,-865.73474,1176.3235,RIGHT_FOOT,124034
0,-38.81395,216.87973,1245.8136,HEAD,124034
1,-84.51239,35.152153,1086.483,NECK,124034
2,-157.44115,37.782913,1064.2357,LEFT_SHOULDER,124034
3,-11.583642,32.521393,1108.7303,RIGHT_SHOULDER,124034
4,-264.14438,-118.022095,927.2337,LEFT_ELBOW,124034
5,106.32421,-182.26534,1175.095,RIGHT_ELBOW,124034
6,-98.161255,-210.09412,753.9683,LEFT_HAND,124034
7,255.37598,-344.0601,979.41003,RIGHT_HAND,124034
8,-75.58283,-96.5973,1041.6316,TORSO,124034
9,-139.83984,-225.7067,974.4542,LEFT_HIP,124034
10,6.5332956,-230.98682,1019.1061,RIGHT_HIP,124034
11,-135.70676,-512.4885,1146.2853,LEFT_KNEE,124034
12,30.34908,-562.1096,1058.8207,RIGHT_KNEE,124034
13,-100.31592,-827.68445,1198.7463,LEFT_FOOT,124034
14,33.403248,-863.43115,1170.8438,RIGHT_FOOT,124034
0,-38.667217,216.60632,1246.4583,HEAD,124034
1,-85.47169,39.141464,1091.0044,NECK,124034
2,-159.59473,42.18181,1067.3094,LEFT_SHOULDER,124034
3,-11.348647,36.10112,1114.6993,RIGHT_SHOULDER,124034
4,-265.92645,-112.45059,928.93115,LEFT_ELBOW,124034
5,109.31534,-186.30032,1153.728,RIGHT_ELBOW,124034
6,-113.05092,-208.88846,743.4775,LEFT_HAND,124034
7,267.7735,-345.44974,982.83887,RIGHT_HAND,124034
8,-76.23249,-93.02844,1045.1432,TORSO,124034
9,-140.48787,-222.18378,975.78796,LEFT_HIP,124034
10,6.501281,-228.21292,1022.776,RIGHT_HIP,124034
11,-136.20671,-507.75952,1149.6125,LEFT_KNEE,124034
12,30.196308,-560.09766,1055.6068,RIGHT_KNEE,124034
13,-97.90986,-823.2031,1198.4166,LEFT_FOOT,124034
14,30.896255,-861.54865,1167.3207,RIGHT_FOOT,124034
0,-39.051712,216.31699,1246.8159,HEAD,124034
1,-86.152115,37.88334,1092.3618,NECK,124034
2,-161.35611,40.52368,1070.7905,LEFT_SHOULDER,124034
3,-10.948101,35.242996,1113.9331,RIGHT_SHOULDER,124034
4,-265.7294,-112.75383,928.7538,LEFT_ELBOW,124034
5,109.400955,-188.14316,1151.6053,RIGHT_ELBOW,124034
6,-128.98073,-200.48428,752.9792,LEFT_HAND,124034
7,268.7251,-222.11118,1038.6,RIGHT_HAND,124034
8,-77.42918,-91.3614,1046.1315,TORSO,124034
9,-143.48285,-217.9808,978.4524,LEFT_HIP,124034
10,6.0703697,-223.23148,1021.34985,RIGHT_HIP,124034
11,-137.99942,-501.93823,1154.4254,LEFT_KNEE,124034
12,31.98006,-555.02576,1050.8387,RIGHT_KNEE,124034
13,-99.28294,-817.4563,1200.8588,LEFT_FOOT,124034
14,30.394941,-856.5863,1161.5881,RIGHT_FOOT,124034
0,-38.772354,216.21005,1247.0533,HEAD,124034
1,-90.13925,37.12274,1093.1461,NECK,124034
2,-166.36429,38.35845,1073.3895,LEFT_SHOULDER,124034
3,-13.914217,35.88703,1112.9027,RIGHT_SHOULDER,124034
4,-264.77094,-114.437126,930.4088,LEFT_ELBOW,124034
5,104.3662,-184.9,1151.8972,RIGHT_ELBOW,124034
6,-116.528046,-209.0252,745.6228,LEFT_HAND,124034
7,271.01907,-340.86633,984.8069,RIGHT_HAND,124034
8,-80.577194,-90.605446,1048.2648,TORSO,124034
9,-146.22333,-217.11441,983.8904,LEFT_HIP,124034
10,4.193056,-219.55286,1022.87646,RIGHT_HIP,124034
11,-136.71313,-505.29816,1152.4816,LEFT_KNEE,124034
12,30.63909,-551.2433,1051.9519,RIGHT_KNEE,124034
13,-97.87429,-820.897,1197.5978,LEFT_FOOT,124034
14,28.525745,-852.82776,1162.3551,RIGHT_FOOT,124034
0,-38.568066,215.9599,1247.0198,HEAD,124034
1,-90.2266,36.228935,1093.137,NECK,124034
2,-166.84703,39.137848,1072.0529,LEFT_SHOULDER,124034
3,-13.606162,33.320023,1114.2211,RIGHT_SHOULDER,124034
4,-253.612,-126.66341,939.2254,LEFT_ELBOW,124034
5,103.60189,-185.12517,1152.7976,RIGHT_ELBOW,124034
6,-117.85242,-205.36293,749.3118,LEFT_HAND,124034
7,358.27274,-130.92194,1065.4667,RIGHT_HAND,124034
8,-82.21663,-91.02762,1046.4711,TORSO,124034
9,-148.78688,-215.45273,979.2826,LEFT_HIP,124034
10,0.37356472,-221.11563,1020.32776,RIGHT_HIP,124034
11,-136.6861,-500.08255,1153.6464,LEFT_KNEE,124034
12,23.06612,-553.06366,1049.6339,RIGHT_KNEE,124034
13,-97.008484,-815.7471,1197.5573,LEFT_FOOT,124034
14,28.63015,-854.6544,1159.9,RIGHT_FOOT,124034
0,-37.681362,216.01233,1246.7063,HEAD,124034
1,-94.46812,30.127266,1109.4054,NECK,124034
2,-174.40901,37.1008,1079.1005,LEFT_SHOULDER,124034
3,-14.52723,23.153732,1139.7103,RIGHT_SHOULDER,124034
4,-256.9482,-131.21933,955.5772,LEFT_ELBOW,124034
5,108.29855,-188.46336,1175.5105,RIGHT_ELBOW,124034
6,-212.59009,-256.90384,813.411,LEFT_HAND,124034
7,363.05933,-129.36826,1061.5469,RIGHT_HAND,124034
8,-84.37201,-94.62372,1054.0663,TORSO,124034
9,-147.46266,-212.99036,970.9827,LEFT_HIP,124034
10,-1.0891409,-225.75905,1026.4717,RIGHT_HIP,124034
11,-133.90392,-495.226,1147.9913,LEFT_KNEE,124034
12,20.188103,-557.32605,1054.4619,RIGHT_KNEE,124034
13,-93.47557,-810.27203,1191.5471,LEFT_FOOT,124034
14,25.35896,-858.55774,1164.0898,RIGHT_FOOT,124034
0,-36.897366,216.10504,1247.017,HEAD,124034
1,-92.60343,30.30265,1113.1241,NECK,124034
2,-175.84955,38.877304,1082.1571,LEFT_SHOULDER,124034
3,-9.3573065,21.727997,1144.0912,RIGHT_SHOULDER,124034
4,-265.55746,-122.43033,951.7285,LEFT_ELBOW,124034
5,110.030594,-187.91339,1164.8386,RIGHT_ELBOW,124034
