joint,x,y,z,jointname,time,voiceover
14,83.48567,-888.3267,2786.89,RIGHT_FOOT,113312,0
0,-87.08514,493.72238,3073.5088,HEAD,113312,0
1,-92.881165,226.5163,2954.2273,NECK,113312,0
2,-234.77884,212.68372,2961.4001,LEFT_SHOULDER,113312,0
3,49.01651,240.34889,2947.0544,RIGHT_SHOULDER,113312,0
4,-274.2117,-2.8991852,2978.773,LEFT_ELBOW,113312,0
5,84.0112,-15.426086,2935.9128,RIGHT_ELBOW,113312,0
6,-256.50598,-224.69392,2834.8186,LEFT_HAND,113312,0
7,64.01243,-278.5798,2830.488,RIGHT_HAND,113312,0
8,-73.90616,14.860237,2921.431,TORSO,113312,0
9,-132.39227,-204.34695,2892.5503,LEFT_HIP,113312,0
10,22.529968,-189.24469,2884.7188,RIGHT_HIP,113312,0
11,-131.78369,-572.568,2881.389,LEFT_KNEE,113312,0
12,45.49511,-546.15234,2808.839,RIGHT_KNEE,113312,0
13,-81.85026,-938.5394,2861.4812,LEFT_FOOT,113312,0
14,64.96835,-899.4138,2793.1277,RIGHT_FOOT,113312,0
0,-91.394905,492.6013,3070.9805,HEAD,113312,0
1,-95.04182,227.255,2953.579,NECK,113312,0
2,-236.32281,213.05469,2961.7454,LEFT_SHOULDER,113312,0
3,46.23919,241.45532,2945.4128,RIGHT_SHOULDER,113312,0
4,-274.85934,-4.224518,2975.3723,LEFT_ELBOW,113312,0
5,77.27446,-15.01593,2943.6323,RIGHT_ELBOW,113312,0
6,-271.47983,-224.52501,2840.0732,LEFT_HAND,113312,0
7,93.771645,-277.98993,2889.128,RIGHT_HAND,113312,0
8,-75.54612,14.626356,2921.1255,TORSO,113312,0
9,-136.28409,-206.06667,2893.3096,LEFT_HIP,113312,0
10,24.183233,-189.93791,2884.0342,RIGHT_HIP,113312,0
11,-134.3055,-579.01843,2879.9382,LEFT_KNEE,113312,0
12,29.351377,-553.2403,2812.3462,RIGHT_KNEE,113312,0
13,-83.0615,-940.7667,2862.7014,LEFT_FOOT,113312,0
14,45.141434,-906.8301,2801.4663,RIGHT_FOOT,113312,0
0,-95.16218,493.23862,3069.1665,HEAD,113312,0
1,-97.37001,222.93329,2952.6318,NECK,113312,0
2,-237.89452,209.03743,2958.0715,LEFT_SHOULDER,113312,0
3,43.154514,236.82913,2947.1921,RIGHT_SHOULDER,113312,0
4,-272.23022,-21.007202,2974.7905,LEFT_ELBOW,113312,0
5,74.56356,-11.967545,2952.1938,RIGHT_ELBOW,113312,0
6,-265.16364,-243.88478,2817.5962,LEFT_HAND,113312,0
7,83.901276,-282.5559,2897.807,RIGHT_HAND,113312,0
8,-77.618095,12.075084,2924.2422,TORSO,113312,0
9,-135.9817,-206.50761,2898.8765,LEFT_HIP,113312,0
10,20.249325,-191.05862,2892.8286,RIGHT_HIP,113312,0
11,-133.84962,-577.26996,2884.5198,LEFT_KNEE,113312,0
12,3.398615,-532.96155,2814.396,RIGHT_KNEE,113312,0
13,-82.7007,-938.48706,2868.6785,LEFT_FOOT,113312,0
14,6.0489244,-893.2008,2813.1213,RIGHT_FOOT,113312,0
0,-101.96961,494.3747,3064.9602,HEAD,113312,0
1,-97.707794,224.17934,2951.6143,NECK,113312,0
2,-239.11366,211.32726,2957.4216,LEFT_SHOULDER,113312,0
3,43.69809,237.03142,2945.807,RIGHT_SHOULDER,113312,0
4,-276.69263,-18.058609,2974.3542,LEFT_ELBOW,113312,0
5,71.89838,-15.116241,2950.5747,RIGHT_ELBOW,113312,0
6,-271.36798,-249.5499,2825.935,LEFT_HAND,113312,0
7,90.790565,-279.31464,2839.3142,RIGHT_HAND,113312,0
8,-79.590706,12.612623,2924.5437,TORSO,113312,0
9,-139.1706,-206.0158,2900.664,LEFT_HIP,113312,0
10,16.223349,-191.89238,2894.2822,RIGHT_HIP,113312,0
11,-134.86932,-576.6987,2884.9954,LEFT_KNEE,113312,0
12,4.14606,-533.70245,2833.0815,RIGHT_KNEE,113312,0
13,-85.240456,-927.8314,2870.965,LEFT_FOOT,113312,0
14,-8.689842,-886.66724,2820.519,RIGHT_FOOT,113312,0
0,-108.107796,492.6939,3057.4878,HEAD,113312,0
1,-99.443146,220.84778,2947.9578,NECK,113312,0
2,-240.52197,208.35019,2953.9316,LEFT_SHOULDER,113312,0
3,41.63568,233.34535,2941.984,RIGHT_SHOULDER,113312,0
4,-280.41992,-20.28946,2975.1636,LEFT_ELBOW,113312,0
5,70.34488,-13.633148,2948.4265,RIGHT_ELBOW,113312,0
6,-270.87744,-266.60077,2828.5227,LEFT_HAND,113312,0
7,67.9073,-239.22214,2809.4006,RIGHT_HAND,113312,0
8,-81.846535,10.422803,2923.3005,TORSO,113312,0
9,-142.1261,-206.9009,2901.941,LEFT_HIP,113312,0
10,13.626251,-193.10345,2895.3457,RIGHT_HIP,113312,0
11,-135.86948,-576.80396,2884.891,LEFT_KNEE,113312,0
12,12.009882,-530.8435,2842.0635,RIGHT_KNEE,113312,0
13,-85.15199,-929.41064,2868.5623,LEFT_FOOT,113312,0
14,13.111564,-880.39404,2814.2888,RIGHT_FOOT,113312,0
0,-112.12908,491.69705,3052.679,HEAD,113312,0
1,-102.98506,215.31476,2944.8535,NECK,113312,0
2,-243.81685,201.95987,2950.149,LEFT_SHOULDER,113312,0
3,37.84674,228.66965,2939.558,RIGHT_SHOULDER,113312,0
4,-283.44263,-25.633438,2974.508,LEFT_ELBOW,113312,0
5,70.30081,-11.96608,2947.2266,RIGHT_ELBOW,113312,0
6,-280.47943,-267.00665,2825.7847,LEFT_HAND,113312,0
7,80.41869,-238.66577,2809.099,RIGHT_HAND,113312,0
8,-84.04211,6.635526,2922.3586,TORSO,113312,0
9,-143.84431,-209.511,2902.8247,LEFT_HIP,113312,0
10,13.646009,-194.5764,2896.9028,RIGHT_HIP,113312,0
11,-136.86612,-577.7185,2885.8467,LEFT_KNEE,113312,0
12,26.784697,-530.47565,2845.881,RIGHT_KNEE,113312,0
13,-89.22319,-916.72766,2866.3372,LEFT_FOOT,113312,0
14,40.346645,-882.6355,2798.4558,RIGHT_FOOT,113312,0
0,-113.5431,492.43167,3053.613,HEAD,113312,0
1,-106.57244,212.35614,2938.1252,NECK,113312,0
2,-245.00365,197.83572,2945.7612,LEFT_SHOULDER,113312,0
3,31.858757,226.87654,2930.4893,RIGHT_SHOULDER,113312,0
4,-285.98322,-28.14302,2971.372,LEFT_ELBOW,113312,0
5,71.77638,-4.8253174,2948.254,RIGHT_ELBOW,113312,0
6,-308.76923,-265.2176,2831.5378,LEFT_HAND,113312,0
7,79.76893,-221.51173,2774.8694,RIGHT_HAND,113312,0
8,-85.896614,5.7988667,2920.168,TORSO,113312,0
9,-146.93434,-209.32954,2906.718,LEFT_HIP,113312,0
10,16.492767,-192.18726,2897.7034,RIGHT_HIP,113312,0
11,-135.87611,-579.3457,2889.9417,LEFT_KNEE,113312,0
12,57.30803,-520.9767,2852.454,RIGHT_KNEE,113312,0
13,-72.27011,-931.90894,2861.1018,LEFT_FOOT,113312,0
14,82.20625,-877.9176,2803.708,RIGHT_FOOT,113312,0
0,-120.7048,493.1255,3048.0469,HEAD,113312,0
1,-109.976616,210.05794,2932.7656,NECK,113312,0
2,-247.50671,195.14108,2942.0771,LEFT_SHOULDER,113312,0
3,27.553474,224.9748,2923.454,RIGHT_SHOULDER,113312,0
4,-295.26007,-25.66838,2971.8596,LEFT_ELBOW,113312,0
5,72.495544,-2.4346771,2948.237,RIGHT_ELBOW,113312,0
6,-324.04575,-265.83954,2846.9087,LEFT_HAND,113312,0
7,80.64331,-228.903,2783.466,RIGHT_HAND,113312,0
8,-88.6696,5.3237586,2919.4875,TORSO,113312,0
9,-152.27509,-208.62024,2911.9585,LEFT_HIP,113312,0
10,17.549904,-190.20059,2900.4604,RIGHT_HIP,113312,0
11,-134.96144,-580.0149,2893.7651,LEFT_KNEE,113312,0
12,76.77953,-512.9935,2859.3245,RIGHT_KNEE,113312,0
13,-70.8923,-961.0773,2850.9421,LEFT_FOOT,113312,0
14,158.04584,-888.0093,2820.6433,RIGHT_FOOT,113312,0
0,-124.125916,494.04663,3046.248,HEAD,113312,0
1,-114.22649,208.20595,2926.6296,NECK,113312,0
2,-251.73831,197.39651,2932.3706,LEFT_SHOULDER,113312,0
3,23.285343,219.01537,2920.8887,RIGHT_SHOULDER,113312,0
4,-302.469,-19.133896,2973.2983,LEFT_ELBOW,113312,0
5,73.15441,-5.191803,2947.885,RIGHT_ELBOW,113312,0
6,-342.92197,-283.91418,2845.9011,LEFT_HAND,113312,0
7,125.795296,-236.94768,2834.6646,RIGHT_HAND,113312,0
8,-99.37009,15.303933,2919.2732,TORSO,113312,0
9,-172.04817,-184.47893,2915.5713,LEFT_HIP,113312,0
10,3.0207872,-170.71722,2908.2622,RIGHT_HIP,113312,0
11,-135.64862,-577.171,2894.7104,LEFT_KNEE,113312,0
12,90.46902,-498.7372,2869.7454,RIGHT_KNEE,113312,0
13,-70.02269,-961.5394,2850.528,LEFT_FOOT,113312,0
14,224.2644,-800.67773,2820.4143,RIGHT_FOOT,113312,0
0,-131.33841,495.30356,3042.2039,HEAD,113312,0
1,-122.87781,215.92682,2937.5928,NECK,113312,0
2,-254.58147,200.11859,2931.5398,LEFT_SHOULDER,113312,0
3,8.825848,231.73505,2943.6458,RIGHT_SHOULDER,113312,0
4,-321.14035,-18.711655,2978.6018,LEFT_ELBOW,113312,0
5,86.867935,9.192474,2964.4224,RIGHT_ELBOW,113312,0
6,-377.91458,-285.326,2864.7698,LEFT_HAND,113312,0
7,159.67834,-239.18582,2814.24,RIGHT_HAND,113312,0
8,-99.26929,23.216156,2927.1995,TORSO,113312,0
9,-166.98477,-180.45602,2912.609,LEFT_HIP,113312,0
10,15.663242,-158.53299,2921.0034,RIGHT_HIP,113312,0
11,-132.9694,-564.0046,2889.8867,LEFT_KNEE,113312,0
12,132.70378,-494.89932,2871.075,RIGHT_KNEE,113312,0
13,-68.73431,-949.0737,2846.8843,LEFT_FOOT,113312,0
14,308.2099,-823.45386,2832.7974,RIGHT_FOOT,113312,0
0,-141.54962,498.7124,3038.4666,HEAD,113312,0
1,-126.03761,220.3309,2947.2363,NECK,113312,0
2,-259.57736,205.47289,2936.0957,LEFT_SHOULDER,113312,0
3,7.5021477,235.18892,2958.377,RIGHT_SHOULDER,113312,0
4,-336.1549,-11.818832,2987.5845,LEFT_ELBOW,113312,0
5,87.86044,14.913681,2972.594,RIGHT_ELBOW,113312,0
6,-413.6836,-281.5088,2867.498,LEFT_HAND,113312,0
7,184.10312,-209.8474,2828.0005,RIGHT_HAND,113312,0
8,-102.966225,23.999287,2932.529,TORSO,113312,0
9,-175.53694,-182.97375,2909.8428,LEFT_HIP,113312,0
10,15.747288,-161.69092,2925.8008,RIGHT_HIP,113312,0
11,-138.73409,-556.9592,2878.0376,LEFT_KNEE,113312,0
12,154.35266,-476.76627,2879.0198,RIGHT_KNEE,113312,0
13,-73.46234,-940.7243,2845.5562,LEFT_FOOT,113312,0
14,366.1731,-771.8461,2843.3958,RIGHT_FOOT,113312,0
0,-148.34071,501.1479,3036.6387,HEAD,113312,0
1,-127.29028,222.50847,2951.5825,NECK,113312,0
2,-262.04294,210.44427,2933.8325,LEFT_SHOULDER,113312,0
3,7.462368,234.57266,2969.3325,RIGHT_SHOULDER,113312,0
4,-349.82016,-3.3562317,2991.2317,LEFT_ELBOW,113312,0
5,86.56676,15.559402,2985.893,RIGHT_ELBOW,113312,0
6,-447.53702,-273.8199,2865.1113,LEFT_HAND,113312,0
7,212.67084,-111.32218,2805.5896,RIGHT_HAND,113312,0
8,-108.14318,26.165312,2939.6726,TORSO,113312,0
9,-176.99721,-178.05646,2916.171,LEFT_HIP,113312,0
10,-0.9949379,-162.29924,2939.3545,RIGHT_HIP,113312,0
11,-140.28392,-554.7514,2887.6611,LEFT_KNEE,113312,0
12,185.63025,-449.3177,2878.0947,RIGHT_KNEE,113312,0
13,-73.77103,-939.59204,2850.7778,LEFT_FOOT,113312,0
14,393.03668,-740.7446,2847.5283,RIGHT_FOOT,113312,0
0,-152.49287,502.86755,3035.9536,HEAD,113313,0
1,-126.60512,224.63805,2955.1726,NECK,113313,0
2,-261.25586,213.02722,2938.562,LEFT_SHOULDER,113313,0
3,8.045605,236.24887,2971.7832,RIGHT_SHOULDER,113313,0
4,-363.78268,5.8746185,2993.6428,LEFT_ELBOW,113313,0
5,85.03421,16.979599,2987.6482,RIGHT_ELBOW,113313,0
6,-493.21613,-230.71185,2874.371,LEFT_HAND,113313,0
7,267.67853,-120.08609,2833.6218,RIGHT_HAND,113313,0
8,-107.718796,26.717505,2940.421,TORSO,113313,0
9,-181.60059,-179.20236,2914.225,LEFT_HIP,113313,0
10,3.9356346,-163.20372,2937.1133,RIGHT_HIP,113313,0
11,-146.50046,-541.11707,2880.3037,LEFT_KNEE,113313,0
12,202.79442,-432.12128,2877.3489,RIGHT_KNEE,113313,0
13,-73.49614,-942.64185,2847.5752,LEFT_FOOT,113313,0
14,458.9485,-690.3865,2852.671,RIGHT_FOOT,113313,0
0,-154.99144,504.54572,3035.573,HEAD,113313,0
1,-132.683,228.29222,2959.6968,NECK,113313,0
2,-271.85898,215.8931,2949.639,LEFT_SHOULDER,113313,0
3,6.493002,240.69135,2969.7546,RIGHT_SHOULDER,113313,0
4,-377.76077,7.4072723,2993.0962,LEFT_ELBOW,113313,0
5,83.87446,21.879364,2985.346,RIGHT_ELBOW,113313,0
6,-531.5108,-213.65007,2865.813,LEFT_HAND,113313,0
7,265.5277,-44.609863,2847.8413,RIGHT_HAND,113313,0
8,-113.51674,30.352657,2938.4993,TORSO,113313,0
9,-183.67593,-175.54486,2910.8464,LEFT_HIP,113313,0
10,-5.0250225,-159.62894,2923.757,RIGHT_HIP,113313,0
11,-145.60757,-524.90497,2872.9429,LEFT_KNEE,113313,0
12,214.00452,-402.63788,2882.1675,RIGHT_KNEE,113313,0
13,-75.40745,-930.55237,2844.8337,LEFT_FOOT,113313,0
14,469.1214,-637.94543,2893.6167,RIGHT_FOOT,113313,0
0,-159.6863,507.7837,3033.5476,HEAD,113313,0
1,-138.74522,228.81752,2961.577,NECK,113313,0
2,-280.98325,220.85095,2954.06,LEFT_SHOULDER,113313,0
3,3.492813,236.78409,2969.0938,RIGHT_SHOULDER,113313,0
4,-398.43454,15.390808,3013.0923,LEFT_ELBOW,113313,0
5,85.20958,19.075516,2987.1328,RIGHT_ELBOW,113313,0
6,-558.45544,-180.84906,2861.0703,LEFT_HAND,113313,0
7,306.58875,-26.336365,2848.9673,RIGHT_HAND,113313,0
8,-126.586494,32.28659,2939.7922,TORSO,113313,0
9,-185.2138,-168.20897,2914.2666,LEFT_HIP,113313,0
10,-43.641724,-160.2797,2921.7485,RIGHT_HIP,113313,0
11,-145.30849,-492.34222,2891.2068,LEFT_KNEE,113313,0
12,204.15053,-380.42676,2893.717,RIGHT_KNEE,113313,0
13,-75.70514,-926.2038,2845.1633,LEFT_FOOT,113313,0
14,478.9359,-622.80475,2891.192,RIGHT_FOOT,113313,0
0,-162.72957,507.65186,3030.913,HEAD,113313,0
1,-142.7602,230.07993,2965.0488,NECK,113313,0
2,-286.3357,222.48474,2959.3188,LEFT_SHOULDER,113313,0
3,0.81531334,237.6751,2970.7788,RIGHT_SHOULDER,113313,0
4,-405.44553,18.967392,3023.9146,LEFT_ELBOW,113313,0
5,86.477394,23.580276,2991.4678,RIGHT_ELBOW,113313,0
6,-579.384,-134.06343,2864.0652,LEFT_HAND,113313,0
7,289.10345,46.885677,2868.7856,RIGHT_HAND,113313,0
8,-131.47525,34.455406,2941.5867,TORSO,113313,0
9,-186.75758,-164.69052,2915.4678,LEFT_HIP,113313,0
10,-53.62304,-157.64767,2920.7812,RIGHT_HIP,113313,0
11,-156.74881,-486.97528,2916.2578,LEFT_KNEE,113313,0
12,204.46002,-359.21667,2881.056,RIGHT_KNEE,113313,0
13,-74.53427,-925.0054,2843.7783,LEFT_FOOT,113313,0
14,484.63965,-576.3723,2881.3794,RIGHT_FOOT,113313,0
0,-162.12645,506.2389,3029.6653,HEAD,113313,0
1,-147.22856,229.4155,2969.686,NECK,113313,0
2,-293.5709,220.73953,2966.159,LEFT_SHOULDER,113313,0
3,-0.8862114,238.09146,2973.2131,RIGHT_SHOULDER,113313,0
4,-405.6353,28.00444,3036.9146,LEFT_ELBOW,113313,0
5,105.21881,36.752975,3021.1777,RIGHT_ELBOW,113313,0
6,-568.0816,-52.167152,2872.2632,LEFT_HAND,113313,0
7,306.21637,85.26896,2884.3718,RIGHT_HAND,113313,0
8,-135.04431,34.40651,2943.835,TORSO,113313,0
9,-183.48015,-164.19637,2916.523,LEFT_HIP,113313,0
10,-62.239986,-157.00859,2919.4448,RIGHT_HIP,113313,0
11,-158.58264,-478.84143,2928.8613,LEFT_KNEE,113313,0
12,208.73776,-333.00806,2887.3967,RIGHT_KNEE,113313,0
13,-73.54052,-917.3679,2847.8323,LEFT_FOOT,113313,0
14,490.9198,-550.2921,2876.5955,RIGHT_FOOT,113313,0
0,-160.8409,505.2791,3027.246,HEAD,113313,0
1,-152.92784,227.39604,2971.6328,NECK,113313,0
2,-297.68182,213.6855,2966.5405,LEFT_SHOULDER,113313,0
3,-8.173857,241.10657,2976.725,RIGHT_SHOULDER,113313,0
4,-431.4253,23.407608,3048.0735,LEFT_ELBOW,113313,0
5,111.507904,51.881546,3033.277,RIGHT_ELBOW,113313,0
6,-572.01904,-15.016457,2855.4954,LEFT_HAND,113313,0
7,276.75638,153.49387,2905.4255,RIGHT_HAND,113313,0
8,-133.77153,35.157803,2944.6782,TORSO,113313,0
9,-171.66817,-162.48427,2915.7166,LEFT_HIP,113313,0
10,-57.56227,-151.6766,2919.7307,RIGHT_HIP,113313,0
11,-155.21255,-475.08484,2929.988,LEFT_KNEE,113313,0
12,212.3889,-316.08664,2885.036,RIGHT_KNEE,113313,0
13,-73.40624,-915.4254,2853.1362,LEFT_FOOT,113313,0
14,489.36896,-534.7047,2872.048,RIGHT_FOOT,113313,0
0,-161.6783,505.78226,3023.6091,HEAD,113313,0
1,-153.49739,222.20871,2975.5957,NECK,113313,0
2,-299.93237,206.35794,2970.1594,LEFT_SHOULDER,113313,0
3,-7.062374,238.05948,2981.032,RIGHT_SHOULDER,113313,0
4,-443.57053,24.752075,3043.0005,LEFT_ELBOW,113313,0
5,136.96051,63.07979,3031.108,RIGHT_ELBOW,113313,0
6,-578.8719,45.586037,2845.268,LEFT_HAND,113313,0
7,150.31505,138.60098,2915.5037,RIGHT_HAND,113313,0
8,-132.29517,35.09235,2950.062,TORSO,113313,0
9,-178.78563,-159.35136,2922.0154,LEFT_HIP,113313,0
10,-43.400265,-144.69666,2927.0413,RIGHT_HIP,113313,0
11,-156.14282,-470.57007,2929.1025,LEFT_KNEE,113313,0
12,214.7985,-311.29755,2878.8987,RIGHT_KNEE,113313,0
13,-72.33552,-893.0716,2869.629,LEFT_FOOT,113313,0
14,516.98193,-533.68604,2872.2493,RIGHT_FOOT,113313,0
0,-160.75035,506.56546,3023.095,HEAD,113313,0
1,-153.8013,224.21591,2978.179,NECK,113313,0
2,-299.33582,208.92337,2976.3591,LEFT_SHOULDER,113313,0
3,-8.266804,239.50845,2979.9988,RIGHT_SHOULDER,113313,0
4,-447.84573,27.797546,3040.748,LEFT_ELBOW,113313,0
5,130.7427,64.77382,3032.3684,RIGHT_ELBOW,113313,0
6,-561.6946,99.08683,2861.3203,LEFT_HAND,113313,0
7,269.07654,226.27565,2931.405,RIGHT_HAND,113313,0
8,-133.77617,36.911686,2950.7097,TORSO,113313,0
9,-182.02977,-157.56717,2922.3867,LEFT_HIP,113313,0
10,-45.47231,-143.21793,2924.0942,RIGHT_HIP,113313,0
11,-155.8962,-467.7706,2923.6648,LEFT_KNEE,113313,0
