joint,x,y,z,jointname,time,voiceover
8,-66.66489,38.45807,2994.7527,TORSO,105234,0
9,-116.855705,-161.46802,2960.2874,LEFT_HIP,105234,0
10,24.824621,-149.05606,3006.8171,RIGHT_HIP,105234,0
11,-108.419586,-606.8208,2871.0278,LEFT_KNEE,105234,0
12,171.10004,-518.5906,2874.7925,RIGHT_KNEE,105234,0
13,-125.29686,-1002.1289,2863.5234,LEFT_FOOT,105234,0
14,133.6724,-932.64954,2998.9358,RIGHT_FOOT,105234,0
0,-87.22101,478.01996,3084.9377,HEAD,105234,0
1,-79.841736,231.21779,3005.1272,NECK,105234,0
2,-206.11607,218.73788,2966.3223,LEFT_SHOULDER,105234,0
3,46.432602,243.6977,3043.9321,RIGHT_SHOULDER,105234,0
4,-275.03497,9.9279175,3018.0632,LEFT_ELBOW,105234,0
5,167.15009,30.569565,3058.681,RIGHT_ELBOW,105234,0
6,-314.73938,-282.959,2855.9634,LEFT_HAND,105234,0
7,176.72743,-109.89772,2835.8672,RIGHT_HAND,105234,0
8,-57.42671,40.37067,2993.5645,TORSO,105234,0
9,-112.03378,-158.08867,2958.3323,LEFT_HIP,105234,0
10,42.010418,-142.86423,3005.6711,RIGHT_HIP,105234,0
11,-103.1478,-604.36755,2870.879,LEFT_KNEE,105234,0
12,171.48012,-515.26636,2887.1333,RIGHT_KNEE,105234,0
13,-120.72294,-999.60266,2848.2815,LEFT_FOOT,105234,0
14,164.31671,-927.4165,3026.412,RIGHT_FOOT,105234,0
0,-66.12771,484.4557,3105.4146,HEAD,105234,0
1,-61.84498,216.58588,2998.34,NECK,105234,0
2,-193.646,205.1477,2976.2144,LEFT_SHOULDER,105234,0
3,69.95603,228.02405,3020.4658,RIGHT_SHOULDER,105234,0
4,-273.55054,-4.8995514,3040.2622,LEFT_ELBOW,105234,0
5,165.32346,-6.1204224,3041.504,RIGHT_ELBOW,105234,0
6,-312.154,-290.14313,2877.4314,LEFT_HAND,105234,0
7,143.87633,-160.14388,2804.7793,RIGHT_HAND,105234,0
8,-44.658615,33.86881,2990.4204,TORSO,105234,0
9,-109.6734,-155.98198,2968.7014,LEFT_HIP,105234,0
10,54.728897,-141.71455,2996.3,RIGHT_HIP,105234,0
11,-92.01179,-591.52124,2864.8325,LEFT_KNEE,105234,0
12,173.90363,-518.96704,2905.0874,RIGHT_KNEE,105234,0
13,-117.737495,-975.2561,2836.2815,LEFT_FOOT,105234,0
14,188.7946,-925.0427,3057.0674,RIGHT_FOOT,105234,0
0,-57.416496,483.3891,3115.8877,HEAD,105234,0
1,-43.787724,209.51903,3012.2168,NECK,105234,0
2,-170.86687,203.25992,3003.0815,LEFT_SHOULDER,105234,0
3,83.291435,215.77814,3021.352,RIGHT_SHOULDER,105234,0
4,-270.6917,-15.566086,3056.5784,LEFT_ELBOW,105234,0
5,162.96408,-29.10904,3042.4705,RIGHT_ELBOW,105234,0
6,-292.41586,-279.22095,2886.5647,LEFT_HAND,105234,0
7,83.15127,-225.16483,2839.9346,RIGHT_HAND,105234,0
8,-33.845486,29.399017,2997.323,TORSO,105234,0
9,-109.03779,-154.91418,2976.309,LEFT_HIP,105234,0
10,61.23129,-146.5278,2988.5493,RIGHT_HIP,105234,0
11,-91.99963,-588.87573,2863.2544,LEFT_KNEE,105234,0
12,183.01929,-533.262,2928.8457,RIGHT_KNEE,105234,0
13,-116.86795,-975.6366,2834.0464,LEFT_FOOT,105234,0
14,213.95135,-941.7584,3081.7441,RIGHT_FOOT,105234,0
0,-50.77896,475.86978,3127.5269,HEAD,105234,0
1,-32.198357,195.27017,3023.7107,NECK,105234,0
2,-162.16483,185.43666,3017.0754,LEFT_SHOULDER,105234,0
3,97.768105,205.10368,3030.346,RIGHT_SHOULDER,105234,0
4,-259.05396,-43.321777,3080.537,LEFT_ELBOW,105234,0
5,155.87996,-49.112137,3040.8555,RIGHT_ELBOW,105234,0
6,-288.06165,-300.606,2897.3755,LEFT_HAND,105234,0
7,94.89099,-183.40413,2833.5947,RIGHT_HAND,105234,0
8,-17.721495,14.894591,3007.467,TORSO,105234,0
9,-86.77818,-171.8013,2986.9587,LEFT_HIP,105234,0
10,80.28891,-159.16068,2995.488,RIGHT_HIP,105234,0
11,-92.34098,-596.759,2867.8904,LEFT_KNEE,105234,0
12,190.53088,-537.80676,2946.1082,RIGHT_KNEE,105234,0
13,-117.966484,-985.01575,2836.3438,LEFT_FOOT,105234,0
14,228.47694,-940.3766,3091.296,RIGHT_FOOT,105234,0
0,-24.493832,471.393,3145.3267,HEAD,105234,0
1,-30.52826,196.05656,3045.2664,NECK,105234,0
2,-165.49762,181.39326,3045.2014,LEFT_SHOULDER,105234,0
3,104.4411,210.71985,3045.3313,RIGHT_SHOULDER,105234,0
4,-246.33563,-50.31938,3087.2727,LEFT_ELBOW,105234,0
5,160.61896,-45.045273,3051.4592,RIGHT_ELBOW,105234,0
6,-264.38983,-301.80524,2907.1719,LEFT_HAND,105234,0
7,85.27976,-207.11763,2863.1243,RIGHT_HAND,105234,0
8,-10.620333,12.910654,3023.1665,TORSO,105234,0
9,-75.11632,-179.40503,3001.026,LEFT_HIP,105234,0
10,93.69151,-161.06546,3001.1074,RIGHT_HIP,105234,0
11,-85.55506,-605.6084,2884.139,LEFT_KNEE,105234,0
12,196.83438,-544.4392,2962.5676,RIGHT_KNEE,105234,0
13,-119.43514,-995.8396,2846.2605,LEFT_FOOT,105234,0
14,236.93394,-942.641,3095.9565,RIGHT_FOOT,105234,0
0,-10.09976,460.93793,3171.4587,HEAD,105234,0
1,-3.2447052,195.4569,3071.183,NECK,105234,0
2,-139.01117,185.93752,3074.9211,LEFT_SHOULDER,105234,0
3,132.52176,204.97627,3067.445,RIGHT_SHOULDER,105234,0
4,-226.32697,-50.85544,3093.845,LEFT_ELBOW,105234,0
5,176.6326,-57.081284,3054.1746,RIGHT_ELBOW,105234,0
6,-244.03633,-285.2992,2912.5037,LEFT_HAND,105234,0
7,88.79035,-243.66362,2883.2449,RIGHT_HAND,105234,0
8,8.770547,12.731902,3042.2478,TORSO,105234,0
9,-63.455902,-175.89977,3015.6318,LEFT_HIP,105234,0
10,105.0275,-164.08641,3010.9932,RIGHT_HIP,105234,0
11,-73.04021,-601.3345,2891.7856,LEFT_KNEE,105234,0
12,201.87468,-565.912,2987.4006,RIGHT_KNEE,105234,0
13,-115.32301,-982.7157,2845.3608,LEFT_FOOT,105234,0
14,240.41405,-968.4967,3128.9578,RIGHT_FOOT,105234,0
0,-3.7157536,450.79785,3176.8948,HEAD,105234,0
1,10.830367,194.32951,3086.3152,NECK,105234,0
2,-122.301575,185.59404,3095.2112,LEFT_SHOULDER,105234,0
3,143.96231,203.06499,3077.4192,RIGHT_SHOULDER,105234,0
4,-199.36423,-49.857803,3132.3257,LEFT_ELBOW,105234,0
5,195.04704,-59.624283,3057.2139,RIGHT_ELBOW,105234,0
6,-222.04099,-262.83914,2943.976,LEFT_HAND,105234,0
7,110.619354,-250.36446,2898.2542,RIGHT_HAND,105234,0
8,20.903442,9.791306,3055.8538,TORSO,105234,0
9,-48.71586,-179.97594,3030.7173,LEFT_HIP,105234,0
10,110.66889,-169.51787,3020.0674,RIGHT_HIP,105234,0
11,-66.26692,-597.5393,2897.6987,LEFT_KNEE,105234,0
12,206.76913,-583.22095,3012.8936,RIGHT_KNEE,105234,0
13,-98.828415,-970.34106,2853.4487,LEFT_FOOT,105234,0
14,240.79013,-982.4845,3147.3179,RIGHT_FOOT,105234,0
0,21.43327,444.52777,3197.107,HEAD,105234,0
1,21.27932,171.20975,3112.2654,NECK,105234,0
2,-116.90861,157.88203,3123.4834,LEFT_SHOULDER,105234,0
3,159.46725,184.53746,3101.0474,RIGHT_SHOULDER,105234,0
4,-161.65486,-56.97815,3134.4128,LEFT_ELBOW,105234,0
5,211.02432,-67.33894,3076.314,RIGHT_ELBOW,105234,0
6,-215.18655,-279.2953,2970.1023,LEFT_HAND,105234,0
7,133.2224,-265.84027,2926.7583,RIGHT_HAND,105234,0
8,35.798546,-8.866685,3077.1763,TORSO,105234,0
9,-34.949173,-197.1668,3049.009,LEFT_HIP,105234,0
10,135.58472,-180.71944,3035.1653,RIGHT_HIP,105234,0
11,-63.683372,-606.63086,2910.5793,LEFT_KNEE,105234,0
12,213.88113,-581.31055,3029.2878,RIGHT_KNEE,105234,0
13,-93.109604,-976.2654,2865.6387,LEFT_FOOT,105234,0
14,243.6555,-977.5359,3150.7197,RIGHT_FOOT,105234,0
0,36.115753,443.46042,3209.7017,HEAD,105234,0
1,44.67478,174.8717,3130.6467,NECK,105234,0
2,-86.297325,165.12955,3144.1987,LEFT_SHOULDER,105234,0
3,175.64688,184.61386,3117.0947,RIGHT_SHOULDER,105234,0
4,-136.37709,-64.684204,3151.1724,LEFT_ELBOW,105234,0
5,225.54837,-70.00438,3096.7197,RIGHT_ELBOW,105234,0
6,-185.03104,-293.42102,3007.056,LEFT_HAND,105234,0
7,72.12578,-284.37943,2930.3315,RIGHT_HAND,105234,0
8,54.636574,-10.749479,3093.4834,TORSO,105234,0
9,-20.318933,-202.6871,3065.1067,LEFT_HIP,105234,0
10,149.51566,-190.05423,3047.5334,RIGHT_HIP,105234,0
11,-50.693634,-607.969,2941.1177,LEFT_KNEE,105234,0
12,216.741,-583.0963,3045.9575,RIGHT_KNEE,105234,0
13,-97.363106,-976.8657,2867.846,LEFT_FOOT,105234,0
14,245.11745,-983.2693,3156.7368,RIGHT_FOOT,105234,0
0,44.574783,441.2082,3216.219,HEAD,105234,0
1,56.72141,170.19579,3150.8828,NECK,105234,0
2,-82.13636,159.76968,3161.6238,LEFT_SHOULDER,105234,0
3,195.57918,180.6219,3140.1418,RIGHT_SHOULDER,105234,0
4,-117.23656,-79.40573,3172.415,LEFT_ELBOW,105234,0
5,240.2719,-79.76576,3121.7625,RIGHT_ELBOW,105234,0
6,-160.28694,-317.79095,3028.763,LEFT_HAND,105234,0
7,202.48729,-276.88913,2957.706,RIGHT_HAND,105234,0
8,67.91067,-11.354165,3119.308,TORSO,105234,0
9,-9.104932,-199.52696,3094.5564,LEFT_HIP,105234,0
10,167.30478,-186.28128,3080.9104,RIGHT_HIP,105234,0
11,-46.07038,-610.3903,2996.1958,LEFT_KNEE,105234,0
12,218.65633,-585.0963,3047.9265,RIGHT_KNEE,105234,0
13,-94.3126,-974.9751,2883.0286,LEFT_FOOT,105234,0
14,245.15753,-985.422,3157.222,RIGHT_FOOT,105234,0
0,55.645714,440.55984,3222.654,HEAD,105234,0
1,81.25681,158.42761,3168.8564,NECK,105234,0
2,-59.11324,152.82716,3191.7954,LEFT_SHOULDER,105234,0
3,221.62686,164.02806,3145.9175,RIGHT_SHOULDER,105234,0
4,-67.42972,-128.51604,3253.686,LEFT_ELBOW,105234,0
5,279.74808,-100.13341,3129.2283,RIGHT_ELBOW,105234,0
6,-108.557945,-271.2066,3126.1577,LEFT_HAND,105234,0
7,250.05869,-274.25604,2959.2844,RIGHT_HAND,105234,0
8,82.17893,-18.279171,3131.357,TORSO,105234,0
9,1.2481809,-198.25171,3107.2334,LEFT_HIP,105234,0
10,164.95392,-191.72021,3080.481,RIGHT_HIP,105234,0
11,-40.425972,-619.9553,3010.8445,LEFT_KNEE,105234,0
12,218.32109,-588.7137,3067.8455,RIGHT_KNEE,105234,0
13,-96.43606,-974.50104,2876.5059,LEFT_FOOT,105234,0
14,243.04181,-989.67847,3169.6943,RIGHT_FOOT,105234,0
0,69.4385,444.12244,3233.4053,HEAD,105234,0
1,92.38974,157.8046,3190.3398,NECK,105234,0
2,-44.186584,153.8951,3211.0972,LEFT_SHOULDER,105234,0
3,228.96606,161.71408,3169.5825,RIGHT_SHOULDER,105234,0
4,-62.829132,-125.11369,3265.7324,LEFT_ELBOW,105234,0
5,326.13477,-88.2372,3137.5493,RIGHT_ELBOW,105234,0
6,-103.94955,-303.94,3131.4453,LEFT_HAND,105234,0
7,297.02576,-297.2502,2985.6282,RIGHT_HAND,105234,0
8,90.79114,-16.789236,3146.9382,TORSO,105234,0
9,7.383002,-193.72485,3115.9705,LEFT_HIP,105234,0
10,171.00208,-189.04126,3091.1028,RIGHT_HIP,105234,0
11,-41.046986,-627.1947,3039.33,LEFT_KNEE,105234,0
12,218.81042,-595.91345,3082.7817,RIGHT_KNEE,105234,0
13,-111.77159,-971.99976,2891.071,LEFT_FOOT,105234,0
14,241.11797,-998.6675,3179.451,RIGHT_FOOT,105234,0
0,84.14353,441.43707,3243.6543,HEAD,105234,0
1,93.73112,155.5589,3192.4434,NECK,105234,0
2,-38.94279,149.8845,3222.2324,LEFT_SHOULDER,105234,0
3,226.40503,161.23329,3162.6543,RIGHT_SHOULDER,105234,0
4,-58.17474,-131.47157,3285.258,LEFT_ELBOW,105234,0
5,328.4841,-71.952255,3151.8914,RIGHT_ELBOW,105234,0
6,-94.27971,-317.99564,3182.622,LEFT_HAND,105234,0
7,323.42978,-299.06213,2996.974,RIGHT_HAND,105234,0
8,93.19712,-22.276186,3156.19,TORSO,105234,0
9,11.050418,-203.6018,3138.2607,LEFT_HIP,105234,0
10,174.27583,-196.62074,3101.6123,RIGHT_HIP,105234,0
11,-42.976665,-627.0606,3053.0188,LEFT_KNEE,105234,0
12,223.31454,-620.9694,3110.478,RIGHT_KNEE,105234,0
13,-111.56375,-975.93274,2926.422,LEFT_FOOT,105234,0
14,237.03828,-1019.51447,3201.805,RIGHT_FOOT,105234,0
0,100.97807,437.73547,3254.6978,HEAD,105234,0
1,95.216736,155.93092,3199.8894,NECK,105234,0
2,-37.01953,149.99994,3230.241,LEFT_SHOULDER,105234,0
3,227.453,161.86192,3169.5378,RIGHT_SHOULDER,105234,0
4,-51.073624,-110.13132,3316.9102,LEFT_ELBOW,105234,0
5,332.38568,-63.51271,3159.992,RIGHT_ELBOW,105234,0
6,-74.18112,-311.86316,3202.2722,LEFT_HAND,105234,0
7,361.49756,-284.091,2999.9788,RIGHT_HAND,105234,0
8,95.08796,-24.387583,3164.0923,TORSO,105234,0
9,12.521118,-208.40356,3147.2168,LEFT_HIP,105234,0
10,177.39725,-201.00862,3109.3735,RIGHT_HIP,105234,0
11,-46.519108,-628.5613,3058.1433,LEFT_KNEE,105234,0
12,223.20062,-626.37976,3114.748,RIGHT_KNEE,105234,0
13,-117.67587,-991.87964,2971.0044,LEFT_FOOT,105234,0
14,238.79893,-1030.4338,3222.2493,RIGHT_FOOT,105234,0
0,110.913445,436.23688,3272.5225,HEAD,105234,0
1,98.257164,158.16951,3218.5781,NECK,105234,0
2,-37.045845,150.22652,3249.1316,LEFT_SHOULDER,105234,0
3,233.56017,166.11252,3188.0247,RIGHT_SHOULDER,105234,0
4,-48.716167,-114.29808,3323.435,LEFT_ELBOW,105234,0
5,352.45697,-52.255035,3206.319,RIGHT_ELBOW,105234,0
6,-77.21823,-328.424,3197.8186,LEFT_HAND,105234,0
7,410.37686,-285.12732,3029.822,RIGHT_HAND,105234,0
8,99.19212,-20.49325,3176.2712,TORSO,105234,0
9,16.184402,-204.0839,3152.92,LEFT_HIP,105234,0
10,184.06976,-194.22813,3115.0088,RIGHT_HIP,105234,0
11,-48.565254,-630.94617,3069.5046,LEFT_KNEE,105234,0
12,222.40402,-623.9317,3108.248,RIGHT_KNEE,105234,0
13,-121.89172,-1002.7777,3032.4133,LEFT_FOOT,105234,0
14,239.40758,-1029.7949,3216.2866,RIGHT_FOOT,105234,0
0,116.32397,434.32233,3283.4634,HEAD,105235,0
1,105.01398,173.10677,3235.5176,NECK,105235,0
2,-26.316175,164.8885,3261.8762,LEFT_SHOULDER,105235,0
3,236.34413,181.32501,3209.159,RIGHT_SHOULDER,105235,0
4,-38.117573,-106.346085,3347.7756,LEFT_ELBOW,105235,0
5,351.9085,-37.471222,3211.8176,RIGHT_ELBOW,105235,0
6,-72.782616,-322.59888,3227.535,LEFT_HAND,105235,0
7,426.67307,-272.04852,3027.3364,RIGHT_HAND,105235,0
8,108.97192,-4.776155,3199.7764,TORSO,105235,0
9,33.373245,-187.6375,3180.0027,LEFT_HIP,105235,0
10,192.48647,-177.68065,3148.0676,RIGHT_HIP,105235,0
11,-40.943886,-597.89197,3051.9421,LEFT_KNEE,105235,0
12,223.68182,-619.8656,3127.2686,RIGHT_KNEE,105235,0
13,-132.50296,-988.9154,3054.0964,LEFT_FOOT,105235,0
14,242.16039,-1027.7919,3233.819,RIGHT_FOOT,105235,0
0,116.85385,426.25848,3288.996,HEAD,105235,0
1,107.417206,169.51436,3242.5183,NECK,105235,0
2,-24.25523,161.78635,3271.8315,LEFT_SHOULDER,105235,0
3,239.08966,177.24236,3213.205,RIGHT_SHOULDER,105235,0
4,-36.914814,-106.23602,3352.372,LEFT_ELBOW,105235,0
5,353.09558,-32.25258,3243.1208,RIGHT_ELBOW,105235,0
6,-73.32344,-322.58588,3260.4963,LEFT_HAND,105235,0
7,449.4249,-272.6029,3068.4155,RIGHT_HAND,105235,0
8,113.31681,-7.4280124,3222.3704,TORSO,105235,0
9,31.81763,-189.49991,3221.6792,LEFT_HIP,105235,0
10,206.61519,-179.24084,3182.7656,RIGHT_HIP,105235,0
11,-38.389416,-582.569,3057.844,LEFT_KNEE,105235,0
12,222.2909,-619.67596,3132.2449,RIGHT_KNEE,105235,0
13,-140.08723,-986.4713,3077.7341,LEFT_FOOT,105235,0
14,244.16954,-1027.6464,3233.897,RIGHT_FOOT,105235,0
0,119.30582,419.75745,3293.7686,HEAD,105235,0
1,106.38714,171.8665,3265.8333,NECK,105235,0
2,-30.165018,165.52371,3299.2463,LEFT_SHOULDER,105235,0
3,242.93929,178.20927,3232.4202,RIGHT_SHOULDER,105235,0
4,-39.4329,-99.4729,3351.5823,LEFT_ELBOW,105235,0
5,356.6877,-28.376663,3256.3975,RIGHT_ELBOW,105235,0
6,-88.69736,-333.7733,3268.233,LEFT_HAND,105235,0
7,468.56616,-290.76648,3113.1345,RIGHT_HAND,105235,0
8,108.24361,-11.352784,3238.64,TORSO,105235,0
9,15.041193,-198.9875,3234.7065,LEFT_HIP,105235,0
10,205.15897,-190.15663,3188.1865,RIGHT_HIP,105235,0
11,-57.564774,-596.8591,3093.935,LEFT_KNEE,105235,0
12,219.85043,-627.9513,3129.498,RIGHT_KNEE,105235,0
13,-139.13126,-988.0951,3125.2705,LEFT_FOOT,105235,0
14,243.66324,-1035.6505,3225.4668,RIGHT_FOOT,105235,0
0,119.73043,417.41705,3299.0518,HEAD,105235,0
1,111.00266,162.32489,3272.2988,NECK,105235,0
2,-29.820124,159.77101,3296.081,LEFT_SHOULDER,105235,0
3,251.82544,164.87875,3248.5166,RIGHT_SHOULDER,105235,0
4,-38.655743,-105.33449,3374.8992,LEFT_ELBOW,105235,0
5,356.42914,-24.825867,3255.8542,RIGHT_ELBOW,105235,0
6,-100.25736,-327.65207,3287.5776,LEFT_HAND,105235,0
7,480.22888,-301.95682,3132.337,RIGHT_HAND,105235,0
8,109.65538,-20.922976,3244.6428,TORSO,105235,0
9,8.932947,-205.97304,3233.7693,LEFT_HIP,105235,0
10,207.68326,-202.36864,3200.2043,RIGHT_HIP,105235,0
11,-69.80376,-608.085,3104.8013,LEFT_KNEE,105235,0
12,220.106,-640.3238,3151.3093,RIGHT_KNEE,105235,0
13,-159.17834,-1009.68567,3221.3562,LEFT_FOOT,105235,0
14,246.40788,-1043.3578,3232.2346,RIGHT_FOOT,105235,0
0,118.962074,417.21664,3304.5354,HEAD,105235,0
1,110.12261,151.99689,3291.387,NECK,105235,0
2,-33.20414,148.90555,3309.2317,LEFT_SHOULDER,105235,0
3,253.44937,155.08823,3273.5422,RIGHT_SHOULDER,105235,0
4,-40.16488,-111.58261,3374.2578,LEFT_ELBOW,105235,0
5,368.1582,-48.165634,3267.911,RIGHT_ELBOW,105235,0
6,-97.79108,-333.80008,3260.7898,LEFT_HAND,105235,0
7,478.63263,-297.10275,3167.68,RIGHT_HAND,105235,0
8,110.03118,-33.592,3258.502,TORSO,105235,0
9,7.460326,-221.3912,3238.376,LEFT_HIP,105235,0
10,212.41917,-216.97055,3212.858,RIGHT_HIP,105235,0
11,-73.29055,-614.2732,3112.4536,LEFT_KNEE,105235,0
12,219.95811,-639.47534,3160.9888,RIGHT_KNEE,105235,0
13,-156.87473,-1008.80255,3214.1836,LEFT_FOOT,105235,0
14,247.17516,-1043.0975,3237.9778,RIGHT_FOOT,105235,0
0,107.9654,425.3426,3319.608,HEAD,105235,0
1,91.73836,147.88048,3301.9941,NECK,105235,0
2,-58.218414,138.03609,3317.5232,LEFT_SHOULDER,105235,0
3,241.69514,157.72488,3286.465,RIGHT_SHOULDER,105235,0
4,-47.67986,-109.72453,3369.5215,LEFT_ELBOW,105235,0
5,364.1294,-50.179916,3275.2993,RIGHT_ELBOW,105235,0
6,-112.54472,-329.9568,3285.7043,LEFT_HAND,105235,0
7,476.18628,-321.82086,3178.0955,RIGHT_HAND,105235,0
8,100.2855,-33.39198,3269.615,TORSO,105235,0
9,6.388877,-221.3897,3247.8445,LEFT_HIP,105235,0
10,211.2764,-207.9392,3226.6272,RIGHT_HIP,105235,0
11,-69.93624,-611.5534,3137.548,LEFT_KNEE,105235,0
12,220.31198,-641.7708,3162.1572,RIGHT_KNEE,105235,0
13,-155.48212,-1009.1676,3221.995,LEFT_FOOT,105235,0
14,248.75237,-1045.1108,3232.4924,RIGHT_FOOT,105235,0
0,105.67934,424.08444,3323.921,HEAD,105235,0
1,92.82852,143.70737,3303.5955,NECK,105235,0
2,-56.97864,135.45016,3322.5515,LEFT_SHOULDER,105235,0
3,242.63568,151.96457,3284.6394,RIGHT_SHOULDER,105235,0
4,-69.407394,-119.39609,3368.343,LEFT_ELBOW,105235,0
5,352.56973,-53.83644,3304.1106,RIGHT_ELBOW,105235,0
6,-123.80838,-311.89594,3254.8462,LEFT_HAND,105235,0
7,451.51263,-314.29437,3216.9634,RIGHT_HAND,105235,0
8,98.95547,-30.854383,3275.9773,TORSO,105235,0
9,3.441142,-211.0185,3261.2205,LEFT_HIP,105235,0
10,206.7237,-199.81378,3235.4978,RIGHT_HIP,105235,0
11,-69.24397,-625.47156,3165.4048,LEFT_KNEE,105235,0
12,218.3581,-634.1125,3168.2793,RIGHT_KNEE,105235,0
13,-145.79396,-1029.8354,3242.6772,LEFT_FOOT,105235,0
14,248.8705,-1038.3396,3235.2256,RIGHT_FOOT,105235,0
0,100.28817,424.83148,3329.5771,HEAD,105235,0
1,85.50267,143.53194,3306.4517,NECK,105235,0
2,-63.696976,134.35603,3327.272,LEFT_SHOULDER,105235,0
3,234.70232,152.70784,3285.6313,RIGHT_SHOULDER,105235,0
4,-68.71114,-120.61861,3365.3918,LEFT_ELBOW,105235,0
5,344.8537,-54.668365,3310.0576,RIGHT_ELBOW,105235,0
6,-130.46446,-277.25018,3243.5225,LEFT_HAND,105235,0
7,462.78506,-329.34256,3238.5266,RIGHT_HAND,105235,0
8,91.99794,-33.293644,3275.0667,TORSO,105235,0
9,2.3103557,-216.03455,3257.1035,LEFT_HIP,105235,0
10,194.67606,-204.20389,3230.2598,RIGHT_HIP,105235,0
11,-72.54059,-631.67505,3190.0872,LEFT_KNEE,105235,0
12,217.32782,-635.585,3168.0195,RIGHT_KNEE,105235,0
13,-141.93652,-1038.7625,3255.8477,LEFT_FOOT,105235,0
14,249.19083,-1039.1733,3233.2407,RIGHT_FOOT,105235,0
0,94.047424,426.1106,3336.6472,HEAD,105235,0
1,76.18044,146.15039,3305.7432,NECK,105235,0
2,-68.04429,139.75822,3331.2388,LEFT_SHOULDER,105235,0
3,220.40517,152.54254,3280.2476,RIGHT_SHOULDER,105235,0
4,-86.410034,-124.77275,3365.3323,LEFT_ELBOW,105235,0
5,321.39,-52.15442,3327.2485,RIGHT_ELBOW,105235,0
6,-149.09146,-272.9447,3244.3853,LEFT_HAND,105235,0
7,439.68958,-329.61502,3240.73,RIGHT_HAND,105235,0
8,78.54727,-36.131336,3273.431,TORSO,105235,0
9,-19.154545,-222.84819,3258.8083,LEFT_HIP,105235,0
10,180.98276,-213.97794,3223.429,RIGHT_HIP,105235,0
11,-77.34697,-628.5109,3212.5022,LEFT_KNEE,105235,0
12,216.25941,-645.7131,3171.2102,RIGHT_KNEE,105235,0
13,-140.07722,-1036.1296,3271.685,LEFT_FOOT,105235,0
14,250.21758,-1047.8855,3231.7954,RIGHT_FOOT,105235,0
0,84.560646,421.37567,3353.8606,HEAD,105235,0
1,55.496277,136.91121,3295.4915,NECK,105235,0
2,-82.452896,127.84282,3314.384,LEFT_SHOULDER,105235,0
3,193.44545,145.97958,3276.5989,RIGHT_SHOULDER,105235,0
4,-96.02146,-139.91756,3369.4463,LEFT_ELBOW,105235,0
5,304.3333,-47.6884,3332.9302,RIGHT_ELBOW,105235,0
6,-166.47481,-309.22675,3225.4966,LEFT_HAND,105235,0
7,412.30386,-329.3496,3229.847,RIGHT_HAND,105235,0
8,63.79346,-42.51633,3269.9507,TORSO,105235,0
9,-28.625214,-228.56464,3258.2031,LEFT_HIP,105235,0
10,172.8065,-215.32309,3230.6167,RIGHT_HIP,105235,0
11,-79.87163,-634.9087,3216.57,LEFT_KNEE,105235,0
12,213.05296,-642.8104,3185.4016,RIGHT_KNEE,105235,0
