joint,x,y,z,jointname,time,voiceover
4,277.2989,82.26567,2668.079,LEFT_ELBOW,113444,0
5,885.522,234.91737,2768.4072,RIGHT_ELBOW,113444,0
6,198.18156,-142.79735,2564.4753,LEFT_HAND,113444,0
7,1239.5674,290.45334,2783.5981,RIGHT_HAND,113444,0
8,484.5882,104.109604,2639.716,TORSO,113444,0
9,364.00784,-68.21489,2615.3796,LEFT_HIP,113444,0
10,566.7804,-89.7426,2617.5032,RIGHT_HIP,113444,0
11,225.23126,-434.8625,2499.491,LEFT_KNEE,113444,0
12,638.61273,-491.2843,2546.1343,RIGHT_KNEE,113444,0
13,37.290665,-805.973,2498.5115,LEFT_FOOT,113444,0
14,695.9191,-867.6237,2585.0154,RIGHT_FOOT,113444,0
0,629.19385,503.45746,2740.8591,HEAD,113444,0
1,506.85852,282.43295,2662.787,NECK,113444,0
2,363.25104,301.43015,2667.9114,LEFT_SHOULDER,113444,0
3,650.466,263.4358,2657.6628,RIGHT_SHOULDER,113444,0
4,277.8488,76.34837,2680.5874,LEFT_ELBOW,113444,0
5,877.5671,219.7217,2745.6768,RIGHT_ELBOW,113444,0
6,189.49902,-147.30716,2576.5156,LEFT_HAND,113444,0
7,1167.4155,268.873,2785.0857,RIGHT_HAND,113444,0
8,482.101,100.022194,2645.2065,TORSO,113444,0
9,358.0847,-69.25808,2631.1677,LEFT_HIP,113444,0
10,556.6023,-95.519066,2624.0842,RIGHT_HIP,113444,0
11,184.34113,-426.5475,2481.1436,LEFT_KNEE,113444,0
12,644.57404,-504.6427,2542.594,RIGHT_KNEE,113444,0
13,13.933731,-790.9429,2492.8992,LEFT_FOOT,113444,0
14,694.43274,-883.8351,2589.6165,RIGHT_FOOT,113444,0
0,653.5427,475.93155,2736.1758,HEAD,113444,0
1,518.13007,266.31366,2667.6301,NECK,113444,0
2,367.80914,292.46695,2678.8716,LEFT_SHOULDER,113444,0
3,668.4509,240.16037,2656.3887,RIGHT_SHOULDER,113444,0
4,278.87323,66.47829,2694.671,LEFT_ELBOW,113444,0
5,897.8928,209.15855,2735.2136,RIGHT_ELBOW,113444,0
6,188.39233,-143.3238,2602.471,LEFT_HAND,113444,0
7,1225.4763,256.47748,2740.206,RIGHT_HAND,113444,0
8,485.26913,86.21144,2647.221,TORSO,113444,0
9,355.5008,-77.030525,2634.0588,LEFT_HIP,113444,0
10,549.3157,-110.75103,2619.5647,RIGHT_HIP,113444,0
11,165.11168,-422.45703,2463.3438,LEFT_KNEE,113444,0
12,652.90485,-507.1052,2543.1824,RIGHT_KNEE,113444,0
13,-52.67775,-776.339,2472.2886,LEFT_FOOT,113444,0
14,695.951,-881.18585,2595.5378,RIGHT_FOOT,113444,0
0,670.8369,462.86316,2731.2651,HEAD,113444,0
1,517.95386,249.86566,2661.6772,NECK,113444,0
2,366.3517,280.10345,2677.3118,LEFT_SHOULDER,113444,0
3,669.55597,219.62788,2646.0427,RIGHT_SHOULDER,113444,0
4,279.07336,55.390076,2708.7498,LEFT_ELBOW,113444,0
5,909.54016,206.17947,2726.012,RIGHT_ELBOW,113444,0
6,178.39673,-151.76208,2611.2744,LEFT_HAND,113444,0
7,1298.0073,269.94946,2710.9954,RIGHT_HAND,113444,0
8,481.18515,74.16533,2644.9553,TORSO,113444,0
9,349.27554,-82.55869,2638.0452,LEFT_HIP,113444,0
10,539.5574,-120.511314,2618.4216,RIGHT_HIP,113444,0
11,152.79247,-422.29742,2457.5125,LEFT_KNEE,113444,0
12,655.3703,-511.55188,2538.2922,RIGHT_KNEE,113444,0
13,-86.62283,-765.06433,2464.3972,LEFT_FOOT,113444,0
14,698.79846,-896.40234,2575.8586,RIGHT_FOOT,113444,0
0,688.32935,446.49863,2726.251,HEAD,113444,0
1,516.1217,229.83012,2654.6428,NECK,113444,0
2,367.62915,263.9756,2667.6765,LEFT_SHOULDER,113444,0
3,664.6142,195.68466,2641.6091,RIGHT_SHOULDER,113444,0
4,274.9671,56.973557,2713.0054,LEFT_ELBOW,113444,0
5,913.2036,183.83981,2711.0515,RIGHT_ELBOW,113444,0
6,172.74098,-142.9278,2630.3088,LEFT_HAND,113444,0
7,1254.2604,220.43787,2702.5178,RIGHT_HAND,113444,0
8,476.31476,61.443188,2642.26,TORSO,113444,0
9,346.81885,-86.32001,2637.7495,LEFT_HIP,113444,0
10,526.1968,-127.56748,2622.005,RIGHT_HIP,113444,0
11,130.41107,-430.1499,2434.3572,LEFT_KNEE,113444,0
12,653.31433,-514.8388,2533.3591,RIGHT_KNEE,113444,0
13,-93.231674,-762.4153,2443.7234,LEFT_FOOT,113444,0
14,697.4874,-893.2068,2581.7358,RIGHT_FOOT,113444,0
0,695.8988,426.424,2724.054,HEAD,113444,0
1,508.45383,209.05716,2640.8357,NECK,113444,0
2,369.09985,247.61992,2660.3997,LEFT_SHOULDER,113444,0
3,647.8078,170.49438,2621.2717,RIGHT_SHOULDER,113444,0
4,259.2332,48.80635,2707.8977,LEFT_ELBOW,113444,0
5,908.1468,156.96144,2701.9448,RIGHT_ELBOW,113444,0
6,152.08896,-146.06136,2622.0088,LEFT_HAND,113444,0
7,1244.7113,193.54932,2686.6838,RIGHT_HAND,113444,0
8,460.15857,39.82981,2630.3943,TORSO,113444,0
9,318.686,-103.613014,2633.0342,LEFT_HIP,113444,0
10,505.04062,-155.18204,2606.8716,RIGHT_HIP,113444,0
11,125.61278,-426.26117,2434.1853,LEFT_KNEE,113444,0
12,650.6972,-521.6742,2529.639,RIGHT_KNEE,113444,0
13,-113.540924,-756.8513,2424.9492,LEFT_FOOT,113444,0
14,695.4023,-893.9324,2586.193,RIGHT_FOOT,113444,0
0,-373.34183,447.51025,3320.4084,HEAD,113526,0
1,-369.4252,241.68553,3252.3513,NECK,113526,0
2,-521.8084,235.4658,3267.1714,LEFT_SHOULDER,113526,0
3,-217.04195,247.90526,3237.5312,RIGHT_SHOULDER,113526,0
4,-553.6285,-46.624252,3204.9353,LEFT_ELBOW,113526,0
5,-166.47937,-31.67424,3196.004,RIGHT_ELBOW,113526,0
6,-555.5458,-329.61505,3072.751,LEFT_HAND,113526,0
7,-197.23492,-322.21686,3088.8013,RIGHT_HAND,113526,0
8,-367.93536,36.407806,3181.519,TORSO,113526,0
9,-465.3503,-172.90686,3120.306,LEFT_HIP,113526,0
10,-267.54074,-164.83298,3101.0676,RIGHT_HIP,113526,0
11,-433.84152,-607.4883,3167.4321,LEFT_KNEE,113526,0
12,-268.86343,-599.1566,3100.8362,RIGHT_KNEE,113526,0
13,-401.0613,-1009.9933,3069.0498,LEFT_FOOT,113526,0
14,-245.79897,-1016.1228,3097.035,RIGHT_FOOT,113526,0
0,-374.19232,449.68527,3319.9084,HEAD,113526,0
1,-369.55557,242.5065,3253.945,NECK,113526,0
2,-521.7247,235.11935,3270.3992,LEFT_SHOULDER,113526,0
3,-217.38654,249.89366,3237.491,RIGHT_SHOULDER,113526,0
4,-553.09064,-48.9523,3200.9543,LEFT_ELBOW,113526,0
5,-166.58337,-32.91661,3194.7285,RIGHT_ELBOW,113526,0
6,-555.88513,-335.98315,3078.1926,LEFT_HAND,113526,0
7,-198.6395,-324.33734,3090.3032,RIGHT_HAND,113526,0
8,-367.01178,36.599037,3185.0278,TORSO,113526,0
9,-462.69968,-174.07716,3126.7324,LEFT_HIP,113526,0
10,-266.2363,-164.5397,3105.4888,RIGHT_HIP,113526,0
11,-449.8024,-606.8976,3176.725,LEFT_KNEE,113526,0
12,-267.29343,-598.86414,3105.2976,RIGHT_KNEE,113526,0
13,-374.49338,-989.9918,3062.3691,LEFT_FOOT,113526,0
14,-246.42389,-1015.9529,3102.3538,RIGHT_FOOT,113526,0
0,-373.26813,447.8418,3319.6772,HEAD,113526,0
1,-368.69766,240.38016,3253.931,NECK,113526,0
2,-520.91235,232.55142,3269.8884,LEFT_SHOULDER,113526,0
3,-216.48294,248.20891,3237.9734,RIGHT_SHOULDER,113526,0
4,-555.2449,-48.431885,3203.234,LEFT_ELBOW,113526,0
5,-166.97977,-29.654984,3193.5872,RIGHT_ELBOW,113526,0
6,-564.97363,-332.45544,3074.152,LEFT_HAND,113526,0
7,-201.55054,-321.69104,3091.717,RIGHT_HAND,113526,0
8,-365.284,34.347023,3185.413,TORSO,113526,0
9,-460.57816,-176.76288,3127.2432,LEFT_HIP,113526,0
10,-263.1625,-166.60936,3106.5474,RIGHT_HIP,113526,0
11,-473.98984,-607.4591,3181.3394,LEFT_KNEE,113526,0
12,-264.00754,-600.93427,3106.3906,RIGHT_KNEE,113526,0
13,-342.05887,-984.0553,3045.8782,LEFT_FOOT,113526,0
14,-245.14612,-1018.1229,3104.1309,RIGHT_FOOT,113526,0
0,-371.9512,446.6558,3320.5505,HEAD,113526,0
1,-367.7643,239.73892,3252.848,NECK,113526,0
2,-520.02374,231.68687,3268.338,LEFT_SHOULDER,113526,0
3,-215.50485,247.79095,3237.358,RIGHT_SHOULDER,113526,0
4,-554.6171,-66.21138,3197.1108,LEFT_ELBOW,113526,0
5,-162.32852,-31.478485,3188.0195,RIGHT_ELBOW,113526,0
6,-558.06805,-341.55377,3054.8076,LEFT_HAND,113526,0
7,-204.20004,-324.60837,3092.649,RIGHT_HAND,113526,0
8,-363.9892,34.132637,3183.0776,TORSO,113526,0
9,-458.7596,-176.68509,3123.333,LEFT_HIP,113526,0
10,-261.66855,-166.26219,3103.2817,RIGHT_HIP,113526,0
11,-489.6016,-603.66504,3192.6792,LEFT_KNEE,113526,0
12,-262.34415,-600.5874,3103.154,RIGHT_KNEE,113526,0
13,-322.58908,-982.08923,3028.753,LEFT_FOOT,113526,0
14,-245.31348,-1017.8574,3101.4375,RIGHT_FOOT,113526,0
0,-370.47617,445.71143,3320.503,HEAD,113526,0
1,-366.85104,238.81323,3253.0369,NECK,113526,0
2,-519.2045,231.12604,3267.7966,LEFT_SHOULDER,113526,0
3,-214.49753,246.50041,3238.277,RIGHT_SHOULDER,113526,0
4,-553.81006,-74.60986,3191.0679,LEFT_ELBOW,113526,0
5,-164.9187,-31.734756,3191.2476,RIGHT_ELBOW,113526,0
6,-555.7891,-346.4847,3044.5251,LEFT_HAND,113526,0
7,-208.03046,-324.86322,3096.1462,RIGHT_HAND,113526,0
8,-363.18408,33.047157,3183.7212,TORSO,113526,0
9,-457.6199,-177.66881,3123.9097,LEFT_HIP,113526,0
10,-261.41434,-167.76901,3104.9014,RIGHT_HIP,113526,0
11,-460.0518,-633.3626,3171.337,LEFT_KNEE,113526,0
12,-261.95453,-602.0944,3104.7976,RIGHT_KNEE,113526,0
13,-362.33493,-1023.7063,3035.0977,LEFT_FOOT,113526,0
14,-246.58824,-1019.43054,3103.511,RIGHT_FOOT,113526,0
0,-369.74863,448.25104,3318.9585,HEAD,113526,0
1,-366.63562,240.69751,3253.8965,NECK,113526,0
2,-519.2868,233.8005,3265.1538,LEFT_SHOULDER,113526,0
3,-213.98448,247.59451,3242.6392,RIGHT_SHOULDER,113526,0
4,-554.4197,-73.29736,3195.046,LEFT_ELBOW,113526,0
5,-166.22984,-32.81848,3189.8765,RIGHT_ELBOW,113526,0
6,-559.73926,-343.35083,3047.878,LEFT_HAND,113526,0
7,-203.96495,-326.75485,3094.9907,RIGHT_HAND,113526,0
8,-362.34528,34.54756,3185.774,TORSO,113526,0
9,-456.59882,-176.05475,3124.9187,LEFT_HIP,113526,0
10,-259.51105,-167.15002,3110.384,RIGHT_HIP,113526,0
11,-475.64355,-616.321,3190.1033,LEFT_KNEE,113526,0
12,-259.94302,-601.4755,3110.3,RIGHT_KNEE,113526,0
13,-354.19662,-1009.1979,3033.674,LEFT_FOOT,113526,0
14,-246.08656,-1018.8654,3109.352,RIGHT_FOOT,113526,0
0,-367.91748,446.81778,3319.1956,HEAD,113526,0
1,-364.07108,240.1239,3254.1838,NECK,113526,0
2,-516.88,233.56262,3263.4585,LEFT_SHOULDER,113526,0
3,-211.26219,246.68518,3244.9092,RIGHT_SHOULDER,113526,0
4,-554.2089,-76.14978,3190.0308,LEFT_ELBOW,113526,0
5,-166.88329,-30.866974,3187.2356,RIGHT_ELBOW,113526,0
6,-557.4819,-345.78824,3041.173,LEFT_HAND,113526,0
7,-207.24748,-325.4793,3095.5208,RIGHT_HAND,113526,0
8,-359.35098,33.965027,3186.107,TORSO,113526,0
9,-452.9061,-176.41357,3123.9946,LEFT_HIP,113526,0
10,-256.35568,-167.97412,3112.0654,RIGHT_HIP,113526,0
11,-454.54086,-617.7258,3151.4414,LEFT_KNEE,113526,0
12,-256.70114,-602.2997,3111.9976,RIGHT_KNEE,113526,0
13,-380.53464,-1021.09033,3048.5903,LEFT_FOOT,113526,0
14,-244.21194,-1019.7333,3111.3147,RIGHT_FOOT,113526,0
0,-368.61584,448.55838,3320.3066,HEAD,113526,0
1,-364.32593,241.97018,3254.6367,NECK,113526,0
2,-517.2243,235.62515,3262.733,LEFT_SHOULDER,113526,0
3,-211.42754,248.31522,3246.5405,RIGHT_SHOULDER,113526,0
4,-556.10034,-77.57669,3190.5195,LEFT_ELBOW,113526,0
5,-167.24806,-31.935577,3185.2754,RIGHT_ELBOW,113526,0
6,-555.9105,-347.77393,3035.859,LEFT_HAND,113526,0
7,-203.83638,-327.2533,3094.2036,RIGHT_HAND,113526,0
8,-359.41547,36.012802,3185.9631,TORSO,113526,0
9,-451.93857,-173.98792,3122.4487,LEFT_HIP,113526,0
10,-257.07144,-165.90125,3112.1304,RIGHT_HIP,113526,0
11,-468.05618,-609.282,3165.432,LEFT_KNEE,113526,0
12,-257.34772,-600.2269,3112.0757,RIGHT_KNEE,113526,0
13,-364.13358,-997.8977,3046.1582,LEFT_FOOT,113526,0
14,-246.09499,-1017.6959,3111.5996,RIGHT_FOOT,113526,0
0,-370.4731,447.00574,3321.3672,HEAD,113526,0
1,-365.44302,239.71909,3254.7659,NECK,113526,0
2,-518.1294,232.30713,3265.339,LEFT_SHOULDER,113526,0
3,-212.75665,247.13104,3244.1926,RIGHT_SHOULDER,113526,0
4,-553.0543,-78.78314,3189.755,LEFT_ELBOW,113526,0
5,-167.27422,-29.85144,3183.1125,RIGHT_ELBOW,113526,0
6,-562.02124,-346.5959,3027.8125,LEFT_HAND,113526,0
7,-202.30602,-325.29694,3091.7522,RIGHT_HAND,113526,0
8,-360.2403,33.922066,3185.6323,TORSO,113526,0
9,-452.2786,-176.59538,3123.2324,LEFT_HIP,113526,0
10,-257.79654,-167.15451,3109.7651,RIGHT_HIP,113526,0
11,-482.78192,-605.77203,3188.4412,LEFT_KNEE,113526,0
12,-258.01752,-601.4802,3109.7212,RIGHT_KNEE,113526,0
13,-336.16656,-991.70184,3039.558,LEFT_FOOT,113526,0
14,-247.88174,-1018.978,3109.405,RIGHT_FOOT,113526,0
0,-369.95605,445.0505,3320.8958,HEAD,113526,0
1,-363.9234,238.10822,3254.6335,NECK,113526,0
2,-516.749,231.17278,3263.4807,LEFT_SHOULDER,113526,0
3,-211.09773,245.04366,3245.7864,RIGHT_SHOULDER,113526,0
4,-553.5273,-78.3925,3186.884,LEFT_ELBOW,113526,0
5,-167.5935,-31.561691,3189.9329,RIGHT_ELBOW,113526,0
6,-551.9086,-345.58246,3023.423,LEFT_HAND,113526,0
7,-202.00803,-326.24463,3095.8992,RIGHT_HAND,113526,0
8,-358.57587,32.26552,3185.644,TORSO,113526,0
9,-450.85638,-178.00768,3122.3064,LEFT_HIP,113526,0
10,-255.6003,-169.14668,3111.0027,RIGHT_HIP,113526,0
11,-458.01025,-643.53326,3180.853,LEFT_KNEE,113526,0
12,-255.77704,-603.4724,3110.9673,RIGHT_KNEE,113526,0
13,-367.9164,-1031.1039,3032.5967,LEFT_FOOT,113526,0
14,-246.6494,-1020.9935,3110.7737,RIGHT_FOOT,113526,0
0,-368.52774,447.18298,3321.1887,HEAD,113526,0
1,-364.19928,239.5264,3256.4197,NECK,113526,0
2,-516.65283,233.19032,3269.9116,LEFT_SHOULDER,113526,0
3,-211.74571,245.86246,3242.9277,RIGHT_SHOULDER,113526,0
4,-553.72064,-63.257034,3190.2424,LEFT_ELBOW,113526,0
5,-167.21416,-33.362976,3185.2402,RIGHT_ELBOW,113526,0
6,-559.48145,-333.38586,3032.9426,LEFT_HAND,113526,0
7,-201.10762,-329.0614,3094.261,RIGHT_HAND,113526,0
8,-361.6896,33.45777,3188.0044,TORSO,113526,0
9,-453.29697,-176.52242,3127.9185,LEFT_HIP,113526,0
10,-265.0629,-168.69928,3111.2598,RIGHT_HIP,113526,0
11,-475.73553,-621.3668,3199.9158,LEFT_KNEE,113526,0
12,-265.20428,-603.025,3111.2314,RIGHT_KNEE,113526,0
13,-360.10092,-1014.31915,3031.332,LEFT_FOOT,113526,0
14,-256.98593,-1020.56506,3111.131,RIGHT_FOOT,113526,0
0,-367.74185,445.76117,3320.8223,HEAD,113526,0
1,-364.93985,238.02747,3256.5347,NECK,113526,0
2,-517.46045,231.90915,3269.8555,LEFT_SHOULDER,113526,0
3,-212.41928,244.1458,3243.2139,RIGHT_SHOULDER,113526,0
4,-553.62695,-54.702423,3191.0076,LEFT_ELBOW,113526,0
5,-167.70636,-33.321976,3193.377,RIGHT_ELBOW,113526,0
6,-565.18445,-325.72278,3035.9636,LEFT_HAND,113526,0
7,-202.61938,-327.27338,3097.3672,RIGHT_HAND,113526,0
8,-362.563,31.668953,3188.9678,TORSO,113526,0
9,-457.0135,-178.57378,3129.8574,LEFT_HIP,113526,0
10,-263.35876,-170.80536,3112.9443,RIGHT_HIP,113526,0
11,-473.7553,-616.8325,3189.1758,LEFT_KNEE,113526,0
12,-263.47186,-605.1311,3112.9216,RIGHT_KNEE,113526,0
13,-359.84344,-1003.52246,3039.5085,LEFT_FOOT,113526,0
14,-256.07324,-1022.68646,3112.891,RIGHT_FOOT,113526,0
0,-368.00748,443.5238,3321.1294,HEAD,113526,0
1,-365.05923,236.81041,3256.945,NECK,113526,0
2,-517.1484,230.27731,3274.1206,LEFT_SHOULDER,113526,0
3,-212.97005,243.3435,3239.7695,RIGHT_SHOULDER,113526,0
4,-551.81525,-67.35339,3184.515,LEFT_ELBOW,113526,0
5,-167.41159,-34.64624,3193.641,RIGHT_ELBOW,113526,0
6,-556.8227,-340.52606,3032.1313,LEFT_HAND,113526,0
7,-203.72353,-328.46234,3097.6436,RIGHT_HAND,113526,0
8,-363.83435,30.463564,3189.3027,TORSO,113526,0
9,-459.60892,-180.04997,3132.6145,LEFT_HIP,113526,0
10,-265.61002,-171.7166,3110.7063,RIGHT_HIP,113526,0
11,-451.52054,-636.8887,3157.4321,LEFT_KNEE,113526,0
12,-265.70047,-606.04236,3110.688,RIGHT_KNEE,113526,0
13,-381.4811,-1035.5657,3046.9697,LEFT_FOOT,113526,0
14,-259.0405,-1023.6101,3110.709,RIGHT_FOOT,113526,0
0,-367.95532,440.0641,3320.786,HEAD,113526,0
1,-366.61957,234.56769,3255.3716,NECK,113526,0
2,-518.75714,228.59235,3272.6309,LEFT_SHOULDER,113526,0
3,-214.482,240.54303,3238.1123,RIGHT_SHOULDER,113526,0
4,-549.9273,-71.68811,3180.7488,LEFT_ELBOW,113526,0
5,-167.82076,-36.57852,3197.202,RIGHT_ELBOW,113526,0
6,-551.8277,-345.59558,3032.752,LEFT_HAND,113526,0
7,-201.33914,-329.8641,3098.6213,RIGHT_HAND,113526,0
8,-366.22028,28.297176,3187.4785,TORSO,113526,0
9,-462.18497,-181.75812,3130.5176,LEFT_HIP,113526,0
10,-269.457,-174.18855,3108.6533,RIGHT_HIP,113526,0
11,-466.52737,-624.6599,3175.8909,LEFT_KNEE,113526,0
12,-269.52936,-608.5143,3108.6387,RIGHT_KNEE,113526,0
13,-368.01495,-1014.2,3035.8433,LEFT_FOOT,113526,0
14,-263.5348,-1026.0922,3108.6968,RIGHT_FOOT,113526,0
0,-365.4968,439.47046,3322.1338,HEAD,113526,0
1,-364.99844,233.81252,3255.127,NECK,113526,0
2,-517.6935,230.29367,3264.6543,LEFT_SHOULDER,113526,0
3,-212.30336,237.33134,3245.5996,RIGHT_SHOULDER,113526,0
4,-551.1536,-61.47986,3186.5298,LEFT_ELBOW,113526,0
5,-167.63103,-38.91652,3193.767,RIGHT_ELBOW,113526,0
6,-545.65845,-335.27426,3040.0986,LEFT_HAND,113526,0
7,-200.47762,-333.1477,3097.7886,RIGHT_HAND,113526,0
8,-364.5498,27.866604,3186.2534,TORSO,113526,0
9,-463.1616,-180.36214,3123.5608,LEFT_HIP,113526,0
10,-265.04074,-175.79648,3111.199,RIGHT_HIP,113526,0
11,-471.7989,-616.46265,3178.5496,LEFT_KNEE,113526,0
12,-265.09863,-610.1222,3111.1873,RIGHT_KNEE,113526,0
13,-337.77914,-998.791,3020.3025,LEFT_FOOT,113526,0
14,-259.70328,-1027.7083,3111.2715,RIGHT_FOOT,113526,0
0,-365.04398,442.20245,3321.7612,HEAD,113526,0
1,-363.11026,234.83868,3256.601,NECK,113526,0
2,-515.74457,229.63905,3267.7795,LEFT_SHOULDER,113526,0
3,-210.47601,240.03833,3245.4226,RIGHT_SHOULDER,113526,0
4,-551.30725,-56.13353,3187.3318,LEFT_ELBOW,113526,0
5,-167.62273,-41.312225,3193.1763,RIGHT_ELBOW,113526,0
6,-543.40094,-330.60925,3042.9895,LEFT_HAND,113526,0
7,-200.33096,-335.99692,3098.5066,RIGHT_HAND,113526,0
8,-361.04736,28.548862,3188.814,TORSO,113526,0
9,-459.32547,-181.15918,3128.3755,LEFT_HIP,113526,0
10,-258.64346,-174.32275,3113.6782,RIGHT_HIP,113526,0
11,-482.01065,-611.08606,3199.8096,LEFT_KNEE,113526,0
12,-258.68976,-608.6485,3113.6687,RIGHT_KNEE,113526,0
13,-323.36108,-994.4457,3029.0676,LEFT_FOOT,113526,0
14,-253.83395,-1026.2412,3113.7703,RIGHT_FOOT,113526,0
0,-364.54926,444.2021,3321.0884,HEAD,113526,0
1,-363.92712,236.6054,3258.28,NECK,113526,0
2,-516.24506,230.52173,3273.0576,LEFT_SHOULDER,113526,0
3,-211.60919,242.68907,3243.5024,RIGHT_SHOULDER,113526,0
4,-550.1292,-64.58313,3185.6614,LEFT_ELBOW,113526,0
5,-162.89491,-40.56746,3190.589,RIGHT_ELBOW,113526,0
6,-534.7211,-339.64728,3042.1892,LEFT_HAND,113526,0
7,-202.38683,-335.5816,3099.9114,RIGHT_HAND,113526,0
8,-362.05197,29.692677,3192.4255,TORSO,113526,0
9,-459.0026,-181.1672,3136.159,LEFT_HIP,113526,0
10,-261.35104,-173.27289,3116.9832,RIGHT_HIP,113526,0
11,-459.47333,-631.1449,3153.5532,LEFT_KNEE,113526,0
12,-261.3881,-607.59863,3116.9756,RIGHT_KNEE,113526,0
13,-359.2828,-1029.058,3042.9978,LEFT_FOOT,113526,0
14,-257.018,-1025.1967,3117.088,RIGHT_FOOT,113526,0
0,-364.03143,443.7028,3335.7773,HEAD,113526,0
1,-362.2818,238.31595,3267.23,NECK,113526,0
2,-515.0639,234.11472,3275.0378,LEFT_SHOULDER,113526,0
3,-209.49966,242.5172,3259.422,RIGHT_SHOULDER,113526,0
4,-550.50134,-56.56543,3188.9924,LEFT_ELBOW,113526,0
5,-161.01791,-39.423904,3195.4822,RIGHT_ELBOW,113526,0
6,-532.49506,-332.9736,3047.8416,LEFT_HAND,113526,0
7,-201.64862,-333.28094,3101.4973,RIGHT_HAND,113526,0
8,-360.26428,33.14646,3196.3125,TORSO,113526,0
9,-458.2905,-174.77406,3130.5078,LEFT_HIP,113526,0
10,-258.20303,-169.272,3120.2822,RIGHT_HIP,113526,0
11,-465.36108,-615.5354,3162.768,LEFT_KNEE,113526,0
12,-258.23267,-603.5978,3120.2761,RIGHT_KNEE,113526,0
13,-353.56992,-1002.1013,3030.3525,LEFT_FOOT,113526,0
14,-254.29982,-1021.20013,3120.394,RIGHT_FOOT,113526,0
0,-364.3142,447.7275,3343.086,HEAD,113526,0
1,-361.45718,242.88666,3272.7087,NECK,113526,0
2,-514.3035,238.02063,3281.0388,LEFT_SHOULDER,113526,0
3,-208.6108,247.75269,3264.3787,RIGHT_SHOULDER,113526,0
4,-548.75714,-63.77481,3192.494,LEFT_ELBOW,113526,0
5,-163.74431,-37.379242,3201.3545,RIGHT_ELBOW,113526,0
6,-528.962,-339.01132,3043.5488,LEFT_HAND,113526,0
7,-201.551,-331.0125,3105.447,RIGHT_HAND,113526,0
8,-358.99042,38.786926,3198.7458,TORSO,113526,0
9,-455.86493,-168.47545,3130.197,LEFT_HIP,113526,0
10,-257.18237,-162.15016,3119.369,RIGHT_HIP,113526,0
11,-461.4092,-604.50287,3171.8645,LEFT_KNEE,113526,0
12,-257.2061,-596.4759,3119.364,RIGHT_KNEE,113526,0
13,-358.2696,-990.8521,3041.6628,LEFT_FOOT,113526,0
14,-253.6668,-1014.0818,3119.484,RIGHT_FOOT,113526,0
0,-365.59583,448.65057,3347.251,HEAD,113526,0
1,-364.01553,244.75099,3275.3977,NECK,113526,0
2,-517.0197,240.35501,3281.604,LEFT_SHOULDER,113526,0
3,-211.0113,249.14697,3269.1914,RIGHT_SHOULDER,113526,0
4,-549.3652,-69.39615,3194.2485,LEFT_ELBOW,113526,0
5,-165.69902,-32.926697,3204.3306,RIGHT_ELBOW,113526,0
6,-526.9705,-345.3291,3044.1892,LEFT_HAND,113526,0
7,-202.43874,-326.80185,3108.6633,RIGHT_HAND,113526,0
8,-361.23584,41.23827,3199.778,TORSO,113526,0
9,-455.78915,-165.07094,3128.1067,LEFT_HIP,113526,0
10,-261.12314,-159.47797,3120.2102,RIGHT_HIP,113526,0
