joint,x,y,z,jointname,time
0,261.81866,218.85619,1458.5953,HEAD,114136
1,217.73737,-27.6512,1436.3452,NECK,114136
2,57.30388,-13.279633,1504.5442,LEFT_SHOULDER,114136
3,378.17084,-42.022766,1368.1462,RIGHT_SHOULDER,114136
4,23.388233,-186.48473,1586.5262,LEFT_ELBOW,114136
5,431.49573,-194.32399,1387.8578,RIGHT_ELBOW,114136
6,-33.0255,-443.7561,1429.7634,LEFT_HAND,114136
7,477.77414,-450.11322,1324.2822,RIGHT_HAND,114136
8,192.04994,-176.79887,1407.3472,TORSO,114136
9,108.096405,-320.7271,1403.1176,LEFT_HIP,114136
10,224.62863,-331.16602,1353.5807,RIGHT_HIP,114136
11,83.003296,-597.44525,1449.4536,LEFT_KNEE,114136
12,195.41966,-581.875,1376.8043,RIGHT_KNEE,114136
13,163.2875,-800.1844,1594.0702,LEFT_FOOT,114136
14,257.445,-778.1139,1478.9385,RIGHT_FOOT,114136
0,262.94473,217.56296,1465.8025,HEAD,114136
1,218.12827,-27.82988,1451.3099,NECK,114136
2,56.45958,-14.251892,1518.709,LEFT_SHOULDER,114136
3,379.79694,-41.407867,1383.9109,RIGHT_SHOULDER,114136
4,21.86414,-191.72957,1588.8601,LEFT_ELBOW,114136
5,419.69446,-203.23116,1412.3342,RIGHT_ELBOW,114136
6,-34.13838,-437.36575,1439.138,LEFT_HAND,114136
7,476.9025,-452.31866,1326.7776,RIGHT_HAND,114136
8,190.60013,-174.85875,1414.8988,TORSO,114136
9,107.205444,-317.1956,1401.7782,LEFT_HIP,114136
10,218.93854,-326.57965,1355.1971,RIGHT_HIP,114136
11,81.2688,-597.4783,1447.0774,LEFT_KNEE,114136
12,196.13847,-587.92926,1383.3595,RIGHT_KNEE,114136
13,160.08885,-800.9568,1600.0022,LEFT_FOOT,114136
14,249.29054,-784.8492,1486.9032,RIGHT_FOOT,114136
0,263.52527,217.1591,1475.6835,HEAD,114136
1,219.32434,-28.181442,1458.9912,NECK,114136
2,58.04242,-10.841995,1527.6569,LEFT_SHOULDER,114136
3,380.6063,-45.52089,1390.3256,RIGHT_SHOULDER,114136
4,20.73912,-191.1422,1597.7026,LEFT_ELBOW,114136
5,416.57706,-212.06834,1421.73,RIGHT_ELBOW,114136
6,-24.9376,-413.1083,1457.5422,LEFT_HAND,114136
7,468.19012,-456.26178,1330.4053,RIGHT_HAND,114136
8,188.32555,-173.0072,1422.7527,TORSO,114136
9,99.44362,-311.60992,1411.1578,LEFT_HIP,114136
10,215.20988,-324.05597,1361.8705,RIGHT_HIP,114136
11,80.535706,-599.04193,1452.3959,LEFT_KNEE,114136
12,200.55649,-585.5309,1392.681,RIGHT_KNEE,114136
13,158.9812,-805.618,1603.544,LEFT_FOOT,114136
14,243.4513,-787.3608,1499.3033,RIGHT_FOOT,114136
0,264.11963,215.88084,1485.3914,HEAD,114136
1,219.42708,-27.20874,1466.012,NECK,114136
2,60.12643,-7.1372986,1526.7145,LEFT_SHOULDER,114136
3,378.72772,-47.28018,1405.3094,RIGHT_SHOULDER,114136
4,23.339638,-185.41971,1598.1099,LEFT_ELBOW,114136
5,416.0258,-208.55327,1444.3572,RIGHT_ELBOW,114136
6,-30.605587,-415.6805,1458.3132,LEFT_HAND,114136
7,462.87143,-462.84326,1335.347,RIGHT_HAND,114136
8,186.48993,-169.3232,1426.566,TORSO,114136
9,99.80476,-304.66553,1407.6011,LEFT_HIP,114136
10,207.3008,-318.20978,1366.6392,RIGHT_HIP,114136
11,79.21143,-591.7715,1454.545,LEFT_KNEE,114136
12,209.86916,-582.4519,1394.8667,RIGHT_KNEE,114136
13,156.60385,-798.45807,1608.7118,LEFT_FOOT,114136
14,244.31357,-799.2392,1500.1544,RIGHT_FOOT,114136
0,264.69113,214.00287,1491.507,HEAD,114136
1,218.2074,-28.253723,1468.8702,NECK,114136
2,64.52979,-3.9855042,1520.4678,LEFT_SHOULDER,114136
3,371.88498,-52.521942,1417.2727,RIGHT_SHOULDER,114136
4,26.901886,-176.94402,1603.6538,LEFT_ELBOW,114136
5,413.92545,-213.52246,1451.2317,RIGHT_ELBOW,114136
6,-22.297302,-409.05237,1465.6377,LEFT_HAND,114136
7,464.54932,-467.75333,1339.8022,RIGHT_HAND,114136
8,183.93143,-168.38159,1432.6904,TORSO,114136
9,92.93044,-299.55164,1415.5562,LEFT_HIP,114136
10,206.3805,-317.4673,1377.4651,RIGHT_HIP,114136
11,89.299934,-570.00494,1453.6396,LEFT_KNEE,114136
12,219.92476,-566.0392,1406.4751,RIGHT_KNEE,114136
13,155.40147,-796.8512,1608.0287,LEFT_FOOT,114136
14,244.49516,-803.4423,1504.8181,RIGHT_FOOT,114136
0,264.4168,211.77003,1498.8678,HEAD,114136
1,217.58844,-31.652786,1462.7589,NECK,114136
2,68.33658,-2.6597595,1505.4269,LEFT_SHOULDER,114136
3,366.84027,-60.645813,1420.091,RIGHT_SHOULDER,114136
4,29.876392,-167.97665,1606.9016,LEFT_ELBOW,114136
5,411.5497,-219.06642,1454.6322,RIGHT_ELBOW,114136
6,-22.918686,-397.37177,1476.2484,LEFT_HAND,114136
7,461.5585,-478.6831,1340.6989,RIGHT_HAND,114136
8,182.0211,-170.63147,1432.7815,TORSO,114136
9,87.6602,-298.18915,1419.6119,LEFT_HIP,114136
10,205.24733,-321.03113,1385.9962,RIGHT_HIP,114136
11,83.784,-570.4489,1454.3591,LEFT_KNEE,114136
12,241.46526,-550.09735,1396.8424,RIGHT_KNEE,114136
13,154.70567,-791.23676,1604.6127,LEFT_FOOT,114136
14,245.50095,-807.12976,1507.171,RIGHT_FOOT,114136
0,264.08658,210.8043,1504.3198,HEAD,114136
1,216.06198,-34.15439,1460.2958,NECK,114136
2,67.44159,-3.1977692,1498.175,LEFT_SHOULDER,114136
3,364.68237,-65.11101,1422.4165,RIGHT_SHOULDER,114136
4,27.977459,-167.32767,1608.8373,LEFT_ELBOW,114136
5,411.3847,-222.43227,1456.0848,RIGHT_ELBOW,114136
6,-22.277687,-394.60388,1479.1168,LEFT_HAND,114136
7,458.73975,-478.00574,1345.624,RIGHT_HAND,114136
8,181.03711,-174.43707,1437.52,TORSO,114136
9,85.25827,-302.06512,1430.2288,LEFT_HIP,114136
10,206.7662,-327.3744,1399.2598,RIGHT_HIP,114136
11,82.27766,-568.14496,1454.452,LEFT_KNEE,114136
12,250.58102,-555.64777,1431.9252,RIGHT_KNEE,114136
13,153.60925,-785.0133,1602.4707,LEFT_FOOT,114136
14,248.65312,-814.98645,1504.672,RIGHT_FOOT,114136
0,262.50568,210.16927,1513.2645,HEAD,114136
1,215.96109,-34.867523,1465.5728,NECK,114136
2,65.36702,-2.907669,1498.1777,LEFT_SHOULDER,114136
3,366.55518,-66.82738,1432.9678,RIGHT_SHOULDER,114136
4,24.10767,-169.99957,1602.4294,LEFT_ELBOW,114136
5,413.8292,-224.54358,1465.2576,RIGHT_ELBOW,114136
6,-22.612907,-393.95023,1478.1829,LEFT_HAND,114136
7,460.50824,-478.91632,1354.9125,RIGHT_HAND,114136
8,181.27672,-175.3994,1443.1259,TORSO,114136
9,84.50948,-302.75574,1434.1205,LEFT_HIP,114136
10,208.67522,-329.1068,1407.2374,RIGHT_HIP,114136
11,79.991936,-568.6018,1452.5319,LEFT_KNEE,114136
12,246.99696,-560.0197,1420.4578,RIGHT_KNEE,114136
13,152.22209,-786.1927,1606.8021,LEFT_FOOT,114136
14,250.05557,-815.38776,1500.8673,RIGHT_FOOT,114136
0,259.30084,211.55997,1524.102,HEAD,114136
1,215.32704,-33.1808,1472.0155,NECK,114136
2,62.65849,-2.53508,1499.1238,LEFT_SHOULDER,114136
3,367.9956,-63.826523,1444.9072,RIGHT_SHOULDER,114136
4,19.82154,-174.5016,1594.5737,LEFT_ELBOW,114136
5,415.1715,-223.93901,1475.39,RIGHT_ELBOW,114136
6,-24.770306,-397.22757,1470.4692,LEFT_HAND,114136
7,465.68555,-480.54407,1364.7637,RIGHT_HAND,114136
8,182.36928,-175.01794,1446.7498,TORSO,114136
9,85.84422,-304.095,1432.7712,LEFT_HIP,114136
10,212.9788,-329.61517,1410.1968,RIGHT_HIP,114136
11,76.45492,-571.37085,1461.547,LEFT_KNEE,114136
12,233.4889,-592.9713,1402.1472,RIGHT_KNEE,114136
13,148.82684,-790.23883,1609.4313,LEFT_FOOT,114136
14,252.17903,-819.0333,1496.4905,RIGHT_FOOT,114136
0,257.84775,212.38336,1530.544,HEAD,114136
1,210.9644,-34.860764,1484.5317,NECK,114136
2,54.80134,-6.759613,1510.8187,LEFT_SHOULDER,114136
3,367.12744,-62.961914,1458.2448,RIGHT_SHOULDER,114136
4,16.9374,-177.82419,1590.8673,LEFT_ELBOW,114136
5,415.06738,-223.56842,1479.2064,RIGHT_ELBOW,114136
6,-28.06459,-401.70532,1465.3092,LEFT_HAND,114136
7,469.82214,-476.35742,1368.9121,RIGHT_HAND,114136
8,180.61658,-176.72664,1455.9011,TORSO,114136
9,84.12358,-306.68985,1438.4048,LEFT_HIP,114136
10,216.41393,-330.49518,1416.1362,RIGHT_HIP,114136
11,74.00458,-572.04395,1469.3431,LEFT_KNEE,114136
12,232.48508,-597.2949,1415.6152,RIGHT_KNEE,114136
13,147.89288,-793.7622,1612.1025,LEFT_FOOT,114136
14,256.41663,-821.18335,1499.389,RIGHT_FOOT,114136
0,259.01727,212.56068,1530.4573,HEAD,114136
1,208.23303,-32.16118,1486.4722,NECK,114136
2,57.673676,-6.2306366,1507.5409,LEFT_SHOULDER,114136
3,358.7924,-58.09172,1465.4034,RIGHT_SHOULDER,114136
4,13.240475,-180.85716,1584.314,LEFT_ELBOW,114136
5,411.59924,-221.45119,1479.6982,RIGHT_ELBOW,114136
6,-38.956207,-418.26596,1456.6934,LEFT_HAND,114136
7,477.73083,-471.25943,1367.38,RIGHT_HAND,114136
8,179.52045,-177.06148,1459.6265,TORSO,114136
9,83.52275,-310.3734,1442.1964,LEFT_HIP,114136
10,218.09297,-333.55017,1423.3651,RIGHT_HIP,114136
11,76.14502,-569.43134,1476.4242,LEFT_KNEE,114136
12,238.2444,-602.1192,1422.3933,RIGHT_KNEE,114136
13,147.99573,-794.5509,1612.0282,LEFT_FOOT,114136
14,259.87546,-827.2012,1506.5302,RIGHT_FOOT,114136
0,259.34372,212.74057,1531.0984,HEAD,114136
1,209.26912,-32.195786,1484.8612,NECK,114136
2,57.69242,-5.6184845,1501.5907,LEFT_SHOULDER,114136
3,360.84583,-58.773087,1468.1317,RIGHT_SHOULDER,114136
4,10.183247,-174.29039,1557.953,LEFT_ELBOW,114136
5,410.44125,-225.17561,1487.6787,RIGHT_ELBOW,114136
6,-40.43755,-426.18106,1443.9344,LEFT_HAND,114136
7,486.35077,-468.03363,1359.9153,RIGHT_HAND,114136
8,181.11168,-176.71333,1459.33,TORSO,114136
9,84.5296,-309.2334,1441.3507,LEFT_HIP,114136
10,221.37888,-333.2284,1426.2467,RIGHT_HIP,114136
11,73.206985,-570.3865,1482.515,LEFT_KNEE,114136
12,245.79451,-633.25867,1423.259,RIGHT_KNEE,114136
13,141.50037,-794.8901,1617.9163,LEFT_FOOT,114136
14,272.34137,-905.87634,1516.86,RIGHT_FOOT,114136
0,259.27893,213.12021,1532.2002,HEAD,114136
1,208.9938,-34.444305,1484.1792,NECK,114136
2,56.279755,-7.2391663,1494.8269,LEFT_SHOULDER,114136
3,361.70786,-61.649445,1473.5315,RIGHT_SHOULDER,114136
4,9.171494,-176.88812,1556.8479,LEFT_ELBOW,114136
5,408.2685,-231.45488,1490.3911,RIGHT_ELBOW,114136
6,-38.171265,-427.70612,1430.3955,LEFT_HAND,114136
7,501.11847,-464.56238,1349.4463,RIGHT_HAND,114136
8,181.67047,-178.14587,1459.4573,TORSO,114136
9,83.837776,-309.28662,1439.6515,LEFT_HIP,114136
10,224.8565,-334.40826,1429.8192,RIGHT_HIP,114136
11,70.283,-569.93115,1488.307,LEFT_KNEE,114136
12,245.72847,-600.7849,1419.9368,RIGHT_KNEE,114136
13,138.80783,-796.6574,1621.1809,LEFT_FOOT,114136
14,270.58572,-837.4014,1504.9474,RIGHT_FOOT,114136
0,258.89783,213.61499,1533.1302,HEAD,114136
1,208.53271,-35.71512,1482.9674,NECK,114136
2,53.410404,-38.321915,1501.0404,LEFT_SHOULDER,114136
3,363.65506,-33.108322,1464.8944,RIGHT_SHOULDER,114136
4,6.4600525,-207.66827,1565.3134,LEFT_ELBOW,114136
5,410.7241,-203.44313,1481.7639,RIGHT_ELBOW,114136
6,-36.365177,-460.30258,1439.1838,LEFT_HAND,114136
7,513.3722,-423.06088,1326.478,RIGHT_HAND,114136
8,206.43492,-192.05287,1442.4121,TORSO,114136
9,87.709015,-350.35052,1415.445,LEFT_HIP,114136
10,320.96524,-346.43073,1388.2687,RIGHT_HIP,114136
11,75.17481,-609.1522,1471.1033,LEFT_KNEE,114136
12,242.55692,-567.5233,1439.0504,RIGHT_KNEE,114136
13,145.33162,-838.33997,1595.8552,LEFT_FOOT,114136
14,267.45245,-800.9837,1535.5248,RIGHT_FOOT,114136
0,258.66885,213.27916,1534.0239,HEAD,114136
1,208.99713,-35.984634,1484.8806,NECK,114136
2,52.400967,-39.529175,1504.6666,LEFT_SHOULDER,114136
3,365.5933,-32.440094,1465.0946,RIGHT_SHOULDER,114136
4,5.9845963,-211.8846,1563.649,LEFT_ELBOW,114136
5,413.2612,-202.29482,1483.9563,RIGHT_ELBOW,114136
6,-37.38381,-472.59473,1430.1423,LEFT_HAND,114136
7,524.34656,-401.79883,1315.4995,RIGHT_HAND,114136
8,207.28401,-192.30727,1443.3177,TORSO,114136
9,87.1817,-351.30963,1416.7134,LEFT_HIP,114136
10,323.9601,-345.95016,1386.7964,RIGHT_HIP,114136
11,66.67288,-618.6466,1445.4606,LEFT_KNEE,114136
12,233.66302,-627.14404,1444.8888,RIGHT_KNEE,114136
13,152.07797,-838.9703,1595.9912,LEFT_FOOT,114136
14,259.2501,-891.3918,1560.1349,RIGHT_FOOT,114136
0,258.75156,213.51453,1534.2502,HEAD,114136
1,211.32693,-40.178818,1484.7821,NECK,114136
2,53.621986,-42.898315,1505.5798,LEFT_SHOULDER,114136
3,369.0319,-37.45932,1463.9844,RIGHT_SHOULDER,114136
4,5.2157288,-217.0654,1563.4935,LEFT_ELBOW,114136
5,422.01248,-207.66849,1480.8765,RIGHT_ELBOW,114136
6,-36.815342,-480.23727,1428.1034,LEFT_HAND,114136
7,532.9351,-380.71274,1305.7073,RIGHT_HAND,114136
8,208.60504,-194.74356,1443.9318,TORSO,114136
9,87.814926,-351.3443,1418.652,LEFT_HIP,114136
10,323.95135,-347.2723,1387.5109,RIGHT_HIP,114136
11,71.32706,-611.94977,1463.7572,LEFT_KNEE,114136
12,247.06064,-632.819,1443.5524,RIGHT_KNEE,114136
13,154.14717,-837.6562,1594.1472,LEFT_FOOT,114136
14,268.3156,-896.4175,1561.108,RIGHT_FOOT,114136
0,259.73227,213.62111,1532.3197,HEAD,114136
1,205.08386,-39.169434,1461.083,NECK,114136
2,46.4451,-41.720474,1470.5387,LEFT_SHOULDER,114136
3,363.72263,-36.618393,1451.6273,RIGHT_SHOULDER,114136
4,8.928951,-215.7522,1568.5737,LEFT_ELBOW,114136
5,431.79706,-206.60486,1456.5825,RIGHT_ELBOW,114136
6,-34.309498,-478.39023,1437.4655,LEFT_HAND,114136
7,541.14404,-363.7879,1281.5756,RIGHT_HAND,114136
8,205.93297,-194.48743,1433.4254,TORSO,114136
9,87.65782,-351.721,1412.8683,LEFT_HIP,114136
10,325.9063,-347.88983,1398.6674,RIGHT_HIP,114136
11,71.04446,-611.80396,1454.3986,LEFT_KNEE,114136
12,259.73346,-637.0008,1449.5776,RIGHT_KNEE,114136
13,157.93408,-839.05133,1589.9303,LEFT_FOOT,114136
14,280.25986,-901.3442,1565.4448,RIGHT_FOOT,114136
0,260.9355,213.43166,1530.9293,HEAD,114136
1,203.69913,-39.08113,1453.6763,NECK,114136
2,45.65137,-42.0858,1461.8505,LEFT_SHOULDER,114136
3,361.7469,-36.07646,1445.5021,RIGHT_SHOULDER,114136
4,8.9977,-216.8236,1573.1047,LEFT_ELBOW,114136
5,435.81342,-199.0772,1439.8091,RIGHT_ELBOW,114136
6,-31.560371,-475.5996,1439.0,LEFT_HAND,114136
7,558.34094,-354.00174,1257.0516,RIGHT_HAND,114136
8,205.44827,-194.11464,1430.5085,TORSO,114136
9,89.16524,-351.3921,1413.4454,LEFT_HIP,114136
10,325.22958,-346.90424,1401.2362,RIGHT_HIP,114136
11,71.4896,-611.469,1452.0614,LEFT_KNEE,114136
12,267.40097,-638.62915,1446.7302,RIGHT_KNEE,114136
13,159.85039,-840.3868,1585.5717,LEFT_FOOT,114136
14,283.18164,-901.75244,1565.9167,RIGHT_FOOT,114136
0,262.17276,213.4397,1529.9121,HEAD,114136
1,206.2252,-37.436493,1460.5793,NECK,114136
2,49.227806,-40.681442,1478.5979,LEFT_SHOULDER,114136
3,363.2226,-34.191544,1442.5608,RIGHT_SHOULDER,114136
4,8.444061,-215.45361,1568.0212,LEFT_ELBOW,114136
5,440.72925,-199.02682,1435.585,RIGHT_ELBOW,114136
6,-29.554127,-479.45752,1435.448,LEFT_HAND,114136
7,571.06824,-344.4624,1245.8707,RIGHT_HAND,114136
8,206.88797,-192.34384,1438.4569,TORSO,114136
9,92.8641,-349.62164,1429.4971,LEFT_HIP,114136
10,322.2374,-344.88074,1403.1719,RIGHT_HIP,114136
11,74.46874,-614.6688,1454.6663,LEFT_KNEE,114136
12,274.73138,-639.80005,1439.5209,RIGHT_KNEE,114136
13,163.01564,-836.71,1587.4244,LEFT_FOOT,114136
14,286.59738,-902.0189,1561.275,RIGHT_FOOT,114136
0,264.3752,213.37997,1528.8217,HEAD,114136
1,207.53864,-38.18567,1463.143,NECK,114136
2,50.2452,-42.750824,1487.5184,LEFT_SHOULDER,114136
3,364.8321,-33.620514,1438.7675,RIGHT_SHOULDER,114136
4,8.060776,-218.66154,1572.593,LEFT_ELBOW,114136
5,444.2772,-192.58514,1427.7716,RIGHT_ELBOW,114136
6,-28.388062,-476.74603,1437.3707,LEFT_HAND,114136
7,584.1965,-333.89612,1228.5981,RIGHT_HAND,114136
8,208.90749,-191.11047,1443.3354,TORSO,114136
9,98.92174,-347.26715,1440.7844,LEFT_HIP,114136
10,321.63092,-340.8034,1406.2715,RIGHT_HIP,114136
11,78.46752,-613.9962,1455.8733,LEFT_KNEE,114136
12,281.0521,-637.7036,1433.3705,RIGHT_KNEE,114136
13,165.96579,-835.4074,1589.5486,LEFT_FOOT,114136
14,288.73132,-902.7079,1549.1918,RIGHT_FOOT,114136
0,270.513,212.58908,1520.0662,HEAD,114136
1,207.09229,-37.053696,1455.4751,NECK,114136
2,49.768326,-42.115967,1479.9775,LEFT_SHOULDER,114136
3,364.41623,-31.991425,1430.9727,RIGHT_SHOULDER,114136
4,8.470837,-219.01566,1577.5267,LEFT_ELBOW,114136
5,447.45676,-180.32877,1412.7795,RIGHT_ELBOW,114136
6,-26.497768,-473.98993,1437.1199,LEFT_HAND,114136
7,590.4077,-329.54538,1218.2158,RIGHT_HAND,114136
8,209.60204,-190.77177,1439.8309,TORSO,114136
9,100.50166,-348.08118,1441.5695,LEFT_HIP,114136
10,323.72192,-340.89853,1406.8041,RIGHT_HIP,114136
11,80.205,-615.14276,1455.315,LEFT_KNEE,114136
12,286.76337,-638.61017,1432.7637,RIGHT_KNEE,114136
13,167.58331,-838.6192,1588.0044,LEFT_FOOT,114136
14,291.8663,-903.9669,1548.4839,RIGHT_FOOT,114136
0,276.62106,211.90834,1505.822,HEAD,114136
1,207.69006,-35.32486,1458.014,NECK,114136
2,51.52686,-41.266724,1484.0883,LEFT_SHOULDER,114136
3,363.85327,-29.382996,1431.9398,RIGHT_SHOULDER,114136
4,9.101044,-216.84406,1577.0955,LEFT_ELBOW,114136
5,449.0255,-176.1005,1403.9274,RIGHT_ELBOW,114136
6,-27.09814,-470.13593,1434.2994,LEFT_HAND,114136
7,595.5784,-324.8167,1211.1342,RIGHT_HAND,114136
8,210.75403,-189.78207,1441.1664,TORSO,114136
9,102.28232,-348.48312,1442.9415,LEFT_HIP,114136
10,325.35367,-339.99545,1405.6959,RIGHT_HIP,114136
11,81.24185,-616.973,1458.0948,LEFT_KNEE,114136
12,291.5116,-637.9342,1431.4568,RIGHT_KNEE,114136
13,168.66568,-842.5282,1587.3301,LEFT_FOOT,114136
14,294.45734,-903.448,1546.5079,RIGHT_FOOT,114136
0,280.37817,211.67091,1497.288,HEAD,114136
1,209.39337,-33.06143,1451.4688,NECK,114136
2,54.788925,-38.65999,1480.7377,LEFT_SHOULDER,114136
3,363.99783,-27.462875,1422.1998,RIGHT_SHOULDER,114136
4,10.201675,-212.49503,1574.536,LEFT_ELBOW,114136
5,448.60956,-176.55582,1370.396,RIGHT_ELBOW,114136
6,-25.447346,-454.58026,1437.0896,LEFT_HAND,114136
7,596.6349,-318.10785,1207.4458,RIGHT_HAND,114136
8,212.31175,-186.55614,1437.5237,TORSO,114136
9,103.75651,-344.08752,1444.6823,LEFT_HIP,114136
10,326.70374,-336.01416,1402.475,RIGHT_HIP,114136
11,83.416626,-614.0111,1461.8713,LEFT_KNEE,114136
12,295.4185,-634.16064,1429.6119,RIGHT_KNEE,114136
13,169.39378,-842.637,1587.3901,LEFT_FOOT,114136
14,296.95227,-899.8673,1544.3657,RIGHT_FOOT,114136
0,287.05054,211.6017,1484.5074,HEAD,114136
1,211.20027,-31.382019,1447.789,NECK,114136
2,56.504555,-36.69464,1482.0531,LEFT_SHOULDER,114136
3,365.896,-26.069397,1413.5248,RIGHT_SHOULDER,114136
4,11.080479,-209.6527,1572.9934,LEFT_ELBOW,114136
5,454.9555,-177.71504,1351.8225,RIGHT_ELBOW,114136
6,-28.821964,-449.23065,1437.6343,LEFT_HAND,114136
7,599.9374,-314.53705,1204.8298,RIGHT_HAND,114136
8,213.63962,-183.56328,1435.2065,TORSO,114136
9,104.300095,-339.58328,1447.3826,LEFT_HIP,114136
10,327.85782,-331.9058,1397.8657,RIGHT_HIP,114136
11,75.139046,-592.94525,1477.8279,LEFT_KNEE,114136
12,299.4665,-629.6748,1429.0355,RIGHT_KNEE,114136
13,168.79022,-845.0709,1587.8823,LEFT_FOOT,114136
14,301.19623,-897.0862,1539.0752,RIGHT_FOOT,114136
0,300.594,211.54572,1466.3385,HEAD,114136
1,214.1198,-29.799728,1448.0637,NECK,114136
2,58.872616,-33.07657,1483.5059,LEFT_SHOULDER,114136
3,369.36697,-26.522888,1412.6216,RIGHT_SHOULDER,114136
4,12.602489,-204.5542,1570.6437,LEFT_ELBOW,114136
5,459.63565,-176.74681,1345.6969,RIGHT_ELBOW,114136
6,-28.753094,-449.52258,1437.1626,LEFT_HAND,114136
7,604.3141,-312.96667,1204.8053,RIGHT_HAND,114136
8,214.18256,-177.9584,1434.6404,TORSO,114136
9,98.529915,-328.5595,1447.6343,LEFT_HIP,114136
10,329.96072,-323.67465,1394.7998,RIGHT_HIP,114136
11,77.958176,-564.2664,1461.3853,LEFT_KNEE,114136
12,304.19525,-621.3182,1428.3723,RIGHT_KNEE,114136
13,164.81378,-851.8347,1582.7458,LEFT_FOOT,114136
14,304.21286,-888.6218,1538.4296,RIGHT_FOOT,114136
0,311.2848,208.43088,1447.5929,HEAD,114136
1,221.2781,-23.396713,1449.3542,NECK,114136
2,61.901203,-26.14267,1487.6401,LEFT_SHOULDER,114136
3,380.655,-20.650757,1411.0684,RIGHT_SHOULDER,114136
4,10.560513,-205.19182,1563.5844,LEFT_ELBOW,114136
5,468.72937,-168.96973,1344.5144,RIGHT_ELBOW,114136
6,-30.19173,-450.4049,1431.7618,LEFT_HAND,114136
7,607.23846,-301.9972,1207.273,RIGHT_HAND,114136
8,218.80878,-165.12038,1428.9102,TORSO,114136
9,96.48701,-308.909,1437.2573,LEFT_HIP,114136
10,336.1919,-304.77905,1379.6748,RIGHT_HIP,114136
