joint,x,y,z,jointname,time,voiceover
12,-408.35077,-663.3783,3164.6567,RIGHT_KNEE,11220,0
13,-545.3885,-1066.8258,3293.8933,LEFT_FOOT,11220,0
14,-404.12704,-1053.9163,3175.0632,RIGHT_FOOT,11220,0
0,-495.48434,421.32312,3332.8787,HEAD,11220,0
1,-511.7347,146.57228,3242.3638,NECK,11220,0
2,-654.74817,141.2208,3250.3933,LEFT_SHOULDER,11220,0
3,-368.72125,151.92377,3234.3342,RIGHT_SHOULDER,11220,0
4,-690.184,-110.39824,3298.1025,LEFT_ELBOW,11220,0
5,-321.30713,-104.953186,3226.261,RIGHT_ELBOW,11220,0
6,-734.14435,-385.38995,3176.1777,LEFT_HAND,11220,0
7,-312.02808,-336.76044,3119.568,RIGHT_HAND,11220,0
8,-505.38687,-57.648407,3219.3162,TORSO,11220,0
9,-582.7603,-265.0019,3200.969,LEFT_HIP,11220,0
10,-415.31772,-258.73627,3191.568,RIGHT_HIP,11220,0
11,-577.2707,-702.0951,3198.746,LEFT_KNEE,11220,0
12,-407.9957,-664.67847,3169.517,RIGHT_KNEE,11220,0
13,-545.1624,-1065.259,3291.452,LEFT_FOOT,11220,0
14,-402.75137,-1054.7424,3179.466,RIGHT_FOOT,11220,0
0,-495.91855,420.74283,3333.7207,HEAD,11220,0
1,-508.28046,144.12534,3237.2344,NECK,11220,0
2,-650.41437,139.12044,3246.587,LEFT_SHOULDER,11220,0
3,-366.14658,149.13023,3227.8818,RIGHT_SHOULDER,11220,0
4,-692.33356,-112.44588,3301.3237,LEFT_ELBOW,11220,0
5,-321.5953,-105.180084,3228.3484,RIGHT_ELBOW,11220,0
6,-735.1856,-376.12988,3190.0618,LEFT_HAND,11220,0
7,-307.7933,-341.156,3102.2856,RIGHT_HAND,11220,0
8,-502.47354,-59.779953,3216.367,TORSO,11220,0
9,-580.53625,-266.63852,3201.0183,LEFT_HIP,11220,0
10,-412.79694,-260.73196,3189.9807,RIGHT_HIP,11220,0
11,-575.5365,-702.37305,3198.314,LEFT_KNEE,11220,0
12,-407.35767,-666.61536,3170.7605,RIGHT_KNEE,11220,0
13,-545.27527,-1064.5107,3292.3594,LEFT_FOOT,11220,0
14,-401.91025,-1055.1509,3181.208,RIGHT_FOOT,11220,0
0,-503.05795,423.409,3342.1985,HEAD,11220,0
1,-510.8922,142.58781,3242.4172,NECK,11220,0
2,-656.3471,136.82593,3248.2495,LEFT_SHOULDER,11220,0
3,-365.43738,148.3497,3236.585,RIGHT_SHOULDER,11220,0
4,-694.9791,-117.77176,3303.4658,LEFT_ELBOW,11220,0
5,-320.743,-105.06746,3240.2627,RIGHT_ELBOW,11220,0
6,-748.51337,-371.84894,3181.663,LEFT_HAND,11220,0
7,-309.49814,-333.31375,3103.1226,RIGHT_HAND,11220,0
8,-503.6904,-60.910824,3220.9858,TORSO,11220,0
9,-582.36005,-267.8111,3202.9976,LEFT_HIP,11220,0
10,-410.6171,-261.00784,3196.1113,RIGHT_HIP,11220,0
11,-572.9284,-704.8275,3201.5247,LEFT_KNEE,11220,0
12,-406.26666,-676.0384,3173.904,RIGHT_KNEE,11220,0
13,-545.801,-1069.0996,3290.3848,LEFT_FOOT,11220,0
14,-403.75983,-1050.7056,3177.034,RIGHT_FOOT,11220,0
0,-501.59647,422.56302,3340.3633,HEAD,11220,0
1,-512.80743,143.0575,3244.587,NECK,11220,0
2,-658.2421,136.35095,3251.4304,LEFT_SHOULDER,11220,0
3,-367.37283,149.76404,3237.7434,RIGHT_SHOULDER,11220,0
4,-695.30316,-119.50391,3307.272,LEFT_ELBOW,11220,0
5,-318.64716,-106.822754,3236.2754,RIGHT_ELBOW,11220,0
6,-736.48047,-370.4425,3182.9312,LEFT_HAND,11220,0
7,-288.46014,-335.83664,3141.3315,RIGHT_HAND,11220,0
8,-504.56314,-58.869465,3221.905,TORSO,11220,0
9,-583.13043,-264.79965,3203.308,LEFT_HIP,11220,0
10,-409.50717,-256.7932,3195.1382,RIGHT_HIP,11220,0
11,-572.79456,-698.4783,3200.5613,LEFT_KNEE,11220,0
12,-405.7538,-671.00745,3172.0125,RIGHT_KNEE,11220,0
13,-545.54767,-1071.2666,3289.135,LEFT_FOOT,11220,0
14,-405.7951,-1052.782,3177.222,RIGHT_FOOT,11220,0
0,-503.2849,422.5678,3342.3333,HEAD,11221,0
1,-514.4271,147.42729,3252.5378,NECK,11221,0
2,-658.8124,140.0797,3257.7024,LEFT_SHOULDER,11221,0
3,-370.04184,154.7749,3247.3733,RIGHT_SHOULDER,11221,0
4,-694.3003,-116.68715,3312.7627,LEFT_ELBOW,11221,0
5,-319.1824,-106.61035,3234.735,RIGHT_ELBOW,11221,0
6,-733.02374,-362.38132,3186.662,LEFT_HAND,11221,0
7,-286.51828,-346.31183,3138.3896,RIGHT_HAND,11221,0
8,-505.44992,-49.17654,3223.8054,TORSO,11221,0
9,-586.26483,-250.3498,3198.285,LEFT_HIP,11221,0
10,-406.68063,-241.21097,3191.861,RIGHT_HIP,11221,0
11,-570.72217,-679.48157,3193.5095,LEFT_KNEE,11221,0
12,-404.79697,-673.7666,3173.1042,RIGHT_KNEE,11221,0
13,-546.9369,-1068.5845,3272.9346,LEFT_FOOT,11221,0
14,-405.87454,-1060.6178,3182.078,RIGHT_FOOT,11221,0
0,-502.07016,422.3004,3341.415,HEAD,11221,0
1,-511.1477,147.58372,3248.807,NECK,11221,0
2,-653.1481,140.68033,3256.9578,LEFT_SHOULDER,11221,0
3,-369.14734,154.48712,3240.656,RIGHT_SHOULDER,11221,0
4,-693.3811,-114.4111,3314.658,LEFT_ELBOW,11221,0
5,-319.67676,-103.108246,3232.5618,RIGHT_ELBOW,11221,0
6,-735.6693,-347.86273,3179.5806,LEFT_HAND,11221,0
7,-286.35117,-326.97992,3122.1814,RIGHT_HAND,11221,0
8,-503.2143,-46.877182,3222.3198,TORSO,11221,0
9,-585.8217,-245.73976,3201.0298,LEFT_HIP,11221,0
10,-404.74002,-236.93642,3190.6357,RIGHT_HIP,11221,0
11,-573.06476,-675.66003,3192.8853,LEFT_KNEE,11221,0
12,-403.0517,-677.71277,3174.801,RIGHT_KNEE,11221,0
13,-547.8311,-1059.8307,3272.2183,LEFT_FOOT,11221,0
14,-407.53146,-1072.9916,3199.846,RIGHT_FOOT,11221,0
0,-500.95135,422.5425,3340.5615,HEAD,11221,0
1,-509.87173,148.2829,3247.6252,NECK,11221,0
2,-650.42816,141.22055,3257.655,LEFT_SHOULDER,11221,0
3,-369.3153,155.34526,3237.5955,RIGHT_SHOULDER,11221,0
4,-692.9194,-113.98143,3315.3496,LEFT_ELBOW,11221,0
5,-319.71765,-99.327286,3233.9314,RIGHT_ELBOW,11221,0
6,-730.7597,-356.11444,3177.243,LEFT_HAND,11221,0
7,-286.8656,-336.6701,3134.586,RIGHT_HAND,11221,0
8,-502.001,-44.704887,3222.0352,TORSO,11221,0
9,-584.87823,-242.25238,3202.9207,LEFT_HIP,11221,0
10,-403.38235,-233.13298,3189.9695,RIGHT_HIP,11221,0
11,-574.28,-673.10944,3191.7,LEFT_KNEE,11221,0
12,-402.3895,-679.27844,3175.4968,RIGHT_KNEE,11221,0
13,-548.8068,-1056.1685,3272.4207,LEFT_FOOT,11221,0
14,-406.47223,-1073.3418,3202.6624,RIGHT_FOOT,11221,0
0,-500.4631,422.04813,3340.3967,HEAD,11221,0
1,-510.90677,148.4596,3250.8484,NECK,11221,0
2,-652.40875,140.88322,3260.9355,LEFT_SHOULDER,11221,0
3,-369.40475,156.03598,3240.7612,RIGHT_SHOULDER,11221,0
4,-694.4044,-115.97444,3315.3083,LEFT_ELBOW,11221,0
5,-320.8645,-88.19484,3233.0513,RIGHT_ELBOW,11221,0
