joint,x,y,z,jointname,time,voiceover
5,248.15976,-47.384003,3110.537,RIGHT_ELBOW,114331,1
6,-88.10739,-320.1275,2999.8826,LEFT_HAND,114331,0
7,277.8186,-326.69885,3030.2073,RIGHT_HAND,114331,0
8,54.653572,1.064225,3061.89,TORSO,114331,0
9,-25.683374,-204.1661,3053.2544,LEFT_HIP,114331,0
10,151.394,-196.09378,3041.442,RIGHT_HIP,114331,0
11,-43.61353,-601.6365,2942.563,LEFT_KNEE,114331,0
12,159.7608,-607.5135,3006.6565,RIGHT_KNEE,114331,0
13,-56.366337,-981.9702,2858.0957,LEFT_FOOT,114331,0
14,158.81361,-997.4564,3079.1208,RIGHT_FOOT,114331,0
0,45.436398,449.7199,3143.9646,HEAD,114331,0
1,53.307602,193.41916,3097.021,NECK,114331,0
2,-91.14807,188.16997,3100.6162,LEFT_SHOULDER,114331,0
3,197.76328,198.66835,3093.4258,RIGHT_SHOULDER,114331,0
4,-112.72827,-53.639725,3087.386,LEFT_ELBOW,114331,0
5,263.45386,-59.621902,3132.783,RIGHT_ELBOW,114331,0
6,-86.86204,-316.7215,3000.7285,LEFT_HAND,114331,0
7,292.4634,-335.54156,3048.94,RIGHT_HAND,114331,0
8,59.96477,-5.203205,3074.5051,TORSO,114331,0
9,-21.317955,-207.0211,3054.178,LEFT_HIP,114331,0
10,154.56183,-200.63002,3049.8005,RIGHT_HIP,114331,0
11,-42.10737,-600.40326,2948.3752,LEFT_KNEE,114331,0
12,160.739,-613.6429,3016.8472,RIGHT_KNEE,114331,0
13,-42.972687,-983.4034,2888.3057,LEFT_FOOT,114331,0
14,159.17867,-1003.4574,3082.1846,RIGHT_FOOT,114331,0
0,49.709385,452.63885,3152.509,HEAD,114331,0
1,52.7584,194.99254,3104.4854,NECK,114331,0
2,-91.94732,189.39545,3099.4482,LEFT_SHOULDER,114331,0
3,197.46413,200.58961,3109.5225,RIGHT_SHOULDER,114331,0
4,-108.71695,-55.966034,3090.3901,LEFT_ELBOW,114331,0
5,267.41995,-59.195267,3151.0999,RIGHT_ELBOW,114331,0
6,-111.16463,-327.60208,2991.8762,LEFT_HAND,114331,0
7,313.33557,-320.74976,3051.1301,RIGHT_HAND,114331,0
8,61.22969,-4.696601,3083.0132,TORSO,114331,0
9,-20.416254,-207.87138,3058.404,LEFT_HIP,114331,0
10,159.8182,-200.90009,3064.678,RIGHT_HIP,114331,0
11,-42.513016,-607.44507,2969.373,LEFT_KNEE,114331,0
12,165.42354,-618.30634,3034.3484,RIGHT_KNEE,114331,0
13,-41.377716,-982.00146,2910.1277,LEFT_FOOT,114331,0
14,158.61963,-1005.47546,3081.1443,RIGHT_FOOT,114331,0
0,49.783607,453.04648,3153.6875,HEAD,114331,0
1,50.99432,198.21996,3113.4526,NECK,114331,0
2,-92.44711,192.96423,3102.3796,LEFT_SHOULDER,114331,0
3,194.43576,203.47566,3124.5256,RIGHT_SHOULDER,114331,0
4,-115.43939,-51.165665,3129.1414,LEFT_ELBOW,114331,0
5,266.70255,-49.90561,3171.562,RIGHT_ELBOW,114331,0
6,-78.90335,-284.19098,3015.9587,LEFT_HAND,114331,0
7,325.90738,-304.2275,3082.8167,RIGHT_HAND,114331,0
8,60.115433,-2.3927324,3090.5166,TORSO,114331,0
9,-23.33051,-206.3971,3060.4348,LEFT_HIP,114331,0
10,161.8036,-199.61375,3074.7263,RIGHT_HIP,114331,0
11,-40.93044,-608.2916,2978.7551,LEFT_KNEE,114331,0
12,168.61642,-622.97723,3046.7773,RIGHT_KNEE,114331,0
13,-48.03814,-1000.2276,2976.3398,LEFT_FOOT,114331,0
14,158.40764,-1011.52844,3082.6526,RIGHT_FOOT,114331,0
0,51.77752,452.70914,3166.1653,HEAD,114331,0
1,53.077263,199.60524,3118.8757,NECK,114331,0
2,-89.04454,196.00262,3106.6064,LEFT_SHOULDER,114331,0
3,195.19908,203.20786,3131.145,RIGHT_SHOULDER,114331,0
4,-122.306076,-29.33052,3136.2527,LEFT_ELBOW,114331,0
5,266.36713,-38.479187,3186.355,RIGHT_ELBOW,114331,0
6,-76.497894,-287.77692,3013.8044,LEFT_HAND,114331,0
7,322.27545,-309.2508,3095.7937,RIGHT_HAND,114331,0
8,60.25619,-0.08161873,3094.353,TORSO,114331,0
9,-25.023735,-202.1122,3061.8484,LEFT_HIP,114331,0
10,159.89397,-197.42476,3077.8123,RIGHT_HIP,114331,0
11,-37.999203,-607.2961,2982.2063,LEFT_KNEE,114331,0
12,171.52216,-621.97577,3058.5818,RIGHT_KNEE,114331,0
13,-42.588547,-1011.0625,3014.2432,LEFT_FOOT,114331,0
14,158.13167,-1014.8071,3087.461,RIGHT_FOOT,114331,0
0,59.109604,445.41153,3187.4417,HEAD,114331,0
1,59.096935,189.33041,3133.6614,NECK,114331,0
2,-86.31307,188.76178,3116.6282,LEFT_SHOULDER,114331,0
3,204.50694,189.89906,3150.6946,RIGHT_SHOULDER,114331,0
4,-120.11351,-47.07936,3139.9365,LEFT_ELBOW,114331,0
5,273.34085,-44.481827,3206.6,RIGHT_ELBOW,114331,0
6,-108.6172,-299.0786,2973.986,LEFT_HAND,114331,0
7,346.80893,-321.3258,3106.2195,RIGHT_HAND,114331,0
8,63.227142,-5.7788625,3104.9165,TORSO,114331,0
9,-25.815165,-201.2525,3065.2576,LEFT_HIP,114331,0
10,160.52986,-200.52379,3087.0857,RIGHT_HIP,114331,0
11,-39.21663,-630.37366,2991.917,LEFT_KNEE,114331,0
12,169.28455,-626.0188,3069.3845,RIGHT_KNEE,114331,0
13,-42.381096,-1016.44617,3027.7844,LEFT_FOOT,114331,0
14,157.75237,-1016.93164,3095.123,RIGHT_FOOT,114331,0
0,64.174866,444.0265,3196.1677,HEAD,114331,0
1,58.089016,189.5851,3137.7693,NECK,114331,0
2,-85.27406,185.79791,3137.3916,LEFT_SHOULDER,114331,0
3,201.45209,193.37228,3138.147,RIGHT_SHOULDER,114331,0
4,-123.099976,-51.31346,3145.8184,LEFT_ELBOW,114331,0
5,272.56458,-41.431244,3203.1353,RIGHT_ELBOW,114331,0
6,-105.11508,-318.79626,2990.6492,LEFT_HAND,114331,0
7,348.21884,-321.28116,3108.3088,RIGHT_HAND,114331,0
8,63.40075,-9.3926735,3116.762,TORSO,114331,0
9,-22.34184,-210.7758,3095.515,LEFT_HIP,114331,0
10,159.76682,-205.96509,3095.9944,RIGHT_HIP,114331,0
11,-34.48419,-621.9949,2989.114,LEFT_KNEE,114331,0
12,166.83864,-632.587,3075.09,RIGHT_KNEE,114331,0
13,-41.53236,-1016.885,3036.2773,LEFT_FOOT,114331,0
14,156.21693,-1021.173,3101.5737,RIGHT_FOOT,114331,0
0,64.22146,439.1053,3201.3591,HEAD,114331,0
1,52.895622,185.38744,3147.0996,NECK,114331,0
2,-92.70717,179.52646,3148.433,LEFT_SHOULDER,114331,0
3,198.4984,191.24841,3145.766,RIGHT_SHOULDER,114331,0
4,-127.31203,-63.513336,3147.108,LEFT_ELBOW,114331,0
5,273.9606,-40.138214,3215.5168,RIGHT_ELBOW,114331,0
6,-105.90611,-314.33124,2980.0898,LEFT_HAND,114331,0
7,353.29416,-312.13626,3135.144,RIGHT_HAND,114331,0
8,60.642963,-12.415422,3123.632,TORSO,114331,0
9,-23.308935,-213.90947,3101.0044,LEFT_HIP,114331,0
10,160.08955,-206.5271,3099.3247,RIGHT_HIP,114331,0
11,-28.408371,-621.72687,3003.846,LEFT_KNEE,114331,0
12,165.65175,-631.1332,3075.0444,RIGHT_KNEE,114331,0
13,-53.76053,-1005.8133,3069.9128,LEFT_FOOT,114331,0
14,153.59459,-1016.7179,3109.6682,RIGHT_FOOT,114331,0
0,63.04702,435.7561,3205.9998,HEAD,114331,0
1,46.58425,183.44261,3158.9531,NECK,114331,0
2,-95.67803,176.21135,3156.6482,LEFT_SHOULDER,114331,0
3,188.84654,190.67389,3161.258,RIGHT_SHOULDER,114331,0
4,-127.55504,-73.73343,3140.47,LEFT_ELBOW,114331,0
5,271.02087,-34.186417,3224.1204,RIGHT_ELBOW,114331,0
6,-111.73855,-339.43723,2977.467,LEFT_HAND,114331,0
7,328.53754,-271.31152,3147.1162,RIGHT_HAND,114331,0
8,56.96634,-13.667431,3136.5596,TORSO,114331,0
9,-25.53202,-215.49864,3112.6611,LEFT_HIP,114331,0
10,160.22887,-206.05632,3115.671,RIGHT_HIP,114331,0
11,-30.268997,-625.5287,3022.405,LEFT_KNEE,114331,0
12,163.16275,-624.8122,3070.935,RIGHT_KNEE,114331,0
13,-59.181534,-1012.43616,3085.576,LEFT_FOOT,114331,0
14,152.50958,-1013.02637,3107.852,RIGHT_FOOT,114331,0
0,57.378937,444.93866,3231.4233,HEAD,114331,0
1,43.170856,196.03217,3171.7307,NECK,114331,0
2,-98.56332,187.00218,3175.776,LEFT_SHOULDER,114331,0
3,184.90504,205.06213,3167.6855,RIGHT_SHOULDER,114331,0
4,-129.92206,-63.425476,3139.2437,LEFT_ELBOW,114331,0
5,260.87204,-9.771896,3236.9897,RIGHT_ELBOW,114331,0
6,-130.33835,-333.14838,2974.6174,LEFT_HAND,114331,0
7,355.73776,-233.2891,3155.8796,RIGHT_HAND,114331,0
8,55.344185,-7.648596,3143.5823,TORSO,114331,0
9,-23.868435,-217.15161,3118.042,LEFT_HIP,114331,0
10,158.90346,-205.5071,3112.8257,RIGHT_HIP,114331,0
11,-32.362114,-632.0357,3039.7559,LEFT_KNEE,114331,0
12,163.07675,-624.3705,3072.598,RIGHT_KNEE,114331,0
13,-61.46655,-1020.8081,3100.3813,LEFT_FOOT,114331,0
14,151.93231,-1013.3657,3109.7937,RIGHT_FOOT,114331,0
0,47.96277,446.40942,3242.0964,HEAD,114331,0
1,38.312054,190.92105,3171.1902,NECK,114331,0
2,-102.25056,180.76048,3176.2087,LEFT_SHOULDER,114331,0
3,178.87466,201.08162,3166.1716,RIGHT_SHOULDER,114331,0
4,-132.91377,-68.449905,3144.2737,LEFT_ELBOW,114331,0
5,254.02412,-11.00119,3240.1072,RIGHT_ELBOW,114331,0
6,-149.1868,-330.04358,3012.362,LEFT_HAND,114331,0
7,335.31,-294.388,3174.862,RIGHT_HAND,114331,0
8,51.856373,-9.932313,3143.8977,TORSO,114331,0
9,-26.575298,-217.43416,3119.8892,LEFT_HIP,114331,0
10,157.37668,-204.13719,3113.3213,RIGHT_HIP,114331,0
11,-34.89065,-641.05646,3059.053,LEFT_KNEE,114331,0
12,161.74835,-624.40393,3076.8225,RIGHT_KNEE,114331,0
13,-63.10347,-1027.5443,3120.1174,LEFT_FOOT,114331,0
14,152.67232,-1012.81104,3109.9758,RIGHT_FOOT,114331,0
0,45.8307,444.37683,3241.6956,HEAD,114331,0
1,26.882385,184.68895,3180.7156,NECK,114331,0
2,-118.66002,171.0085,3187.219,LEFT_SHOULDER,114331,0
3,172.42479,198.3694,3174.2122,RIGHT_SHOULDER,114331,0
4,-133.75314,-67.50392,3141.4053,LEFT_ELBOW,114331,0
5,256.85132,-19.199692,3241.4453,RIGHT_ELBOW,114331,0
6,-152.76761,-332.94635,2997.5525,LEFT_HAND,114331,0
7,328.38678,-311.9735,3161.5632,RIGHT_HAND,114331,0
8,44.044743,-11.950224,3151.1506,TORSO,114331,0
9,-30.170074,-217.17851,3125.6687,LEFT_HIP,114331,0
10,152.58427,-200.00029,3117.5027,RIGHT_HIP,114331,0
11,-39.332733,-648.5632,3082.1619,LEFT_KNEE,114331,0
12,161.07759,-620.8431,3075.8313,RIGHT_KNEE,114331,0
13,-61.27121,-1033.6759,3132.5708,LEFT_FOOT,114331,0
14,153.3819,-1009.0576,3113.5068,RIGHT_FOOT,114331,0
0,36.936947,442.95627,3246.4343,HEAD,114331,0
1,23.400963,179.76407,3180.8074,NECK,114331,0
2,-123.14036,168.29489,3186.4631,LEFT_SHOULDER,114331,0
3,169.94228,191.23326,3175.1516,RIGHT_SHOULDER,114331,0
4,-156.67035,-80.85149,3169.7207,LEFT_ELBOW,114331,0
5,251.26581,-25.500977,3242.4412,RIGHT_ELBOW,114331,0
6,-166.02264,-328.28662,3015.3167,LEFT_HAND,114331,0
7,315.8824,-309.90506,3158.8674,RIGHT_HAND,114331,0
8,37.31333,-11.535227,3153.3442,TORSO,114331,0
9,-41.748497,-210.11124,3129.4695,LEFT_HIP,114331,0
10,144.1999,-195.55782,3122.2927,RIGHT_HIP,114331,0
11,-47.24462,-645.1763,3094.1587,LEFT_KNEE,114331,0
12,157.30922,-618.71484,3081.2263,RIGHT_KNEE,114331,0
13,-60.264294,-1035.5508,3137.2898,LEFT_FOOT,114331,0
14,153.04282,-1004.53766,3123.3013,RIGHT_FOOT,114331,0
0,32.719227,441.21436,3252.9385,HEAD,114331,0
1,23.391788,180.31175,3179.7625,NECK,114331,0
2,-120.7481,172.67174,3184.0935,LEFT_SHOULDER,114331,0
3,167.5317,187.95178,3175.4314,RIGHT_SHOULDER,114331,0
4,-165.3279,-85.15047,3180.7341,LEFT_ELBOW,114331,0
5,235.40604,-33.91414,3248.8027,RIGHT_ELBOW,114331,0
6,-173.52385,-334.1429,3029.8682,LEFT_HAND,114331,0
7,297.37415,-314.12585,3167.7866,RIGHT_HAND,114331,0
8,32.769985,-10.679833,3154.961,TORSO,114331,0
9,-48.441128,-206.47304,3132.8813,LEFT_HIP,114331,0
10,132.73749,-196.86981,3127.4375,RIGHT_HIP,114331,0
11,-52.777657,-641.0268,3101.7603,LEFT_KNEE,114331,0
12,153.75754,-621.744,3084.51,RIGHT_KNEE,114331,0
13,-61.64967,-1035.4701,3145.608,LEFT_FOOT,114331,0
14,152.8988,-1007.4115,3120.7236,RIGHT_FOOT,114331,0
0,28.041592,441.4515,3257.4177,HEAD,114331,0
1,16.660158,176.19003,3181.1213,NECK,114331,0
2,-126.9539,170.87146,3184.8848,LEFT_SHOULDER,114331,0
3,160.27422,181.50859,3177.358,RIGHT_SHOULDER,114331,0
4,-170.3984,-83.86095,3192.7153,LEFT_ELBOW,114331,0
5,218.69948,-36.604156,3248.1462,RIGHT_ELBOW,114331,0
6,-177.5233,-331.62518,3032.5085,LEFT_HAND,114331,0
7,276.70084,-310.75735,3160.6426,RIGHT_HAND,114331,0
8,23.182514,-16.657555,3157.4778,TORSO,114331,0
9,-60.81468,-212.85742,3136.2063,LEFT_HIP,114331,0
10,120.22443,-206.15286,3131.4622,RIGHT_HIP,114331,0
11,-57.72285,-636.15955,3105.4263,LEFT_KNEE,114331,0
12,145.56558,-628.7954,3092.3318,RIGHT_KNEE,114331,0
13,-62.64153,-1033.6398,3148.2808,LEFT_FOOT,114331,0
14,151.63805,-1012.98987,3122.2258,RIGHT_FOOT,114331,0
0,19.470438,439.63828,3263.6086,HEAD,114331,0
1,4.1149845,171.18246,3182.5247,NECK,114331,0
2,-133.33945,163.4733,3185.3071,LEFT_SHOULDER,114331,0
3,141.56941,178.89163,3179.7422,RIGHT_SHOULDER,114331,0
4,-173.12656,-92.96274,3196.6794,LEFT_ELBOW,114331,0
5,210.58932,-33.045883,3246.2903,RIGHT_ELBOW,114331,0
6,-189.84265,-343.2606,3046.9438,LEFT_HAND,114331,0
7,261.28354,-308.40717,3135.9067,RIGHT_HAND,114331,0
8,14.425666,-21.152937,3158.983,TORSO,114331,0
9,-67.83033,-218.67996,3137.315,LEFT_HIP,114331,0
10,117.30303,-208.29672,3133.5674,RIGHT_HIP,114331,0
11,-66.869316,-645.72107,3116.5803,LEFT_KNEE,114331,0
12,140.10324,-631.9345,3095.258,RIGHT_KNEE,114331,0
13,-64.668335,-1034.752,3151.3657,LEFT_FOOT,114331,0
14,150.69572,-1013.4499,3124.7058,RIGHT_FOOT,114331,0
0,17.600632,439.68118,3263.4854,HEAD,114331,0
1,-8.977059,171.23328,3186.798,NECK,114331,0
2,-148.37634,162.10384,3189.6016,LEFT_SHOULDER,114331,0
3,130.42224,180.36273,3183.9946,RIGHT_SHOULDER,114331,0
4,-192.39928,-97.89577,3216.412,LEFT_ELBOW,114331,0
5,205.38422,-33.32164,3252.2869,RIGHT_ELBOW,114331,0
6,-202.65953,-350.04834,3067.951,LEFT_HAND,114331,0
7,235.88278,-308.5282,3156.436,RIGHT_HAND,114331,0
8,3.250267,-23.151423,3161.774,TORSO,114331,0
9,-78.31117,-223.67848,3138.636,LEFT_HIP,114331,0
10,109.26636,-211.39377,3134.8635,RIGHT_HIP,114331,0
11,-72.49411,-647.5373,3124.0781,LEFT_KNEE,114331,0
12,131.0242,-632.5344,3092.279,RIGHT_KNEE,114331,0
13,-65.601364,-1035.06,3154.5461,LEFT_FOOT,114331,0
14,149.73062,-1012.62366,3120.878,RIGHT_FOOT,114331,0
0,7.0528164,441.96936,3267.8806,HEAD,114331,0
1,-22.177795,162.42102,3190.5461,NECK,114331,0
2,-168.79132,150.21555,3195.1514,LEFT_SHOULDER,114331,0
3,124.43573,174.62648,3185.941,RIGHT_SHOULDER,114331,0
4,-206.72853,-116.78464,3237.6255,LEFT_ELBOW,114331,0
5,196.82965,-70.088104,3253.4832,RIGHT_ELBOW,114331,0
6,-205.96263,-354.22888,3065.792,LEFT_HAND,114331,0
7,227.58035,-311.0219,3135.9487,RIGHT_HAND,114331,0
8,-7.0861816,-28.80796,3164.1816,TORSO,114331,0
9,-84.30682,-227.72186,3140.7168,LEFT_HIP,114331,0
10,100.31769,-212.352,3134.9175,RIGHT_HIP,114331,0
11,-80.37994,-654.6089,3134.173,LEFT_KNEE,114331,0
12,124.65114,-632.25494,3089.0967,RIGHT_KNEE,114331,0
13,-68.31238,-1042.1616,3162.5398,LEFT_FOOT,114331,0
14,144.27855,-1009.8755,3116.447,RIGHT_FOOT,114331,0
0,-4.0970783,440.5246,3270.1191,HEAD,114331,0
1,-30.561802,158.2642,3192.239,NECK,114331,0
2,-176.37772,143.43727,3197.5793,LEFT_SHOULDER,114331,0
3,115.25412,173.09116,3186.8987,RIGHT_SHOULDER,114331,0
4,-211.2423,-118.077194,3240.4797,LEFT_ELBOW,114331,0
5,196.13147,-58.671585,3252.4023,RIGHT_ELBOW,114331,0
6,-220.57864,-348.74463,3089.4297,LEFT_HAND,114331,0
7,214.97136,-312.0569,3139.7603,RIGHT_HAND,114331,0
8,-12.322785,-30.936888,3164.9482,TORSO,114331,0
9,-87.917015,-229.6792,3141.094,LEFT_HIP,114331,0
10,99.74947,-210.59677,3134.221,RIGHT_HIP,114331,0
11,-86.19194,-655.95776,3137.6082,LEFT_KNEE,114331,0
12,109.776566,-629.4634,3076.9546,RIGHT_KNEE,114331,0
13,-67.63058,-1041.3721,3162.4395,LEFT_FOOT,114331,0
14,132.33951,-1018.60474,3103.3884,RIGHT_FOOT,114331,0
0,-17.501675,439.91937,3273.082,HEAD,114331,0
1,-32.463615,161.4726,3193.976,NECK,114331,0
2,-178.93149,148.5789,3200.531,LEFT_SHOULDER,114331,0
3,114.00425,174.3663,3187.4211,RIGHT_SHOULDER,114331,0
4,-213.01051,-118.40431,3238.5005,LEFT_ELBOW,114331,0
5,194.44879,-53.510864,3254.2068,RIGHT_ELBOW,114331,0
6,-212.28442,-332.74857,3108.9229,LEFT_HAND,114331,0
7,204.91458,-299.8058,3116.2554,RIGHT_HAND,114331,0
8,-16.870571,-29.695292,3166.3647,TORSO,114331,0
9,-97.038414,-229.2931,3143.039,LEFT_HIP,114331,0
10,94.48336,-212.43326,3134.4678,RIGHT_HIP,114331,0
11,-90.57668,-656.22076,3142.7532,LEFT_KNEE,114331,0
12,97.317444,-625.7345,3062.987,RIGHT_KNEE,114331,0
13,-69.79285,-1042.839,3167.7173,LEFT_FOOT,114331,0
14,117.83791,-1027.3783,3094.616,RIGHT_FOOT,114331,0
0,-28.795544,433.56635,3277.3772,HEAD,114331,0
1,-37.28631,160.7383,3194.9958,NECK,114331,0
2,-184.7285,148.24756,3201.0383,LEFT_SHOULDER,114331,0
3,110.1559,173.22903,3188.9534,RIGHT_SHOULDER,114331,0
4,-213.98282,-116.402954,3233.313,LEFT_ELBOW,114331,0
5,179.81982,-57.98558,3259.7651,RIGHT_ELBOW,114331,0
6,-225.95596,-333.30365,3110.626,LEFT_HAND,114331,0
7,182.23753,-300.9983,3122.1848,RIGHT_HAND,114331,0
8,-22.29236,-29.47701,3167.6562,TORSO,114331,0
9,-98.75581,-227.44023,3144.0647,LEFT_HIP,114331,0
10,84.15898,-211.9444,3136.5686,RIGHT_HIP,114331,0
11,-96.611244,-654.0266,3146.8313,LEFT_KNEE,114331,0
12,88.910774,-627.93475,3057.7017,RIGHT_KNEE,114331,0
13,-70.19301,-1040.1484,3166.5007,LEFT_FOOT,114331,0
14,100.58881,-1033.5822,3094.5596,RIGHT_FOOT,114331,0
0,-36.46335,430.92493,3280.504,HEAD,114331,0
1,-39.471203,164.3828,3195.5466,NECK,114331,0
2,-185.20097,151.7275,3201.7073,LEFT_SHOULDER,114331,0
3,106.25857,177.03812,3189.386,RIGHT_SHOULDER,114331,0
4,-215.18561,-112.73872,3232.3962,LEFT_ELBOW,114331,0
5,170.94556,-60.77487,3260.3967,RIGHT_ELBOW,114331,0
6,-243.82693,-347.65002,3115.5994,LEFT_HAND,114331,0
7,182.6128,-301.21112,3120.8813,RIGHT_HAND,114331,0
8,-23.892857,-28.209772,3168.4224,TORSO,114331,0
9,-98.92867,-228.67137,3145.1287,LEFT_HIP,114331,0
10,82.299644,-212.93332,3137.4675,RIGHT_HIP,114331,0
11,-97.94126,-654.7087,3144.8262,LEFT_KNEE,114331,0
12,82.43699,-629.1587,3059.156,RIGHT_KNEE,114331,0
13,-70.546455,-1039.8613,3163.642,LEFT_FOOT,114331,0
14,76.34329,-1028.8397,3116.5515,RIGHT_FOOT,114331,0
0,-36.85734,433.15448,3278.9968,HEAD,114331,0
1,-41.154778,165.72067,3195.9385,NECK,114331,0
2,-186.62848,154.44662,3204.109,LEFT_SHOULDER,114331,0
3,104.31894,176.99472,3187.768,RIGHT_SHOULDER,114331,0
4,-215.80678,-109.06595,3232.5808,LEFT_ELBOW,114331,0
5,161.4086,-66.73306,3261.7332,RIGHT_ELBOW,114331,0
6,-254.3436,-355.60498,3122.7231,LEFT_HAND,114331,0
7,182.70161,-299.4649,3124.5845,RIGHT_HAND,114331,0
8,-27.594423,-28.495567,3169.387,TORSO,114331,0
9,-103.01106,-229.60742,3147.8328,LEFT_HIP,114331,0
10,74.94293,-215.8162,3137.8381,RIGHT_HIP,114331,0
11,-100.6082,-652.99927,3144.2664,LEFT_KNEE,114331,0
12,69.43951,-635.94165,3064.9353,RIGHT_KNEE,114331,0
13,-70.0767,-1036.831,3158.971,LEFT_FOOT,114331,0
14,63.937637,-1027.8269,3127.1355,RIGHT_FOOT,114331,0
0,-39.722492,432.85672,3279.4766,HEAD,114331,0
1,-43.71196,165.23135,3195.8828,NECK,114331,0
2,-190.22064,155.40718,3205.4329,LEFT_SHOULDER,114331,0
3,102.796715,175.05553,3186.3328,RIGHT_SHOULDER,114331,0
4,-216.99542,-106.19191,3234.1665,LEFT_ELBOW,114331,0
5,157.90573,-74.11612,3261.1575,RIGHT_ELBOW,114331,0
6,-288.503,-413.8463,3195.7925,LEFT_HAND,114331,0
7,178.29141,-320.92108,3143.5376,RIGHT_HAND,114331,0
8,-32.194714,-31.145493,3170.5564,TORSO,114331,0
9,-106.77346,-233.29553,3150.842,LEFT_HIP,114331,0
10,65.418526,-221.74916,3139.618,RIGHT_HIP,114331,0
11,-102.68485,-657.0902,3143.7305,LEFT_KNEE,114331,0
12,61.930832,-638.7309,3067.0923,RIGHT_KNEE,114331,0
13,-69.52188,-1039.4211,3156.8838,LEFT_FOOT,114331,0
14,60.252476,-1030.1173,3126.468,RIGHT_FOOT,114331,0
0,-41.983097,433.952,3281.0083,HEAD,114331,0
1,-45.99654,165.64374,3197.2847,NECK,114331,0
2,-189.81328,155.91658,3206.3206,LEFT_SHOULDER,114331,0
3,97.820206,175.37091,3188.2488,RIGHT_SHOULDER,114331,0
4,-218.77873,-104.00215,3235.5615,LEFT_ELBOW,114331,0
5,155.51047,-75.52713,3255.5813,RIGHT_ELBOW,114331,0
6,-278.0507,-395.87592,3147.3682,LEFT_HAND,114331,0
7,170.08414,-331.5146,3109.662,RIGHT_HAND,114331,0
8,-34.281807,-30.719398,3172.3518,TORSO,114331,0
9,-109.53152,-232.96445,3152.8828,LEFT_HIP,114331,0
10,64.39736,-221.20064,3141.955,RIGHT_HIP,114331,0
11,-104.83921,-657.1072,3143.6912,LEFT_KNEE,114331,0
12,53.343025,-641.36993,3071.1956,RIGHT_KNEE,114331,0
13,-70.67412,-1040.9409,3157.2598,LEFT_FOOT,114331,0
14,52.894135,-1030.95,3127.1733,RIGHT_FOOT,114331,0
0,-43.51084,434.4699,3282.4067,HEAD,114331,0
1,-47.97085,167.37592,3196.827,NECK,114331,0
2,-189.77829,156.91914,3205.4744,LEFT_SHOULDER,114331,0
3,93.83658,177.83267,3188.1794,RIGHT_SHOULDER,114331,0
4,-223.50269,-93.331955,3234.363,LEFT_ELBOW,114331,0
5,155.49187,-71.19241,3252.3765,RIGHT_ELBOW,114331,0
6,-268.81662,-347.22742,3126.488,LEFT_HAND,114331,0
7,175.56493,-331.60278,3114.6108,RIGHT_HAND,114331,0
8,-34.91976,-29.525473,3172.7485,TORSO,114331,0
9,-111.16176,-233.01126,3154.1152,LEFT_HIP,114331,0
10,67.42442,-219.84245,3143.225,RIGHT_HIP,114331,0
